physical_element,source_storage_ip,previous_kstep,previous_kinc,current_kstep,current_kinc,previous_time2,current_time2,previous_phase_after_u1,current_phase_after_u1,phase_drop,previous_sdv16_history,current_sdv16_history,sdv16_drop
16432,3,2,150,2,151,1.8823529411764675,1.888235294117644,0.9987007347810853,0.9986732486997395,2.7486081345839963e-05,201.35389645594702,201.35389645594702,0.0
16432,3,2,151,2,152,1.888235294117644,1.8941176470588204,0.9986732486997395,0.9986496361865134,2.3612513226134446e-05,201.35389645594702,201.35389645594702,0.0
16432,3,2,152,2,153,1.8941176470588204,1.8999999999999968,0.9986496361865134,0.9986291379897418,2.0498196771523425e-05,201.35389645594702,201.35389645594702,0.0
16432,3,2,153,2,154,1.8999999999999968,1.9058823529411733,0.9986291379897418,0.9986098800150965,1.9257974645303655e-05,201.35389645594702,201.35389645594702,0.0
16432,3,2,154,2,155,1.9058823529411733,1.9117647058823497,0.9986098800150965,0.9985921381897825,1.774182531399937e-05,201.35389645594702,201.35389645594702,0.0
16432,3,2,155,2,156,1.9117647058823497,1.9176470588235262,0.9985921381897825,0.9985749069597841,1.7231229998415643e-05,201.35389645594702,201.35389645594702,0.0
16432,3,2,156,2,157,1.9176470588235262,1.9235294117647026,0.9985749069597841,0.9985587158094755,1.6191150308597635e-05,201.35389645594702,201.35389645594702,0.0
16432,3,2,157,2,158,1.9235294117647026,1.929411764705879,0.9985587158094755,0.9985428290405212,1.5886768954365138e-05,201.35389645594702,201.35389645594702,0.0
16432,3,2,158,2,159,1.929411764705879,1.9352941176470555,0.9985428290405212,0.9985277975437044,1.5031496816808598e-05,201.35389645594702,201.35389645594702,0.0
16432,3,2,159,2,160,1.9352941176470555,1.941176470588232,0.9985277975437044,0.9985129935658151,1.480397788922172e-05,201.35389645594702,201.35389645594702,0.0
16432,3,2,160,2,161,1.941176470588232,1.9470588235294084,0.9985129935658151,0.9984989334502373,1.4060115577807508e-05,201.35389645594702,201.35389645594702,0.0
16432,3,2,161,2,162,1.9470588235294084,1.9529411764705848,0.9984989334502373,0.9984850532154298,1.3880234807528424e-05,201.35389645594702,201.35389645594702,0.0
16432,3,2,162,2,163,1.9529411764705848,1.9588235294117613,0.9984850532154298,0.998471835428381,1.3217787048769303e-05,201.35389645594702,201.35389645594702,0.0
16432,3,2,163,2,164,1.9588235294117613,1.9647058823529377,0.998471835428381,0.9984587692010987,1.3066227282365617e-05,201.35389645594702,201.35389645594702,0.0
16432,3,2,164,2,165,1.9647058823529377,1.9705882352941142,0.9984587692010987,0.998446305369039,1.2463832059661506e-05,201.35389645594702,201.35389645594702,0.0
16432,3,2,165,2,166,1.9705882352941142,1.9764705882352906,0.998446305369039,0.9984339773106221,1.2328058416888332e-05,201.35389645594702,201.35389645594702,0.0
16432,3,2,166,2,167,1.9764705882352906,1.982352941176467,0.9984339773106221,0.9984222026649315,1.1774645690576513e-05,201.35389645594702,201.35389645594702,0.0
16432,3,2,167,2,168,1.982352941176467,1.9882352941176435,0.9984222026649315,0.998410550636027,1.1652028904518552e-05,201.35389645594702,201.35389645594702,0.0
16432,3,2,168,2,169,1.9882352941176435,1.99411764705882,0.998410550636027,0.9983994069473642,1.1143688662840212e-05,201.35389645594702,201.35389645594702,0.0
16432,3,2,169,2,170,1.99411764705882,1.9999999999999964,0.9983994069473642,0.998388373137008,1.1033810356164686e-05,201.35389645594702,201.35389645594702,0.0
16435,3,2,142,2,143,1.8352941176470559,1.8411764705882323,0.9993894916693392,0.9993889190729772,5.725963619918062e-07,201.52492675147184,201.52492675147184,0.0
16435,3,2,143,2,144,1.8411764705882323,1.8470588235294088,0.9993889190729772,0.999378473277211,1.044579576625626e-05,201.52492675147184,201.52492675147184,0.0
16435,3,2,144,2,145,1.8470588235294088,1.8529411764705852,0.999378473277211,0.9993498897524052,2.8583524805725347e-05,201.52492675147184,201.52492675147184,0.0
16435,3,2,145,2,146,1.8529411764705852,1.8588235294117617,0.9993498897524052,0.9992947298549569,5.515989744830918e-05,201.52492675147184,201.52492675147184,0.0
16435,3,2,146,2,147,1.8588235294117617,1.864705882352938,0.9992947298549569,0.9992158456994523,7.888415550461048e-05,201.52492675147184,201.52492675147184,0.0
16435,3,2,147,2,148,1.864705882352938,1.8705882352941146,0.9992158456994523,0.9991183993161895,9.744638326281141e-05,201.52492675147184,201.52492675147184,0.0
16435,3,2,148,2,149,1.8705882352941146,1.876470588235291,0.9991183993161895,0.9990237108167239,9.468849946558944e-05,201.52492675147184,201.52492675147184,0.0
16435,3,2,149,2,150,1.876470588235291,1.8823529411764675,0.9990237108167239,0.9989405335878666,8.317722885731182e-05,201.52492675147184,201.52492675147184,0.0
16435,3,2,150,2,151,1.8823529411764675,1.888235294117644,0.9989405335878666,0.9988786457488608,6.188783900584749e-05,201.52492675147184,201.52492675147184,0.0
