step,frame,step_time,target_abs_u2,rp_u2,rp_rf2,element,integration_point,sdv14,sdv15,sdv16
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7896,4,0.026520617306232452,0.026617521420121193,0.0024370721075683832
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7897,1,0.026958327740430832,0.027056556195020676,0.0025682211853563786
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7897,2,0.027011500671505928,0.027110112830996513,0.0024627482052892447
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7897,3,0.028342347592115402,0.028446616604924202,0.0026871056761592627
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7897,4,0.02810976654291153,0.028213180601596832,0.0026160459965467453
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7898,1,0.031427621841430664,0.031545475125312805,0.002873989287763834
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7898,2,0.03136059641838074,0.03147771954536438,0.002975097391754389
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7898,3,0.03013201802968979,0.030243797227740288,0.0027847434394061565
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7898,4,0.030287139117717743,0.030399370938539505,0.0028824261389672756
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7899,1,0.03550300374627113,0.03563936799764633,0.0033394270576536655
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7899,2,0.036481667309999466,0.0366230234503746,0.0033684722147881985
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7899,3,0.03538579121232033,0.03552067279815674,0.0034480078611522913
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7899,4,0.036528248339891434,0.036668822169303894,0.0034851704258471727
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7900,1,0.04007788375020027,0.04023798927664757,0.0038455980829894543
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7900,2,0.03961428254842758,0.03977344557642937,0.003840768476948142
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7900,3,0.04066603630781174,0.04082942754030228,0.0038452916778624058
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7900,4,0.04028753191232681,0.04045022651553154,0.0038392487913370132
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7901,1,0.036584071815013885,0.03674006462097168,0.003390044439584017
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7901,2,0.037213608622550964,0.03737276792526245,0.0034592286683619022
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7901,3,0.036859069019556046,0.037016045302152634,0.0033631727565079927
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7901,4,0.03755888342857361,0.03771931305527687,0.0034287674352526665
