node,x,y,active_lower_bound,d_compatible,d_lb,bound_margin,residual_Kd_minus_f
244,-0.5,-0.4625,True,0.0003714437020513714,0.0003714437020513714,0.0,-1.3386039912604587e-09
245,-0.4875,-0.4625,True,0.0003584495950707953,0.0003584495950707953,0.0,-1.8863958820709545e-09
246,-0.475,-0.4625,True,0.00033962085743097773,0.00033962085743097773,0.0,-2.256536069008786e-10
247,-0.4625,-0.4625,True,0.00029715015930175515,0.00029715015930175515,0.0,3.639594695233322e-23
248,-0.45,-0.4625,True,0.00023514752757429982,0.00023514752757429982,0.0,-1.3126716618963812e-10
249,-0.4375,-0.4625,True,0.00017511483131777542,0.00017511483131777542,0.0,-2.7500083050656847e-10
250,-0.425,-0.4625,True,0.00014061999568012906,0.00014061999568012906,0.0,8.929156842736498e-10
251,-0.4125,-0.4625,True,9.704022386124137e-05,9.704022386124137e-05,0.0,3.000243906730693e-10
252,-0.4,-0.4625,False,6.023455191138101e-05,6.0234551911381e-05,1.3552527156068805e-20,4.1359030627651384e-25
253,-0.3875,-0.4625,True,4.054572432875312e-05,4.054572432875312e-05,0.0,-2.8082332100921615e-11
254,-0.375,-0.4625,True,3.562141667008765e-05,3.562141667008765e-05,0.0,7.720506585364599e-10
255,-0.3625,-0.4625,True,2.4572873204753226e-05,2.4572873204753226e-05,0.0,-1.550963648536927e-25
256,-0.35,-0.4625,True,2.766348073472009e-05,2.766348073472009e-05,0.0,-6.041107270411713e-12
257,-0.3375,-0.4625,True,4.348909249759642e-05,4.348909249759642e-05,0.0,-2.2545719267148428e-11
258,-0.325,-0.4625,True,8.290656256448355e-05,8.290656256448355e-05,0.0,1.8316972378174388e-09
259,-0.3125,-0.4625,True,9.69828359469214e-05,9.69828359469214e-05,0.0,-8.500575358350874e-11
260,-0.3,-0.4625,True,0.00013934831484717814,0.00013934831484717814,0.0,-3.786217280731656e-10
261,-0.2875,-0.4625,True,0.000240629535992644,0.000240629535992644,0.0,5.298653540334698e-09
262,-0.275,-0.4625,True,0.0002564452411896971,0.0002564452411896971,0.0,-1.8881249245772898e-10
263,-0.2625,-0.4625,True,0.00032167078088887833,0.00032167078088887833,0.0,-1.059795310834516e-09
264,-0.25,-0.4625,True,0.00043178051307637125,0.00043178051307637125,0.0,4.3917471357589924e-10
265,-0.2375,-0.4625,True,0.0005285896057528258,0.0005285896057528258,0.0,-1.5013174460749163e-10
266,-0.22499999999999998,-0.4625,True,0.0006371031870037689,0.0006371031870037689,0.0,-1.1037625940379087e-09
267,-0.21250000000000002,-0.4625,True,0.0008010118584819595,0.0008010118584819595,0.0,-1.4720539034833805e-10
