node,x,y,d_F1,d_D3A5,d_D3A5_minus_d_F1,active_lower_bound,residual_Kd_minus_f
3884,-0.04999999999999999,0.08750000000000002,0.007218106889349428,0.0072181237863592545,1.6897009826911946e-08,False,2.6469779601696886e-23
3885,-0.03749999999999998,0.08750000000000002,0.009727687390112705,0.009727687390112705,0.0,True,2.0933721682247996e-08
3886,-0.025000000000000022,0.08750000000000002,0.012157240845522378,0.012157314545902381,7.37003800037328e-08,False,0.0
3887,-0.012500000000000011,0.08750000000000002,0.014791418128652194,0.014791514421234319,9.629258212497105e-08,False,2.6469779601696886e-22
3888,0.0,0.08750000000000002,0.017288372198179927,0.017288372198179927,0.0,True,1.209403285990246e-08
3889,0.012499999999999956,0.08750000000000002,0.018759886342105427,0.01875997901146816,9.266936273205628e-08,False,-2.117582368135751e-22
3890,0.025000000000000022,0.08750000000000002,0.01966403132603317,0.01966403132603317,0.0,True,4.396447277916422e-09
3891,0.03749999999999998,0.08750000000000002,0.019732016307889275,0.019732060028831426,4.372094215138178e-08,False,-4.235164736271502e-22
3892,0.050000000000000044,0.08750000000000002,0.019296816110676757,0.019296837389093862,2.1278417104697578e-08,False,4.235164736271502e-22
3893,0.0625,0.08750000000000002,0.01848186068384265,0.01848186068384265,0.0,True,-8.991189878850418e-13
3894,0.07499999999999996,0.08750000000000002,0.01756714656618896,0.01756714656618896,0.0,True,4.3852491907596275e-09
3895,0.08750000000000002,0.08750000000000002,0.01651303072500871,0.01651303072500871,0.0,True,5.823351512373315e-22
3896,0.09999999999999998,0.08750000000000002,0.015543080672388222,0.015543080672388222,0.0,True,1.1046455310622269e-10
3897,0.11250000000000004,0.08750000000000002,0.014638292696141753,0.014638292696141753,0.0,True,3.648766614467485e-11
3898,0.125,0.08750000000000002,0.01388652817991472,0.01388652817991472,0.0,True,-2.117582368135751e-22
3899,0.13749999999999996,0.08750000000000002,0.013247283709137001,0.013247283709137001,0.0,True,4.235164736271502e-22
3900,0.15000000000000002,0.08750000000000002,0.012709443640526785,0.012709443640526785,0.0,True,1.0587911840678754e-22
3901,0.16249999999999998,0.08750000000000002,0.012258298585764528,0.012258298585764528,0.0,True,-1.0587911840678754e-22
3902,0.17500000000000004,0.08750000000000002,0.011885423772051942,0.011885423772051942,0.0,True,-5.293955920339377e-23
3903,0.1875,0.08750000000000002,0.011588135453080732,0.011588135453080732,0.0,True,1.8593559150835024e-09
3904,0.19999999999999996,0.08750000000000002,0.011322723266351717,0.011322723266351717,0.0,True,-4.764560328305439e-22
3905,0.21250000000000002,0.08750000000000002,0.011122257437218463,0.011122257437218463,0.0,True,2.117582368135751e-22
3906,0.22499999999999998,0.08750000000000002,0.0109459755977421,0.0109459755977421,0.0,True,1.0587911840678754e-22
3907,0.23750000000000004,0.08750000000000002,0.010826761508176954,0.010826761508176954,0.0,True,3.1650738746219906e-09
