elem_label,vis_elem_label,x,y,sdv15,dist_from_notch_tip,component_id,ligament_spanning,crack_extension,mean_crack_direction_deg
29970,29970,0.02375,-0.00125,0.69716,0.691423,1,False,0.691423,0.0
29494,29494,-0.00625,-0.00625,0.691168,0.715946,1,False,0.715946,0.0
30428,30428,0.00875,0.00375,0.689051,0.698277,1,False,0.698277,0.0
29741,29741,0.03125,-0.00375,0.688659,0.688107,1,False,0.688107,0.0
28353,28353,0.04125,-0.047461,0.68836,0.714258,1,False,0.714258,0.0
28577,28577,0.02125,-0.031641,0.686284,0.715432,1,False,0.715432,0.0
28160,28160,0.13875,-0.069453,0.685649,0.674373,1,False,0.674373,0.0
28608,28608,0.09875,-0.031641,0.683459,0.666066,1,False,0.666066,0.0
29032,29032,-0.00125,-0.014063,0.682276,0.717992,1,False,0.717992,0.0
28384,28384,0.11875,-0.047461,0.67956,0.667132,1,False,0.667132,0.0
29056,29056,0.05875,-0.014063,0.678129,0.677467,1,False,0.677467,0.0
30200,30200,0.01875,0.00125,0.673916,0.693075,1,False,0.693075,0.0
28803,28803,0.00625,-0.021094,0.672712,0.717863,1,False,0.717863,0.0
29512,29512,0.03875,-0.00625,0.671497,0.684865,1,False,0.684865,0.0
29284,29284,0.04875,-0.009375,0.667264,0.680507,1,False,0.680507,0.0
29971,29971,0.02625,-0.00125,0.666791,0.689703,1,False,0.689703,0.0
27933,27933,0.15125,-0.094249,0.666536,0.689027,1,False,0.689027,0.0
30429,30429,0.01125,0.00375,0.665428,0.69652,1,False,0.69652,0.0
27701,27701,0.15125,-0.11884,0.663808,0.710344,1,False,0.710344,0.0
27686,27686,0.11375,-0.11884,0.66031,0.729487,1,False,0.729487,0.0
29742,29742,0.03375,-0.00375,0.658602,0.686406,1,False,0.686406,0.0
28832,28832,0.07875,-0.021094,0.655033,0.670067,1,False,0.670067,0.0
29057,29057,0.06125,-0.014063,0.646588,0.675842,1,False,0.675842,0.0
