event_index,previous_step,previous_frame,previous_global_frame,previous_step_time,previous_rp_u2,previous_rp_rf2,current_step,current_frame,current_global_frame,current_step_time,current_rp_u2,current_rp_rf2,odb_element,odb_integration_point,odb_value_index,source_storage_ip,mapped_physical_element,mapped_u1_element,mapped_u2_element,centroid_x,centroid_y,distance_to_notch_tip,distance_to_ligament_y0,previous_sdv15,current_sdv15,signed_change,decrease_magnitude,previous_sdv14,current_sdv14,previous_sdv16,current_sdv16,sdv16_signed_change,previous_abs_sdv14_minus_sdv15,current_abs_sdv14_minus_sdv15,tolerance_bin,spatial_region,response_region,inside_connected_crack_corridor,preliminary_interpretation
3618,Step-2,74,175,0.74117648601531982,0.0062600001692771912,0.76122230291366577,Step-2,75,176,0.75294119119644165,0.0062799998559057713,0.76114457845687866,92292,3,98350,4,24588,24588,58440,-0.081757812499999999,0.091632582700000006,0.12280419421606698,0.091632582700000006,0.0028972097206860781,0.002897180151194334,-2.9569491744041443e-08,2.9569491744041443e-08,0.0028972243890166283,0.0028971952851861715,0.00046437786659225821,0.00046437786659225821,0,1.4668330550193787e-08,1.5133991837501526e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3619,Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,72630,3,19702,4,4926,4926,38778,-0.22552734375,-0.26487936620000002,0.34788455185225514,0.26487936620000002,0.00031164442771114409,0.0003116148873232305,-2.9540387913584709e-08,2.9540387913584709e-08,0.00031167332781478763,0.00031164442771114409,6.0131962527520955e-05,6.0131962527520955e-05,0,2.8900103643536568e-08,2.9540387913584709e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
3620,Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,70990,1,13140,1,3286,3286,37138,-0.27326171875000005,-0.3391279874,0.43552239755514144,0.3391279874,0.00018934719264507294,0.00018931769591290504,-2.9496732167899609e-08,2.9496732167899609e-08,0.0001893611770356074,0.00018933253886643797,3.0147539291647263e-05,3.0147539291647263e-05,0,1.3984390534460545e-08,1.4842953532934189e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
3621,Step-2,84,185,0.84117645025253296,0.0064300000667572021,0.75949674844741821,Step-2,85,186,0.85294115543365479,0.0064500002190470695,0.75907933712005615,69351,3,6586,4,1647,1647,35499,-0.29712890624999999,-0.41337660860000003,0.50908330110794142,0.41337660860000003,0.00011917732626898214,0.00011914783681277186,-2.9489456210285425e-08,2.9489456210285425e-08,0.00011918717063963413,0.00011916525545530021,2.0274928829167038e-05,2.0274928829167038e-05,0,9.8443706519901752e-09,1.7418642528355122e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
3622,Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,97744,3,120158,4,30040,30040,63892,-0.27326171875000005,0.33912798669999999,0.43552239701007284,0.33912798669999999,0.0001893490698421374,0.00018931961676571518,-2.9453076422214508e-08,2.9453076422214508e-08,0.00018936301057692617,0.00018933443061541766,3.0147539291647263e-05,3.0147539291647263e-05,0,1.3940734788775444e-08,1.4813849702477455e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
3623,Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,76458,1,35012,1,8754,8754,42606,-0.081757812499999999,-0.091632583399999995,0.12280419473838469,0.091632583399999995,0.002896707970649004,0.0028966786339879036,-2.9336661100387573e-08,2.9336661100387573e-08,0.0028967265971004963,0.0028966930694878101,0.00046437786659225821,0.00046437786659225821,0,1.862645149230957e-08,1.4435499906539917e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
3624,Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,96108,1,113612,1,28404,28404,62256,-0.22552734375,0.26487936550000002,0.34788455131927498,0.26487936550000002,0.00031164780375547707,0.00031161846709437668,-2.9336661100387573e-08,2.9336661100387573e-08,0.00031167647102847695,0.00031164780375547707,6.0131962527520955e-05,6.0131962527520955e-05,0,2.8667272999882698e-08,2.9336661100387573e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
3625,Step-2,62,163,0.62352943420410156,0.0060600000433623791,0.76037156581878662,Step-2,63,164,0.63529413938522339,0.0060800001956522465,0.76117926836013794,74269,3,26258,4,6565,6565,40417,-0.20166015625,-0.19063074499999999,0.27750117037235977,0.19063074499999999,0.00021660106722265482,0.00021657174511346966,-2.9322109185159206e-08,2.9322109185159206e-08,0.00021661407663486898,0.00021658727200701833,4.4790092943003401e-05,4.4790092943003401e-05,0,1.3009412214159966e-08,1.5526893548667431e-08,le_odb_precision_tol,off_ligament,before_peak,false,retained_precision_effect
3626,Step-2,62,163,0.62352943420410156,0.0060600000433623791,0.76037156581878662,Step-2,63,164,0.63529413938522339,0.0060800001956522465,0.76117926836013794,94471,1,107064,1,26767,26767,60619,-0.20166015625,0.19063074430000002,0.27750116989149143,0.19063074430000002,0.00021660106722265482,0.00021657174511346966,-2.9322109185159206e-08,2.9322109185159206e-08,0.00021661407663486898,0.00021658727200701833,4.4790092943003401e-05,4.4790092943003401e-05,0,1.3009412214159966e-08,1.5526893548667431e-08,le_odb_precision_tol,off_ligament,before_peak,false,retained_precision_effect
3627,Step-2,84,185,0.84117645025253296,0.0064300000667572021,0.75949674844741821,Step-2,85,186,0.85294115543365479,0.0064500002190470695,0.75907933712005615,99381,1,126704,1,31677,31677,65529,-0.29712890624999999,0.41337660789999997,0.50908330053953998,0.41337660789999997,0.00011917753727175295,0.00011914837523363531,-2.9162038117647171e-08,2.9162038117647171e-08,0.00011918731615878642,0.00011916564835701138,2.0274928829167038e-05,2.0274928829167038e-05,0,9.7788870334625244e-09,1.7273123376071453e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
3628,Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,70444,3,10958,4,2740,2740,36592,-0.27326171875000005,-0.36387752779999999,0.45505914140037212,0.36387752779999999,0.0002019453386310488,0.00020191619114484638,-2.9147486202418804e-08,2.9147486202418804e-08,0.00020195732940919697,0.0002019319508690387,3.6138870200375095e-05,3.6138870200375095e-05,0,1.1990778148174286e-08,1.5759724192321301e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
3629,Step-2,71,172,0.71176469326019287,0.0062099997885525227,0.76133513450622559,Step-2,72,173,0.7235293984413147,0.0062299999408423901,0.76128971576690674,76457,1,35008,1,8753,8753,42605,-0.10619140625,-0.091632583399999995,0.14026098923760125,0.091632583399999995,0.0012121089966967702,0.0012120798928663135,-2.9103830456733704e-08,2.9103830456733704e-08,0.0012121236650273204,0.0012120940955355763,0.00018934116815216839,0.00018934116815216839,0,1.4668330550193787e-08,1.4202669262886047e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3630,Step-2,71,172,0.71176469326019287,0.0062099997885525227,0.76133513450622559,Step-2,72,173,0.7235293984413147,0.0062299999408423901,0.76128971576690674,92291,3,98346,4,24587,24587,58439,-0.10619140625,0.091632582700000006,0.14026098878029086,0.091632582700000006,0.0012121089966967702,0.0012120798928663135,-2.9103830456733704e-08,2.9103830456733704e-08,0.0012121236650273204,0.0012120940955355763,0.00018934116815216839,0.00018934116815216839,0,1.4668330550193787e-08,1.4202669262886047e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3631,Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,92292,3,98350,4,24588,24588,58440,-0.081757812499999999,0.091632582700000006,0.12280419421606698,0.091632582700000006,0.0028967102989554405,0.0028966811951249838,-2.9103830456733704e-08,2.9103830456733704e-08,0.0028967293910682201,0.0028966956306248903,0.00046437786659225821,0.00046437786659225821,0,1.909211277961731e-08,1.4435499906539917e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
3632,Step-2,74,175,0.74117648601531982,0.0062600001692771912,0.76122230291366577,Step-2,75,176,0.75294119119644165,0.0062799998559057713,0.76114457845687866,73176,3,21886,4,5472,5472,39324,-0.22552734375,-0.2401298258,0.32943120073494708,0.2401298258,0.00023454023175872862,0.00023451121523976326,-2.9016518965363503e-08,2.9016518965363503e-08,0.00023455460905097425,0.0002345259563298896,4.5483582653105259e-05,4.5483582653105259e-05,0,1.437729224562645e-08,1.4741090126335621e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3633,Step-2,74,175,0.74117648601531982,0.0062600001692771912,0.76122230291366577,Step-2,75,176,0.75294119119644165,0.0062799998559057713,0.76114457845687866,95562,1,111428,1,27858,27858,61710,-0.22552734375,0.24012982510000003,0.32943120022470135,0.24012982510000003,0.0002345402172068134,0.00023451121523976326,-2.9001967050135136e-08,2.9001967050135136e-08,0.00023455460905097425,0.0002345259563298896,4.5483582653105259e-05,4.5483582653105259e-05,0,1.4391844160854816e-08,1.4741090126335621e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3634,Step-2,85,186,0.85294115543365479,0.0064500002190470695,0.75907933712005615,Step-2,86,187,0.86470586061477661,0.0064699999056756496,0.75860565900802612,95562,3,111430,4,27858,27858,61710,-0.22552734375,0.24012982510000003,0.32943120022470135,0.24012982510000003,0.00027820791001431644,0.00027817909722216427,-2.8812792152166367e-08,2.8812792152166367e-08,0.00027822170522995293,0.0002781934745144099,4.150472886976786e-05,4.150472886976786e-05,0,1.3795215636491776e-08,1.437729224562645e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
3635,Step-2,67,168,0.67058825492858887,0.0061400001868605614,0.76163685321807861,Step-2,68,169,0.68235296010971069,0.0061599998734891415,0.76151233911514282,67712,3,30,4,8,8,33860,-0.32099609375000004,-0.4876252298,0.58379521832596548,0.4876252298,4.8076941311592236e-05,4.8048157623270527e-05,-2.8783688321709633e-08,2.8783688321709633e-08,4.8091260396176949e-05,4.8062800487969071e-05,7.2601919782755431e-06,7.2601919782755431e-06,0,1.4319084584712982e-08,1.4642864698544145e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3636,Step-2,67,168,0.67058825492858887,0.0061400001868605614,0.76163685321807861,Step-2,68,169,0.68235296010971069,0.0061599998734891415,0.76151233911514282,101018,1,133252,1,33314,33314,67166,-0.32099609375000004,0.48762522944999998,0.58379521803362167,0.48762522944999998,4.8076941311592236e-05,4.8048157623270527e-05,-2.8783688321709633e-08,2.8783688321709633e-08,4.8091260396176949e-05,4.8062800487969071e-05,7.2601919782755431e-06,7.2601919782755431e-06,0,1.4319084584712982e-08,1.4642864698544145e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3637,Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,98290,1,122340,1,30586,30586,64438,-0.27326171875000005,0.36387752709999999,0.45505914084063337,0.36387752709999999,0.00020194672106299549,0.0002019179955823347,-2.8725480660796165e-08,2.8725480660796165e-08,0.00020195868273731321,0.00020193372620269656,3.6138870200375095e-05,3.6138870200375095e-05,0,1.1961674317717552e-08,1.5730620361864567e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
3638,Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,Step-2,100,201,1,0.0066999997943639755,0.74911046028137207,68805,3,4402,4,1101,1101,34953,-0.29712890624999999,-0.43812614900000002,0.52937709561983459,0.43812614900000002,0.00012976862490177155,0.00012973991397302598,-2.8710928745567799e-08,2.8710928745567799e-08,0.00012979746679775417,0.00012976862490177155,2.2218313461053185e-05,2.2218313461053185e-05,0,2.88418959826231e-08,2.8710928745567799e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
3639,Step-2,65,166,0.65294116735458374,0.0061099999584257603,0.76170200109481812,Step-2,66,167,0.66470587253570557,0.0061300001107156277,0.76167899370193481,67712,1,28,1,8,8,33860,-0.32099609375000004,-0.4876252298,0.58379521832596548,0.4876252298,4.8494748625671491e-05,4.8466048610862345e-05,-2.8700014809146523e-08,2.8700014809146523e-08,4.8506870371056721e-05,4.8480800614925101e-05,7.3588539635238703e-06,7.3588539635238703e-06,0,1.2121745385229588e-08,1.4752004062756896e-08,le_odb_precision_tol,off_ligament,at_peak,false,retained_precision_effect
3640,Step-2,65,166,0.65294116735458374,0.0061099999584257603,0.76170200109481812,Step-2,66,167,0.66470587253570557,0.0061300001107156277,0.76167899370193481,101018,3,133254,4,33314,33314,67166,-0.32099609375000004,0.48762522944999998,0.58379521803362167,0.48762522944999998,4.8494748625671491e-05,4.8466048610862345e-05,-2.8700014809146523e-08,2.8700014809146523e-08,4.8506870371056721e-05,4.8480800614925101e-05,7.3588539635238703e-06,7.3588539635238703e-06,0,1.2121745385229588e-08,1.4752004062756896e-08,le_odb_precision_tol,off_ligament,at_peak,false,retained_precision_effect
3641,Step-2,85,186,0.85294115543365479,0.0064500002190470695,0.75907933712005615,Step-2,86,187,0.86470586061477661,0.0064699999056756496,0.75860565900802612,74816,1,28444,1,7112,7112,40964,-0.17779296875,-0.1658812046,0.24316026356394158,0.1658812046,0.00038045601104386151,0.00038042748929001391,-2.852175384759903e-08,2.852175384759903e-08,0.00038047778070904315,0.00038043313543312252,5.6107313866959885e-05,5.6107313866959885e-05,0,2.176966518163681e-08,5.6461431086063385e-09,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
3642,Step-2,77,178,0.770588219165802,0.0063100000843405724,0.76096618175506592,Step-2,78,179,0.78235292434692383,0.0063299997709691525,0.76082175970077515,74816,1,28444,1,7112,7112,40964,-0.17779296875,-0.1658812046,0.24316026356394158,0.1658812046,0.00038072749157436192,0.00038069908623583615,-2.8405338525772095e-08,2.8405338525772095e-08,0.00038074038457125425,0.00038071355083957314,5.6107313866959885e-05,5.6107313866959885e-05,0,1.2892996892333031e-08,1.4464603736996651e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3643,Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,76458,1,35012,1,8754,8754,42606,-0.081757812499999999,-0.091632583399999995,0.12280419473838469,0.091632583399999995,0.0028966641984879971,0.0028966357931494713,-2.8405338525772095e-08,2.8405338525772095e-08,0.0028966786339879036,0.0028966499958187342,0.00046437786659225821,0.00046437786659225821,0,1.4435499906539917e-08,1.4202669262886047e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
3644,Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,92292,3,98350,4,24588,24588,58440,-0.081757812499999999,0.091632582700000006,0.12280419421606698,0.091632582700000006,0.0028966667596250772,0.0028966383542865515,-2.8405338525772095e-08,2.8405338525772095e-08,0.0028966811951249838,0.0028966525569558144,0.00046437786659225821,0.00046437786659225821,0,1.4435499906539917e-08,1.4202669262886047e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
3645,Step-2,77,178,0.770588219165802,0.0063100000843405724,0.76096618175506592,Step-2,78,179,0.78235292434692383,0.0063299997709691525,0.76082175970077515,93926,3,104886,4,26222,26222,60074,-0.17779296875,0.1658812039,0.24316026308640945,0.1658812039,0.00038072749157436192,0.00038069908623583615,-2.8405338525772095e-08,2.8405338525772095e-08,0.00038074038457125425,0.00038071355083957314,5.6107313866959885e-05,5.6107313866959885e-05,0,1.2892996892333031e-08,1.4464603736996651e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3646,Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,72630,1,19700,1,4926,4926,38778,-0.22552734375,-0.26487936620000002,0.34788455185225514,0.26487936620000002,0.00035942380782216787,0.00035939546069130301,-2.8347130864858627e-08,2.8347130864858627e-08,0.00035943722468800843,0.00035940980887971818,5.5510168749606237e-05,5.5510168749606237e-05,0,1.3416865840554237e-08,1.4348188415169716e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
3647,Step-2,69,170,0.69411766529083252,0.0061800000257790089,0.76143038272857666,Step-2,70,171,0.69999998807907104,0.0061900001019239426,0.76138240098953247,94471,1,107064,1,26767,26767,60619,-0.20166015625,0.19063074430000002,0.27750116989149143,0.19063074430000002,0.00021634597214870155,0.00021631763956975192,-2.833257894963026e-08,2.833257894963026e-08,0.00021637404279317707,0.00021634597214870155,4.4790092943003401e-05,4.4790092943003401e-05,0,2.8070644475519657e-08,2.833257894963026e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3648,Step-2,69,170,0.69411766529083252,0.0061800000257790089,0.76143038272857666,Step-2,70,171,0.69999998807907104,0.0061900001019239426,0.76138240098953247,74269,3,26258,4,6565,6565,40417,-0.20166015625,-0.19063074499999999,0.27750117037235977,0.19063074499999999,0.00021634597214870155,0.00021631765412166715,-2.8318027034401894e-08,2.8318027034401894e-08,0.0002163740573450923,0.00021634597214870155,4.4790092943003401e-05,4.4790092943003401e-05,0,2.8085196390748024e-08,2.8318027034401894e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3649,Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,96108,3,113614,4,28404,28404,62256,-0.22552734375,0.26487936550000002,0.34788455131927498,0.26487936550000002,0.00035942543763667345,0.00035939714871346951,-2.828892320394516e-08,2.828892320394516e-08,0.00035943882539868355,0.00035941146779805422,5.5510168749606237e-05,5.5510168749606237e-05,0,1.3387762010097504e-08,1.4319084584712982e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
3650,Step-2,68,169,0.68235296010971069,0.0061599998734891415,0.76151233911514282,Step-2,69,170,0.69411766529083252,0.0061800000257790089,0.76143038272857666,67712,1,28,1,8,8,33860,-0.32099609375000004,-0.4876252298,0.58379521832596548,0.4876252298,4.8415957280667499e-05,4.8387733841082081e-05,-2.8223439585417509e-08,2.8223439585417509e-08,4.8433314077556133e-05,4.8398964281659573e-05,7.3588539635238703e-06,7.3588539635238703e-06,0,1.7356796888634562e-08,1.1230440577492118e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3651,Step-2,68,169,0.68235296010971069,0.0061599998734891415,0.76151233911514282,Step-2,69,170,0.69411766529083252,0.0061800000257790089,0.76143038272857666,101018,3,133254,4,33314,33314,67166,-0.32099609375000004,0.48762522944999998,0.58379521803362167,0.48762522944999998,4.8415957280667499e-05,4.8387733841082081e-05,-2.8223439585417509e-08,2.8223439585417509e-08,4.8433314077556133e-05,4.8398964281659573e-05,7.3588539635238703e-06,7.3588539635238703e-06,0,1.7356796888634562e-08,1.1230440577492118e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3652,Step-2,65,166,0.65294116735458374,0.0061099999584257603,0.76170200109481812,Step-2,66,167,0.66470587253570557,0.0061300001107156277,0.76167899370193481,75363,3,30634,4,7659,7659,41511,-0.15392578125,-0.14113166420000001,0.2088331697151686,0.14113166420000001,0.00041084780241362751,0.00041081960080191493,-2.8201611712574959e-08,2.8201611712574959e-08,0.00041085825068876147,0.00041083476389758289,9.6220006525982171e-05,9.6220006525982171e-05,0,1.04482751339674e-08,1.516309566795826e-08,le_odb_precision_tol,off_ligament,at_peak,false,retained_precision_effect
3653,Step-2,65,166,0.65294116735458374,0.0061099999584257603,0.76170200109481812,Step-2,66,167,0.66470587253570557,0.0061300001107156277,0.76167899370193481,93381,1,102704,1,25677,25677,59529,-0.15392578125,0.1411316635,0.20883316924210121,0.1411316635,0.00041084780241362751,0.00041081960080191493,-2.8201611712574959e-08,2.8201611712574959e-08,0.00041085825068876147,0.00041083476389758289,9.6220006525982171e-05,9.6220006525982171e-05,0,1.04482751339674e-08,1.516309566795826e-08,le_odb_precision_tol,off_ligament,at_peak,false,retained_precision_effect
3654,Step-2,69,170,0.69411766529083252,0.0061800000257790089,0.76143038272857666,Step-2,70,171,0.69999998807907104,0.0061900001019239426,0.76138240098953247,76456,4,35007,3,8752,8752,42604,-0.13005859375000001,-0.091632583399999995,0.15909672576387451,0.091632583399999995,0.00051574467215687037,0.00051571649964898825,-2.8172507882118225e-08,2.8172507882118225e-08,0.00051577872363850474,0.00051574467215687037,7.61720075388439e-05,7.61720075388439e-05,0,3.4051481634378433e-08,2.8172507882118225e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3655,Step-2,72,173,0.7235293984413147,0.0062299999408423901,0.76128971576690674,Step-2,73,174,0.73529410362243652,0.0062500000931322575,0.76123642921447754,76458,1,35012,1,8754,8754,42606,-0.081757812499999999,-0.091632583399999995,0.12280419473838469,0.091632583399999995,0.0028972525615245104,0.0028972243890166283,-2.8172507882118225e-08,2.8172507882118225e-08,0.002897266298532486,0.0028972383588552475,0.00046437786659225821,0.00046437786659225821,0,1.3737007975578308e-08,1.3969838619232178e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3656,Step-2,69,170,0.69411766529083252,0.0061800000257790089,0.76143038272857666,Step-2,70,171,0.69999998807907104,0.0061900001019239426,0.76138240098953247,92290,2,98341,2,24586,24586,58438,-0.13005859375000001,0.091632582700000006,0.1590967253607059,0.091632582700000006,0.00051574467215687037,0.00051571649964898825,-2.8172507882118225e-08,2.8172507882118225e-08,0.00051577872363850474,0.00051574467215687037,7.61720075388439e-05,7.61720075388439e-05,0,3.4051481634378433e-08,2.8172507882118225e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3657,Step-2,72,173,0.7235293984413147,0.0062299999408423901,0.76128971576690674,Step-2,73,174,0.73529410362243652,0.0062500000931322575,0.76123642921447754,92292,3,98350,4,24588,24588,58440,-0.081757812499999999,0.091632582700000006,0.12280419421606698,0.091632582700000006,0.0028972525615245104,0.0028972243890166283,-2.8172507882118225e-08,2.8172507882118225e-08,0.002897266298532486,0.0028972383588552475,0.00046437786659225821,0.00046437786659225821,0,1.3737007975578308e-08,1.3969838619232178e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3658,Step-2,75,176,0.75294119119644165,0.0062799998559057713,0.76114457845687866,Step-2,76,177,0.76470589637756348,0.0063000000081956387,0.76104378700256348,72083,3,17514,4,4379,4379,38231,-0.24939453125,-0.28962890660000001,0.38220745120381777,0.28962890660000001,0.00021853909129276872,0.00021851100609637797,-2.8085196390748024e-08,2.8085196390748024e-08,0.00021855207160115242,0.00021852549980394542,4.0469465602654964e-05,4.0469465602654964e-05,0,1.2980308383703232e-08,1.4493707567453384e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3659,Step-2,75,176,0.75294119119644165,0.0062799998559057713,0.76114457845687866,Step-2,76,177,0.76470589637756348,0.0063000000081956387,0.76104378700256348,96653,1,115792,1,28949,28949,62801,-0.24939453125,0.28962890590000001,0.38220745067337225,0.28962890590000001,0.00021853909129276872,0.00021851100609637797,-2.8085196390748024e-08,2.8085196390748024e-08,0.00021855207160115242,0.00021852549980394542,4.0469465602654964e-05,4.0469465602654964e-05,0,1.2980308383703232e-08,1.4493707567453384e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3660,Step-2,86,187,0.86470586061477661,0.0064699999056756496,0.75860565900802612,Step-2,87,188,0.87058824300765991,0.0064799999818205833,0.75836431980133057,92837,1,100528,1,25133,25133,58985,-0.10619140625,0.1163821231,0.15754813022887987,0.1163821231,0.0014728622045367956,0.0014728341484442353,-2.805609256029129e-08,2.805609256029129e-08,0.0014728885143995285,0.0014728622045367956,0.0003443848981987685,0.0003443848981987685,0,2.6309862732887268e-08,2.805609256029129e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
3661,Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,71537,3,15330,4,3833,3833,37685,-0.24939453125,-0.31437844700000001,0.40128722899631264,0.31437844700000001,0.00027077706181444228,0.00027074903482571244,-2.8026988729834557e-08,2.8026988729834557e-08,0.0002708046231418848,0.00027077706181444228,5.0222668505739421e-05,5.0222668505739421e-05,0,2.7561327442526817e-08,2.8026988729834557e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
3662,Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,97199,1,117976,1,29495,29495,63347,-0.24939453125,0.3143784463,0.40128722844791509,0.3143784463,0.00027078035054728389,0.00027075238176621497,-2.7968781068921089e-08,2.7968781068921089e-08,0.0002708078536670655,0.00027078035054728389,5.0222668505739421e-05,5.0222668505739421e-05,0,2.750311978161335e-08,2.7968781068921089e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
3663,Step-2,86,187,0.86470586061477661,0.0064699999056756496,0.75860565900802612,Step-2,87,188,0.87058824300765991,0.0064799999818205833,0.75836431980133057,75911,3,32826,4,8207,8207,42059,-0.10619140625,-0.11638212380000001,0.15754813074597573,0.11638212380000001,0.0014728633686900139,0.0014728354290127754,-2.7939677238464355e-08,2.7939677238464355e-08,0.0014728896785527468,0.0014728633686900139,0.0003443848981987685,0.0003443848981987685,0,2.6309862732887268e-08,2.7939677238464355e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
3664,Step-2,64,165,0.64117646217346191,0.0060899998061358929,0.76143425703048706,Step-2,65,166,0.65294116735458374,0.0061099999584257603,0.76170200109481812,76457,1,35008,1,8753,8753,42605,-0.10619140625,-0.091632583399999995,0.14026098923760125,0.091632583399999995,0.001212303526699543,0.0012122755870223045,-2.7939677238464355e-08,2.7939677238464355e-08,0.0012123154010623693,0.0012122900225222111,0.00018934116815216839,0.00018934116815216839,0,1.1874362826347351e-08,1.4435499906539917e-08,le_odb_precision_tol,off_ligament,at_peak,false,retained_precision_effect
3665,Step-2,72,173,0.7235293984413147,0.0062299999408423901,0.76128971576690674,Step-2,73,174,0.73529410362243652,0.0062500000931322575,0.76123642921447754,76457,1,35008,1,8753,8753,42605,-0.10619140625,-0.091632583399999995,0.14026098923760125,0.091632583399999995,0.0012120798928663135,0.001212051953189075,-2.7939677238464355e-08,2.7939677238464355e-08,0.0012120940955355763,0.0012120656901970506,0.00018934116815216839,0.00018934116815216839,0,1.4202669262886047e-08,1.3737007975578308e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
