step,frame,global_frame,step_time,rp_u2,rp_rf2,odb_element,odb_integration_point,source_storage_ip,mapped_physical_element,mapped_u2_element,centroid_x,centroid_y,sdv15,overshoot,inside_connected_crack_corridor,overlaps_sdv15_decrease_gt_precision_location
Step-2,88,189,0.88235294818878174,0.0065000001341104507,0.75780725479125977,84689,1,1,16985,50837,0.012500000000000001,0.00050000000000000001,1.0001617670059204,0.00016176700592041016,true,true
Step-2,88,189,0.88235294818878174,0.0065000001341104507,0.75780725479125977,84689,2,2,16985,50837,0.012500000000000001,0.00050000000000000001,1.0000931024551392,9.3102455139160156e-05,true,true
Step-2,88,189,0.88235294818878174,0.0065000001341104507,0.75780725479125977,84690,1,1,16986,50838,0.0135,0.00050000000000000001,1.0000382661819458,3.8266181945800781e-05,true,true
Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84131,3,4,16427,50279,0.00050000000000000001,-0.00050000035000000002,1.0008754730224609,0.0008754730224609375,true,true
Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84677,1,1,16973,50825,0.00050000000000000001,0.00050000000000000001,1.0055547952651978,0.0055547952651977539,true,true
Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84677,2,2,16973,50825,0.00050000000000000001,0.00050000000000000001,1.0012696981430054,0.0012696981430053711,true,true
Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84678,2,2,16974,50826,0.0015,0.00050000000000000001,1.0006551742553711,0.00065517425537109375,true,true
Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84679,1,1,16975,50827,0.0025000000000000001,0.00050000000000000001,1.0008163452148438,0.00081634521484375,true,true
Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84679,2,2,16975,50827,0.0025000000000000001,0.00050000000000000001,1.0005582571029663,0.00055825710296630859,true,true
Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84680,1,1,16976,50828,0.0034999999999999996,0.00050000000000000001,1.0004687309265137,0.00046873092651367188,true,true
Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84680,2,2,16976,50828,0.0034999999999999996,0.00050000000000000001,1.0004822015762329,0.00048220157623291016,true,true
Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84681,1,1,16977,50829,0.0045000000000000005,0.00050000000000000001,1.000474214553833,0.00047421455383300781,true,true
Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84681,2,2,16977,50829,0.0045000000000000005,0.00050000000000000001,1.0004391670227051,0.00043916702270507812,true,true
Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84682,1,1,16978,50830,0.0055000000000000005,0.00050000000000000001,1.0004209280014038,0.00042092800140380859,true,true
Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84682,2,2,16978,50830,0.0055000000000000005,0.00050000000000000001,1.0004062652587891,0.0004062652587890625,true,true
Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84683,1,1,16979,50831,0.0065000000000000006,0.00050000000000000001,1.0003960132598877,0.00039601325988769531,true,true
Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84683,2,2,16979,50831,0.0065000000000000006,0.00050000000000000001,1.0003824234008789,0.00038242340087890625,true,true
Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84684,1,1,16980,50832,0.0074999999999999997,0.00050000000000000001,1.0003740787506104,0.00037407875061035156,true,true
Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84684,2,2,16980,50832,0.0074999999999999997,0.00050000000000000001,1.0003645420074463,0.00036454200744628906,true,true
Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84685,1,1,16981,50833,0.0085000000000000006,0.00050000000000000001,1.0003583431243896,0.00035834312438964844,true,true
Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84685,2,2,16981,50833,0.0085000000000000006,0.00050000000000000001,1.0003509521484375,0.0003509521484375,true,true
Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84686,1,1,16982,50834,0.0094999999999999998,0.00050000000000000001,1.0003458261489868,0.00034582614898681641,true,true
Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84686,2,2,16982,50834,0.0094999999999999998,0.00050000000000000001,1.0003396272659302,0.00033962726593017578,true,true
Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84687,1,1,16983,50835,0.010500000000000001,0.00050000000000000001,1.0003345012664795,0.00033450126647949219,true,true
Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84687,2,2,16983,50835,0.010500000000000001,0.00050000000000000001,1.0003265142440796,0.00032651424407958984,true,true
Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84688,1,1,16984,50836,0.0115,0.00050000000000000001,1.0003184080123901,0.00031840801239013672,true,true
Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84688,2,2,16984,50836,0.0115,0.00050000000000000001,1.0003043413162231,0.00030434131622314453,true,true
Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84689,1,1,16985,50837,0.012500000000000001,0.00050000000000000001,1.0002895593643188,0.00028955936431884766,true,true
Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84689,2,2,16985,50837,0.012500000000000001,0.00050000000000000001,1.000262975692749,0.00026297569274902344,true,true
Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84690,1,1,16986,50838,0.0135,0.00050000000000000001,1.000236988067627,0.00023698806762695312,true,true
Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84690,2,2,16986,50838,0.0135,0.00050000000000000001,1.0001922845840454,0.00019228458404541016,true,true
Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84691,1,1,16987,50839,0.014499999999999999,0.00050000000000000001,1.000152587890625,0.000152587890625,true,true
Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84691,2,2,16987,50839,0.014499999999999999,0.00050000000000000001,1.0000889301300049,8.8930130004882812e-05,true,true
Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84692,1,1,16988,50840,0.0155,0.00050000000000000001,1.0000367164611816,3.6716461181640625e-05,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84131,3,4,16427,50279,0.00050000000000000001,-0.00050000035000000002,1.0006676912307739,0.00066769123077392578,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84677,1,1,16973,50825,0.00050000000000000001,0.00050000000000000001,1.0054923295974731,0.0054923295974731445,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84677,2,2,16973,50825,0.00050000000000000001,0.00050000000000000001,1.0012352466583252,0.0012352466583251953,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84678,2,2,16974,50826,0.0015,0.00050000000000000001,1.0006473064422607,0.00064730644226074219,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84679,1,1,16975,50827,0.0025000000000000001,0.00050000000000000001,1.0008118152618408,0.00081181526184082031,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84679,2,2,16975,50827,0.0025000000000000001,0.00050000000000000001,1.0005508661270142,0.00055086612701416016,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84680,1,1,16976,50828,0.0034999999999999996,0.00050000000000000001,1.0004609823226929,0.00046098232269287109,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84680,2,2,16976,50828,0.0034999999999999996,0.00050000000000000001,1.0004762411117554,0.00047624111175537109,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84681,1,1,16977,50829,0.0045000000000000005,0.00050000000000000001,1.0004690885543823,0.00046908855438232422,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84681,2,2,16977,50829,0.0045000000000000005,0.00050000000000000001,1.0004340410232544,0.00043404102325439453,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84682,1,1,16978,50830,0.0055000000000000005,0.00050000000000000001,1.0004160404205322,0.00041604042053222656,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84682,2,2,16978,50830,0.0055000000000000005,0.00050000000000000001,1.0004017353057861,0.00040173530578613281,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84683,1,1,16979,50831,0.0065000000000000006,0.00050000000000000001,1.0003914833068848,0.00039148330688476562,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84683,2,2,16979,50831,0.0065000000000000006,0.00050000000000000001,1.0003781318664551,0.00037813186645507812,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84684,1,1,16980,50832,0.0074999999999999997,0.00050000000000000001,1.0003697872161865,0.00036978721618652344,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84684,2,2,16980,50832,0.0074999999999999997,0.00050000000000000001,1.000360369682312,0.00036036968231201172,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84685,1,1,16981,50833,0.0085000000000000006,0.00050000000000000001,1.0003542900085449,0.00035429000854492188,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84685,2,2,16981,50833,0.0085000000000000006,0.00050000000000000001,1.0003468990325928,0.00034689903259277344,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84686,1,1,16982,50834,0.0094999999999999998,0.00050000000000000001,1.0003421306610107,0.00034213066101074219,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84686,2,2,16982,50834,0.0094999999999999998,0.00050000000000000001,1.0003365278244019,0.00033652782440185547,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84687,1,1,16983,50835,0.010500000000000001,0.00050000000000000001,1.0003325939178467,0.00033259391784667969,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84687,2,2,16983,50835,0.010500000000000001,0.00050000000000000001,1.0003272294998169,0.00032722949981689453,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84688,1,1,16984,50836,0.0115,0.00050000000000000001,1.000322699546814,0.00032269954681396484,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84688,2,2,16984,50836,0.0115,0.00050000000000000001,1.0003155469894409,0.00031554698944091797,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84689,1,1,16985,50837,0.012500000000000001,0.00050000000000000001,1.0003081560134888,0.00030815601348876953,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84689,2,2,16985,50837,0.012500000000000001,0.00050000000000000001,1.0002951622009277,0.00029516220092773438,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84690,1,1,16986,50838,0.0135,0.00050000000000000001,1.0002810955047607,0.00028109550476074219,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84690,2,2,16986,50838,0.0135,0.00050000000000000001,1.0002559423446655,0.00025594234466552734,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84691,1,1,16987,50839,0.014499999999999999,0.00050000000000000001,1.0002310276031494,0.00023102760314941406,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84691,2,2,16987,50839,0.014499999999999999,0.00050000000000000001,1.0001884698867798,0.00018846988677978516,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84692,1,1,16988,50840,0.0155,0.00050000000000000001,1.0001498460769653,0.00014984607696533203,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84692,2,2,16988,50840,0.0155,0.00050000000000000001,1.0000872611999512,8.7261199951171875e-05,true,true
Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84693,1,1,16989,50841,0.016500000000000001,0.00050000000000000001,1.0000351667404175,3.5166740417480469e-05,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84131,3,4,16427,50279,0.00050000000000000001,-0.00050000035000000002,1.0002747774124146,0.00027477741241455078,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84677,1,1,16973,50825,0.00050000000000000001,0.00050000000000000001,1.0053251981735229,0.0053251981735229492,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84677,2,2,16973,50825,0.00050000000000000001,0.00050000000000000001,1.0011696815490723,0.0011696815490722656,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84678,2,2,16974,50826,0.0015,0.00050000000000000001,1.0006318092346191,0.00063180923461914062,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84679,1,1,16975,50827,0.0025000000000000001,0.00050000000000000001,1.0007990598678589,0.00079905986785888672,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84679,2,2,16975,50827,0.0025000000000000001,0.00050000000000000001,1.0005362033843994,0.00053620338439941406,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84680,1,1,16976,50828,0.0034999999999999996,0.00050000000000000001,1.0004465579986572,0.00044655799865722656,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84680,2,2,16976,50828,0.0034999999999999996,0.00050000000000000001,1.0004646778106689,0.00046467781066894531,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84681,1,1,16977,50829,0.0045000000000000005,0.00050000000000000001,1.0004585981369019,0.00045859813690185547,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84681,2,2,16977,50829,0.0045000000000000005,0.00050000000000000001,1.0004239082336426,0.00042390823364257812,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84682,1,1,16978,50830,0.0055000000000000005,0.00050000000000000001,1.0004062652587891,0.0004062652587890625,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84682,2,2,16978,50830,0.0055000000000000005,0.00050000000000000001,1.0003926753997803,0.00039267539978027344,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84683,1,1,16979,50831,0.0065000000000000006,0.00050000000000000001,1.0003829002380371,0.00038290023803710938,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84683,2,2,16979,50831,0.0065000000000000006,0.00050000000000000001,1.0003699064254761,0.00036990642547607422,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84684,1,1,16980,50832,0.0074999999999999997,0.00050000000000000001,1.0003618001937866,0.00036180019378662109,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84684,2,2,16980,50832,0.0074999999999999997,0.00050000000000000001,1.0003526210784912,0.00035262107849121094,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84685,1,1,16981,50833,0.0085000000000000006,0.00050000000000000001,1.0003465414047241,0.00034654140472412109,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84685,2,2,16981,50833,0.0085000000000000006,0.00050000000000000001,1.0003392696380615,0.00033926963806152344,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84686,1,1,16982,50834,0.0094999999999999998,0.00050000000000000001,1.000334620475769,0.00033462047576904297,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84686,2,2,16982,50834,0.0094999999999999998,0.00050000000000000001,1.0003291368484497,0.00032913684844970703,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84687,1,1,16983,50835,0.010500000000000001,0.00050000000000000001,1.0003255605697632,0.00032556056976318359,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84687,2,2,16983,50835,0.010500000000000001,0.00050000000000000001,1.0003211498260498,0.00032114982604980469,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84688,1,1,16984,50836,0.0115,0.00050000000000000001,1.0003180503845215,0.00031805038452148438,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84688,2,2,16984,50836,0.0115,0.00050000000000000001,1.0003143548965454,0.00031435489654541016,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84689,1,1,16985,50837,0.012500000000000001,0.00050000000000000001,1.0003116130828857,0.00031161308288574219,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84689,2,2,16985,50837,0.012500000000000001,0.00050000000000000001,1.0003079175949097,0.00030791759490966797,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84690,1,1,16986,50838,0.0135,0.00050000000000000001,1.0003043413162231,0.00030434131622314453,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84690,2,2,16986,50838,0.0135,0.00050000000000000001,1.0002986192703247,0.00029861927032470703,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84691,1,1,16987,50839,0.014499999999999999,0.00050000000000000001,1.0002925395965576,0.00029253959655761719,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84691,2,2,16987,50839,0.014499999999999999,0.00050000000000000001,1.0002815723419189,0.00028157234191894531,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84692,1,1,16988,50840,0.0155,0.00050000000000000001,1.0002695322036743,0.00026953220367431641,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84692,2,2,16988,50840,0.0155,0.00050000000000000001,1.0002473592758179,0.00024735927581787109,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84693,1,1,16989,50841,0.016500000000000001,0.00050000000000000001,1.0002243518829346,0.00022435188293457031,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84693,2,2,16989,50841,0.016500000000000001,0.00050000000000000001,1.0001837015151978,0.00018370151519775391,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84694,1,1,16990,50842,0.017500000000000002,0.00050000000000000001,1.0001453161239624,0.00014531612396240234,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84694,2,2,16990,50842,0.017500000000000002,0.00050000000000000001,1.0000811815261841,8.1181526184082031e-05,true,true
Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84695,1,1,16991,50843,0.018499999999999999,0.00050000000000000001,1.0000261068344116,2.6106834411621094e-05,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84677,1,1,16973,50825,0.00050000000000000001,0.00050000000000000001,1.0051405429840088,0.0051405429840087891,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84677,2,2,16973,50825,0.00050000000000000001,0.00050000000000000001,1.001111626625061,0.0011116266250610352,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84678,2,2,16974,50826,0.0015,0.00050000000000000001,1.0006166696548462,0.00061666965484619141,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84679,1,1,16975,50827,0.0025000000000000001,0.00050000000000000001,1.0007835626602173,0.00078356266021728516,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84679,2,2,16975,50827,0.0025000000000000001,0.00050000000000000001,1.0005220174789429,0.00052201747894287109,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84680,1,1,16976,50828,0.0034999999999999996,0.00050000000000000001,1.0004335641860962,0.00043356418609619141,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84680,2,2,16976,50828,0.0034999999999999996,0.00050000000000000001,1.0004533529281616,0.00045335292816162109,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84681,1,1,16977,50829,0.0045000000000000005,0.00050000000000000001,1.0004479885101318,0.00044798851013183594,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84681,2,2,16977,50829,0.0045000000000000005,0.00050000000000000001,1.0004138946533203,0.0004138946533203125,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84682,1,1,16978,50830,0.0055000000000000005,0.00050000000000000001,1.0003966093063354,0.00039660930633544922,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84682,2,2,16978,50830,0.0055000000000000005,0.00050000000000000001,1.000383734703064,0.00038373470306396484,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84683,1,1,16979,50831,0.0065000000000000006,0.00050000000000000001,1.0003743171691895,0.00037431716918945312,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84683,2,2,16979,50831,0.0065000000000000006,0.00050000000000000001,1.0003616809844971,0.00036168098449707031,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84684,1,1,16980,50832,0.0074999999999999997,0.00050000000000000001,1.0003539323806763,0.00035393238067626953,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84684,2,2,16980,50832,0.0074999999999999997,0.00050000000000000001,1.0003451108932495,0.00034511089324951172,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84685,1,1,16981,50833,0.0085000000000000006,0.00050000000000000001,1.0003392696380615,0.00033926963806152344,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84685,2,2,16981,50833,0.0085000000000000006,0.00050000000000000001,1.000332236289978,0.00033223628997802734,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84686,1,1,16982,50834,0.0094999999999999998,0.00050000000000000001,1.0003277063369751,0.00032770633697509766,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84686,2,2,16982,50834,0.0094999999999999998,0.00050000000000000001,1.0003223419189453,0.0003223419189453125,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84687,1,1,16983,50835,0.010500000000000001,0.00050000000000000001,1.0003187656402588,0.00031876564025878906,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84687,2,2,16983,50835,0.010500000000000001,0.00050000000000000001,1.0003143548965454,0.00031435489654541016,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84688,1,1,16984,50836,0.0115,0.00050000000000000001,1.0003114938735962,0.00031149387359619141,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84688,2,2,16984,50836,0.0115,0.00050000000000000001,1.0003079175949097,0.00030791759490966797,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84689,1,1,16985,50837,0.012500000000000001,0.00050000000000000001,1.0003055334091187,0.00030553340911865234,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84689,2,2,16985,50837,0.012500000000000001,0.00050000000000000001,1.0003026723861694,0.00030267238616943359,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84690,1,1,16986,50838,0.0135,0.00050000000000000001,1.0003005266189575,0.00030052661895751953,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84690,2,2,16986,50838,0.0135,0.00050000000000000001,1.0002979040145874,0.00029790401458740234,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84691,1,1,16987,50839,0.014499999999999999,0.00050000000000000001,1.000295877456665,0.00029587745666503906,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84691,2,2,16987,50839,0.014499999999999999,0.00050000000000000001,1.0002931356430054,0.00029313564300537109,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84692,1,1,16988,50840,0.0155,0.00050000000000000001,1.0002905130386353,0.00029051303863525391,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84692,2,2,16988,50840,0.0155,0.00050000000000000001,1.0002861022949219,0.000286102294921875,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84693,1,1,16989,50841,0.016500000000000001,0.00050000000000000001,1.0002809762954712,0.00028097629547119141,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84693,2,2,16989,50841,0.016500000000000001,0.00050000000000000001,1.0002713203430176,0.00027132034301757812,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84694,1,1,16990,50842,0.017500000000000002,0.00050000000000000001,1.0002599954605103,0.00025999546051025391,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84694,2,2,16990,50842,0.017500000000000002,0.00050000000000000001,1.0002386569976807,0.00023865699768066406,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84695,1,1,16991,50843,0.018499999999999999,0.00050000000000000001,1.0002145767211914,0.00021457672119140625,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84695,2,2,16991,50843,0.018499999999999999,0.00050000000000000001,1.0001702308654785,0.00017023086547851562,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84696,1,1,16992,50844,0.0195,0.00050000000000000001,1.0001252889633179,0.00012528896331787109,true,true
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84696,2,2,16992,50844,0.0195,0.00050000000000000001,1.0000467300415039,4.673004150390625e-05,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84677,1,1,16973,50825,0.00050000000000000001,0.00050000000000000001,1.0049608945846558,0.0049608945846557617,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84677,2,2,16973,50825,0.00050000000000000001,0.00050000000000000001,1.0010613203048706,0.0010613203048706055,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84678,2,2,16974,50826,0.0015,0.00050000000000000001,1.000602126121521,0.00060212612152099609,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84679,1,1,16975,50827,0.0025000000000000001,0.00050000000000000001,1.0007668733596802,0.00076687335968017578,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84679,2,2,16975,50827,0.0025000000000000001,0.00050000000000000001,1.0005084276199341,0.00050842761993408203,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84680,1,1,16976,50828,0.0034999999999999996,0.00050000000000000001,1.000421404838562,0.00042140483856201172,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84680,2,2,16976,50828,0.0034999999999999996,0.00050000000000000001,1.0004422664642334,0.00044226646423339844,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84681,1,1,16977,50829,0.0045000000000000005,0.00050000000000000001,1.0004376173019409,0.00043761730194091797,true,true
