element,fracture_energy_local_term,fracture_energy_gradient_term,total_fracture_energy
380,1.7140007403984017e-12,5.432125769230687e-16,1.7145439529753248e-12
381,1.7787609447893461e-12,5.64639997165326e-16,1.7793255847865115e-12
382,1.7942233483274363e-12,5.687196236001698e-16,1.7947920679510365e-12
383,1.760571327807075e-12,5.601492833619849e-16,1.761131477090437e-12
384,2.0031797733903197e-12,6.144673805886843e-16,2.0037942407709083e-12
385,1.9641485567001487e-12,6.10516278934467e-16,1.964759072979083e-12
386,1.9819495404391563e-12,6.114822067531554e-16,1.9825610226459096e-12
387,2.0235254875235114e-12,6.158533630501369e-16,2.0241413408865617e-12
388,1.971937780294382e-12,6.091429654670484e-16,1.972546923259849e-12
389,2.122044759093543e-12,6.363857525111397e-16,2.1226811448460544e-12
390,2.31088947433286e-12,6.863451209822717e-16,2.311575819453842e-12
391,2.401107247730709e-12,6.924966313076475e-16,2.4017997443620165e-12
392,8.77180184720162e-12,2.3317291882412838e-15,8.77413357638986e-12
393,2.3217765195784832e-12,6.719100329244034e-16,2.3224484296114075e-12
394,7.658719143068076e-12,2.182403577375349e-15,7.660901546645451e-12
395,4.5098703520728405e-12,1.1952373476970122e-15,4.511065589420537e-12
396,2.241572351081353e-12,5.835889519755902e-16,2.2421559400333286e-12
397,6.716131970708927e-12,1.6982390233445958e-15,6.717830209732272e-12
398,1.0440428401321817e-12,5.616526993565229e-17,1.0440990054021172e-12
399,1.0377310232371095e-12,3.0738099066803056e-17,1.0377617613361763e-12
400,1.0445469239841952e-12,1.2567925578254786e-17,1.0445594919097734e-12
401,1.0348623943054068e-12,9.783820021008173e-18,1.0348721781254279e-12
402,1.0386059911616829e-12,4.3330971080676526e-17,1.0386493221327636e-12
403,1.1128799415210245e-12,1.5877289633894154e-16,1.1130387144173634e-12
404,1.15137214738898e-12,6.550335110538313e-16,1.1520271809000338e-12
405,1.103049671908029e-12,2.8202415968235395e-16,1.1033316960677113e-12
406,1.1304716712473846e-12,2.2818035339760363e-16,1.1306998516007822e-12
407,1.1492065492406514e-12,5.4196318361953725e-16,1.149748512424271e-12
408,1.1762827726670741e-12,1.115490471257078e-15,1.1773982631383312e-12
409,1.1663143978577385e-12,1.0822896543051078e-14,1.1771372944007896e-12
410,1.1878338413138943e-12,1.4827676744071472e-15,1.1893166089883015e-12
411,1.1501482418637458e-12,5.744753303270932e-15,1.1558929951670167e-12
412,1.1345178925231957e-12,3.3218929077510896e-15,1.1378397854309468e-12
413,1.1308201094510192e-12,2.1114136215027432e-15,1.132931523072522e-12
414,1.0705020607001898e-12,1.5425667737792252e-16,1.0706563173775677e-12
415,1.057931231572042e-12,1.163899719250012e-16,1.058047621543967e-12
416,1.0503453939423254e-12,8.975284076999041e-17,1.0504351467830953e-12
417,1.0452235674365203e-12,7.096685449590425e-17,1.045294534291016e-12
418,1.038211962906187e-12,4.9256755940648347e-17,1.0382612196621277e-12
419,1.0370662008651178e-12,4.416402010203684e-17,1.0371103648852197e-12
420,1.0354751727395852e-12,4.175309612958539e-17,1.0355169258357148e-12
421,1.036378863933269e-12,4.1606357055721047e-17,1.0364204702903246e-12
422,1.0506612619803307e-12,8.980249314359712e-17,1.0507510644734742e-12
423,1.0521069975013733e-12,6.945620943108284e-17,1.0521764537108044e-12
424,1.0462975070820634e-12,6.23578427704224e-17,1.0463598649248338e-12
425,1.0638395803739178e-12,1.0266630009398257e-16,1.0639422466740119e-12
426,1.0706457992305022e-12,9.407466545652037e-17,1.0707398738959587e-12
427,1.0832740211666172e-12,1.1233556849028705e-16,1.0833863567351075e-12
428,1.07582364149151e-12,1.0296191008755664e-16,1.0759266034015976e-12
429,1.4463027918521532e-12,4.2235641230862775e-16,1.4467251482644618e-12
430,1.0895615214611395e-12,1.2182303814144296e-16,1.089683344499281e-12
431,1.122333270659019e-12,1.6228839387686485e-16,1.1224955590528958e-12
432,1.143479565454355e-12,1.8386454969386057e-16,1.1436634300040489e-12
433,1.1651230368150255e-12,2.057414648010263e-16,1.1653287782798266e-12
434,1.187260234352195e-12,2.2771330339916245e-16,1.187487947655594e-12
435,1.2204749777074284e-12,2.6030623299585644e-16,1.2207352839404241e-12
436,1.2078169653709612e-12,2.491846076858519e-16,1.2080661499786471e-12
437,1.2811111237399337e-12,3.140466779715309e-16,1.2814251704179053e-12
438,1.3101966199980936e-12,3.3588678530005957e-16,1.3105325067833937e-12
439,1.374892284363128e-12,3.7959127505565915e-16,1.3752718756381837e-12
440,1.407628758507751e-12,4.0051801068878794e-16,1.4080292765184397e-12
441,1.483642009888194e-12,4.4298466130974833e-16,1.4840849945495037e-12
442,1.5249971041023419e-12,4.638566120169092e-16,1.5254609607143588e-12
443,1.5694978324866181e-12,4.846873380161203e-16,1.5699825198246342e-12
444,1.6169426144340643e-12,5.05269891429541e-16,1.6174478843254938e-12
445,2.1786274382421217e-12,5.439539615966125e-14,2.233022834401783e-12
446,1.2204652377068315e-12,2.29489496248157e-14,1.2434141873316472e-12
447,2.2331578816960132e-11,6.548338070491291e-13,2.298641262400926e-11
448,1.5460522133505904e-12,2.9393125123534804e-14,1.5754453384741252e-12
449,1.2200959986556787e-11,3.383528443955741e-15,1.2204343515000743e-11
450,2.717798118320765e-11,6.878108748118145e-15,2.718485929195577e-11
451,3.8955911258565e-11,6.176781105576334e-13,3.9573589369122637e-11
452,4.606889286517165e-12,6.995415576967067e-14,4.676843442286836e-12
453,1.897465420799669e-12,5.958710158722997e-16,1.8980612918155414e-12
454,2.0146859552075857e-12,6.282621324644355e-16,2.01531421734005e-12
455,3.2630123175482824e-12,9.182159767059422e-16,3.2639305335249885e-12
456,2.6100240853368683e-12,7.452470229881049e-16,2.6107693323598563e-12
457,2.0822700974159203e-12,6.282397443420719e-16,2.0828983371602624e-12
458,1.746718085893449e-12,5.548749136716885e-16,1.7472729608071207e-12
459,1.6788026105555062e-12,5.462344406133246e-16,1.6793488449961196e-12
460,1.6672678879845465e-12,5.255291124930662e-16,1.6677934170970395e-12
461,1.7601941698008463e-12,5.617801383900929e-16,1.7607559499392365e-12
462,1.7408397979719272e-12,5.546192341232047e-16,1.7413944172060505e-12
463,1.690847315928457e-12,5.395324171573962e-16,1.6913868483456143e-12
464,1.7717406536796488e-12,5.623587386215656e-16,1.7723030124182704e-12
465,1.8191873380531836e-12,5.752853069643145e-16,1.8197626233601478e-12
466,1.9640616175102056e-12,6.159139444726063e-16,1.9646775314546784e-12
467,1.9931022473844385e-12,6.132998925912666e-16,1.9937155472770296e-12
468,2.2238039252747994e-12,6.510346041924587e-16,2.2244549598789917e-12
469,6.706089042070166e-12,1.832081962929151e-15,6.707921124033095e-12
470,5.213960584843651e-12,1.4577340573353476e-15,5.215418318900986e-12
471,3.0333903284457574e-12,7.86280332995022e-16,3.0341766087787523e-12
472,1.3553390744910053e-12,3.6691316397553435e-16,1.3557059876549808e-12
473,1.4827488697936463e-12,4.422557163566705e-16,1.483191125510003e-12
474,1.5931223112430984e-12,4.951212323240597e-16,1.5936174324754224e-12
475,1.0396599052097293e-12,5.069173542453166e-17,1.039710596945154e-12
476,1.0644284167065576e-12,8.543210770418721e-17,1.0645138488142617e-12
477,1.1199810337756286e-12,1.734132587937983e-16,1.1201544470344224e-12
478,1.2939278739281598e-12,3.2357282312851254e-16,1.2942514467512884e-12
479,1.338996559297923e-12,3.5601747488628804e-16,1.3393525767728092e-12
480,1.4080254286679933e-12,3.99750692884292e-16,1.4084251793608775e-12
481,1.545281972696127e-12,4.738400201395971e-16,1.5457558127162666e-12
482,1.58986643671069e-12,4.945314181630219e-16,1.590360968128853e-12
483,1.1582085545987748e-12,1.0414620117838592e-15,1.1592500166105587e-12
484,1.1375037875953258e-12,8.028511922794787e-16,1.1383066387876053e-12
485,1.0816654822278284e-12,6.134983695450293e-16,1.0822789805973734e-12
486,1.1231598475147126e-12,3.879823900711417e-16,1.1235478299047837e-12
487,1.1900332189842359e-12,2.087091049239369e-15,1.1921203100334752e-12
488,1.0520323651530862e-12,2.182468017093531e-16,1.0522506119547955e-12
489,1.04060546974282e-12,5.786801102796433e-17,1.040663337753848e-12
490,1.055550066218929e-12,1.4210731217375935e-16,1.0556921735311027e-12
491,1.2415102292807862e-12,2.8138267413850183e-16,1.2417916119549248e-12
492,1.298735077875217e-12,3.8282795754115125e-15,1.3025633574506284e-12
493,1.115183127358267e-12,5.972459985515289e-16,1.1157803733568186e-12
494,1.152975578119767e-12,1.9695065009644299e-16,1.1531725287698636e-12
495,1.0920469559236316e-12,1.3150971356272276e-16,1.0921784656371944e-12
496,1.0991169916300637e-12,1.3990078257024905e-16,1.0992568924126339e-12
497,1.198540132030697e-12,2.392924197943302e-16,1.1987794244504915e-12
498,1.1862275732786086e-12,2.2846543446055756e-16,1.1864560387130692e-12
499,1.1767998202340065e-12,2.1685890942679038e-16,1.1770166791434334e-12
500,1.2598269480531607e-12,2.9610629813213887e-16,1.2601230543512928e-12
501,1.0399312783649325e-12,1.0134253273365294e-16,1.040032620897666e-12
502,8.183381312173115e-13,1.498171102975741e-14,8.333198422470689e-13
503,1.272329084460795e-12,1.6830283841790505e-14,1.2891593683025855e-12
504,1.0514134654465416e-12,5.35365297881948e-15,1.056767118425361e-12
505,1.1395309149704684e-12,1.4492366994333414e-15,1.1409801516699017e-12
506,1.0698187438932717e-12,3.6216875779207444e-15,1.0734404314711924e-12
507,1.130088314869501e-12,2.71147646815412e-15,1.132799791337655e-12
508,1.0783789950499803e-12,3.484568974837463e-16,1.078727451947464e-12
509,1.0477734440443205e-12,1.7913014606294196e-16,1.0479525741903833e-12
510,1.0435174260849874e-12,1.4964705794896984e-16,1.0436670731429364e-12
511,1.0409963869573988e-12,1.279460222717514e-16,1.0411243329796706e-12
512,1.039805984563553e-12,1.1230534497212683e-16,1.039918289908525e-12
513,1.0427544846846095e-12,9.426478740922124e-17,1.0428487494720187e-12
514,1.0578825753467262e-12,7.715932984645965e-17,1.0579597346765726e-12
515,1.0536556642789857e-12,9.295166998032659e-17,1.053748615948966e-12
516,1.0984038601584488e-12,1.3180595112615695e-16,1.098535666109575e-12
517,1.1237931011706013e-12,1.6717665350207475e-16,1.1239602778241034e-12
518,1.132520662676613e-12,1.7678600649486727e-16,1.1326974486831078e-12
519,1.1618527879057975e-12,2.0701394346230338e-16,1.1620598018492597e-12
520,1.2116469984199395e-12,2.5536300893031637e-16,1.2119023614288698e-12
521,1.2697620264220137e-12,3.028829394708101e-16,1.2700649093614845e-12
522,1.758458277530948e-12,5.610551728146982e-16,1.7590193327037628e-12
523,1.392243288919127e-12,3.894659848827703e-16,1.3926327549040096e-12
524,1.4654681088577656e-12,4.3235037056565005e-16,1.4659004592283312e-12
525,2.201641260168184e-12,6.513619487700831e-16,2.2022926221169543e-12
526,2.024438666216461e-12,6.12652047438886e-16,2.0250513182639e-12
527,1.3253132425957797e-12,3.467793274526053e-16,1.3256600219232323e-12
528,1.378037831210114e-12,3.808548023741527e-16,1.378418686012488e-12
529,1.5245519628477494e-12,4.635776079450697e-16,1.5250155404556944e-12
530,1.565255774406666e-12,4.835996792458713e-16,1.565739374085912e-12
531,1.692579504926118e-12,5.3662943859289895e-16,1.693116134364711e-12
532,1.7560467263675098e-12,5.597296314625416e-16,1.7566064559989724e-12
533,1.984285120084095e-12,6.057528257903812e-16,1.984890872909885e-12
534,2.0190798547162957e-12,6.256982785909246e-16,2.0197055529948865e-12
535,1.0581990182790347e-12,9.727932502184452e-17,1.0582962976040565e-12
536,1.0707913934343083e-12,1.0900249664613968e-16,1.0709003959309544e-12
537,1.1051491106755753e-12,1.9188955180760407e-16,1.105341000227383e-12
538,1.5038754550773457e-12,4.530884063543274e-16,1.5043285434837e-12
539,1.3105310074499863e-12,3.3488486469968143e-16,1.310865892314686e-12
540,1.37420481588322e-12,3.783598339041025e-16,1.3745831757171242e-12
541,1.6444869028997576e-12,5.16308725277436e-16,1.645003211625035e-12
542,1.6463363975141045e-12,5.202157673710324e-16,1.6468566132814756e-12
543,2.4109766633674313e-12,3.0163376046646575e-14,2.441140039414078e-12
544,5.969920674620477e-12,6.667005778261837e-14,6.036590732403095e-12
545,3.7378923742105035e-12,3.887709854832103e-14,3.776769472758824e-12
546,1.4086968167283851e-11,1.7870484871156412e-13,1.4265673015995416e-11
547,3.682426451431629e-11,1.0482123619329449e-14,3.683474663793562e-11
548,1.1100172008518166e-12,1.7749955950700004e-14,1.1277671568025166e-12
549,1.1053813054781603e-12,1.493145804928239e-14,1.1203127635274428e-12
550,1.0247395973363356e-12,1.3230102781131805e-14,1.0379697001174674e-12
551,1.449633322186271e-12,4.2401368374869733e-16,1.4500573358700199e-12
552,1.3599234194935791e-12,3.696850600478319e-16,1.3602931045536269e-12
553,1.7162264898097896e-12,5.458297688159457e-16,1.7167723195786057e-12
554,1.0754241546842528e-12,1.4018568016985901e-16,1.0755643403644227e-12
555,1.7893159961433376e-12,5.745756900354954e-16,1.7898905718333732e-12
556,1.200800253402225e-12,2.807477980322401e-16,1.2010810012002572e-12
557,1.1671988707740068e-12,2.1602217123624447e-16,1.167414892945243e-12
558,1.7570376424519775e-12,5.604988602804658e-16,1.757598141312258e-12
559,1.8078826951622761e-12,5.8097121482140695e-16,1.8084636663770976e-12
560,1.1039231294371775e-12,1.5945595744504728e-16,1.1040825853946225e-12
561,1.0619784612366333e-12,2.723665177664616e-16,1.0622508277543997e-12
562,1.0670220379610643e-12,4.894188954556503e-16,1.06751145685652e-12
563,1.0647207616828002e-12,8.604491411557396e-15,1.0733252530943576e-12
564,9.122811719286078e-13,6.262334212668247e-15,9.18543506141276e-13
565,9.61021081485556e-13,4.716827397279209e-15,9.657379088828352e-13
566,1.0601151999778778e-12,4.005826896318919e-16,1.0605157826675097e-12
567,1.0458759717695274e-12,8.787347661320478e-17,1.0459638452461406e-12
568,1.063657265948433e-12,1.3754436187844098e-16,1.0637948103103114e-12
569,1.0844245334373165e-12,1.234903071909551e-16,1.0845480237445074e-12
570,1.1141208991911646e-12,1.5762687179643294e-16,1.114278526062961e-12
571,1.0454779068466528e-12,8.801945087372834e-17,1.0455659262975265e-12
572,1.0599455538005092e-12,1.3892830592109429e-16,1.0600844821064302e-12
573,1.0789717431272952e-12,1.1614226784331585e-16,1.0790878853951386e-12
574,1.0809874009143094e-12,1.4344303148664653e-16,1.081130843945796e-12
575,1.2001525927142844e-12,2.452975220659813e-16,1.2003978902363504e-12
576,1.1471438018196977e-12,1.9788251855965207e-16,1.1473416843382574e-12
577,1.2570598862735454e-12,2.92251976824998e-16,1.2573521382503705e-12
578,1.3018967824058095e-12,3.27766204981708e-16,1.3022245486107912e-12
579,1.243129950129363e-12,2.8126989341888984e-16,1.243411220022782e-12
580,1.315677922818523e-12,3.3817062793175947e-16,1.3160160934464549e-12
581,1.3266211989668859e-12,3.46030610899393e-16,1.3269672295777853e-12
582,1.345507802998146e-12,3.593792174365266e-16,1.3458671822155825e-12
583,1.3295444190746776e-12,3.485417174605244e-16,1.3298929607921382e-12
584,1.6379651178241114e-12,5.215512102322048e-16,1.6384866690343437e-12
585,1.5930989808444306e-12,4.975077903759249e-16,1.5935964886348066e-12
586,1.6667141800396504e-12,5.333311284541273e-16,1.6672475111681045e-12
587,1.552883312452256e-12,4.778799284003016e-16,1.5533611923806563e-12
588,1.053274331684405e-12,4.439682558665588e-16,1.0537182999402716e-12
589,1.585472824463999e-12,4.9555989825677165e-16,1.5859683843622558e-12
590,1.2203747364064013e-12,2.6028282189886486e-16,1.2206350192283001e-12
591,1.2493671726942005e-12,2.8630557897392677e-16,1.2496534782731743e-12
592,1.2321666675819328e-12,2.7091118774814944e-16,1.232437578769681e-12
593,1.2086652299924102e-12,2.496486901621968e-16,1.2089148786825725e-12
594,1.1066952823397725e-12,1.486658994292978e-16,1.1068439482392019e-12
595,1.0974698798667758e-12,1.5357701210908697e-16,1.097623456878885e-12
596,1.1273799443920896e-12,1.8096121560804764e-16,1.1275609056076977e-12
597,1.0448021640345533e-12,2.398269223981651e-16,1.0450419909569515e-12
598,1.0524363069409216e-12,1.5770090309627419e-16,1.0525940078440178e-12
599,1.0447024662887952e-12,9.003085393335748e-17,1.0447924971427286e-12
600,1.2477848446817296e-12,2.943378388631355e-16,1.2480791825205928e-12
601,1.2234266852723827e-12,2.65489388015822e-16,1.2236921746603986e-12
602,1.4460783371041386e-12,4.215818186526516e-16,1.4464999189227912e-12
603,1.490162393943288e-12,4.458889118440527e-16,1.4906082828551321e-12
604,1.110304021618254e-12,1.6593605414723587e-16,1.1104699576724013e-12
605,1.156867091941161e-12,2.0676094264549576e-16,1.1570738528838065e-12
606,1.425801037553051e-12,4.1039031090337895e-16,1.4262114278639544e-12
607,1.5126748608946953e-12,4.572779844293334e-16,1.5131321388791246e-12
608,1.046917743776218e-12,2.1036710551075823e-16,1.0471281108817287e-12
609,1.4692307618200875e-12,4.348530485429894e-16,1.4696656148686305e-12
610,1.4114843275310754e-12,4.0209976324526674e-16,1.4118864272943206e-12
611,1.3959801064169297e-12,3.9189518112244247e-16,1.3963720015980521e-12
612,1.0619801587548741e-12,2.265072359619207e-16,1.062206665990836e-12
613,1.0534851868562857e-12,1.48284835798472e-16,1.0536334716920841e-12
614,1.2029078211565105e-12,1.5524515020494578e-15,1.20446027265856e-12
615,1.3980415763205794e-12,3.966210076680426e-16,1.3984381973282474e-12
616,1.7852414729513455e-12,5.731583423567193e-16,1.7858146312937021e-12
617,1.6731719542266715e-12,5.311991865350112e-16,1.6737031534132065e-12
618,1.6677157837513942e-12,5.268772212603474e-16,1.6682426609726545e-12
619,1.1019922827406541e-12,1.1734435298195127e-15,1.1031657262704737e-12
620,1.0980472102281333e-12,7.824026297203652e-16,1.0988296128578536e-12
621,1.2650737741106665e-12,2.6645692644856544e-15,1.2677383433751521e-12
622,1.1610975548846267e-12,4.330256766447e-15,1.1654278116510737e-12
623,1.2901040737730584e-12,3.68237648987287e-15,1.2937864502629312e-12
624,1.7207851086549612e-12,5.471405780234527e-16,1.7213322492329846e-12
625,1.806906831090344e-12,5.806283054258717e-16,1.8074874593957698e-12
626,1.7249633128048698e-12,5.51588788749677e-16,1.7255149015936196e-12
627,1.1541515641887276e-12,1.3577680642719093e-15,1.1555093322529995e-12
628,2.0117933948204428e-12,6.222010966517232e-16,2.0124155959170946e-12
629,1.0946227139171973e-12,4.520043635257355e-16,1.095074718280723e-12
630,1.5839338927508512e-12,5.088890539918726e-16,1.584442781804843e-12
631,2.1816261100969022e-12,6.840482785791712e-16,2.1823101583754815e-12
