frame,time,element,ip,sdv1,sdv2,sdv3,sdv4,sdv5,sdv6,sdv7,sdv8,sdv9,sdv10,sdv11,sdv12,sdv13,sdv14,sdv15,sdv16,expected_sdv6,expected_sdv7,expected_sdv8,expected_sdv9,expected_sdv10,expected_sdv11,expected_sdv15,degradation_from_sdv14,sdv14_minus_sdv15
424,0.42399999499320984,3,2,-1.3151097805885156e-38,0.0008452994516119361,-4.555673996342239e-38,0.004000000189989805,0.0,0.04555674269795418,0.10629906505346298,0.0,0.48461538553237915,1.1307692527770996,0.0,0.00021259812638163567,0.0022615385241806507,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.04555674807742349,0.10629907884732147,0.0,0.4846154076333802,1.130769284477887,0.0,0.6933962305528322,0.09400598363122609,0.0
424,0.42399999499320984,3,3,1.3151097805885156e-38,0.0031547006219625473,-4.555673996342239e-38,0.004000000189989805,0.0,0.04555674269795418,0.10629906505346298,0.0,0.48461538553237915,1.1307692527770996,0.0,0.00021259812638163567,0.0022615385241806507,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.04555674807742349,0.10629907884732147,0.0,0.4846154076333802,1.130769284477887,0.0,0.6933962305528322,0.09400598363122609,0.0
424,0.42399999499320984,3,4,-1.3151097805885156e-38,0.0031547006219625473,-4.555673996342239e-38,0.004000000189989805,0.0,0.04555674269795418,0.10629906505346298,0.0,0.48461538553237915,1.1307692527770996,0.0,0.00021259812638163567,0.0022615385241806507,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.04555674807742349,0.10629907884732147,0.0,0.4846154076333802,1.130769284477887,0.0,0.6933962305528322,0.09400598363122609,0.0
425,0.42500001192092896,3,1,1.3699060156076268e-38,0.0008805202669464052,-4.745493886319679e-38,0.004166666883975267,0.0,0.04745493829250336,0.1107281893491745,0.0,0.504807710647583,1.177884578704834,0.0,0.00023068372684065253,0.0024539262522011995,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.04745494613496211,0.11072820764824491,0.0,0.504807718635465,1.1778846768160849,0.0,0.6933962305528322,0.09400598363122609,0.0
425,0.42500001192092896,3,2,-1.3699060156076268e-38,0.0008805202669464052,-4.745493886319679e-38,0.004166666883975267,0.0,0.04745493829250336,0.1107281893491745,0.0,0.504807710647583,1.177884578704834,0.0,0.00023068372684065253,0.0024539262522011995,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.04745494613496211,0.11072820764824491,0.0,0.504807718635465,1.1778846768160849,0.0,0.6933962305528322,0.09400598363122609,0.0
425,0.42500001192092896,3,3,1.3699060156076268e-38,0.0032861463259905577,-4.745493886319679e-38,0.004166666883975267,0.0,0.04745493829250336,0.1107281893491745,0.0,0.504807710647583,1.177884578704834,0.0,0.00023068372684065253,0.0024539262522011995,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.04745494613496211,0.11072820764824491,0.0,0.504807718635465,1.1778846768160849,0.0,0.6933962305528322,0.09400598363122609,0.0
425,0.42500001192092896,3,4,-1.3699060156076268e-38,0.0032861463259905577,-4.745493886319679e-38,0.004166666883975267,0.0,0.04745493829250336,0.1107281893491745,0.0,0.504807710647583,1.177884578704834,0.0,0.00023068372684065253,0.0024539262522011995,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.04745494613496211,0.11072820764824491,0.0,0.504807718635465,1.1778846768160849,0.0,0.6933962305528322,0.09400598363122609,0.0
426,0.4259999990463257,3,1,1.4247023907565844e-38,0.0009157410822808743,-4.935313776297118e-38,0.004333333112299442,0.0,0.049353137612342834,0.11515732109546661,0.0,0.5249999761581421,1.225000023841858,0.0,0.000249507516855374,0.0026541666593402624,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.049353138888997485,0.11515732407432747,0.0,0.5249999732208939,1.224999937515419,0.0,0.6933962305528322,0.09400598363122609,0.0
426,0.4259999990463257,3,2,-1.4247023907565844e-38,0.0009157410822808743,-4.935313776297118e-38,0.004333333112299442,0.0,0.049353137612342834,0.11515732109546661,0.0,0.5249999761581421,1.225000023841858,0.0,0.000249507516855374,0.0026541666593402624,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.049353138888997485,0.11515732407432747,0.0,0.5249999732208939,1.224999937515419,0.0,0.6933962305528322,0.09400598363122609,0.0
426,0.4259999990463257,3,3,1.4247023907565844e-38,0.0034175922628492117,-4.935313776297118e-38,0.004333333112299442,0.0,0.049353137612342834,0.11515732109546661,0.0,0.5249999761581421,1.225000023841858,0.0,0.000249507516855374,0.0026541666593402624,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.049353138888997485,0.11515732407432747,0.0,0.5249999732208939,1.224999937515419,0.0,0.6933962305528322,0.09400598363122609,0.0
426,0.4259999990463257,3,4,-1.4247023907565844e-38,0.0034175922628492117,-4.935313776297118e-38,0.004333333112299442,0.0,0.049353137612342834,0.11515732109546661,0.0,0.5249999761581421,1.225000023841858,0.0,0.000249507516855374,0.0026541666593402624,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.049353138888997485,0.11515732407432747,0.0,0.5249999732208939,1.224999937515419,0.0,0.6933962305528322,0.09400598363122609,0.0
427,0.4269999861717224,3,1,1.4794986257756956e-38,0.0009509618976153433,-5.125133666274558e-38,0.0044999998062849045,0.0,0.051251333206892014,0.11958644539117813,0.0,0.545192301273346,1.2721153497695923,0.0,0.00026906951097771525,0.0028622595127671957,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.0512513369465361,0.1195864528752509,0.0,0.5451922842229787,1.272115329853617,0.0,0.6933962305528322,0.09400598363122609,0.0
427,0.4269999861717224,3,2,-1.4794986257756956e-38,0.0009509618976153433,-5.125133666274558e-38,0.0044999998062849045,0.0,0.051251333206892014,0.11958644539117813,0.0,0.545192301273346,1.2721153497695923,0.0,0.00026906951097771525,0.0028622595127671957,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.0512513369465361,0.1195864528752509,0.0,0.5451922842229787,1.272115329853617,0.0,0.6933962305528322,0.09400598363122609,0.0
427,0.4269999861717224,3,3,1.4794986257756956e-38,0.0035490381997078657,-5.125133666274558e-38,0.0044999998062849045,0.0,0.051251333206892014,0.11958644539117813,0.0,0.545192301273346,1.2721153497695923,0.0,0.00026906951097771525,0.0028622595127671957,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.0512513369465361,0.1195864528752509,0.0,0.5451922842229787,1.272115329853617,0.0,0.6933962305528322,0.09400598363122609,0.0
427,0.4269999861717224,3,4,-1.4794986257756956e-38,0.0035490381997078657,-5.125133666274558e-38,0.0044999998062849045,0.0,0.051251333206892014,0.11958644539117813,0.0,0.545192301273346,1.2721153497695923,0.0,0.00026906951097771525,0.0028622595127671957,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.0512513369465361,0.1195864528752509,0.0,0.5451922842229787,1.272115329853617,0.0,0.6933962305528322,0.09400598363122609,0.0
428,0.42800000309944153,3,1,1.5342948607948069e-38,0.0009861827129498124,-5.314952995732612e-38,0.004666666500270367,0.0,0.05314953252673149,0.12401556968688965,0.0,0.5653846263885498,1.3192307949066162,0.0,0.00028936966555193067,0.003078205045312643,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.05314953500407471,0.12401558167617432,0.0,0.5653845952250636,1.319230722191815,0.0,0.6933962305528322,0.09400598363122609,0.0
428,0.42800000309944153,3,2,-1.5342948607948069e-38,0.0009861827129498124,-5.314952995732612e-38,0.004666666500270367,0.0,0.05314953252673149,0.12401556968688965,0.0,0.5653846263885498,1.3192307949066162,0.0,0.00028936966555193067,0.003078205045312643,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.05314953500407471,0.12401558167617432,0.0,0.5653845952250636,1.319230722191815,0.0,0.6933962305528322,0.09400598363122609,0.0
428,0.42800000309944153,3,3,1.5342948607948069e-38,0.003680483903735876,-5.314952995732612e-38,0.004666666500270367,0.0,0.05314953252673149,0.12401556968688965,0.0,0.5653846263885498,1.3192307949066162,0.0,0.00028936966555193067,0.003078205045312643,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.05314953500407471,0.12401558167617432,0.0,0.5653845952250636,1.319230722191815,0.0,0.6933962305528322,0.09400598363122609,0.0
428,0.42800000309944153,3,4,-1.5342948607948069e-38,0.003680483903735876,-5.314952995732612e-38,0.004666666500270367,0.0,0.05314953252673149,0.12401556968688965,0.0,0.5653846263885498,1.3192307949066162,0.0,0.00028936966555193067,0.003078205045312643,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.05314953500407471,0.12401558167617432,0.0,0.5653845952250636,1.319230722191815,0.0,0.6933962305528322,0.09400598363122609,0.0
429,0.42899999022483826,3,1,1.589091095813918e-38,0.0010214034700766206,-5.504772885710052e-38,0.004833333194255829,0.0,0.05504772812128067,0.12844470143318176,0.0,0.5855769515037537,1.3663461208343506,0.0,0.00031040803878568113,0.0033020032569766045,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.05504773306161333,0.12844471047709774,0.0,0.5855769062271484,1.3663461145300129,0.0,0.6933962305528322,0.09400598363122609,0.0
429,0.42899999022483826,3,2,-1.589091095813918e-38,0.0010214034700766206,-5.504772885710052e-38,0.004833333194255829,0.0,0.05504772812128067,0.12844470143318176,0.0,0.5855769515037537,1.3663461208343506,0.0,0.00031040803878568113,0.0033020032569766045,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.05504773306161333,0.12844471047709774,0.0,0.5855769062271484,1.3663461145300129,0.0,0.6933962305528322,0.09400598363122609,0.0
429,0.42899999022483826,3,3,1.589091095813918e-38,0.00381192984059453,-5.504772885710052e-38,0.004833333194255829,0.0,0.05504772812128067,0.12844470143318176,0.0,0.5855769515037537,1.3663461208343506,0.0,0.00031040803878568113,0.0033020032569766045,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.05504773306161333,0.12844471047709774,0.0,0.5855769062271484,1.3663461145300129,0.0,0.6933962305528322,0.09400598363122609,0.0
429,0.42899999022483826,3,4,-1.589091095813918e-38,0.00381192984059453,-5.504772885710052e-38,0.004833333194255829,0.0,0.05504772812128067,0.12844470143318176,0.0,0.5855769515037537,1.3663461208343506,0.0,0.00031040803878568113,0.0033020032569766045,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.05504773306161333,0.12844471047709774,0.0,0.5855769062271484,1.3663461145300129,0.0,0.6933962305528322,0.09400598363122609,0.0
430,0.4300000071525574,3,1,1.6438873308330293e-38,0.0010566243436187506,-5.694592775687492e-38,0.004999999888241291,0.0,0.05694592744112015,0.13287383317947388,0.0,0.6057692170143127,1.4134615659713745,0.0,0.00033218457247130573,0.0035336539149284363,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.056945931119151944,0.13287383927802118,0.0,0.6057692172292333,1.4134615068682108,0.0,0.6933962305528322,0.09400598363122609,0.0
430,0.4300000071525574,3,2,-1.6438873308330293e-38,0.0010566243436187506,-5.694592775687492e-38,0.004999999888241291,0.0,0.05694592744112015,0.13287383317947388,0.0,0.6057692170143127,1.4134615659713745,0.0,0.00033218457247130573,0.0035336539149284363,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.056945931119151944,0.13287383927802118,0.0,0.6057692172292333,1.4134615068682108,0.0,0.6933962305528322,0.09400598363122609,0.0
430,0.4300000071525574,3,3,1.6438873308330293e-38,0.003943375777453184,-5.694592775687492e-38,0.004999999888241291,0.0,0.05694592744112015,0.13287383317947388,0.0,0.6057692170143127,1.4134615659713745,0.0,0.00033218457247130573,0.0035336539149284363,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.056945931119151944,0.13287383927802118,0.0,0.6057692172292333,1.4134615068682108,0.0,0.6933962305528322,0.09400598363122609,0.0
430,0.4300000071525574,3,4,-1.6438873308330293e-38,0.003943375777453184,-5.694592775687492e-38,0.004999999888241291,0.0,0.05694592744112015,0.13287383317947388,0.0,0.6057692170143127,1.4134615659713745,0.0,0.00033218457247130573,0.0035336539149284363,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.056945931119151944,0.13287383927802118,0.0,0.6057692172292333,1.4134615068682108,0.0,0.6933962305528322,0.09400598363122609,0.0
431,0.4309999942779541,3,1,1.6986835658521405e-38,0.0010918451007455587,-5.884412665664931e-38,0.005166666582226753,0.0,0.05884412303566933,0.1373029500246048,0.0,0.6259615421295166,1.4605768918991089,0.0,0.0003546992957126349,0.0037731570191681385,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.05884412917669056,0.13730296807894463,0.0,0.6259615282313181,1.4605768992064088,0.0,0.6933962305528322,0.09400598363122609,0.0
431,0.4309999942779541,3,2,-1.6986835658521405e-38,0.0010918451007455587,-5.884412665664931e-38,0.005166666582226753,0.0,0.05884412303566933,0.1373029500246048,0.0,0.6259615421295166,1.4605768918991089,0.0,0.0003546992957126349,0.0037731570191681385,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.05884412917669056,0.13730296807894463,0.0,0.6259615282313181,1.4605768992064088,0.0,0.6933962305528322,0.09400598363122609,0.0
431,0.4309999942779541,3,3,1.6986835658521405e-38,0.004074821714311838,-5.884412665664931e-38,0.005166666582226753,0.0,0.05884412303566933,0.1373029500246048,0.0,0.6259615421295166,1.4605768918991089,0.0,0.0003546992957126349,0.0037731570191681385,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.05884412917669056,0.13730296807894463,0.0,0.6259615282313181,1.4605768992064088,0.0,0.6933962305528322,0.09400598363122609,0.0
431,0.4309999942779541,3,4,-1.6986835658521405e-38,0.004074821714311838,-5.884412665664931e-38,0.005166666582226753,0.0,0.05884412303566933,0.1373029500246048,0.0,0.6259615421295166,1.4605768918991089,0.0,0.0003546992957126349,0.0037731570191681385,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.05884412917669056,0.13730296807894463,0.0,0.6259615282313181,1.4605768992064088,0.0,0.6933962305528322,0.09400598363122609,0.0
432,0.4320000112056732,3,1,1.7534798008712517e-38,0.0011270659742876887,-6.074231995122985e-38,0.005333333276212215,0.0,0.060742322355508804,0.1417320817708969,0.0,0.6461538672447205,1.5076923370361328,0.0,0.00037795223761349916,0.0040205130353569984,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.06074232723422916,0.14173209687986804,0.0,0.6461538392334029,1.5076922915446067,0.0,0.6933962305528322,0.09400598363122609,0.0
432,0.4320000112056732,3,2,-1.7534798008712517e-38,0.0011270659742876887,-6.074231995122985e-38,0.005333333276212215,0.0,0.060742322355508804,0.1417320817708969,0.0,0.6461538672447205,1.5076923370361328,0.0,0.00037795223761349916,0.0040205130353569984,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.06074232723422916,0.14173209687986804,0.0,0.6461538392334029,1.5076922915446067,0.0,0.6933962305528322,0.09400598363122609,0.0
432,0.4320000112056732,3,3,1.7534798008712517e-38,0.004206267185509205,-6.074231995122985e-38,0.005333333276212215,0.0,0.060742322355508804,0.1417320817708969,0.0,0.6461538672447205,1.5076923370361328,0.0,0.00037795223761349916,0.0040205130353569984,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.06074232723422916,0.14173209687986804,0.0,0.6461538392334029,1.5076922915446067,0.0,0.6933962305528322,0.09400598363122609,0.0
432,0.4320000112056732,3,4,-1.7534798008712517e-38,0.004206267185509205,-6.074231995122985e-38,0.005333333276212215,0.0,0.060742322355508804,0.1417320817708969,0.0,0.6461538672447205,1.5076923370361328,0.0,0.00037795223761349916,0.0040205130353569984,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.06074232723422916,0.14173209687986804,0.0,0.6461538392334029,1.5076922915446067,0.0,0.6933962305528322,0.09400598363122609,0.0
433,0.43299999833106995,3,1,1.808276035890363e-38,0.001162286731414497,-6.264051885100425e-38,0.005499999970197678,0.0,0.06264051795005798,0.14616121351718903,0.0,0.6663461327552795,1.5548076629638672,0.0,0.00040194333996623755,0.0042757210321724415,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.06264052529176778,0.14616122568079148,0.0,0.6663461502354877,1.5548076838828047,0.0,0.6933962305528322,0.09400598363122609,0.0
433,0.43299999833106995,3,2,-1.808276035890363e-38,0.001162286731414497,-6.264051885100425e-38,0.005499999970197678,0.0,0.06264051795005798,0.14616121351718903,0.0,0.6663461327552795,1.5548076629638672,0.0,0.00040194333996623755,0.0042757210321724415,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.06264052529176778,0.14616122568079148,0.0,0.6663461502354877,1.5548076838828047,0.0,0.6933962305528322,0.09400598363122609,0.0
433,0.43299999833106995,3,3,1.808276035890363e-38,0.004337713122367859,-6.264051885100425e-38,0.005499999970197678,0.0,0.06264051795005798,0.14616121351718903,0.0,0.6663461327552795,1.5548076629638672,0.0,0.00040194333996623755,0.0042757210321724415,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.06264052529176778,0.14616122568079148,0.0,0.6663461502354877,1.5548076838828047,0.0,0.6933962305528322,0.09400598363122609,0.0
433,0.43299999833106995,3,4,-1.808276035890363e-38,0.004337713122367859,-6.264051885100425e-38,0.005499999970197678,0.0,0.06264051795005798,0.14616121351718903,0.0,0.6663461327552795,1.5548076629638672,0.0,0.00040194333996623755,0.0042757210321724415,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.06264052529176778,0.14616122568079148,0.0,0.6663461502354877,1.5548076838828047,0.0,0.6933962305528322,0.09400598363122609,0.0
434,0.4339999854564667,3,1,1.8630722709094741e-38,0.001197507604956627,-6.453871775077865e-38,0.00566666666418314,0.0,0.06453871726989746,0.15059034526348114,0.0,0.6865384578704834,1.6019231081008911,0.0,0.0004266726318746805,0.004538781940937042,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.0645387233493064,0.1505903544817149,0.0,0.6865384612375726,1.6019230762210026,0.0,0.6933962305528322,0.09400598363122609,0.0
434,0.4339999854564667,3,2,-1.8630722709094741e-38,0.001197507604956627,-6.453871775077865e-38,0.00566666666418314,0.0,0.06453871726989746,0.15059034526348114,0.0,0.6865384578704834,1.6019231081008911,0.0,0.0004266726318746805,0.004538781940937042,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.0645387233493064,0.1505903544817149,0.0,0.6865384612375726,1.6019230762210026,0.0,0.6933962305528322,0.09400598363122609,0.0
434,0.4339999854564667,3,3,1.8630722709094741e-38,0.004469159059226513,-6.453871775077865e-38,0.00566666666418314,0.0,0.06453871726989746,0.15059034526348114,0.0,0.6865384578704834,1.6019231081008911,0.0,0.0004266726318746805,0.004538781940937042,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.0645387233493064,0.1505903544817149,0.0,0.6865384612375726,1.6019230762210026,0.0,0.6933962305528322,0.09400598363122609,0.0
434,0.4339999854564667,3,4,-1.8630722709094741e-38,0.004469159059226513,-6.453871775077865e-38,0.00566666666418314,0.0,0.06453871726989746,0.15059034526348114,0.0,0.6865384578704834,1.6019231081008911,0.0,0.0004266726318746805,0.004538781940937042,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.0645387233493064,0.1505903544817149,0.0,0.6865384612375726,1.6019230762210026,0.0,0.6933962305528322,0.09400598363122609,0.0
435,0.4350000023841858,3,1,1.9178685059285854e-38,0.001232728362083435,-6.643691665055304e-38,0.005833333358168602,0.0,0.06643691658973694,0.15501946210861206,0.0,0.7067307829856873,1.6490384340286255,0.0,0.0004521401133388281,0.004809695295989513,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.06643692140684501,0.15501948328263834,0.0,0.7067307722396574,1.6490384685592006,0.0,0.6933962305528322,0.09400598363122609,0.0
435,0.4350000023841858,3,2,-1.9178685059285854e-38,0.001232728362083435,-6.643691665055304e-38,0.005833333358168602,0.0,0.06643691658973694,0.15501946210861206,0.0,0.7067307829856873,1.6490384340286255,0.0,0.0004521401133388281,0.004809695295989513,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.06643692140684501,0.15501948328263834,0.0,0.7067307722396574,1.6490384685592006,0.0,0.6933962305528322,0.09400598363122609,0.0
435,0.4350000023841858,3,3,1.9178685059285854e-38,0.004600604996085167,-6.643691665055304e-38,0.005833333358168602,0.0,0.06643691658973694,0.15501946210861206,0.0,0.7067307829856873,1.6490384340286255,0.0,0.0004521401133388281,0.004809695295989513,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.06643692140684501,0.15501948328263834,0.0,0.7067307722396574,1.6490384685592006,0.0,0.6933962305528322,0.09400598363122609,0.0
435,0.4350000023841858,3,4,-1.9178685059285854e-38,0.004600604996085167,-6.643691665055304e-38,0.005833333358168602,0.0,0.06643691658973694,0.15501946210861206,0.0,0.7067307829856873,1.6490384340286255,0.0,0.0004521401133388281,0.004809695295989513,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.06643692140684501,0.15501948328263834,0.0,0.7067307722396574,1.6490384685592006,0.0,0.6933962305528322,0.09400598363122609,0.0
436,0.4359999895095825,3,1,1.9726647409476966e-38,0.001267949235625565,-6.833510994513358e-38,0.006000000052154064,0.0,0.06833510845899582,0.15944859385490417,0.0,0.7269230484962463,1.6961538791656494,0.0,0.00047834578435868025,0.005088461562991142,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.06833511946438361,0.15944861208356179,0.0,0.7269230832417423,1.6961538608973985,0.0,0.6933962305528322,0.09400598363122609,0.0
436,0.4359999895095825,3,2,-1.9726647409476966e-38,0.001267949235625565,-6.833510994513358e-38,0.006000000052154064,0.0,0.06833510845899582,0.15944859385490417,0.0,0.7269230484962463,1.6961538791656494,0.0,0.00047834578435868025,0.005088461562991142,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.06833511946438361,0.15944861208356179,0.0,0.7269230832417423,1.6961538608973985,0.0,0.6933962305528322,0.09400598363122609,0.0
436,0.4359999895095825,3,3,1.9726647409476966e-38,0.004732050932943821,-6.833510994513358e-38,0.006000000052154064,0.0,0.06833510845899582,0.15944859385490417,0.0,0.7269230484962463,1.6961538791656494,0.0,0.00047834578435868025,0.005088461562991142,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.06833511946438361,0.15944861208356179,0.0,0.7269230832417423,1.6961538608973985,0.0,0.6933962305528322,0.09400598363122609,0.0
436,0.4359999895095825,3,4,-1.9726647409476966e-38,0.004732050932943821,-6.833510994513358e-38,0.006000000052154064,0.0,0.06833510845899582,0.15944859385490417,0.0,0.7269230484962463,1.6961538791656494,0.0,0.00047834578435868025,0.005088461562991142,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.06833511946438361,0.15944861208356179,0.0,0.7269230832417423,1.6961538608973985,0.0,0.6933962305528322,0.09400598363122609,0.0
437,0.43700000643730164,3,1,2.0274609759668078e-38,0.0013031699927523732,-7.023330884490798e-38,0.006166666746139526,0.0,0.0702333077788353,0.1638777256011963,0.0,0.7471153736114502,1.7432692050933838,0.0,0.000505289644934237,0.0053750802762806416,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.07023331752192223,0.1638777408844852,0.0,0.7471153942438271,1.7432692532355964,0.0,0.6933962305528322,0.09400598363122609,0.0
437,0.43700000643730164,3,2,-2.0274609759668078e-38,0.0013031699927523732,-7.023330884490798e-38,0.006166666746139526,0.0,0.0702333077788353,0.1638777256011963,0.0,0.7471153736114502,1.7432692050933838,0.0,0.000505289644934237,0.0053750802762806416,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.07023331752192223,0.1638777408844852,0.0,0.7471153942438271,1.7432692532355964,0.0,0.6933962305528322,0.09400598363122609,0.0
437,0.43700000643730164,3,3,2.0274609759668078e-38,0.004863496869802475,-7.023330884490798e-38,0.006166666746139526,0.0,0.0702333077788353,0.1638777256011963,0.0,0.7471153736114502,1.7432692050933838,0.0,0.000505289644934237,0.0053750802762806416,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.07023331752192223,0.1638777408844852,0.0,0.7471153942438271,1.7432692532355964,0.0,0.6933962305528322,0.09400598363122609,0.0
437,0.43700000643730164,3,4,-2.0274609759668078e-38,0.004863496869802475,-7.023330884490798e-38,0.006166666746139526,0.0,0.0702333077788353,0.1638777256011963,0.0,0.7471153736114502,1.7432692050933838,0.0,0.000505289644934237,0.0053750802762806416,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.07023331752192223,0.1638777408844852,0.0,0.7471153942438271,1.7432692532355964,0.0,0.6933962305528322,0.09400598363122609,0.0
438,0.43799999356269836,3,1,2.082257210985919e-38,0.0013383908662945032,-7.213150774468238e-38,0.0063333334401249886,0.0,0.07213150709867477,0.1683068424463272,0.0,0.767307698726654,1.7903846502304077,0.0,0.0005329716950654984,0.005669551435858011,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.07213151557946085,0.16830686968540864,0.0,0.767307705245912,1.7903846455737944,0.0,0.6933962305528322,0.09400598363122609,0.0
438,0.43799999356269836,3,2,-2.082257210985919e-38,0.0013383908662945032,-7.213150774468238e-38,0.0063333334401249886,0.0,0.07213150709867477,0.1683068424463272,0.0,0.767307698726654,1.7903846502304077,0.0,0.0005329716950654984,0.005669551435858011,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.07213151557946085,0.16830686968540864,0.0,0.767307705245912,1.7903846455737944,0.0,0.6933962305528322,0.09400598363122609,0.0
438,0.43799999356269836,3,3,2.082257210985919e-38,0.004994942340999842,-7.213150774468238e-38,0.0063333334401249886,0.0,0.07213150709867477,0.1683068424463272,0.0,0.767307698726654,1.7903846502304077,0.0,0.0005329716950654984,0.005669551435858011,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.07213151557946085,0.16830686968540864,0.0,0.767307705245912,1.7903846455737944,0.0,0.6933962305528322,0.09400598363122609,0.0
438,0.43799999356269836,3,4,-2.082257210985919e-38,0.004994942340999842,-7.213150774468238e-38,0.0063333334401249886,0.0,0.07213150709867477,0.1683068424463272,0.0,0.767307698726654,1.7903846502304077,0.0,0.0005329716950654984,0.005669551435858011,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.07213151557946085,0.16830686968540864,0.0,0.767307705245912,1.7903846455737944,0.0,0.6933962305528322,0.09400598363122609,0.0
439,0.4390000104904175,3,1,2.1370534460050302e-38,0.0013736116234213114,-7.402970664445678e-38,0.006500000134110451,0.0,0.07402970641851425,0.17273597419261932,0.0,0.7875000238418579,1.837499976158142,0.0,0.0005613919347524643,0.005971875041723251,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.07402971363699946,0.17273599848633206,0.0,0.7875000162479968,1.8375000379119923,0.0,0.6933962305528322,0.09400598363122609,0.0
439,0.4390000104904175,3,2,-2.1370534460050302e-38,0.0013736116234213114,-7.402970664445678e-38,0.006500000134110451,0.0,0.07402970641851425,0.17273597419261932,0.0,0.7875000238418579,1.837499976158142,0.0,0.0005613919347524643,0.005971875041723251,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.07402971363699946,0.17273599848633206,0.0,0.7875000162479968,1.8375000379119923,0.0,0.6933962305528322,0.09400598363122609,0.0
439,0.4390000104904175,3,3,2.1370534460050302e-38,0.005126388277858496,-7.402970664445678e-38,0.006500000134110451,0.0,0.07402970641851425,0.17273597419261932,0.0,0.7875000238418579,1.837499976158142,0.0,0.0005613919347524643,0.005971875041723251,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.07402971363699946,0.17273599848633206,0.0,0.7875000162479968,1.8375000379119923,0.0,0.6933962305528322,0.09400598363122609,0.0
439,0.4390000104904175,3,4,-2.1370534460050302e-38,0.005126388277858496,-7.402970664445678e-38,0.006500000134110451,0.0,0.07402970641851425,0.17273597419261932,0.0,0.7875000238418579,1.837499976158142,0.0,0.0005613919347524643,0.005971875041723251,0.6933962106704712,0.6933962106704712,0.05653846263885498,0.07402971363699946,0.17273599848633206,0.0,0.7875000162479968,1.8375000379119923,0.0,0.6933962305528322,0.09400598363122609,0.0
