element,integration_point,odb_integration_point,uel_integration_point,left,right,sdv15_delta,sdv16_delta
2543,1,1,1,F1_equilibrated,F3_release_last,3.637008495409669e-05,0.0
2543,2,2,2,F1_equilibrated,F3_release_last,3.639890386330363e-05,3.056046025912227e-06
2543,3,4,3,F1_equilibrated,F3_release_last,3.775334679051966e-05,9.379386591032413e-06
2543,4,3,4,F1_equilibrated,F3_release_last,3.6565820555594514e-05,1.3565721300473664e-05
2544,1,1,1,F1_equilibrated,F3_release_last,3.46684689429156e-05,0.0
2544,2,2,2,F1_equilibrated,F3_release_last,2.9912013912017366e-05,1.9418435797972575e-06
2544,3,4,3,F1_equilibrated,F3_release_last,1.4023315639970918e-05,9.462619986193039e-06
2544,4,3,4,F1_equilibrated,F3_release_last,3.1713100803002284e-05,1.2773632226373895e-05
2545,1,1,1,F1_equilibrated,F3_release_last,3.0190358000579953e-05,2.3295410361776894e-06
2545,2,2,2,F1_equilibrated,F3_release_last,3.570726322341469e-05,0.0
2545,3,4,3,F1_equilibrated,F3_release_last,3.3476054839148145e-05,1.4817538303715382e-05
2545,4,3,4,F1_equilibrated,F3_release_last,1.449569775024799e-05,9.370440199851587e-06
2546,1,1,1,F1_equilibrated,F3_release_last,3.698617450753616e-05,3.123544937604864e-06
2546,2,2,2,F1_equilibrated,F3_release_last,3.49633198912791e-05,4.157434990071382e-06
2546,3,4,3,F1_equilibrated,F3_release_last,3.5537128883929986e-05,5.668483208996484e-06
2546,4,3,4,F1_equilibrated,F3_release_last,3.9114089319013806e-05,1.0849546388801774e-05
2547,1,1,1,F1_equilibrated,F3_release_last,2.8403134682417758e-05,4.614544399229696e-06
2547,2,2,2,F1_equilibrated,F3_release_last,1.2503230000994459e-05,6.324104957857444e-06
2547,3,4,3,F1_equilibrated,F3_release_last,2.6905136555647677e-05,8.231267002871672e-06
2547,4,3,4,F1_equilibrated,F3_release_last,3.226574985055672e-05,9.397660539635973e-06
2548,1,1,1,F1_equilibrated,F3_release_last,6.611202414441228e-06,4.428220647754847e-06
2548,2,2,2,F1_equilibrated,F3_release_last,6.4137883698071885e-06,0.0
2548,3,4,3,F1_equilibrated,F3_release_last,2.3936584065114425e-05,1.120954630839954e-05
2548,4,3,4,F1_equilibrated,F3_release_last,2.4673343309812232e-05,9.073543695984568e-06
2549,1,1,1,F1_equilibrated,F3_release_last,1.2321247800043539e-05,1.1630144743860881e-07
2549,2,2,2,F1_equilibrated,F3_release_last,2.865814115172484e-05,1.20496658937699e-06
2549,3,4,3,F1_equilibrated,F3_release_last,3.093033407543938e-05,4.971984605023913e-06
2549,4,3,4,F1_equilibrated,F3_release_last,2.5613139687812383e-05,1.1394932045033458e-05
2550,1,1,1,F1_equilibrated,F3_release_last,3.673889708997319e-05,2.608384522989485e-06
2550,2,2,2,F1_equilibrated,F3_release_last,4.2479039525146825e-05,5.373140642252975e-06
2550,3,4,3,F1_equilibrated,F3_release_last,4.075142723884359e-05,8.41370735585312e-06
2550,4,3,4,F1_equilibrated,F3_release_last,3.498662599952726e-05,8.509978118104384e-06
2551,1,1,1,F1_equilibrated,F3_release_last,4.5824431349362343e-05,0.0
2551,2,2,2,F1_equilibrated,F3_release_last,4.92240693491814e-05,3.612597766064138e-07
2551,3,4,3,F1_equilibrated,F3_release_last,4.709932504171413e-05,1.3137552286543409e-05
2551,4,3,4,F1_equilibrated,F3_release_last,4.399701516536077e-05,9.755970839619922e-06
2552,1,1,1,F1_equilibrated,F3_release_last,5.117170816677091e-05,4.412025754981018e-06
2552,2,2,2,F1_equilibrated,F3_release_last,5.309311837141048e-05,3.492143997520518e-06
2552,3,4,3,F1_equilibrated,F3_release_last,5.157088644754809e-05,6.986096175793082e-06
2552,4,3,4,F1_equilibrated,F3_release_last,4.912873773535442e-05,8.736964689345949e-06
2553,1,1,1,F1_equilibrated,F3_release_last,5.2663878871005154e-05,0.0
2553,2,2,2,F1_equilibrated,F3_release_last,4.956976454264378e-05,1.7344090475719448e-06
2553,3,4,3,F1_equilibrated,F3_release_last,4.959014850027324e-05,1.4256210820558419e-05
2553,4,3,4,F1_equilibrated,F3_release_last,5.1694521089386616e-05,9.443892928692938e-06
2554,1,1,1,F1_equilibrated,F3_release_last,4.6953345887444306e-05,4.5211245188367085e-06
2554,2,2,2,F1_equilibrated,F3_release_last,4.289927151592855e-05,5.368796387554705e-06
2554,3,4,3,F1_equilibrated,F3_release_last,1.906895670613154e-05,5.939188522755836e-06
2554,4,3,4,F1_equilibrated,F3_release_last,4.084815487117102e-05,1.0234636429036882e-05
2555,1,1,1,F1_equilibrated,F3_release_last,4.103417958866741e-05,2.279557628717937e-06
2555,2,2,2,F1_equilibrated,F3_release_last,3.999272805412131e-05,0.0
2555,3,4,3,F1_equilibrated,F3_release_last,3.376645318736542e-05,1.40550848245505e-05
2555,4,3,4,F1_equilibrated,F3_release_last,1.7171420458917536e-05,5.4676484369026905e-06
2556,1,1,1,F1_equilibrated,F3_release_last,3.306078272147586e-05,0.0
2556,2,2,2,F1_equilibrated,F3_release_last,1.5163807411944924e-05,0.0
2556,3,4,3,F1_equilibrated,F3_release_last,3.3770792102372216e-05,8.826382502012567e-06
2556,4,3,4,F1_equilibrated,F3_release_last,3.82142414140918e-05,1.2371013510180883e-05
2557,1,1,1,F1_equilibrated,F3_release_last,1.4033519929051302e-05,0.0
2557,2,2,2,F1_equilibrated,F3_release_last,2.884249240815359e-05,6.020284965326103e-06
2557,3,4,3,F1_equilibrated,F3_release_last,3.9118950954453516e-05,2.11675760105485e-05
2557,4,3,4,F1_equilibrated,F3_release_last,3.401320829309745e-05,1.894648701334582e-05
2558,1,1,1,F1_equilibrated,F3_release_last,2.9081353131009055e-05,1.5488368469263698e-06
2558,2,2,2,F1_equilibrated,F3_release_last,1.4924960282679256e-05,0.0
2558,3,4,3,F1_equilibrated,F3_release_last,3.734010898475207e-05,1.8344070993047703e-05
2558,4,3,4,F1_equilibrated,F3_release_last,4.0010391308083204e-05,1.7401765733816963e-05
2559,1,1,1,F1_equilibrated,F3_release_last,1.4815259342161949e-05,1.9854445768010642e-05
2559,2,2,2,F1_equilibrated,F3_release_last,2.8671943647352177e-05,1.5660648265517787e-05
2559,3,4,3,F1_equilibrated,F3_release_last,3.5152004898418576e-05,2.0871639847058038e-05
2559,4,3,4,F1_equilibrated,F3_release_last,3.603830826976427e-05,2.0178378654824654e-05
2560,1,1,1,F1_equilibrated,F3_release_last,3.048527693525968e-05,2.131978186299373e-06
2560,2,2,2,F1_equilibrated,F3_release_last,2.1582711303683513e-05,0.0
2560,3,4,3,F1_equilibrated,F3_release_last,2.1680627103032313e-05,0.0
2560,4,3,4,F1_equilibrated,F3_release_last,3.130487582460838e-05,1.3811655981650368e-05
2561,1,1,1,F1_equilibrated,F3_release_last,0.0,0.0
2561,2,2,2,F1_equilibrated,F3_release_last,0.0,0.0
2561,3,4,3,F1_equilibrated,F3_release_last,0.0,0.0
2561,4,3,4,F1_equilibrated,F3_release_last,0.0,0.0
2562,1,1,1,F1_equilibrated,F3_release_last,2.047664164026662e-08,0.0
2562,2,2,2,F1_equilibrated,F3_release_last,7.641986696985324e-08,0.0
2562,3,4,3,F1_equilibrated,F3_release_last,2.852028262391463e-07,0.0
2562,4,3,4,F1_equilibrated,F3_release_last,7.641986696985324e-08,0.0
2563,1,1,1,F1_equilibrated,F3_release_last,7.641986696985662e-08,0.0
2563,2,2,2,F1_equilibrated,F3_release_last,2.047664164026323e-08,0.0
2563,3,4,3,F1_equilibrated,F3_release_last,7.641986696985662e-08,0.0
2563,4,3,4,F1_equilibrated,F3_release_last,2.852028262391463e-07,3.557790976434481e-07
2564,1,1,1,F1_equilibrated,F3_release_last,3.304520195758547e-08,0.0
2564,2,2,2,F1_equilibrated,F3_release_last,1.233263726520609e-07,0.0
2564,3,4,3,F1_equilibrated,F3_release_last,4.6026028865067843e-07,0.0
2564,4,3,4,F1_equilibrated,F3_release_last,1.233263726520609e-07,0.0
2565,1,1,1,F1_equilibrated,F3_release_last,1.9212525516037728e-07,0.0
2565,2,2,2,F1_equilibrated,F3_release_last,2.8980612698258675e-07,0.0
2565,3,4,3,F1_equilibrated,F3_release_last,1.0815711902437632e-06,3.6775903929328374e-07
2565,4,3,4,F1_equilibrated,F3_release_last,7.170212136756797e-07,2.3494518508751457e-07
2566,1,1,1,F1_equilibrated,F3_release_last,3.080388480486025e-07,0.0
2566,2,2,2,F1_equilibrated,F3_release_last,2.6017069653899e-07,0.0
2566,3,4,3,F1_equilibrated,F3_release_last,9.709702581241217e-07,4.977510231432464e-07
2566,4,3,4,F1_equilibrated,F3_release_last,1.149616631622376e-06,7.893245002840116e-07
2567,1,1,1,F1_equilibrated,F3_release_last,4.789764809022453e-07,0.0
2567,2,2,2,F1_equilibrated,F3_release_last,1.124633152282202e-06,0.0
2567,3,4,3,F1_equilibrated,F3_release_last,1.1891850782697925e-06,0.0
2567,4,3,4,F1_equilibrated,F3_release_last,9.815725914490573e-07,0.0
2568,1,1,1,F1_equilibrated,F3_release_last,1.5966593446361973e-06,6.678960060526466e-08
2568,2,2,2,F1_equilibrated,F3_release_last,2.2406022132705894e-06,3.564704362358917e-07
2568,3,4,3,F1_equilibrated,F3_release_last,2.052827995299372e-06,5.582521992279545e-07
2568,4,3,4,F1_equilibrated,F3_release_last,1.4762270986189602e-06,3.3048515915896914e-07
2569,1,1,1,F1_equilibrated,F3_release_last,2.3926822080982946e-06,3.8420425076951633e-07
2569,2,2,2,F1_equilibrated,F3_release_last,2.164229612147968e-06,2.5618102225725847e-08
2569,3,4,3,F1_equilibrated,F3_release_last,2.1041094691693577e-06,3.399445240784565e-07
2569,4,3,4,F1_equilibrated,F3_release_last,2.2210685694300865e-06,7.590784492783682e-07
2570,1,1,1,F1_equilibrated,F3_release_last,2.2039479317434142e-06,5.10690274965483e-08
2570,2,2,2,F1_equilibrated,F3_release_last,2.540912994819679e-06,0.0
2570,3,4,3,F1_equilibrated,F3_release_last,2.094665993958384e-06,1.5799428961096057e-08
2570,4,3,4,F1_equilibrated,F3_release_last,2.0702400011505167e-06,2.945904963246846e-07
2571,1,1,1,F1_equilibrated,F3_release_last,3.0681697633193062e-06,1.2141580102151236e-07
2571,2,2,2,F1_equilibrated,F3_release_last,4.171696980418636e-06,5.236465369050223e-07
2571,3,4,3,F1_equilibrated,F3_release_last,3.1604103865334076e-06,4.581360988514318e-07
2571,4,3,4,F1_equilibrated,F3_release_last,2.386776268334051e-06,7.885938780759208e-08
2572,1,1,1,F1_equilibrated,F3_release_last,4.787605416132815e-06,6.427959808650758e-07
2572,2,2,2,F1_equilibrated,F3_release_last,5.366771338214887e-06,1.027112816386462e-06
2572,3,4,3,F1_equilibrated,F3_release_last,4.44911813284259e-06,9.478741792558009e-07
2572,4,3,4,F1_equilibrated,F3_release_last,3.713013223645374e-06,6.149790384732691e-07
2573,1,1,1,F1_equilibrated,F3_release_last,5.455081971441524e-06,8.780038194584916e-07
2573,2,2,2,F1_equilibrated,F3_release_last,5.117185186183227e-06,6.788948438370968e-07
2573,3,4,3,F1_equilibrated,F3_release_last,4.8860882100230875e-06,8.743074490737787e-07
2573,4,3,4,F1_equilibrated,F3_release_last,4.763442628103639e-06,8.496850263745243e-07
2574,1,1,1,F1_equilibrated,F3_release_last,4.863122417435886e-06,2.789977538595809e-07
2574,2,2,2,F1_equilibrated,F3_release_last,4.506906810164841e-06,7.526420252893681e-07
2574,3,4,3,F1_equilibrated,F3_release_last,4.60664782777568e-06,1.0345187284052894e-06
2574,4,3,4,F1_equilibrated,F3_release_last,4.844075169897823e-06,5.48653369695326e-07
2575,1,1,1,F1_equilibrated,F3_release_last,4.205727101755071e-06,1.5529488070446891e-07
2575,2,2,2,F1_equilibrated,F3_release_last,3.7391044434418366e-06,8.436147668376007e-07
2575,3,4,3,F1_equilibrated,F3_release_last,3.7961701842062343e-06,9.939266356828382e-07
2575,4,3,4,F1_equilibrated,F3_release_last,4.325862533115078e-06,4.568376457077948e-07
2576,1,1,1,F1_equilibrated,F3_release_last,2.9591269262270665e-06,0.0
2576,2,2,2,F1_equilibrated,F3_release_last,1.2948113787480888e-06,7.112908252206584e-07
2576,3,4,3,F1_equilibrated,F3_release_last,2.779318817661014e-06,9.140502748733792e-07
2576,4,3,4,F1_equilibrated,F3_release_last,3.381775044590898e-06,1.960666107438452e-07
2577,1,1,1,F1_equilibrated,F3_release_last,1.139185580609545e-06,0.0
2577,2,2,2,F1_equilibrated,F3_release_last,2.3783235406054905e-06,7.130874807722801e-07
2577,3,4,3,F1_equilibrated,F3_release_last,2.768545871527936e-06,6.200376218430451e-07
2577,4,3,4,F1_equilibrated,F3_release_last,2.615004555963599e-06,0.0
2578,1,1,1,F1_equilibrated,F3_release_last,2.6933417225601976e-06,0.0
2578,2,2,2,F1_equilibrated,F3_release_last,2.314849440972536e-06,7.71285297133611e-07
2578,3,4,3,F1_equilibrated,F3_release_last,1.0568478124391476e-06,5.587904910932786e-07
2578,4,3,4,F1_equilibrated,F3_release_last,2.351039030419445e-06,0.0
2579,1,1,1,F1_equilibrated,F3_release_last,2.2344762273125143e-06,0.0
2579,2,2,2,F1_equilibrated,F3_release_last,2.3933848056134285e-06,1.6278929860388999e-06
2579,3,4,3,F1_equilibrated,F3_release_last,6.413055258410458e-07,3.549346376653528e-07
2579,4,3,4,F1_equilibrated,F3_release_last,5.987261006149198e-07,0.0
2580,1,1,1,F1_equilibrated,F3_release_last,2.3569929895500856e-06,8.25527148072848e-07
2580,2,2,2,F1_equilibrated,F3_release_last,2.098660120784484e-06,1.4252051282985667e-06
2580,3,4,3,F1_equilibrated,F3_release_last,1.2386480025838062e-06,3.221238720569613e-07
2580,4,3,4,F1_equilibrated,F3_release_last,8.127720826925844e-07,0.0
2581,1,1,1,F1_equilibrated,F3_release_last,1.9059205697838708e-06,0.0
2581,2,2,2,F1_equilibrated,F3_release_last,1.6376791925878166e-06,1.104534166797694e-06
2581,3,4,3,F1_equilibrated,F3_release_last,1.5855303047248621e-06,0.0
2581,4,3,4,F1_equilibrated,F3_release_last,1.445707944121874e-06,0.0
2582,1,1,1,F1_equilibrated,F3_release_last,1.512659710133359e-06,0.0
2582,2,2,2,F1_equilibrated,F3_release_last,1.439341509327908e-06,8.893712211318009e-07
2582,3,4,3,F1_equilibrated,F3_release_last,1.844865138025595e-06,1.0208921678351786e-06
2582,4,3,4,F1_equilibrated,F3_release_last,1.6924841524844304e-06,7.780417866992178e-09
2583,1,1,1,F1_equilibrated,F3_release_last,1.3146144411758985e-06,0.0
2583,2,2,2,F1_equilibrated,F3_release_last,1.0471719547110007e-06,2.790630844152138e-07
2583,3,4,3,F1_equilibrated,F3_release_last,1.5086418944363126e-06,5.305722357674968e-07
2583,4,3,4,F1_equilibrated,F3_release_last,1.79560475344687e-06,0.0
2584,1,1,1,F1_equilibrated,F3_release_last,8.657244879850117e-07,0.0
2584,2,2,2,F1_equilibrated,F3_release_last,6.374432764498218e-07,0.0
2584,3,4,3,F1_equilibrated,F3_release_last,1.0562442359977572e-06,0.0
2584,4,3,4,F1_equilibrated,F3_release_last,1.310530840870365e-06,0.0
2585,1,1,1,F1_equilibrated,F3_release_last,4.6862753397794346e-07,0.0
2585,2,2,2,F1_equilibrated,F3_release_last,2.356955599625189e-07,0.0
2585,3,4,3,F1_equilibrated,F3_release_last,6.463327861823257e-07,0.0
2585,4,3,4,F1_equilibrated,F3_release_last,8.782729036297895e-07,0.0
2586,1,1,1,F1_equilibrated,F3_release_last,2.9263227842253386e-07,0.0
2586,2,2,2,F1_equilibrated,F3_release_last,6.811182600869605e-07,0.0
2586,3,4,3,F1_equilibrated,F3_release_last,5.559035616224792e-07,0.0
2586,4,3,4,F1_equilibrated,F3_release_last,5.599541813269067e-07,0.0
2587,1,1,1,F1_equilibrated,F3_release_last,7.167731691978796e-07,2.28451407963633e-08
2587,2,2,2,F1_equilibrated,F3_release_last,4.256982107636977e-07,0.0
2587,3,4,3,F1_equilibrated,F3_release_last,1.056563001580643e-06,0.0
2587,4,3,4,F1_equilibrated,F3_release_last,6.889694939636159e-07,9.589854926102626e-08
2588,1,1,1,F1_equilibrated,F3_release_last,8.641262990972086e-07,0.0
2588,2,2,2,F1_equilibrated,F3_release_last,2.353009070323888e-06,0.0
2588,3,4,3,F1_equilibrated,F3_release_last,2.518659463585267e-06,4.895756450058733e-07
2588,4,3,4,F1_equilibrated,F3_release_last,1.546826951340062e-06,1.3788915647043654e-06
2589,1,1,1,F1_equilibrated,F3_release_last,2.4647079927539233e-06,2.7728141800584115e-06
2589,2,2,2,F1_equilibrated,F3_release_last,1.2809923527567048e-06,0.0
2589,3,4,3,F1_equilibrated,F3_release_last,3.102592243548201e-06,0.0
2589,4,3,4,F1_equilibrated,F3_release_last,2.935525517244763e-06,2.8395090814667447e-06
2590,1,1,1,F1_equilibrated,F3_release_last,9.357023441478778e-07,0.0
2590,2,2,2,F1_equilibrated,F3_release_last,1.1760681372795408e-06,0.0
2590,3,4,3,F1_equilibrated,F3_release_last,4.389146041489924e-06,0.0
2590,4,3,4,F1_equilibrated,F3_release_last,3.4920886891209478e-06,4.1766461756910885e-06
2591,1,1,1,F1_equilibrated,F3_release_last,5.541838800929722e-06,0.0
2591,2,2,2,F1_equilibrated,F3_release_last,1.7228980275083754e-05,0.0
2591,3,4,3,F1_equilibrated,F3_release_last,1.6881314806383167e-05,0.0
2591,4,3,4,F1_equilibrated,F3_release_last,7.976778366888012e-06,1.201313075481146e-06
2592,1,1,1,F1_equilibrated,F3_release_last,2.5006597266558203e-05,2.266795668692833e-06
2592,2,2,2,F1_equilibrated,F3_release_last,3.4568300574922385e-05,0.0
2592,3,4,3,F1_equilibrated,F3_release_last,1.2300951661020198e-05,4.1456074423107885e-06
2592,4,3,4,F1_equilibrated,F3_release_last,1.803997354847802e-05,1.5975408331442303e-05
2593,1,1,1,F1_equilibrated,F3_release_last,4.6212862565858485e-05,4.862170237762074e-06
2593,2,2,2,F1_equilibrated,F3_release_last,6.846469424861765e-05,0.0
2593,3,4,3,F1_equilibrated,F3_release_last,5.2162005157683e-05,0.0
2593,4,3,4,F1_equilibrated,F3_release_last,2.1443922474816048e-05,0.0
2594,1,1,1,F1_equilibrated,F3_release_last,6.46884347440934e-05,3.606214495502507e-05
2594,2,2,2,F1_equilibrated,F3_release_last,3.211967023241053e-05,0.0
2594,3,4,3,F1_equilibrated,F3_release_last,7.285146945591433e-05,1.3481159671864084e-05
2594,4,3,4,F1_equilibrated,F3_release_last,6.593661585613383e-05,2.52345614812112e-05
2595,1,1,1,F1_equilibrated,F3_release_last,4.654726719455736e-05,0.0
2595,2,2,2,F1_equilibrated,F3_release_last,0.00011853295963794655,0.0
2595,3,4,3,F1_equilibrated,F3_release_last,0.00011765779988090041,0.0
2595,4,3,4,F1_equilibrated,F3_release_last,8.671011894693242e-05,3.4007183542787646e-05
2596,1,1,1,F1_equilibrated,F3_release_last,0.00014272162830245624,4.646271484586175e-05
2596,2,2,2,F1_equilibrated,F3_release_last,0.00013682060761795439,6.607929212943048e-05
2596,3,4,3,F1_equilibrated,F3_release_last,5.5714981125820455e-05,0.0001017146308271327
2596,4,3,4,F1_equilibrated,F3_release_last,0.00010935267773244314,6.658139720197646e-05
2597,1,1,1,F1_equilibrated,F3_release_last,0.0001139159537780661,0.0
2597,2,2,2,F1_equilibrated,F3_release_last,5.7240296442214594e-05,0.0
2597,3,4,3,F1_equilibrated,F3_release_last,0.00011504523199079228,1.1638031672566275e-05
2597,4,3,4,F1_equilibrated,F3_release_last,5.7240296442214594e-05,0.0
2598,1,1,1,F1_equilibrated,F3_release_last,8.334689000415174e-05,0.0
2598,2,2,2,F1_equilibrated,F3_release_last,0.00021134708736376268,8.81819622467764e-05
2598,3,4,3,F1_equilibrated,F3_release_last,0.00020421404106274986,8.58400437978421e-05
2598,4,3,4,F1_equilibrated,F3_release_last,0.000154426728170445,2.93262013656829e-05
2599,1,1,1,F1_equilibrated,F3_release_last,0.0002381774481215876,7.76361849263768e-05
2599,2,2,2,F1_equilibrated,F3_release_last,0.00018347915953774788,0.0
2599,3,4,3,F1_equilibrated,F3_release_last,0.0002126812477448673,2.2940376002130195e-05
2599,4,3,4,F1_equilibrated,F3_release_last,0.0002198232925381821,2.2255017314694705e-05
2600,1,1,1,F1_equilibrated,F3_release_last,0.0001614676075198055,0.0
2600,2,2,2,F1_equilibrated,F3_release_last,0.00015602921763717761,0.00010265107963993705
2600,3,4,3,F1_equilibrated,F3_release_last,7.694458946163815e-05,4.4918552312402755e-05
2600,4,3,4,F1_equilibrated,F3_release_last,0.00017439701463990188,4.55743295451486e-05
2601,1,1,1,F1_equilibrated,F3_release_last,0.00016403055720493748,3.510820889372139e-05
2601,2,2,2,F1_equilibrated,F3_release_last,0.0001913290133152834,2.1009183962801808e-05
2601,3,4,3,F1_equilibrated,F3_release_last,0.00023742693236336945,4.1842950921418265e-05
2601,4,3,4,F1_equilibrated,F3_release_last,9.383340501464138e-05,0.0
2602,1,1,1,F1_equilibrated,F3_release_last,0.0002032897515729798,5.260321196992406e-05
2602,2,2,2,F1_equilibrated,F3_release_last,0.00020866864007867622,0.00010902882533118659
2602,3,4,3,F1_equilibrated,F3_release_last,0.0002567669754223456,0.0
2602,4,3,4,F1_equilibrated,F3_release_last,0.0002810848509740317,0.0
2603,1,1,1,F1_equilibrated,F3_release_last,0.00019920271066835998,2.2039824582256815e-05
2603,2,2,2,F1_equilibrated,F3_release_last,0.00016796242207281487,6.57517080891643e-05
2603,3,4,3,F1_equilibrated,F3_release_last,8.545844380682122e-05,0.0
2603,4,3,4,F1_equilibrated,F3_release_last,0.00020434903760368703,0.0
2604,1,1,1,F1_equilibrated,F3_release_last,0.00015987940670492487,8.023238713511646e-05
2604,2,2,2,F1_equilibrated,F3_release_last,0.00016903648663702323,4.0893218079355535e-05
2604,3,4,3,F1_equilibrated,F3_release_last,0.00015896271499563075,0.0
2604,4,3,4,F1_equilibrated,F3_release_last,7.329721531657354e-05,0.0
2605,1,1,1,F1_equilibrated,F3_release_last,0.00016953584170542255,0.0
2605,2,2,2,F1_equilibrated,F3_release_last,0.00016174302519119527,5.2039297285311203e-05
2605,3,4,3,F1_equilibrated,F3_release_last,0.0001723868619728959,0.0
2605,4,3,4,F1_equilibrated,F3_release_last,0.00018551370579547588,0.0
2606,1,1,1,F1_equilibrated,F3_release_last,0.000147342372850804,4.482407771869601e-05
2606,2,2,2,F1_equilibrated,F3_release_last,0.00011579187550893322,1.7386061360059055e-05
2606,3,4,3,F1_equilibrated,F3_release_last,0.00012420491414921048,8.554264826448341e-06
2606,4,3,4,F1_equilibrated,F3_release_last,0.00015595922076235003,0.0
2607,1,1,1,F1_equilibrated,F3_release_last,9.21059021851689e-05,2.8972783563501565e-05
2607,2,2,2,F1_equilibrated,F3_release_last,5.8945116979809004e-05,8.793349871510881e-06
2607,3,4,3,F1_equilibrated,F3_release_last,3.3682955850666135e-05,0.0
2607,4,3,4,F1_equilibrated,F3_release_last,9.144108771262996e-05,5.107263809182253e-06
2608,1,1,1,F1_equilibrated,F3_release_last,4.4075302742623695e-05,1.594053554866996e-05
2608,2,2,2,F1_equilibrated,F3_release_last,3.6610999952883805e-05,3.612009655379854e-06
2608,3,4,3,F1_equilibrated,F3_release_last,9.809887871473771e-06,2.3753878608105163e-06
2608,4,3,4,F1_equilibrated,F3_release_last,1.1809941776040611e-05,3.780915537377415e-05
2609,1,1,1,F1_equilibrated,F3_release_last,3.346286458325888e-05,0.0
2609,2,2,2,F1_equilibrated,F3_release_last,3.232630159407182e-05,1.0863656680078649e-05
2609,3,4,3,F1_equilibrated,F3_release_last,3.217367254168546e-05,0.0
2609,4,3,4,F1_equilibrated,F3_release_last,1.5266333085010853e-05,2.369423245617919e-05
2610,1,1,1,F1_equilibrated,F3_release_last,2.516685278677877e-05,0.0
2610,2,2,2,F1_equilibrated,F3_release_last,6.743437880251182e-06,3.4161598184397415e-06
2610,3,4,3,F1_equilibrated,F3_release_last,8.106884277716067e-06,5.9243456551089525e-06
2610,4,3,4,F1_equilibrated,F3_release_last,3.025530401551922e-05,3.268185589607657e-05
2611,1,1,1,F1_equilibrated,F3_release_last,9.581225923920023e-06,0.0
2611,2,2,2,F1_equilibrated,F3_release_last,3.575762194686985e-05,8.116956117617223e-06
2611,3,4,3,F1_equilibrated,F3_release_last,3.526575916025336e-05,2.410837859751435e-05
2611,4,3,4,F1_equilibrated,F3_release_last,9.44943168746e-06,2.1633493072300723e-05
2612,1,1,1,F1_equilibrated,F3_release_last,3.780541682794035e-05,0.0
2612,2,2,2,F1_equilibrated,F3_release_last,1.7223700463557187e-05,0.0
2612,3,4,3,F1_equilibrated,F3_release_last,3.797153496494163e-05,8.413697278550087e-06
2612,4,3,4,F1_equilibrated,F3_release_last,4.2908233699890524e-05,9.561636170964376e-06
2613,1,1,1,F1_equilibrated,F3_release_last,1.605563404744742e-05,0.0
2613,2,2,2,F1_equilibrated,F3_release_last,3.3446133616396936e-05,0.0
2613,3,4,3,F1_equilibrated,F3_release_last,1.605563404744742e-05,1.763574196856298e-05
2613,4,3,4,F1_equilibrated,F3_release_last,3.077640257339101e-05,2.344523905389146e-05
2614,1,1,1,F1_equilibrated,F3_release_last,3.965782184439312e-05,0.0
2614,2,2,2,F1_equilibrated,F3_release_last,3.923797011510556e-05,0.0
2614,3,4,3,F1_equilibrated,F3_release_last,3.6248789567127834e-05,2.3341534962377855e-05
2614,4,3,4,F1_equilibrated,F3_release_last,1.7521955723090454e-05,1.5432949980873382e-05
2615,1,1,1,F1_equilibrated,F3_release_last,3.253730246934039e-05,0.0
2615,2,2,2,F1_equilibrated,F3_release_last,1.465058974576064e-05,0.0
2615,3,4,3,F1_equilibrated,F3_release_last,3.29607309000092e-05,7.958956035592022e-06
2615,4,3,4,F1_equilibrated,F3_release_last,4.0385596907907204e-05,1.3772081231475542e-05
2616,1,1,1,F1_equilibrated,F3_release_last,8.018782884233397e-06,8.280410098290229e-07
2616,2,2,2,F1_equilibrated,F3_release_last,7.787062316137044e-06,0.0
2616,3,4,3,F1_equilibrated,F3_release_last,2.906171220552929e-05,1.690891993291364e-05
2616,4,3,4,F1_equilibrated,F3_release_last,2.9926505138822695e-05,1.549227995462435e-05
2617,1,1,1,F1_equilibrated,F3_release_last,7.557977793334197e-06,3.6916100036288833e-06
2617,2,2,2,F1_equilibrated,F3_release_last,7.163827805904688e-06,0.0
2617,3,4,3,F1_equilibrated,F3_release_last,2.673576934830897e-05,1.0579548061351004e-05
2617,4,3,4,F1_equilibrated,F3_release_last,2.8206757127200582e-05,1.8931685313515814e-05
2618,1,1,1,F1_equilibrated,F3_release_last,1.2220895827690093e-05,4.04234738020739e-06
2618,2,2,2,F1_equilibrated,F3_release_last,2.6431212587964964e-05,0.0
2618,3,4,3,F1_equilibrated,F3_release_last,3.2061978219895607e-05,1.2414102634149965e-05
2618,4,3,4,F1_equilibrated,F3_release_last,2.7768772726741164e-05,5.342749542008515e-06
2619,1,1,1,F1_equilibrated,F3_release_last,3.1143920390868524e-05,2.2531062339576323e-06
2619,2,2,2,F1_equilibrated,F3_release_last,2.980896078934661e-05,1.2862339426095073e-06
2619,3,4,3,F1_equilibrated,F3_release_last,3.219234205225664e-05,1.8073655982498967e-05
2619,4,3,4,F1_equilibrated,F3_release_last,3.324727004833106e-05,1.682357772026964e-05
2620,1,1,1,F1_equilibrated,F3_release_last,2.7632376391403812e-05,2.916720178930757e-07
2620,2,2,2,F1_equilibrated,F3_release_last,2.3020796830789184e-05,3.681806863061127e-06
2620,3,4,3,F1_equilibrated,F3_release_last,1.1229603258182744e-05,1.303891158136426e-05
2620,4,3,4,F1_equilibrated,F3_release_last,2.6292726016619028e-05,9.543250794341552e-06
