uel_integration_point,integration_point,expected_sdv16,sdv16_error,odb_integration_point,odb_sdv12,step,sdv15_error,odb_sdv13,expected_sdv15,odb_sdv16,odb_sdv15,frame_index,element,frame_tag
3,3,0.0014899608359678835,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.016633295663107325,0.0014899608359678835,0.016633295663107325,1,2847,F0_ingested
4,4,0.0015794280241976588,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01765699434462513,0.0015794280241976588,0.01765699434462513,1,2847,F0_ingested
1,1,0.0014575051648502667,0.0,1,0.0,INGEST_COMPATIBLE_STATE,-3.469446951953614e-18,0.0,0.016153067503735727,0.0014575051648502667,0.016153067503735723,1,2848,F0_ingested
2,2,0.0013882693579460638,0.0,2,0.0,INGEST_COMPATIBLE_STATE,-3.469446951953614e-18,0.0,0.01540031201334461,0.0013882693579460638,0.015400312013344606,1,2848,F0_ingested
3,3,0.0013302632922732687,0.0,4,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.015162226790723756,0.0013302632922732687,0.015162226790723755,1,2848,F0_ingested
4,4,0.0014418480949444285,0.0,3,0.0,INGEST_COMPATIBLE_STATE,-3.469446951953614e-18,0.0,0.015964824711736086,0.0014418480949444285,0.015964824711736082,1,2848,F0_ingested
1,1,0.0013274857591534398,0.0,1,0.0,INGEST_COMPATIBLE_STATE,-3.469446951953614e-18,0.0,0.0148953746875015,0.0013274857591534398,0.014895374687501496,1,2849,F0_ingested
2,2,0.0012721913923667107,0.0,2,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.014268615749051273,0.0012721913923667107,0.01426861574905127,1,2849,F0_ingested
3,3,0.0012523767403444127,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.014004496433790835,0.0012523767403444127,0.014004496433790835,1,2849,F0_ingested
4,4,0.0013017000718454443,0.0,3,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.014636958411748432,0.0013017000718454443,0.01463695841174843,1,2849,F0_ingested
1,1,0.0012584145199877228,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.013854234262727253,0.0012584145199877228,0.013854234262727253,1,2850,F0_ingested
2,2,0.0011970999388093307,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.013348881926824352,0.0011970999388093307,0.013348881926824352,1,2850,F0_ingested
3,3,0.0011684425287642572,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.013100941712791463,0.0011684425287642572,0.013100941712791463,1,2850,F0_ingested
4,4,0.0012091962965769154,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.013592921999744594,0.0012091962965769154,0.013592921999744594,1,2850,F0_ingested
1,1,0.001171358141865295,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.013021607356707867,0.001171358141865295,0.013021607356707867,1,2851,F0_ingested
2,2,0.0011416533019587636,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012632828939027273,0.0011416533019587636,0.012632828939027273,1,2851,F0_ingested
3,3,0.001097533867143703,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01238953572859241,0.001097533867143703,0.01238953572859241,1,2851,F0_ingested
4,4,0.0011409644997840214,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012778495333253535,0.0011409644997840214,0.012778495333253535,1,2851,F0_ingested
1,1,0.0011178767090840574,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012376807757155585,0.0011178767090840574,0.012376807757155585,1,2852,F0_ingested
2,2,0.001082909469312749,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012066123298148889,0.001082909469312749,0.012066123298148889,1,2852,F0_ingested
3,3,0.0010599666526577296,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011845204308344744,0.0010599666526577296,0.011845204308344744,1,2852,F0_ingested
4,4,0.0010765384057661246,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012139461152164886,0.0010765384057661246,0.012139461152164886,1,2852,F0_ingested
1,1,0.0010639541975506171,0.0,1,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.011861115672304133,0.0010639541975506171,0.011861115672304131,1,2853,F0_ingested
2,2,0.0010467533656126516,0.0,2,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.011611708881563876,0.0010467533656126516,0.011611708881563874,1,2853,F0_ingested
3,3,0.0010225355405297245,0.0,4,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.011409722408385952,0.0010225355405297245,0.01140972240838595,1,2853,F0_ingested
4,4,0.0010452454826480955,0.0,3,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.011649671401263476,0.0010452454826480955,0.011649671401263474,1,2853,F0_ingested
1,1,0.0010321397126623272,0.0,1,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.011449734087529747,0.0010321397126623272,0.011449734087529745,1,2854,F0_ingested
2,2,0.0010105262384676613,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011256617511423256,0.0010105262384676613,0.011256617511423256,1,2854,F0_ingested
3,3,0.0009876060353379943,0.0,4,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.011071929810952803,0.0009876060353379943,0.011071929810952801,1,2854,F0_ingested
4,4,0.0010076531152819754,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011254917015828335,0.0010076531152819754,0.011254917015828335,1,2854,F0_ingested
1,1,0.0010060166658942145,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011132888057047971,0.0010060166658942145,0.011132888057047971,1,2855,F0_ingested
2,2,0.0009841737684449302,0.0,2,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.010987969477408408,0.0009841737684449302,0.010987969477408406,1,2855,F0_ingested
3,3,0.0009673582750487793,0.0,4,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.010820126824420464,0.0009673582750487793,0.010820126824420462,1,2855,F0_ingested
4,4,0.0009783447130705027,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010955428130288089,0.0009783447130705027,0.010955428130288089,1,2855,F0_ingested
1,1,0.0009764219575891188,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010888477502830663,0.0009764219575891188,0.010888477502830663,1,2856,F0_ingested
2,2,0.0009713286804456122,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010761578952978476,0.0009713286804456122,0.010761578952978476,1,2856,F0_ingested
3,3,0.0009552585859071948,0.0,4,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.010607674407099194,0.0009552585859071948,0.010607674407099192,1,2856,F0_ingested
4,4,0.0009604213783902046,0.0,3,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.010726946495127083,0.0009604213783902046,0.010726946495127081,1,2856,F0_ingested
1,1,0.0009644869136860465,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010679431098185557,0.0009644869136860465,0.010679431098185557,1,2857,F0_ingested
2,2,0.0009548120438732,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010581897535010697,0.0009548120438732,0.010581897535010697,1,2857,F0_ingested
3,3,0.000939390089414221,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010441429001455785,0.000939390089414221,0.010441429001455785,1,2857,F0_ingested
4,4,0.000949385280913333,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010531170225245011,0.000949385280913333,0.010531170225245011,1,2857,F0_ingested
1,1,0.000949587758944362,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01051998349523178,0.000949587758944362,0.01051998349523178,1,2858,F0_ingested
2,2,0.0009429307724468319,0.0,2,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.010448364756028799,0.0009429307724468319,0.010448364756028797,1,2858,F0_ingested
3,3,0.0009258176303547327,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010319530009128943,0.0009258176303547327,0.010319530009128943,1,2858,F0_ingested
4,4,0.0009355601430451028,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010384720176461538,0.0009355601430451028,0.010384720176461538,1,2858,F0_ingested
1,1,0.0009410415886729744,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01040354297771976,0.0009410415886729744,0.01040354297771976,1,2859,F0_ingested
2,2,0.0009329572279054701,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01035270634129686,0.0009329572279054701,0.01035270634129686,1,2859,F0_ingested
3,3,0.0009206971578854722,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010234239141081578,0.0009206971578854722,0.010234239141081578,1,2859,F0_ingested
4,4,0.0009228774260747393,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010279208737222684,0.0009228774260747393,0.010279208737222684,1,2859,F0_ingested
1,1,0.0009291815095035752,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01031618327225264,0.0009291815095035752,0.01031618327225264,1,2860,F0_ingested
2,2,0.0009278275171937173,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010267237028398374,0.0009278275171937173,0.010267237028398374,1,2860,F0_ingested
3,3,0.0009177227848786067,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010158717551300427,0.0009177227848786067,0.010158717551300427,1,2860,F0_ingested
4,4,0.0009183149640423463,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01020195362511864,0.0009183149640423463,0.01020195362511864,1,2860,F0_ingested
1,1,0.0009227096479747895,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01023654109567777,0.0009227096479747895,0.01023654109567777,1,2861,F0_ingested
2,2,0.0009244979594072231,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010201624491753635,0.0009244979594072231,0.010201624491753635,1,2861,F0_ingested
3,3,0.0009124814065059311,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010102189423856815,0.0009124814065059311,0.010102189423856815,1,2861,F0_ingested
4,4,0.0009167381431460081,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010131985814138784,0.0009167381431460081,0.010131985814138784,1,2861,F0_ingested
1,1,0.0009233884947685121,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010179299786701426,0.0009233884947685121,0.010179299786701426,1,2862,F0_ingested
2,2,0.0009183138956471685,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010153224162158933,0.0009183138956471685,0.010153224162158933,1,2862,F0_ingested
3,3,0.0009086097113732595,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01006509568178405,0.0009086097113732595,0.01006509568178405,1,2862,F0_ingested
4,4,0.0009081006303935113,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010084266266910754,0.0009081006303935113,0.010084266266910754,1,2862,F0_ingested
1,1,0.000916267017517119,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010135569409262498,0.000916267017517119,0.010135569409262498,1,2863,F0_ingested
2,2,0.0009130848789078097,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010113411351896862,0.0009130848789078097,0.010113411351896862,1,2863,F0_ingested
3,3,0.0009064268474830216,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01003867848970115,0.0009064268474830216,0.01003867848970115,1,2863,F0_ingested
4,4,0.0009074577022530593,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010052880473696008,0.0009074577022530593,0.010052880473696008,1,2863,F0_ingested
1,1,0.0009121646605206796,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010097447618867536,0.0009121646605206796,0.010097447618867536,1,2864,F0_ingested
2,2,0.0009125112975434882,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010075991946518592,0.0009125112975434882,0.010075991946518592,1,2864,F0_ingested
3,3,0.0009043264774670495,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010004189575950805,0.0009043264774670495,0.010004189575950805,1,2864,F0_ingested
4,4,0.0009057680887803674,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010025631802971577,0.0009057680887803674,0.010025631802971577,1,2864,F0_ingested
1,1,0.0009082876225362462,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010062764647077494,0.0009082876225362462,0.010062764647077494,1,2865,F0_ingested
2,2,0.000909080126146308,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010048082665306424,0.000909080126146308,0.010048082665306424,1,2865,F0_ingested
3,3,0.0009028028550526579,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009983409023500762,0.0009028028550526579,0.009983409023500762,1,2865,F0_ingested
4,4,0.0009036044049262858,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009992876016289403,0.0009036044049262858,0.009992876016289403,1,2865,F0_ingested
1,1,0.0009066052667824659,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010036288267571202,0.0009066052667824659,0.010036288267571202,1,2866,F0_ingested
2,2,0.0009096358123145234,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01001874735548497,0.0009096358123145234,0.01001874735548497,1,2866,F0_ingested
3,3,0.0009017850963273547,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.00995643430461104,0.0009017850963273547,0.00995643430461104,1,2866,F0_ingested
4,4,0.0009019810294603301,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009973644496285735,0.0009019810294603301,0.009973644496285735,1,2866,F0_ingested
1,1,0.0009080337809895693,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010007062025471313,0.0009080337809895693,0.010007062025471313,1,2867,F0_ingested
2,2,0.0009061136276020931,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009992678022257015,0.0009061136276020931,0.009992678022257015,1,2867,F0_ingested
3,3,0.0009003111701873605,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009929259700018053,0.0009003111701873605,0.009929259700018053,1,2867,F0_ingested
4,4,0.0009019925703936084,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009944541434294893,0.0009019925703936084,0.009944541434294893,1,2867,F0_ingested
1,1,0.0009029648115176829,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009978022324151993,0.0009029648115176829,0.009978022324151993,1,2868,F0_ingested
2,2,0.0009042860069065727,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009952366215522977,0.0009042860069065727,0.009952366215522977,1,2868,F0_ingested
3,3,0.0008974841667818568,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009896200220807914,0.0008974841667818568,0.009896200220807914,1,2868,F0_ingested
4,4,0.0008986991505013032,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009916306710903077,0.0008986991505013032,0.009916306710903077,1,2868,F0_ingested
1,1,0.0009016923994163391,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.00993328577687073,0.0009016923994163391,0.00993328577687073,1,2869,F0_ingested
2,2,0.0008980540159423882,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009906813157671113,0.0008980540159423882,0.009906813157671113,1,2869,F0_ingested
3,3,0.000895800772249804,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009854866853007717,0.000895800772249804,0.009854866853007717,1,2869,F0_ingested
4,4,0.0008964455517501798,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009879737460501772,0.0008964455517501798,0.009879737460501772,1,2869,F0_ingested
1,1,0.0008965575020075865,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009885188596733532,0.0008965575020075865,0.009885188596733532,1,2870,F0_ingested
2,2,0.0008954550484839898,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.00985258181676031,0.0008954550484839898,0.00985258181676031,1,2870,F0_ingested
3,3,0.0008900899692941987,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009804270992317876,0.0008900899692941987,0.009804270992317876,1,2870,F0_ingested
4,4,0.0008931590882139235,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009834645673802211,0.0008931590882139235,0.009834645673802211,1,2870,F0_ingested
1,1,0.000891790764357434,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009826958635208894,0.000891790764357434,0.009826958635208894,1,2871,F0_ingested
2,2,0.0008885739654881591,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009789561581332084,0.0008885739654881591,0.009789561581332084,1,2871,F0_ingested
3,3,0.0008845275100025466,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009742999692127986,0.0008845275100025466,0.009742999692127986,1,2871,F0_ingested
4,4,0.0008870362881032892,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.00977971452553871,0.0008870362881032892,0.00977971452553871,1,2871,F0_ingested
1,1,0.000885747969011726,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009759194345839108,0.000885747969011726,0.009759194345839108,1,2872,F0_ingested
2,2,0.0008818722713518404,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009713626569463707,0.0008818722713518404,0.009713626569463707,1,2872,F0_ingested
3,3,0.0008780763033048461,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009673182357472151,0.0008780763033048461,0.009673182357472151,1,2872,F0_ingested
4,4,0.0008820365116941941,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009714454483726613,0.0008820365116941941,0.009714454483726613,1,2872,F0_ingested
1,1,0.0008805577041278802,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009676642838891943,0.0008805577041278802,0.009676642838891943,1,2873,F0_ingested
2,2,0.0008725042177210568,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.00962116918429185,0.0008725042177210568,0.00962116918429185,1,2873,F0_ingested
3,3,0.0008725486904927322,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009577505855585857,0.0008725486904927322,0.009577505855585857,1,2873,F0_ingested
4,4,0.0008753537723673234,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009636487083157284,0.0008753537723673234,0.009636487083157284,1,2873,F0_ingested
1,1,0.0008689175763743794,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009574884365288472,0.0008689175763743794,0.009574884365288472,1,2874,F0_ingested
2,2,0.0008640746923867791,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009503905542752211,0.0008640746923867791,0.009503905542752211,1,2874,F0_ingested
3,3,0.000858843306737238,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.00946148746647689,0.000858843306737238,0.00946148746647689,1,2874,F0_ingested
4,4,0.0008667383400418969,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009530614849620587,0.0008667383400418969,0.009530614849620587,1,2874,F0_ingested
1,1,0.0008582735274769856,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009448972199570466,0.0008582735274769856,0.009448972199570466,1,2875,F0_ingested
2,2,0.0008532294926645595,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009369870337504577,0.0008532294926645595,0.009369870337504577,1,2875,F0_ingested
3,3,0.0008458148765427147,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009326573479769383,0.0008458148765427147,0.009326573479769383,1,2875,F0_ingested
4,4,0.0008523300551398463,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009406814746202719,0.0008523300551398463,0.009406814746202719,1,2875,F0_ingested
1,1,0.0008427968250893558,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009308249391855887,0.0008427968250893558,0.009308249391855887,1,2876,F0_ingested
2,2,0.0008380219394821076,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009218999699599119,0.0008380219394821076,0.009218999699599119,1,2876,F0_ingested
3,3,0.0008388047339682051,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009174635004539288,0.0008388047339682051,0.009174635004539288,1,2876,F0_ingested
4,4,0.0008380398301918981,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009264361105491802,0.0008380398301918981,0.009264361105491802,1,2876,F0_ingested
1,1,0.0008267112459506168,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.00915170084061048,0.0008267112459506168,0.00915170084061048,1,2877,F0_ingested
2,2,0.0008212043145742174,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009057086630818877,0.0008212043145742174,0.009057086630818877,1,2877,F0_ingested
3,3,0.0008170804581336494,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009003507126867661,0.0008170804581336494,0.009003507126867661,1,2877,F0_ingested
4,4,0.0008216985347856516,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009104739391624504,0.0008216985347856516,0.009104739391624504,1,2877,F0_ingested
1,1,0.0008212720636774872,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.008981638322719811,0.0008212720636774872,0.008981638322719811,1,2878,F0_ingested
2,2,0.0007931397246934012,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.008870123921439656,0.0007931397246934012,0.008870123921439656,1,2878,F0_ingested
3,3,0.0007878631443514247,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.008817824722958284,0.0007878631443514247,0.008817824722958284,1,2878,F0_ingested
4,4,0.0008086982141068716,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.008926628573101905,0.0008086982141068716,0.008926628573101905,1,2878,F0_ingested
1,1,0.0007810889426360869,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.008795819215363068,0.0007810889426360869,0.008795819215363068,1,2879,F0_ingested
2,2,0.000766751596580958,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.008704329384400508,0.000766751596580958,0.008704329384400508,1,2879,F0_ingested
3,3,0.0007725412161390456,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.008679932630261043,0.0007725412161390456,0.008679932630261043,1,2879,F0_ingested
4,4,0.0007853499017563113,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.00875172274429804,0.0007853499017563113,0.00875172274429804,1,2879,F0_ingested
1,1,0.0007584704227490841,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.008657958461624099,0.0007584704227490841,0.008657958461624099,1,2880,F0_ingested
2,2,0.0007598928780152148,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.008622760575567654,0.0007598928780152148,0.008622760575567654,1,2880,F0_ingested
3,3,0.0007615908902357328,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.008584104162030443,0.0007615908902357328,0.008584104162030443,1,2880,F0_ingested
4,4,0.0007623380772759693,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.00863501936650599,0.0007623380772759693,0.00863501936650599,1,2880,F0_ingested
1,1,2.661435159954849e-07,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,7.49578241069309e-06,2.661435159954849e-07,7.49578241069309e-06,1,2881,F0_ingested
2,2,2.8249398144223884e-07,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,7.802505568410632e-06,2.8249398144223884e-07,7.802505568410632e-06,1,2881,F0_ingested
3,3,1.7291154258057384e-07,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,5.940748093112738e-06,1.7291154258057384e-07,5.940748093112738e-06,1,2881,F0_ingested
4,4,1.839123864429772e-07,0.0,3,0.0,INGEST_COMPATIBLE_STATE,-1.6940658945086007e-21,0.0,5.994661318754873e-06,1.839123864429772e-07,5.9946613187548716e-06,1,2881,F0_ingested
1,1,2.90858647498585e-07,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,8.145267423743456e-06,2.90858647498585e-07,8.145267423743456e-06,1,2882,F0_ingested
2,2,2.8899533191011007e-07,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,8.774987069691764e-06,2.8899533191011007e-07,8.774987069691764e-06,1,2882,F0_ingested
3,3,1.636103762610775e-07,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,7.0405126052419275e-06,1.636103762610775e-07,7.0405126052419275e-06,1,2882,F0_ingested
4,4,1.65921423024095e-07,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,6.220983100729995e-06,1.65921423024095e-07,6.220983100729995e-06,1,2882,F0_ingested
1,1,2.783907546451067e-07,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,1.0411833935756827e-05,2.783907546451067e-07,1.0411833935756827e-05,1,2883,F0_ingested
2,2,1.0146455471923632e-06,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,1.4254063092108162e-05,1.0146455471923632e-06,1.4254063092108162e-05,1,2883,F0_ingested
3,3,2.463844536265561e-07,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,1.043443912378503e-05,2.463844536265561e-07,1.043443912378503e-05,1,2883,F0_ingested
4,4,2.3525737014590774e-07,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,8.169504743963574e-06,2.3525737014590774e-07,8.169504743963574e-06,1,2883,F0_ingested
1,1,1.2339764072260644e-06,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,1.6477949071400748e-05,1.2339764072260644e-06,1.6477949071400748e-05,1,2884,F0_ingested
2,2,1.319667515006345e-06,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,1.8711489400716822e-05,1.319667515006345e-06,1.8711489400716822e-05,1,2884,F0_ingested
3,3,9.072966237135089e-07,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,1.4696164773283914e-05,9.072966237135089e-07,1.4696164773283914e-05,1,2884,F0_ingested
4,4,4.587548465117788e-07,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,1.2183252407913903e-05,4.587548465117788e-07,1.2183252407913903e-05,1,2884,F0_ingested
1,1,1.3187286490182369e-06,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,2.004202421687503e-05,1.3187286490182369e-06,2.004202421687503e-05,1,2885,F0_ingested
