node,x,y,d_F1,d_unconstrained,d_unconstrained_minus_F1,d_F3_minus_F1
3151,0.4,-0.025000000000000022,0.009525262682172748,0.00952546924318815,2.0656101540166005e-07,5.661709528034277e-05
3152,0.4125,-0.025000000000000022,0.009418406493778706,0.009430161854052146,1.175536027344e-05,6.739913331715863e-05
3153,0.42500000000000004,-0.025000000000000022,0.00930834958885264,0.00931024744083105,1.8978519784086656e-06,5.927824990467449e-05
3154,0.4375,-0.025000000000000022,0.009164460237429952,0.009167746187514326,3.2859500843744616e-06,6.105489300460391e-05
3155,0.44999999999999996,-0.025000000000000022,0.009043696096651937,0.008999862062248898,-4.3834034403038985e-05,1.5172963635939202e-05
3156,0.4625,-0.025000000000000022,0.008829499575981822,0.008809605830973012,-1.9893745008809846e-05,4.0918810677532946e-05
3157,0.475,-0.025000000000000022,0.008649005830597868,0.008607719255060679,-4.128657553718884e-05,2.213715372492188e-05
3158,0.48750000000000004,-0.025000000000000022,0.008433973349031142,0.008430480868429902,-3.4924806012401333e-06,5.660690342334032e-05
3159,0.5,-0.025000000000000022,0.008375696271400546,0.008349932981850794,-2.5763289549752058e-05,2.507080743754074e-05
3160,-0.5,-0.012500000000000011,2.6335153045998746e-06,1.352567787186314e-06,-1.2809475174135606e-06,-1.2341582106085049e-06
3161,-0.4875,-0.012500000000000011,2.656454880882179e-06,1.5484025479578847e-06,-1.1080523329242943e-06,-1.0512180651806624e-06
3162,-0.475,-0.012500000000000011,2.6577272339130503e-06,2.2822298658230002e-06,-3.7549736809005e-07,-2.8863920621573485e-07
3163,-0.4625,-0.012500000000000011,6.364104506245568e-06,3.908387757379927e-06,-2.455716748865641e-06,-2.3128792174274287e-06
3164,-0.45,-0.012500000000000011,9.850598594471671e-06,6.218221615383653e-06,-3.6323769790880183e-06,-3.4001197667738177e-06
3165,-0.4375,-0.012500000000000011,1.0943137024507004e-05,9.342827042565071e-06,-1.600309981941933e-06,-1.2515743146929371e-06
3166,-0.425,-0.012500000000000011,1.915838050563029e-05,1.4611728887069006e-05,-4.546651618561283e-06,-4.07564500565228e-06
3167,-0.4125,-0.012500000000000011,2.8298113316138278e-05,2.136579060565084e-05,-6.932322710487436e-06,-6.280670423410991e-06
3168,-0.4,-0.012500000000000011,3.3051226083560936e-05,2.855265346788135e-05,-4.498572615679587e-06,-3.56018879984294e-06
3169,-0.3875,-0.012500000000000011,4.633455935307785e-05,3.9071200054603755e-05,-7.263359298474092e-06,-6.085643624877522e-06
3170,-0.375,-0.012500000000000011,6.16146162759979e-05,5.248535823586122e-05,-9.129258040136676e-06,-7.644654747156655e-06
3171,-0.3625,-0.012500000000000011,7.176908842000077e-05,6.619238428974357e-05,-5.5767041302571955e-06,-3.3478370165830314e-06
3172,-0.35,-0.012500000000000011,8.903997724721156e-05,8.42633189895006e-05,-4.776658257710963e-06,-2.012667145568438e-06
3173,-0.3375,-0.012500000000000011,0.0001172612712489753,0.00010736385079962851,-9.897420449346783e-06,-6.640247662696846e-06
3174,-0.325,-0.012500000000000011,0.0001341263304422579,0.00013030075557060578,-3.825574871652124e-06,1.67267179354967e-06
3175,-0.3125,-0.012500000000000011,0.00015091236622852226,0.00015744819663265973,6.535830404137466e-06,1.4352324141242873e-05
3176,-0.3,-0.012500000000000011,0.00020489726871703796,0.00019359645523724252,-1.1300813479795437e-05,-2.867404398854503e-06
3177,-0.2875,-0.012500000000000011,0.00022840617698988684,0.0002271310008581143,-1.2751761317725415e-06,1.1561726370171144e-05
3178,-0.275,-0.012500000000000011,0.0002518270111628464,0.0002653402139055988,1.3513202742752373e-05,3.0508017231996266e-05
3179,-0.2625,-0.012500000000000011,0.00031833314950479707,0.00031582063259831474,-2.5125169064823313e-06,1.6272672659425457e-05
3180,-0.25,-0.012500000000000011,0.0003338694129302745,0.00036029855711805953,2.6429144187785044e-05,5.1417094029988114e-05
3181,-0.2375,-0.012500000000000011,0.00037563881688249326,0.00040537075948648304,2.973194260398978e-05,6.257744617962175e-05
3182,-0.22499999999999998,-0.012500000000000011,0.0004394003821599005,0.00045326422839474657,1.3863846234846058e-05,5.419951424120642e-05
3183,-0.21250000000000002,-0.012500000000000011,0.00045862327851963175,0.0004971331374592809,3.850985893964916e-05,9.098272025336778e-05
3184,-0.2,-0.012500000000000011,0.0005103251959438471,0.0005514407378484171,4.1115541904569925e-05,9.976189326525199e-05
3185,-0.1875,-0.012500000000000011,0.0005867231324447223,0.000615819455073746,2.9096322629023697e-05,8.857837945237324e-05
3186,-0.175,-0.012500000000000011,0.0006103558695002265,0.0006685516903493662,5.819582084913967e-05,0.00012746619115475404
3187,-0.16249999999999998,-0.012500000000000011,0.0006461881340624662,0.0007253562640748772,7.9168130012411e-05,0.00015675418779743044
3188,-0.15000000000000002,-0.012500000000000011,0.000713880178685115,0.0007926587087035066,7.877853001839164e-05,0.00015932857021051555
3189,-0.1375,-0.012500000000000011,0.0007350957395237991,0.0008464355607892762,0.00011133982126547708,0.00020206200428846892
3190,-0.125,-0.012500000000000011,0.0007755404050792386,0.0008962408595556832,0.0001207004544764446,0.00022474687253340767
3191,-0.11249999999999999,-0.012500000000000011,0.0008320773112754996,0.0009635820565721484,0.00013150474529664878,0.0002477662920804067
3192,-0.09999999999999998,-0.012500000000000011,0.0009064365203399845,0.001079123249206917,0.00017268672886693254,0.00030191940491260724
3193,-0.08750000000000002,-0.012500000000000011,0.0010847860091156162,0.0013286375149744781,0.00024385150585886197,0.0003876815363175238
3194,-0.07500000000000001,-0.012500000000000011,0.0031547985171484607,0.001949666507537659,-0.0012051320096108016,-0.0010636851641284955
3195,-0.0625,-0.012500000000000011,0.0044472693922884545,0.003176632482571069,-0.0012706369097173855,-0.0011014800326231149
3196,-0.04999999999999999,-0.012500000000000011,0.0044469262989489736,0.0055999440376791505,0.001153017738730177,0.0014108819627145618
3197,-0.03749999999999998,-0.012500000000000011,0.015314058256669417,0.01077216406941165,-0.004541894187257766,-0.004060677104605196
3198,-0.025000000000000022,-0.012500000000000011,0.02008877802189194,0.022271575424466866,0.002182797402574925,0.0032648831996996697
3199,-0.012500000000000011,-0.012500000000000011,0.04347608952589934,0.044987405376983355,0.001511315851084015,0.003736393578626908
3200,0.0,-0.012500000000000011,0.06014224781881153,0.06794292813935648,0.007800680320544956,0.01143114195911217
3201,0.012499999999999956,-0.012500000000000011,0.05589182067895206,0.059673377077707625,0.0037815563987555617,0.006719564124966347
3202,0.025000000000000022,-0.012500000000000011,0.042943182646012434,0.042861347004897826,-8.183564111460817e-05,0.001804951014646422
3203,0.03749999999999998,-0.012500000000000011,0.03099952728277715,0.0316493925440501,0.0006498652612729507,0.0016608760004773356
3204,0.050000000000000044,-0.012500000000000011,0.02462557295106202,0.02426715055212811,-0.0003584223989339108,0.0003111716269445647
3205,0.0625,-0.012500000000000011,0.019601688751210086,0.01974744775414758,0.00014575900293749278,0.0005596888601342304
3206,0.07499999999999996,-0.012500000000000011,0.016898937077133545,0.016725089002930026,-0.00017384807420351908,0.0001360049537219299
3207,0.08750000000000002,-0.012500000000000011,0.014697893139143497,0.014753471198547878,5.557805940438129e-05,0.00027672010634273263
3208,0.09999999999999998,-0.012500000000000011,0.013434134434687722,0.01335978125924466,-7.435317544306208e-05,0.00010762057829048245
3209,0.11250000000000004,-0.012500000000000011,0.012387314577080399,0.01239181862371581,4.504046635411471e-06,0.00014733910112793049
3210,0.125,-0.012500000000000011,0.011707324928310569,0.011678589318718442,-2.8735609592126996e-05,9.605414545906313e-05
3211,0.13749999999999996,-0.012500000000000011,0.011167894678384978,0.011160977563340098,-6.917115044880254e-06,9.885245722370158e-05
3212,0.15000000000000002,-0.012500000000000011,0.010779457623377994,0.010769881360469174,-9.576262908820438e-06,8.645532485526339e-05
3213,0.16249999999999998,-0.012500000000000011,0.010488619305373828,0.010479901343169232,-8.717962204595614e-06,7.750870369548947e-05
3214,0.17500000000000004,-0.012500000000000011,0.010262515416416014,0.010260278124507761,-2.2372919082531972e-06,7.864994932916917e-05
3215,0.1875,-0.012500000000000011,0.010106977483573896,0.01009697188797163,-1.0005595602265854e-05,6.697889638370737e-05
3216,0.19999999999999996,-0.012500000000000011,0.009977355229806785,0.0099766665092869,-6.887205198854995e-07,7.32827670666316e-05
3217,0.21250000000000002,-0.012500000000000011,0.009897975206506161,0.0098891393842817,-8.835822224460832e-06,6.344345248907902e-05
3218,0.22499999999999998,-0.012500000000000011,0.009829541278432304,0.009828640961914404,-9.003165179002903e-07,6.914016930548508e-05
3219,0.23750000000000004,-0.012500000000000011,0.009794203466336814,0.009787363403883953,-6.840062452861603e-06,6.203449089322612e-05
3220,0.25,-0.012500000000000011,0.009762384868266192,0.009761623497030907,-7.613712352857321e-07,6.673859951871614e-05
3221,0.26249999999999996,-0.012500000000000011,0.009751203706566014,0.009746502993614691,-4.700712951322822e-06,6.202094612137166e-05
3222,0.275,-0.012500000000000011,0.009739786834089818,0.009738984621989305,-8.022121005136357e-07,6.52546491360824e-05
3223,0.2875,-0.012500000000000011,0.0097369902173416,0.009736160427291472,-8.29790050128551e-07,6.450590906467539e-05
3224,0.30000000000000004,-0.012500000000000011,0.009735621706875044,0.009734971420893001,-6.502859820432111e-07,6.410659752107035e-05
3225,0.3125,-0.012500000000000011,0.009733871523957067,0.009733365478556162,-5.060454009043341e-07,6.325608835404568e-05
3226,0.32499999999999996,-0.012500000000000011,0.009729056381999685,0.009728667576486695,-3.888055129901147e-07,6.218572412161616e-05
3227,0.3375,-0.012500000000000011,0.009718737771564026,0.009718182266624275,-5.555049397507755e-07,6.097393264022609e-05
3228,0.35,-0.012500000000000011,0.009699362021550178,0.009700135286934149,7.732653839707948e-07,6.084088616075886e-05
3229,0.36250000000000004,-0.012500000000000011,0.009672047446018857,0.009671161188839037,-8.862571798193969e-07,5.832898623240809e-05
3230,0.375,-0.012500000000000011,0.009629062876398663,0.009630183841443738,1.1209650450753894e-06,5.879534264186144e-05
3231,0.38749999999999996,-0.012500000000000011,0.009572297023839773,0.009573142787915219,8.457640754463286e-07,5.791518371311803e-05
3232,0.4,-0.012500000000000011,0.00950021333394891,0.00949795611516131,-2.257218787601184e-06,5.4714229516972246e-05
3233,0.4125,-0.012500000000000011,0.009397900665593643,0.009403752461566146,5.851795972502613e-06,6.158485262109346e-05
3234,0.42500000000000004,-0.012500000000000011,0.009291728614142371,0.00928429696954422,-7.431644598151349e-06,4.979509652943727e-05
3235,0.4375,-0.012500000000000011,0.009137191863956885,0.00914369943723215,6.507573275265147e-06,6.189128276073118e-05
3236,0.44999999999999996,-0.012500000000000011,0.008971071314130663,0.008974709580417978,3.638266287315367e-06,6.0447946034984656e-05
3237,0.4625,-0.012500000000000011,0.008771688948404023,0.008781516880469235,9.827932065211917e-06,6.984385467371547e-05
3238,0.475,-0.012500000000000011,0.008585774229798539,0.008574261043430516,-1.1513186368022899e-05,5.402368029579045e-05
3239,0.48750000000000004,-0.012500000000000011,0.008385507822502278,0.00839017829882896,4.670476326681244e-06,7.020002906609965e-05
3240,0.5,-0.012500000000000011,0.008313570644451249,0.008305044402938519,-8.526241512729973e-06,5.018362452696018e-05
3241,-0.5,0.0,2.586584511941742e-06,1.0973789042124475e-06,-1.4892056077292945e-06,-1.4465840936148473e-06
3242,-0.5,0.0,2.5865845119417424e-06,1.1510018600922953e-06,-1.4355826518494471e-06,-1.39533810221531e-06
3243,-0.4875,0.0,2.5856321848550316e-06,1.277277539646093e-06,-1.3083546452089386e-06,-1.2580676536203641e-06
3244,-0.4875,0.0,2.5856321848550316e-06,1.3397755029529495e-06,-1.2458566819020821e-06,-1.1982833360386911e-06
3245,-0.475,0.0,2.5857166284083714e-06,1.90271648438679e-06,-6.830001440215813e-07,-6.083231714261288e-07
3246,-0.475,0.0,2.5857166284083718e-06,2.005248499891642e-06,-5.804681285167297e-07,-5.095204027961386e-07
3247,-0.4625,0.0,2.586779513715345e-06,3.275872549931071e-06,6.890930362157262e-07,8.101227095686359e-07
3248,-0.4625,0.0,2.5867795137153435e-06,3.5161392050448304e-06,9.293596913294869e-07,1.0425326731353699e-06
3249,-0.45,0.0,1.0244703813484271e-05,5.4602128224323984e-06,-4.784490991051873e-06,-4.587230780206484e-06
3250,-0.45,0.0,1.0244703813484275e-05,5.839560736316719e-06,-4.405143077167556e-06,-4.2297317872107474e-06
3251,-0.4375,0.0,1.0246543248609964e-05,8.153801885791053e-06,-2.092741362818911e-06,-1.8035668722930006e-06
3252,-0.4375,0.0,1.0246543248609966e-05,8.696551804575673e-06,-1.5499914440342924e-06,-1.2956123966685525e-06
3253,-0.425,0.0,1.0281512025906485e-05,1.2792757078917402e-05,2.511245053010917e-06,2.9190298794216877e-06
3254,-0.425,0.0,1.0281512025906483e-05,1.3678729552443019e-05,3.3972175265365358e-06,3.7545457298230123e-06
3255,-0.4125,0.0,3.0248799526323476e-05,1.951118018958848e-05,-1.0737619336734996e-05,-1.0170803635743739e-05
3256,-0.4125,0.0,3.024879952632348e-05,2.0878364686232085e-05,-9.370434840091394e-06,-8.869401449617292e-06
3257,-0.4,0.0,3.0293283984139897e-05,2.632187426260557e-05,-3.9714097215343285e-06,-3.2465643941127737e-06
3258,-0.4,0.0,3.029328398413989e-05,2.762965807205066e-05,-2.663625912089229e-06,-1.9605510743179716e-06
3259,-0.3875,0.0,4.3888496054136214e-05,3.666212252752177e-05,-7.226373526614446e-06,-6.27245070185657e-06
3260,-0.3875,0.0,4.3888496054136214e-05,3.726161142710208e-05,-6.626884627034136e-06,-5.324062562580081e-06
3261,-0.375,0.0,6.784362134092292e-05,4.946916965960504e-05,-1.837445168131788e-05,-1.6959799428778327e-05
3262,-0.375,0.0,6.784362134092293e-05,5.251620939071853e-05,-1.53274119502044e-05,-1.3911434303025092e-05
3263,-0.3625,0.0,6.803059282606718e-05,6.302204816479565e-05,-5.008544661271532e-06,-2.09025731942872e-06
3264,-0.3625,0.0,6.803059282606719e-05,6.553049328616078e-05,-2.5000995399064075e-06,5.785213610739353e-08
3265,-0.35,0.0,6.853493121448831e-05,8.138106765009505e-05,1.2846136435606741e-05,1.7085433567081695e-05
3266,-0.35,0.0,6.853493121448832e-05,8.33271668916965e-05,1.479223567720818e-05,1.9001918869717676e-05
3267,-0.3375,0.0,0.00012953525758971113,0.00010671820999281057,-2.2817047596900564e-05,-1.8388248860172786e-05
3268,-0.3375,0.0,0.00012953525758971113,0.00010943844943930926,-2.009680815040187e-05,-1.6432307694024293e-05
3269,-0.325,0.0,0.0001301380234940554,0.00012807726522574538,-2.0607582683100298e-06,7.140700779111324e-06
3270,-0.325,0.0,0.00013013802349405535,0.00013127170538517917,1.1336818911238111e-06,8.795759310991036e-06
3271,-0.3125,0.0,0.0001305317503156358,0.00015665299705291524,2.612124673727944e-05,3.977090045366937e-05
3272,-0.3125,0.0,0.00013053175031563582,0.00015989492223249873,2.9363171916862904e-05,4.08727807544222e-05
3273,-0.3,0.0,0.00022206348823184408,0.00019491574765184293,-2.714774058000115e-05,-1.3151691123573908e-05
3274,-0.3,0.0,0.00022206348823184408,0.00019778951192736646,-2.4273976304477614e-05,-1.2722096866326867e-05
3275,-0.2875,0.0,0.00022328796405189722,0.00022707203887993834,3.784074828041119e-06,2.6490304806914543e-05
3276,-0.2875,0.0,0.00022328796405189728,0.00023302900241534686,9.741038363449584e-06,2.860951568772765e-05
3277,-0.275,0.0,0.0002228635763118011,0.00026796439359879536,4.510081728699425e-05,7.392058926417584e-05
3278,-0.275,0.0,0.0002228635763118011,0.0002736848977184808,5.0821321406679666e-05,7.696599893485589e-05
3279,-0.2625,0.0,0.0003347409473983295,0.00031942794244074746,-1.5313004957582014e-05,1.370099329588457e-05
3280,-0.2625,0.0,0.0003347409473983295,0.0003239773928759032,-1.07635545224263e-05,1.8098784236308518e-05
3281,-0.25,0.0,0.0003348186592246605,0.0003634441259527612,2.8625466728100725e-05,6.965852665968483e-05
3282,-0.25,0.0,0.00033481865922466056,0.00037082625616512713,3.6007596940466576e-05,7.485373276560676e-05
3283,-0.2375,0.0,0.00033491481274821407,0.0004160899431312438,8.117513038302974e-05,0.00012983993129698286
3284,-0.2375,0.0,0.0003349148127482142,0.0004199312829634068,8.501647021519262e-05,0.00013460173527043978
3285,-0.22499999999999998,0.0,0.000473428747030808,0.0004757051088007979,2.2763617699898906e-06,5.492186307698053e-05
3286,-0.22499999999999998,0.0,0.00047342874703080806,0.0004733574799050563,-7.126712575178211e-08,5.898451687583287e-05
3287,-0.21250000000000002,0.0,0.0004762205415736608,0.0005315251639706155,5.530462239695472e-05,0.00011903907364999429
3288,-0.21250000000000002,0.0,0.0004762205415736607,0.0005258194346559092,4.959889308224849e-05,0.00012262688149933997
3289,-0.2,0.0,0.00047615298835762695,0.0005938148158210954,0.00011766182746346843,0.00018958424107794756
3290,-0.2,0.0,0.00047615298835762705,0.0005863302712106717,0.00011017728285304463,0.00019291375249644402
3291,-0.1875,0.0,0.0006310265380688835,0.0006613368364033273,3.031029833444382e-05,0.00010793007306418242
3292,-0.1875,0.0,0.0006310265380688836,0.0006520789129859708,2.1052374917087204e-05,0.00011123827533608861
3293,-0.175,0.0,0.0006338717041050852,0.0007259371028795616,9.206539877447645e-05,0.00018089030241443568
3294,-0.175,0.0,0.000633871704105085,0.00071596845328329,8.209674917820497e-05,0.00018418968980799368
3295,-0.16249999999999998,0.0,0.0006333032001322839,0.0007927853730222727,0.00015948217288998885,0.00025896637397857154
3296,-0.16249999999999998,0.0,0.000633303200132284,0.0007823082168204431,0.00014900501668815912,0.0002627504032340843
3297,-0.15000000000000002,0.0,0.0007632084207279745,0.0008625170224135679,9.930860168559338e-05,0.00020795907682360148
3298,-0.15000000000000002,0.0,0.0007632084207279744,0.0008521798107065438,8.897138997856937e-05,0.00021188566284844061
3299,-0.1375,0.0,0.0007674014318458098,0.000930716912909686,0.00016331548106387627,0.00028491058199424445
3300,-0.1375,0.0,0.0007674014318458098,0.0009183345608576256,0.00015093312901181578,0.00028729751946337504
3301,-0.125,0.0,0.000766681693368711,0.00099970060031105,0.00023301890694233903,0.0003715444260802076
3302,-0.125,0.0,0.0007666816933687109,0.0009850390925829743,0.0002183573992142634,0.0003710744403888568
3303,-0.11249999999999999,0.0,0.0009075334404714035,0.0010818551111607098,0.00017432167068930635,0.00033154199547070584
3304,-0.11249999999999999,0.0,0.0009075334404714035,0.0010698818785574143,0.0001623484380860108,0.0003303903076470753
3305,-0.09999999999999998,0.0,0.0009173493575982106,0.0012013276075147777,0.0002839782499165671,0.0004626098115355366
3306,-0.09999999999999998,0.0,0.0009173493575982108,0.0012074424407719389,0.00029009308317372805,0.00047290087951657356
3307,-0.08750000000000002,0.0,0.0012506951641119016,0.001435194354789332,0.0001844991906774303,0.0003845617650439445
3308,-0.08750000000000002,0.0,0.0012506951641119012,0.0014847791238983533,0.00023408395978645209,0.00042796669165681223
3309,-0.07500000000000001,0.0,0.003077044059661897,0.001955940443977053,-0.0011211036156848443,-0.0008990152580699348
3310,-0.07500000000000001,0.0,0.003077044059661897,0.002057492637368386,-0.001019551422293511,-0.0008151579602145966
3311,-0.0625,0.0,0.004451330102354866,0.00308769703693579,-0.001363633065419076,-0.0011059608359169967
3312,-0.0625,0.0,0.004451330102354866,0.003188520606697727,-0.0012628094956571388,-0.001029547107769473
3313,-0.04999999999999999,0.0,0.004451573288709075,0.005446654474117067,0.000995081185407992,0.001367547170050624
3314,-0.04999999999999999,0.0,0.004451573288709076,0.005531231868189089,0.0010796585794800133,0.001392033744005595
3315,-0.03749999999999998,0.0,0.018096434221098683,0.01052094025783426,-0.007575493963264422,-0.006847809741964738
3316,-0.03749999999999998,0.0,0.018096434221098683,0.010723719181674002,-0.007372715039424681,-0.0068901279930187465
3317,-0.025000000000000022,0.0,0.018078371350931304,0.02193722066328725,0.003858849312355944,0.005480446482208232
3318,-0.025000000000000022,0.0,0.018078371350931297,0.02216953609880803,0.004091164747876734,0.005044498436193704
3319,-0.012500000000000011,0.0,0.043305033023374156,0.04918315520470005,0.005878122181325891,0.01049504907327714
3320,-0.012500000000000011,0.0,0.04330503302337417,0.053378672473132986,0.010073639449758816,0.011880533907767138
3321,0.0,0.0,0.0783998361758865,0.08940881344286432,0.011008977266977818,0.01564637108376017
3322,0.012499999999999956,0.0,0.06325695228421416,0.06543594859016691,0.0021789963059527517,0.005892350739096983
3323,0.025000000000000022,0.0,0.04116818035188535,0.04408182864846119,0.002913648296575838,0.005087294418249955
3324,0.03749999999999998,0.0,0.03189682502579989,0.031610487044295296,-0.0002863379815045905,0.0008933418707553001
3325,0.050000000000000044,0.0,0.023360929650383982,0.024159274333419384,0.000798344683035402,0.0014600500895475335
3326,0.0625,0.0,0.019782965619351233,0.019510090430925813,-0.0002728751884254199,0.00015996946391756695
3327,0.07499999999999996,0.0,0.01631307637116205,0.016559408204454246,0.00024633183329219807,0.0005324289182790654
3328,0.08750000000000002,0.0,0.014757188811869559,0.014576565283027677,-0.0001806235288418813,4.132987295937807e-05
3329,0.09999999999999998,0.0,0.013151354080725935,0.013233242371996658,8.188829127072327e-05,0.0002474344698534525
3330,0.11250000000000004,0.0,0.012386778173494406,0.012270605582724421,-0.00011617259076998447,2.6174117798493518e-05
3331,0.125,0.0,0.011559755082270527,0.011586494538008262,2.6739455737735326e-05,0.00014317513111096816
3332,0.13749999999999996,0.0,0.011150303354555635,0.011075893161495598,-7.441019306003716e-05,3.1421978985502266e-05
3333,0.15000000000000002,0.0,0.010695579140235278,0.010702366924881326,6.787784646047207e-06,9.912652174884004e-05
3334,0.16249999999999998,0.0,0.010466820107625079,0.01041834710436477,-4.8473003260308956e-05,3.856874242169801e-05
3335,0.17500000000000004,0.0,0.010211430311744988,0.010208839377593093,-2.590934151894958e-06,7.798762929533964e-05
3336,0.1875,0.0,0.01008381639217488,0.010050951249845069,-3.286514232981111e-05,4.541291743803341e-05
3337,0.19999999999999996,0.0,0.00994365744317269,0.009936734167991925,-6.923275180764285e-06,6.824145710938e-05
3338,0.21250000000000002,0.0,0.009875876453183939,0.009854138650264323,-2.1737802919615315e-05,5.176335937748938e-05
3339,0.22499999999999998,0.0,0.009804888430540774,0.009797503223790725,-7.38520675004975e-06,6.405335694964834e-05
3340,0.23750000000000004,0.0,0.009767358628015373,0.00975981500214343,-7.543625871943294e-06,6.251336256225641e-05
3341,0.25,0.0,0.009742974106438105,0.009736825952677254,-6.148153760850497e-06,6.262771077767022e-05
3342,0.26249999999999996,0.0,0.009729729794892623,0.009724281166768912,-5.448628123710941e-06,6.238519733122935e-05
3343,0.275,0.0,0.009723642301538726,0.009719044335419043,-4.5979661196828e-06,6.235171773028361e-05
3344,0.2875,0.0,0.009721893641897475,0.009718002168201522,-3.891473695952913e-06,6.23394546897145e-05
3345,0.30000000000000004,0.0,0.009722009997025875,0.009718685598368883,-3.3243986569918282e-06,6.20174578840945e-05
3346,0.3125,0.0,0.009720862810499234,0.009718381453657783,-2.4813568414508436e-06,6.192844544981174e-05
3347,0.32499999999999996,0.0,0.009717527745235804,0.009714882602897738,-2.6451423380657174e-06,6.056422111414689e-05
3348,0.3375,0.0,0.009705715120092256,0.009705708817479198,-6.302613058187245e-09,6.187097934662322e-05
3349,0.35,0.0,0.009691484383915365,0.009688294803369302,-3.1895805460632753e-06,5.747246762760963e-05
3350,0.36250000000000004,0.0,0.009657941308654563,0.009660731059296313,2.7897506417497164e-06,6.193206282488657e-05
3351,0.375,0.0,0.009625288545107977,0.009619679659790867,-5.608885317110249e-06,5.2681870025371794e-05
3352,0.38749999999999996,0.0,0.009558605303097385,0.009564010801052437,5.405497955052185e-06,6.218649789081071e-05
3353,0.4,0.0,0.009499665029715033,0.009488778235977158,-1.0886793737875655e-05,4.620039663439518e-05
3354,0.4125,0.0,0.00938817518484188,0.009394933023385774,6.757838543893641e-06,6.247334148599959e-05
3355,0.42500000000000004,0.0,0.00929593830810008,0.009276755107571106,-1.9183200528974376e-05,3.6822826025271344e-05
3356,0.4375,0.0,0.009130194350365122,0.009135326763008846,5.132412643724452e-06,6.002676364913993e-05
3357,0.44999999999999996,0.0,0.008969094651734224,0.008966734823357747,-2.359828376477177e-06,5.330744384839797e-05
3358,0.4625,0.0,0.00877570048700556,0.008773344893932361,-2.35559307319895e-06,5.621984805018708e-05
3359,0.475,0.0,0.008528834838212235,0.00856684193669517,3.800709848293497e-05,0.00010047676916471147
3360,0.48750000000000004,0.0,0.008385116609603307,0.00837398478856976,-1.1131821033546e-05,5.9066669762268195e-05
3361,0.5,0.0,0.008288677905841316,0.008277696593600262,-1.0981312241054378e-05,6.30816732521567e-05
3362,-0.5,0.012499999999999956,2.5410177594293276e-06,1.290266413286441e-06,-1.2507513461428867e-06,-1.2007943806544998e-06
3363,-0.4875,0.012499999999999956,2.5179281277845005e-06,1.4799057137348046e-06,-1.038022414049696e-06,-9.779569493458861e-07
3364,-0.475,0.012499999999999956,3.097782083464514e-06,2.187712784032695e-06,-9.100692994318188e-07,-8.186502453526636e-07
3365,-0.4625,0.012499999999999956,5.775007633765809e-06,3.668812663783689e-06,-2.10619496998212e-06,-1.9569544902589413e-06
3366,-0.45,0.012499999999999956,8.78052141543871e-06,5.813504065049423e-06,-2.9670173503892864e-06,-2.7177585258363746e-06
3367,-0.4375,0.012499999999999956,1.0898093854747228e-05,8.798468985692903e-06,-2.099624869054325e-06,-1.6850564327918467e-06
3368,-0.425,0.012499999999999956,1.738575320328423e-05,1.3615505098784471e-05,-3.7702481044997604e-06,-3.2346055777768128e-06
3369,-0.4125,0.012499999999999956,2.5660205829273308e-05,1.977437436760096e-05,-5.885831461672349e-06,-5.154740492679573e-06
3370,-0.4,0.012499999999999956,3.0355822089117514e-05,2.693256548256446e-05,-3.4232566065530543e-06,-2.332149805007633e-06
3371,-0.3875,0.012499999999999956,4.198901210638343e-05,3.722427772678999e-05,-4.764734379593436e-06,-3.572435584473607e-06
3372,-0.375,0.012499999999999956,5.910734537525407e-05,4.9909280740230074e-05,-9.198064635024e-06,-7.615512289541992e-06
3373,-0.3625,0.012499999999999956,6.821024483010309e-05,6.351321211572607e-05,-4.697032714377024e-06,-2.0581501937146698e-06
3374,-0.35,0.012499999999999956,8.514329345326048e-05,8.179797769432252e-05,-3.345315758937961e-06,-9.54785373329201e-08
3375,-0.3375,0.012499999999999956,0.00011405236018662046,0.0001046505431959809,-9.40181699063957e-06,-5.485991336710548e-06
3376,-0.325,0.012499999999999956,0.00012557383492704105,0.00012640363720793738,8.298022808963276e-07,8.134576246095004e-06
3377,-0.3125,0.012499999999999956,0.00015238312423939096,0.00015426859982160593,1.8854755822149665e-06,1.1605508768733368e-05
3378,-0.3,0.012499999999999956,0.00019661677052400678,0.00018900145436439705,-7.615316159609737e-06,2.7402077966145143e-06
3379,-0.2875,0.012499999999999956,0.00021431321252976654,0.00022043958991463885,6.12637738487231e-06,2.28440610779379e-05
3380,-0.275,0.012499999999999956,0.0002470969136615576,0.0002586547993782716,1.155788571671404e-05,3.3006490484608036e-05
3381,-0.2625,0.012499999999999956,0.00031279883828406324,0.0003078804341219469,-4.918404162116341e-06,1.517171090937978e-05
3382,-0.25,0.012499999999999956,0.0003358677512075193,0.00034953816802097624,1.3670416813456928e-05,4.142140490573219e-05
3383,-0.2375,0.012499999999999956,0.00037114385288830603,0.0003970148848568744,2.5871031968568374e-05,5.941101651450861e-05
3384,-0.22499999999999998,0.012499999999999956,0.0004578307998541305,0.0004552008056562364,-2.6299941978941274e-06,3.1260446057676224e-05
3385,-0.21250000000000002,0.012499999999999956,0.00048804499968718013,0.0005044564556643284,1.641145597714832e-05,5.707833631519879e-05
3386,-0.2,0.012499999999999956,0.000521084084600403,0.000557878464405793,3.679437980539009e-05,8.319985901158002e-05
