node,x,y,reconstructed_residual,forensic_residual,residual_error
3853,-0.4375,0.08750000000000002,-2.467385420490421e-10,-2.467385420490419e-10,-2.0679515313825692e-25
3854,-0.425,0.08750000000000002,9.690213359989584e-10,9.690213359989584e-10,0.0
3855,-0.4125,0.08750000000000002,5.606924378408104e-10,5.606924378408108e-10,-4.1359030627651384e-25
3856,-0.4,0.08750000000000002,-3.5644614028637356e-10,-3.5644614028637315e-10,-4.1359030627651384e-25
3857,-0.3875,0.08750000000000002,7.212944319923429e-10,7.212944319923441e-10,-1.2407709188295415e-24
3858,-0.375,0.08750000000000002,4.2389092537685414e-10,4.23890925376852e-10,2.1196503196671334e-24
3859,-0.3625,0.08750000000000002,-3.9330655800444884e-10,-3.933065580044501e-10,1.2407709188295415e-24
3860,-0.35,0.08750000000000002,1.2783550997390318e-11,1.2783550997390796e-11,-4.782137916322191e-25
3861,-0.3375,0.08750000000000002,2.579796036651023e-10,2.5797960366510065e-10,1.6543612251060553e-24
3862,-0.325,0.08750000000000002,-1.757555548982671e-10,-1.7575555489826583e-10,-1.2666203129718236e-24
3863,-0.3125,0.08750000000000002,-5.223754020208463e-10,-5.223754020208463e-10,0.0
3864,-0.3,0.08750000000000002,7.764728325920378e-10,7.76472832592037e-10,7.237830359838992e-25
3865,-0.2875,0.08750000000000002,-2.8586171332469743e-10,-2.8586171332469996e-10,2.5332406259436473e-24
3866,-0.275,0.08750000000000002,-4.674939203572557e-10,-4.674939203572557e-10,0.0
3867,-0.2625,0.08750000000000002,-3.734154466009299e-10,-3.7341544660093054e-10,6.203854594147708e-25
3868,-0.25,0.08750000000000002,6.140000268542483e-10,6.140000268542496e-10,-1.2407709188295415e-24
3869,-0.2375,0.08750000000000002,6.589337441114583e-10,6.589337441114615e-10,-3.2053248736429822e-24
3870,-0.22499999999999998,0.08750000000000002,2.158064043060974e-09,2.1580640430609716e-09,2.481541837659083e-24
3871,-0.21250000000000002,0.08750000000000002,1.2872081650983964e-09,1.2872081650983974e-09,-1.0339757656912846e-24
3872,-0.2,0.08750000000000002,3.130436383601873e-11,3.1304363836017954e-11,7.754818242684634e-25
3873,-0.1875,0.08750000000000002,2.6953433848197325e-09,2.6953433848197313e-09,1.2407709188295415e-24
3874,-0.175,0.08750000000000002,-1.4296776032210254e-09,-1.4296776032210298e-09,4.342698215903395e-24
3875,-0.16249999999999998,0.08750000000000002,5.911886315196517e-09,5.911886315196523e-09,-6.617444900424222e-24
3876,-0.15000000000000002,0.08750000000000002,1.8107125130610617e-09,1.8107125130610677e-09,-5.997059441009451e-24
3877,-0.1375,0.08750000000000002,-1.9453769896084502e-08,-1.9453769896084505e-08,3.308722450212111e-24
3878,-0.125,0.08750000000000002,1.5764952101916547e-08,1.5764952101916556e-08,-9.926167350636332e-24
3879,-0.11249999999999999,0.08750000000000002,-4.284127381496311e-08,-4.284127381496315e-08,3.970466940254533e-23
3880,-0.09999999999999998,0.08750000000000002,6.484503348331839e-08,6.484503348331843e-08,-3.970466940254533e-23
3881,-0.08750000000000002,0.08750000000000002,-4.718181864389635e-08,-4.718181864389643e-08,7.940933880509066e-23
3882,-0.07500000000000001,0.08750000000000002,3.250817021430341e-08,3.250817021430336e-08,4.632211430296955e-23
3883,-0.0625,0.08750000000000002,-4.04617324670208e-08,-4.046173246702075e-08,-5.293955920339377e-23
3884,-0.04999999999999999,0.08750000000000002,-8.818518582202746e-08,-8.818518582202776e-08,2.9116757561866574e-22
3885,-0.03749999999999998,0.08750000000000002,5.979785628756927e-08,5.979785628756927e-08,0.0
3886,-0.025000000000000022,0.08750000000000002,7.677839140309654e-09,7.677839140309503e-09,1.5054687148465104e-22
3887,-0.012500000000000011,0.08750000000000002,-9.070975603835186e-08,-9.070975603835189e-08,2.6469779601696886e-23
3888,0.0,0.08750000000000002,4.584308671581332e-08,4.584308671581337e-08,-5.293955920339377e-23
3889,0.012499999999999956,0.08750000000000002,-3.362496132775559e-08,-3.362496132775542e-08,-1.7205356741102976e-22
3890,0.025000000000000022,0.08750000000000002,3.1211277497738423e-08,3.121127749773817e-08,2.514629062161204e-22
3891,0.03749999999999998,0.08750000000000002,4.072143113246347e-09,4.072143113245818e-09,5.293955920339377e-22
3892,0.050000000000000044,0.08750000000000002,-2.9743385231902425e-08,-2.974338523190226e-08,-1.6543612251060553e-22
3893,0.0625,0.08750000000000002,-6.833238202708281e-09,-6.833238202708636e-09,3.5486048278524887e-22
3894,0.07499999999999996,0.08750000000000002,8.116566954979706e-09,8.116566954980432e-09,-7.262645778215583e-22
3895,0.08750000000000002,0.08750000000000002,2.543006706558641e-09,2.5430067065583227e-09,3.1846453583291565e-22
3896,0.09999999999999998,0.08750000000000002,2.187204563156013e-09,2.1872045631561983e-09,-1.852884572118782e-22
3897,0.11250000000000004,0.08750000000000002,4.469960157439179e-09,4.469960157439182e-09,-3.308722450212111e-24
3898,0.125,0.08750000000000002,-1.0290910635681538e-08,-1.0290910635681654e-08,1.1580528575742387e-22
3899,0.13749999999999996,0.08750000000000002,-1.508829404837285e-08,-1.508829404837255e-08,-3.0109374296930207e-22
3900,0.15000000000000002,0.08750000000000002,-8.619316139676462e-09,-8.619316139676412e-09,-4.963083675318166e-23
3901,0.16249999999999998,0.08750000000000002,-6.204625419056459e-09,-6.204625419056381e-09,-7.858215819253763e-23
3902,0.17500000000000004,0.08750000000000002,-5.101345271352214e-09,-5.101345271352255e-09,4.1359030627651384e-23
3903,0.1875,0.08750000000000002,4.683244970446999e-09,4.683244970446866e-09,1.3317607862103746e-22
3904,0.19999999999999996,0.08750000000000002,-6.090725179721075e-10,-6.090725179721236e-10,1.613002194478404e-23
3905,0.21250000000000002,0.08750000000000002,-5.63493986499587e-09,-5.634939864996001e-09,1.3069453678337837e-22
3906,0.22499999999999998,0.08750000000000002,3.6331675465812425e-10,3.6331675465829444e-10,-1.7019241103278544e-22
3907,0.23750000000000004,0.08750000000000002,5.044331419232801e-09,5.04433141923282e-09,-1.9025154088719637e-23
3908,0.25,0.08750000000000002,1.1184517946396105e-09,1.118451794639539e-09,7.155112298583689e-23
3909,0.26249999999999996,0.08750000000000002,3.114035833446438e-09,3.1140358334468463e-09,-4.0821363229491916e-22
3910,0.275,0.08750000000000002,-1.142030104451207e-09,-1.1420301044513187e-09,1.1166938269465874e-22
3911,0.2875,0.08750000000000002,-2.663869278899049e-09,-2.6638692788988513e-09,-1.9769616640017361e-22
3912,0.30000000000000004,0.08750000000000002,2.399630879837901e-09,2.3996308798380427e-09,-1.4186147505284425e-22
3913,0.3125,0.08750000000000002,-1.4138303300967143e-09,-1.4138303300965951e-09,-1.1911400820763599e-22
3914,0.32499999999999996,0.08750000000000002,9.582888843662025e-11,9.582888843669718e-11,-7.692779696743157e-23
3915,0.3375,0.08750000000000002,2.181551882126209e-09,2.18155188212624e-09,-3.101927297073854e-23
3916,0.35,0.08750000000000002,4.120518192256401e-09,4.120518192256199e-09,2.0183206946293875e-22
3917,0.36250000000000004,0.08750000000000002,7.952293914079014e-10,7.952293914080093e-10,-1.0784367236160098e-22
3918,0.375,0.08750000000000002,2.343749360675841e-09,2.343749360675729e-09,1.1166938269465874e-22
3919,0.38749999999999996,0.08750000000000002,-4.346909207861058e-09,-4.346909207861184e-09,1.257314531080602e-22
3920,0.4,0.08750000000000002,2.052591963646644e-09,2.0525919636466885e-09,-4.4667753077863494e-23
3921,0.4125,0.08750000000000002,1.7966048678479273e-09,1.7966048678479816e-09,-5.438712527536157e-23
3922,0.42500000000000004,0.08750000000000002,8.259697523146033e-09,8.259697523146107e-09,-7.444625512977249e-23
3923,0.4375,0.08750000000000002,5.355413439035785e-09,5.355413439035579e-09,2.059679725257039e-22
3924,0.44999999999999996,0.08750000000000002,-3.1633094242439914e-09,-3.1633094242441738e-09,1.823933250679426e-22
3925,0.4625,0.08750000000000002,5.489400197636264e-09,5.489400197636006e-09,2.5808035111654463e-22
3926,0.475,0.08750000000000002,5.395581017455066e-09,5.395581017455011e-09,5.459392042849983e-23
3927,0.48750000000000004,0.08750000000000002,7.429831466105214e-09,7.429831466105355e-09,-1.406207041340147e-22
3928,0.5,0.08750000000000002,3.038854769726002e-09,3.0388547697260986e-09,-9.678013166870424e-23
3929,-0.5,0.09999999999999998,-8.266227059484872e-12,-8.266227059484898e-12,2.5849394142282115e-26
3930,-0.4875,0.09999999999999998,2.7886239164603245e-10,2.7886239164603323e-10,-7.754818242684634e-25
3931,-0.475,0.09999999999999998,7.300433193532471e-11,7.300433193532404e-11,6.72084247699335e-25
3932,-0.4625,0.09999999999999998,2.82206883045196e-10,2.822068830451971e-10,-1.0856745539758488e-24
3933,-0.45,0.09999999999999998,4.152439035524207e-10,4.1524390355242207e-10,-1.34416849539867e-24
3934,-0.4375,0.09999999999999998,-1.7037648270203305e-10,-1.703764827020328e-10,-2.5849394142282115e-25
3935,-0.425,0.09999999999999998,9.912787203090756e-11,9.912787203090765e-11,-9.04728794979874e-26
3936,-0.4125,0.09999999999999998,4.002881757357328e-10,4.002881757357355e-10,-2.68833699079734e-24
3937,-0.4,0.09999999999999998,-2.569605102937069e-10,-2.5696051029370625e-10,-6.72084247699335e-25
3938,-0.3875,0.09999999999999998,-7.180228497474271e-11,-7.180228497474135e-11,-1.357093192469811e-24
3939,-0.375,0.09999999999999998,2.0432028674260268e-10,2.043202867426019e-10,7.754818242684634e-25
3940,-0.3625,0.09999999999999998,-2.4380311788614177e-10,-2.4380311788614234e-10,5.686866711302065e-25
3941,-0.35,0.09999999999999998,-2.3647860855105027e-10,-2.36478608551051e-10,7.237830359838992e-25
3942,-0.3375,0.09999999999999998,-2.348135060105787e-10,-2.348135060105803e-10,1.6026624368214911e-24
3943,-0.325,0.09999999999999998,-1.01740504313219e-10,-1.0174050431321738e-10,-1.6285118309637732e-24
3944,-0.3125,0.09999999999999998,-5.883380015927311e-10,-5.883380015927327e-10,1.5509636485369269e-24
3945,-0.3,0.09999999999999998,-9.475763657333889e-10,-9.47576365733391e-10,2.0679515313825692e-24
3946,-0.2875,0.09999999999999998,-4.238043218036466e-10,-4.238043218036458e-10,-7.754818242684634e-25
3947,-0.275,0.09999999999999998,2.3042370230129676e-10,2.3042370230129676e-10,0.0
3948,-0.2625,0.09999999999999998,1.4319192328218078e-10,1.4319192328218336e-10,-2.5849394142282115e-24
3949,-0.25,0.09999999999999998,2.118563145313707e-10,2.118563145313691e-10,1.6026624368214911e-24
3950,-0.2375,0.09999999999999998,-2.0546194815053937e-10,-2.054619481505385e-10,-8.788794008375919e-25
3951,-0.22499999999999998,0.09999999999999998,-1.274877539324815e-09,-1.2748775393248153e-09,4.1359030627651384e-25
3952,-0.21250000000000002,0.09999999999999998,-2.570076123167246e-10,-2.5700761231672205e-10,-2.5332406259436473e-24
3953,-0.2,0.09999999999999998,-1.2173082930169637e-09,-1.2173082930169606e-09,-3.1019272970738538e-24
3954,-0.1875,0.09999999999999998,1.425738816521925e-09,1.4257388165219237e-09,1.2407709188295415e-24
3955,-0.175,0.09999999999999998,-4.3448246598634535e-09,-4.344824659863454e-09,8.271806125530277e-25
3956,-0.16249999999999998,0.09999999999999998,3.4360337106012147e-09,3.4360337106012155e-09,-8.271806125530277e-25
3957,-0.15000000000000002,0.09999999999999998,-2.115827820769981e-09,-2.115827820769999e-09,1.819797347616661e-23
3958,-0.1375,0.09999999999999998,5.443773885921849e-09,5.44377388592186e-09,-1.075334796318936e-23
3959,-0.125,0.09999999999999998,1.0750139692202225e-08,1.0750139692202218e-08,6.617444900424222e-24
3960,-0.11249999999999999,0.09999999999999998,-9.22762729822763e-09,-9.227627298227678e-09,4.7976475528075605e-23
3961,-0.09999999999999998,0.09999999999999998,1.9691338763355617e-08,1.969133876335561e-08,6.617444900424222e-24
3962,-0.08750000000000002,0.09999999999999998,-7.605701516316526e-08,-7.605701516316529e-08,2.6469779601696886e-23
3963,-0.07500000000000001,0.09999999999999998,9.537495381464748e-08,9.537495381464743e-08,5.293955920339377e-23
3964,-0.0625,0.09999999999999998,-6.753479218014774e-08,-6.753479218014776e-08,2.6469779601696886e-23
3965,-0.04999999999999999,0.09999999999999998,1.0230266540491864e-07,1.0230266540491852e-07,1.1911400820763599e-22
3966,-0.03749999999999998,0.09999999999999998,-7.199537795141128e-08,-7.199537795141118e-08,-9.26442286059391e-23
3967,-0.025000000000000022,0.09999999999999998,4.3108858928457755e-08,4.310885892845774e-08,1.3234889800848443e-23
3968,-0.012500000000000011,0.09999999999999998,1.0706127745884779e-07,1.07061277458848e-07,-2.117582368135751e-22
3969,0.0,0.09999999999999998,6.7864037101485036e-09,6.786403710148571e-09,-6.782881022934827e-23
3970,0.012499999999999956,0.09999999999999998,-5.29304843942572e-09,-5.293048439425882e-09,1.6212740006039342e-22
3971,0.025000000000000022,0.09999999999999998,7.0405199223048665e-09,7.040519922305262e-09,-3.9539233280034723e-22
3972,0.03749999999999998,0.09999999999999998,-7.501218733634405e-09,-7.501218733633892e-09,-5.128519797828772e-22
3973,0.050000000000000044,0.09999999999999998,1.7420152988598386e-08,1.7420152988597857e-08,5.293955920339377e-22
3974,0.0625,0.09999999999999998,3.181600554747148e-08,3.181600554747183e-08,-3.5072457972248373e-22
3975,0.07499999999999996,0.09999999999999998,2.0091476362452198e-08,2.0091476362452033e-08,1.6543612251060553e-22
3976,0.08750000000000002,0.09999999999999998,2.9345863497663577e-08,2.934586349766351e-08,6.617444900424221e-23
3977,0.09999999999999998,0.09999999999999998,-1.5501942346770686e-09,-1.5501942346778383e-09,7.6969155998059225e-22
3978,0.11250000000000004,0.09999999999999998,3.3687001310887832e-09,3.3687001310885165e-09,2.6676574754835143e-22
3979,0.125,0.09999999999999998,-5.92786999726954e-09,-5.9278699972696754e-09,1.3565762045869654e-22
3980,0.13749999999999996,0.09999999999999998,1.0796913085360952e-08,1.0796913085360451e-08,5.012714512071348e-22
3981,0.15000000000000002,0.09999999999999998,8.210637548075395e-09,8.210637548075244e-09,1.5054687148465104e-22
3982,0.16249999999999998,0.09999999999999998,2.981095139325001e-09,2.981095139324955e-09,4.5908523996693036e-23
3983,0.17500000000000004,0.09999999999999998,-3.6813048645501272e-09,-3.681304864550132e-09,4.963083675318166e-24
3984,0.1875,0.09999999999999998,-5.3009089521310875e-09,-5.3009089521311354e-09,4.7976475528075605e-23
3985,0.19999999999999996,0.09999999999999998,7.482395470927837e-09,7.482395470927785e-09,5.1285197978287716e-23
3986,0.21250000000000002,0.09999999999999998,3.918471355686456e-09,3.918471355686671e-09,-2.150669592637872e-22
3987,0.22499999999999998,0.09999999999999998,-1.4459376325728688e-09,-1.4459376325732665e-09,3.9766707948486805e-22
3988,0.23750000000000004,0.09999999999999998,3.4738673349777765e-09,3.473867334978014e-09,-2.3740083580271894e-22
3989,0.25,0.09999999999999998,1.2937557671956413e-09,1.293755767195764e-09,-1.2262952581098635e-22
3990,0.26249999999999996,0.09999999999999998,-1.4464326052843746e-09,-1.4464326052842346e-09,-1.4000031867459993e-22
3991,0.275,0.09999999999999998,1.2399309003186128e-09,1.2399309003186856e-09,-7.279189390466644e-23
3992,0.2875,0.09999999999999998,4.866449615997775e-09,4.866449615997901e-09,-1.257314531080602e-22
3993,0.30000000000000004,0.09999999999999998,4.211836458651664e-10,4.2118364586522016e-10,-5.37667398159468e-23
3994,0.3125,0.09999999999999998,-6.676329729348706e-10,-6.676329729350656e-10,1.9500782940937627e-22
3995,0.32499999999999996,0.09999999999999998,3.1435363072296257e-10,3.143536307229702e-10,-7.651420666115506e-24
3996,0.3375,0.09999999999999998,7.781634407018104e-10,7.781634407018877e-10,-7.734138727370809e-23
3997,0.35,0.09999999999999998,1.6864606121671028e-09,1.6864606121669775e-09,1.253178628017837e-22
3998,0.36250000000000004,0.09999999999999998,-1.955266915158939e-09,-1.9552669151589e-09,-3.88774887899923e-23
3999,0.375,0.09999999999999998,-3.843750393738512e-09,-3.843750393738541e-09,2.895132143935597e-23
4000,0.38749999999999996,0.09999999999999998,-6.031467095075884e-10,-6.031467095078421e-10,2.536342553240721e-22
4001,0.4,0.09999999999999998,7.639216745217306e-09,7.639216745217182e-09,1.2407709188295415e-22
4002,0.4125,0.09999999999999998,-1.1753534088871482e-09,-1.1753534088870595e-09,-8.871512069631222e-23
4003,0.42500000000000004,0.09999999999999998,-1.0838233871603843e-08,-1.0838233871603848e-08,4.963083675318166e-24
4004,0.4375,0.09999999999999998,-4.33800053788434e-09,-4.338000537884548e-09,2.0762233375080995e-22
4005,0.44999999999999996,0.09999999999999998,1.22144245356777e-09,1.2214424535677409e-09,2.9158116592494226e-23
4006,0.4625,0.09999999999999998,-9.184046052259702e-10,-9.184046052256377e-10,-3.3252660624631713e-22
4007,0.475,0.09999999999999998,9.222715233996426e-09,9.222715233996423e-09,3.308722450212111e-24
4008,0.48750000000000004,0.09999999999999998,-3.30789151009999e-09,-3.307891510099954e-09,-3.5982356646056704e-23
4009,0.5,0.09999999999999998,2.5937601192857503e-09,2.59376011928577e-09,-1.9852334701272664e-23
4010,-0.5,0.11250000000000004,1.750841223194988e-10,1.7508412231949812e-10,6.72084247699335e-25
4011,-0.4875,0.11250000000000004,-1.79888068067199e-10,-1.7988806806720013e-10,1.137373342260413e-24
4012,-0.475,0.11250000000000004,-8.047137331672466e-10,-8.047137331672457e-10,-9.305781891221561e-25
4013,-0.4625,0.11250000000000004,-6.273472567076181e-10,-6.273472567076203e-10,2.1713491079516976e-24
4014,-0.45,0.11250000000000004,-6.230546314967423e-10,-6.230546314967424e-10,1.0339757656912846e-25
4015,-0.4375,0.11250000000000004,-7.848214733989163e-10,-7.848214733989163e-10,0.0
4016,-0.425,0.11250000000000004,-6.011933580344678e-10,-6.01193358034468e-10,1.0339757656912846e-25
4017,-0.4125,0.11250000000000004,-4.767030969702074e-10,-4.767030969702063e-10,-1.0339757656912846e-24
4018,-0.4,0.11250000000000004,-6.582291830002765e-10,-6.58229183000275e-10,-1.4475660719677984e-24
4019,-0.3875,0.11250000000000004,-4.931528387817842e-10,-4.931528387817821e-10,-2.0679515313825692e-24
4020,-0.375,0.11250000000000004,4.9556503597483864e-11,4.955650359748357e-11,2.972680326362443e-25
4021,-0.3625,0.11250000000000004,-4.839300787959641e-10,-4.839300787959633e-10,-8.271806125530277e-25
4022,-0.35,0.11250000000000004,-2.0445682359933937e-10,-2.0445682359933934e-10,-2.5849394142282115e-26
4023,-0.3375,0.11250000000000004,-1.562364171109638e-11,-1.5623641711098204e-11,1.822382287030889e-24
4024,-0.325,0.11250000000000004,8.368357091809753e-11,8.368357091809976e-11,-2.235972593307403e-24
4025,-0.3125,0.11250000000000004,-1.6220039531934954e-10,-1.6220039531934793e-10,-1.6026624368214911e-24
4026,-0.3,0.11250000000000004,-3.333154481677867e-10,-3.333154481677892e-10,2.481541837659083e-24
4027,-0.2875,0.11250000000000004,4.676503217512699e-10,4.67650321751268e-10,1.8611563782443123e-24
4028,-0.275,0.11250000000000004,3.1284858314327153e-10,3.128485831432718e-10,-2.5849394142282115e-25
4029,-0.2625,0.11250000000000004,-1.6078405088518085e-10,-1.60784050885181e-10,1.550963648536927e-25
4030,-0.25,0.11250000000000004,-7.006064721810757e-10,-7.006064721810754e-10,-3.101927297073854e-25
4031,-0.2375,0.11250000000000004,-2.6761353397246404e-10,-2.6761353397246347e-10,-5.686866711302065e-25
4032,-0.22499999999999998,0.11250000000000004,-3.8210190341609084e-11,-3.821019034160868e-11,-4.071279577409433e-25
4033,-0.21250000000000002,0.11250000000000004,7.118243369377677e-10,7.118243369377679e-10,-2.0679515313825692e-25
4034,-0.2,0.11250000000000004,-1.5511595271640334e-09,-1.5511595271640295e-09,-3.9291079096268815e-24
4035,-0.1875,0.11250000000000004,4.066933863763676e-09,4.0669338637636705e-09,5.790264287871194e-24
4036,-0.175,0.11250000000000004,-5.3259708029083255e-09,-5.325970802908323e-09,-2.481541837659083e-24
4037,-0.16249999999999998,0.11250000000000004,1.286147119141903e-08,1.2861471191419035e-08,-4.963083675318166e-24
4038,-0.15000000000000002,0.11250000000000004,-8.32302189595778e-09,-8.32302189595778e-09,0.0
4039,-0.1375,0.11250000000000004,-3.41119799115824e-09,-3.4111979911582434e-09,3.308722450212111e-24
4040,-0.125,0.11250000000000004,-6.530331783801861e-09,-6.530331783801849e-09,-1.1580528575742387e-23
4041,-0.11249999999999999,0.11250000000000004,-2.1404602299867356e-09,-2.1404602299867265e-09,-9.098986738083304e-24
4042,-0.09999999999999998,0.11250000000000004,1.4698609526340161e-08,1.4698609526340158e-08,3.308722450212111e-24
4043,-0.08750000000000002,0.11250000000000004,-2.3885616549592427e-08,-2.388561654959246e-08,3.3087224502121107e-23
4044,-0.07500000000000001,0.11250000000000004,2.3739287634645994e-08,2.3739287634646014e-08,-1.9852334701272664e-23
4045,-0.0625,0.11250000000000004,-6.017348993431742e-08,-6.017348993431747e-08,5.293955920339377e-23
4046,-0.04999999999999999,0.11250000000000004,4.552489383530251e-08,4.552489383530272e-08,-2.117582368135751e-22
4047,-0.03749999999999998,0.11250000000000004,-1.4547032379931995e-07,-1.454703237993197e-07,-2.3822801641527197e-22
4048,-0.025000000000000022,0.11250000000000004,2.6718817406065226e-08,2.6718817406065167e-08,5.955700410381799e-23
4049,-0.012500000000000011,0.11250000000000004,3.96165757028105e-08,3.961657570281024e-08,2.5808035111654463e-22
4050,0.0,0.11250000000000004,-5.539158699734795e-08,-5.539158699734777e-08,-1.7867101231145398e-22
4051,0.012499999999999956,0.11250000000000004,-2.0515362835923195e-08,-2.0515362835923202e-08,6.617444900424222e-24
4052,0.025000000000000022,0.11250000000000004,3.6720340502520285e-09,3.6720340502520012e-09,2.7296960214249913e-23
4053,0.03749999999999998,0.11250000000000004,3.4271801012545958e-09,3.4271801012543675e-09,2.2830184906463564e-22
4054,0.050000000000000044,0.11250000000000004,-9.551458448810755e-09,-9.551458448810344e-09,-4.1028158382630173e-22
4055,0.0625,0.11250000000000004,-1.765148162601704e-08,-1.765148162601719e-08,1.522012327097571e-22
4056,0.07499999999999996,0.11250000000000004,-1.9546232170046764e-08,-1.95462321700468e-08,3.639594695233322e-23
4057,0.08750000000000002,0.11250000000000004,-2.6455778802828863e-08,-2.6455778802828744e-08,-1.1911400820763599e-22
4058,0.09999999999999998,0.11250000000000004,-1.0901641482338566e-08,-1.0901641482338614e-08,4.7976475528075605e-23
4059,0.11250000000000004,0.11250000000000004,-3.862646857951625e-09,-3.862646857951851e-09,2.266474878395296e-22
4060,0.125,0.11250000000000004,4.288724862461465e-09,4.288724862461125e-09,3.3997123175929437e-22
4061,0.13749999999999996,0.11250000000000004,5.814348801852547e-09,5.8143488018524796e-09,6.782881022934827e-23
4062,0.15000000000000002,0.11250000000000004,-5.657327819387437e-09,-5.657327819387708e-09,2.713152409173931e-22
4063,0.16249999999999998,0.11250000000000004,-8.684982463722867e-09,-8.684982463722961e-09,9.429858983104515e-23
4064,0.17500000000000004,0.11250000000000004,-5.120176744194292e-09,-5.120176744194237e-09,-5.542110104105285e-23
4065,0.1875,0.11250000000000004,5.111057273814776e-09,5.111057273814873e-09,-9.760731228125727e-23
4066,0.19999999999999996,0.11250000000000004,1.7674938120018419e-09,1.7674938120018812e-09,-3.9291079096268815e-23
4067,0.21250000000000002,0.11250000000000004,-1.836112201565413e-09,-1.836112201565728e-09,3.1515581338270354e-22
4068,0.22499999999999998,0.11250000000000004,-7.180270235522185e-09,-7.18027023552219e-09,4.963083675318166e-24
4069,0.23750000000000004,0.11250000000000004,4.768926909572967e-10,4.768926909573633e-10,-6.658803931051873e-23
4070,0.25,0.11250000000000004,-1.9288499644546086e-09,-1.928849964454817e-09,2.0844951436336297e-22
4071,0.26249999999999996,0.11250000000000004,1.1220320086308012e-10,1.1220320086314464e-10,-6.452008777913616e-23
4072,0.275,0.11250000000000004,4.835890836305436e-09,4.835890836305346e-09,9.016268676828002e-23
4073,0.2875,0.11250000000000004,3.7477735758449055e-09,3.747773575844987e-09,-8.189088064274974e-23
4074,0.30000000000000004,0.11250000000000004,-4.242860956853246e-10,-4.2428609568552755e-10,2.0296944280519917e-22
4075,0.3125,0.11250000000000004,-1.7484854519628403e-09,-1.7484854519626215e-09,-2.187892720202758e-22
4076,0.32499999999999996,0.11250000000000004,-2.9341929321203714e-09,-2.9341929321203226e-09,-4.880365614062863e-23
4077,0.3375,0.11250000000000004,-1.0172921456187434e-09,-1.0172921456186439e-09,-9.946846865950158e-23
4078,0.35,0.11250000000000004,-2.651457593147188e-09,-2.6514575931470422e-09,-1.4558378780933287e-22
4079,0.36250000000000004,0.11250000000000004,1.9835391609821007e-09,1.9835391609820064e-09,9.429858983104515e-23
4080,0.375,0.11250000000000004,-5.192158184899671e-10,-5.192158184899812e-10,1.406207041340147e-23
4081,0.38749999999999996,0.11250000000000004,1.2349577941185347e-09,1.2349577941186232e-09,-8.850832554317396e-23
4082,0.4,0.11250000000000004,-4.231262548571628e-09,-4.231262548571634e-09,5.790264287871194e-24
4083,0.4125,0.11250000000000004,-1.214773946976216e-09,-1.214773946975882e-09,-3.3397417231828492e-22
4084,0.42500000000000004,0.11250000000000004,4.565972654887276e-09,4.565972654887345e-09,-6.948317145445432e-23
4085,0.4375,0.11250000000000004,1.4897410092505033e-08,1.4897410092505184e-08,-1.5054687148465104e-22
4086,0.44999999999999996,0.11250000000000004,2.1927061514012274e-09,2.1927061514009122e-09,3.1515581338270354e-22
4087,0.4625,0.11250000000000004,-1.6845593608037675e-08,-1.6845593608037817e-08,1.4227506535912076e-22
4088,0.475,0.11250000000000004,-1.6462301952951306e-08,-1.6462301952951488e-08,1.819797347616661e-22
4089,0.48750000000000004,0.11250000000000004,-1.6046727149471696e-08,-1.604672714947159e-08,-1.0587911840678754e-22
4090,0.5,0.11250000000000004,3.5227253152205117e-10,3.522725315220921e-10,-4.094544032137487e-23
4091,-0.5,0.125,1.1521306053535185e-10,1.1521306053535051e-10,1.34416849539867e-24
4092,-0.4875,0.125,2.2977972689614542e-10,2.2977972689614596e-10,-5.428372769879244e-25
4093,-0.475,0.125,-1.790227339881403e-10,-1.79022733988139e-10,-1.2924697071141057e-24
4094,-0.4625,0.125,1.6989591343416044e-09,1.698959134341605e-09,-6.203854594147708e-25
4095,-0.45,0.125,1.7095962332300865e-10,1.709596233230106e-10,-1.9645539548134407e-24
4096,-0.4375,0.125,-4.0210392254685144e-10,-4.02103922546851e-10,-4.652890945610781e-25
4097,-0.425,0.125,1.0255535442974925e-09,1.0255535442974923e-09,2.0679515313825692e-25
4098,-0.4125,0.125,1.8089121664199893e-10,1.8089121664199942e-10,-4.911384887033602e-25
4099,-0.4,0.125,-4.884382431530967e-10,-4.88438243153096e-10,-7.237830359838992e-25
4100,-0.3875,0.125,4.101773369268119e-10,4.1017733692681156e-10,3.618915179919496e-25
4101,-0.375,0.125,8.154924227176503e-11,8.154924227176246e-11,2.5720147171570704e-24
4102,-0.3625,0.125,-2.913769059633077e-10,-2.9137690596330507e-10,-2.6366382025127757e-24
4103,-0.35,0.125,3.589008210800311e-11,3.589008210800126e-11,1.8546940297087417e-24
4104,-0.3375,0.125,5.388668622829344e-11,5.388668622829295e-11,4.911384887033602e-25
4105,-0.325,0.125,7.689443529774256e-11,7.689443529774352e-11,-9.564275832644382e-25
4106,-0.3125,0.125,-1.540660254448954e-10,-1.5406602544489596e-10,5.428372769879244e-25
4107,-0.3,0.125,1.4144207506583626e-11,1.4144207506582902e-11,7.237830359838992e-25
4108,-0.2875,0.125,3.3469157791925386e-10,3.3469157791925443e-10,-5.686866711302065e-25
4109,-0.275,0.125,-1.1962901589769495e-09,-1.1962901589769464e-09,-3.1019272970738538e-24
4110,-0.2625,0.125,-2.0302716391384212e-10,-2.0302716391384416e-10,2.042102137240287e-24
