node,x,y,d_F1,d_compatible,d_compatible_minus_F1
3510,0.3375,0.025000000000000022,0.009756181287339745,0.009756181287339745,0.0
3511,0.35,0.025000000000000022,0.009730819183711062,0.009733668142688731,2.848958977669583e-06
3512,0.36250000000000004,0.025000000000000022,0.009705612118911189,0.009705612118911189,0.0
3513,0.375,0.025000000000000022,0.009651327513074518,0.009660259505426162,8.931992351643783e-06
3514,0.38749999999999996,0.025000000000000022,0.009602341307743598,0.009602341307743598,0.0
3515,0.4,0.025000000000000022,0.009514548057899669,0.009528332129282916,1.3784071383247595e-05
3516,0.4125,0.025000000000000022,0.00943918702010494,0.00943918702010494,0.0
3517,0.42500000000000004,0.025000000000000022,0.009312991673767783,0.009316745367329408,3.753693561625235e-06
3518,0.4375,0.025000000000000022,0.00918013061851701,0.00918013061851701,0.0
3519,0.44999999999999996,0.025000000000000022,0.00899889716508753,0.009008134654585982,9.23748949845267e-06
3520,0.4625,0.025000000000000022,0.008837478135532763,0.008837478135532763,0.0
3521,0.475,0.025000000000000022,0.008629681666421656,0.008632754528831874,3.072862410217689e-06
3522,0.48750000000000004,0.025000000000000022,0.008427076918381848,0.008444983969914152,1.7907051532303764e-05
3523,0.5,0.025000000000000022,0.008368025066414111,0.008368025066414111,0.0
3524,-0.5,0.03749999999999998,5.463849017670526e-06,5.463849017670526e-06,0.0
3525,-0.4875,0.03749999999999998,4.9465020884462135e-06,5.070304265565631e-06,1.238021771194174e-07
3526,-0.475,0.03749999999999998,4.909310346815872e-06,6.5211598870874885e-06,1.6118495402716165e-06
3527,-0.4625,0.03749999999999998,5.850445295515717e-06,9.575164014314583e-06,3.724718718798866e-06
3528,-0.45,0.03749999999999998,1.4229059585345476e-05,1.4229059585345476e-05,0.0
3529,-0.4375,0.03749999999999998,1.4021006960748687e-05,1.7611227492680595e-05,3.590220531931908e-06
3530,-0.425,0.03749999999999998,1.786109365634075e-05,2.3982663006537375e-05,6.121569350196625e-06
3531,-0.4125,0.03749999999999998,3.4335703134328894e-05,3.4335703134328894e-05,0.0
3532,-0.4,0.03749999999999998,3.386670420743164e-05,3.925842982634362e-05,5.391725618911978e-06
3533,-0.3875,0.03749999999999998,4.349684525807464e-05,4.990355844414839e-05,6.406713186073755e-06
3534,-0.375,0.03749999999999998,6.863163646876055e-05,6.863163646876055e-05,0.0
3535,-0.3625,0.03749999999999998,6.82061797905223e-05,7.489834119831132e-05,6.692161407789013e-06
3536,-0.35,0.03749999999999998,8.809395843259145e-05,9.086888737526718e-05,2.7749289426757227e-06
3537,-0.3375,0.03749999999999998,0.00012008019763727902,0.00012008019763727902,0.0
3538,-0.325,0.03749999999999998,0.00012070975573420423,0.00012852170659263286,7.811950858428626e-06
3539,-0.3125,0.03749999999999998,0.00015577561712616422,0.00015577561712616422,0.0
3540,-0.3,0.03749999999999998,0.00018768373765876262,0.00018768373765876262,0.0
3541,-0.2875,0.03749999999999998,0.0001888950681045093,0.00019392046729430206,5.025399189792767e-06
3542,-0.275,0.03749999999999998,0.00018492787103594984,0.0002181251642225641,3.3197293186614256e-05
3543,-0.2625,0.03749999999999998,0.000254112859362107,0.000254112859362107,0.0
3544,-0.25,0.03749999999999998,0.00024397297458433317,0.00026751518425852496,2.3542209674191786e-05
3545,-0.2375,0.03749999999999998,0.00024863281045927645,0.0002877858857071017,3.9153075247825274e-05
3546,-0.22499999999999998,0.03749999999999998,0.00031749513195942255,0.00031749513195942255,0.0
3547,-0.21250000000000002,0.03749999999999998,0.00028967414782553883,0.00033648984919466726,4.681570136912843e-05
3548,-0.2,0.03749999999999998,0.0002737928678535396,0.00034946615347003306,7.567328561649346e-05
3549,-0.1875,0.03749999999999998,0.00036853920927771406,0.00037430141653653053,5.762207258816477e-06
3550,-0.175,0.03749999999999998,0.00033726002630796186,0.00040216569374789784,6.490566743993598e-05
3551,-0.16249999999999998,0.03749999999999998,0.0003299010738757706,0.0004215073305266303,9.160625665085973e-05
3552,-0.15000000000000002,0.03749999999999998,0.0004096926849752369,0.00044942430154630455,3.973161657106763e-05
3553,-0.1375,0.03749999999999998,0.0004101244890182509,0.0004993932350841547,8.926874606590381e-05
3554,-0.125,0.03749999999999998,0.0004895335813394616,0.0005532601365166451,6.372655517718347e-05
3555,-0.11249999999999999,0.03749999999999998,0.0006273168525580422,0.0006930813707962597,6.576451823821748e-05
3556,-0.09999999999999998,0.03749999999999998,0.0008996357893163465,0.0009653553558672521,6.571956655090558e-05
3557,-0.08750000000000002,0.03749999999999998,0.001673880575160038,0.001673880575160038,0.0
3558,-0.07500000000000001,0.03749999999999998,0.0016704443012895134,0.0023985473029305296,0.0007281030016410162
3559,-0.0625,0.03749999999999998,0.004779761660819412,0.004779761660819412,0.0
3560,-0.04999999999999999,0.03749999999999998,0.004764795572871127,0.00724017333980313,0.002475377766932003
3561,-0.03749999999999998,0.03749999999999998,0.01274661375057689,0.01274661375057689,0.0
3562,-0.025000000000000022,0.03749999999999998,0.01741171834717978,0.019482241857573995,0.002070523510394214
3563,-0.012500000000000011,0.03749999999999998,0.02482579078127321,0.02800154475353485,0.003175753972261639
3564,0.0,0.03749999999999998,0.03305846263755362,0.03509057858054863,0.0020321159429950095
3565,0.012499999999999956,0.03749999999999998,0.03618119167566881,0.03663293204531336,0.00045174036964455017
3566,0.025000000000000022,0.03749999999999998,0.0322698230327964,0.033652669675586985,0.0013828466427905847
3567,0.03749999999999998,0.03749999999999998,0.02808139466032969,0.02861949667484978,0.0005381020145200921
3568,0.050000000000000044,0.03749999999999998,0.02398219119659789,0.024007511261982317,2.5320065384425855e-05
3569,0.0625,0.03749999999999998,0.02018403975205211,0.02042492663857278,0.00024088688652067203
3570,0.07499999999999996,0.03749999999999998,0.01786037069289839,0.01786037069289839,0.0
3571,0.08750000000000002,0.03749999999999998,0.015553926008400018,0.015757965289736015,0.0002040392813359975
3572,0.09999999999999998,0.03749999999999998,0.014410459902056406,0.014410459902056406,0.0
3573,0.11250000000000004,0.03749999999999998,0.013121027735892651,0.013193352013210567,7.23242773179155e-05
3574,0.125,0.03749999999999998,0.012346665293561708,0.01236171371035686,1.5048416795152356e-05
3575,0.13749999999999996,0.03749999999999998,0.011733592804016531,0.01174503084136824,1.1438037351709299e-05
3576,0.15000000000000002,0.03749999999999998,0.01126427637021946,0.011273579509591188,9.303139371728136e-06
3577,0.16249999999999998,0.03749999999999998,0.01092116834143781,0.01092116834143781,0.0
3578,0.17500000000000004,0.03749999999999998,0.0106045918105152,0.01063811358860273,3.352177808753007e-05
3579,0.1875,0.03749999999999998,0.010433341724700979,0.010433341724700979,0.0
3580,0.19999999999999996,0.03749999999999998,0.010252665860968098,0.010267867906645498,1.520204567739998e-05
3581,0.21250000000000002,0.03749999999999998,0.010152272389445119,0.010152272389445119,0.0
3582,0.22499999999999998,0.03749999999999998,0.010051480015325182,0.010057303847526265,5.823832201082638e-06
3583,0.23750000000000004,0.03749999999999998,0.009993885579889552,0.009993885579889552,0.0
3584,0.25,0.03749999999999998,0.00994135819958651,0.00994412056552485,2.762365938340297e-06
3585,0.26249999999999996,0.03749999999999998,0.009911710871495092,0.009911710871495092,0.0
3586,0.275,0.03749999999999998,0.009887648793291175,0.009887648793291175,0.0
3587,0.2875,0.03749999999999998,0.009869643094510525,0.009870290687123884,6.4759261335888e-07
3588,0.30000000000000004,0.03749999999999998,0.009855057119456768,0.009857094803547394,2.0376840906260324e-06
3589,0.3125,0.03749999999999998,0.009830319399170952,0.009845712054035765,1.5392654864812907e-05
3590,0.32499999999999996,0.03749999999999998,0.009826235234634263,0.009831511036504094,5.275801869831717e-06
3591,0.3375,0.03749999999999998,0.009802320809450921,0.009813615479497039,1.1294670046117783e-05
3592,0.35,0.03749999999999998,0.009781055159837152,0.009788554612958184,7.499453121031369e-06
3593,0.36250000000000004,0.03749999999999998,0.009749437050997404,0.009753510322748241,4.073271750837382e-06
3594,0.375,0.03749999999999998,0.009699476915211048,0.009707970025363107,8.493110152059391e-06
3595,0.38749999999999996,0.03749999999999998,0.009647969850627667,0.009647969850627667,0.0
3596,0.4,0.03749999999999998,0.009560974458883917,0.009570736799159534,9.762340275616677e-06
3597,0.4125,0.03749999999999998,0.009462139287517117,0.009475376885904047,1.3237598386929561e-05
3598,0.42500000000000004,0.03749999999999998,0.009355385977322005,0.009356932292346638,1.5463150246329549e-06
3599,0.4375,0.03749999999999998,0.009187138811939964,0.009216071122768815,2.8932310828851115e-05
3600,0.44999999999999996,0.03749999999999998,0.009010347692994688,0.009051788411474377,4.1440718479689165e-05
3601,0.4625,0.03749999999999998,0.008814061135732895,0.008877681940694885,6.362080496198977e-05
3602,0.475,0.03749999999999998,0.008630113661124074,0.008694261409463644,6.414774833956964e-05
3603,0.48750000000000004,0.03749999999999998,0.008567726490554678,0.008567726490554678,0.0
3604,0.5,0.03749999999999998,0.008436667248390175,0.008461892512781736,2.5225264391560975e-05
3605,-0.5,0.050000000000000044,7.749969233452982e-06,7.749969233452982e-06,0.0
3606,-0.4875,0.050000000000000044,8.626488644020563e-06,8.626488644020563e-06,0.0
3607,-0.475,0.050000000000000044,8.646410773601552e-06,9.336117097107821e-06,6.897063235062696e-07
3608,-0.4625,0.050000000000000044,1.6475673072392194e-05,1.6475673072392194e-05,0.0
3609,-0.45,0.050000000000000044,2.0941102964175104e-05,2.0941102964175104e-05,0.0
3610,-0.4375,0.050000000000000044,2.107394007833903e-05,2.3445607915401205e-05,2.3716678370621762e-06
3611,-0.425,0.050000000000000044,3.401325967617656e-05,3.401325967617656e-05,0.0
3612,-0.4125,0.050000000000000044,4.3133840974390856e-05,4.3133840974390856e-05,0.0
3613,-0.4,0.050000000000000044,4.34920990922738e-05,4.7150251094658575e-05,3.6581520023847776e-06
3614,-0.3875,0.050000000000000044,5.911796611652614e-05,5.911796611652614e-05,0.0
3615,-0.375,0.050000000000000044,7.408544197209157e-05,7.408544197209157e-05,0.0
3616,-0.3625,0.050000000000000044,7.447363556291668e-05,8.058161719778181e-05,6.107981634865124e-06
3617,-0.35,0.050000000000000044,8.79975445162327e-05,9.417742165752577e-05,6.1798771412930665e-06
3618,-0.3375,0.050000000000000044,0.0001131577067702265,0.0001131577067702265,0.0
3619,-0.325,0.050000000000000044,0.00011229537331876714,0.00012380615243175297,1.1510779112985827e-05
3620,-0.3125,0.050000000000000044,0.00012147672197740664,0.0001376377939626654,1.6161071985258774e-05
3621,-0.3,0.050000000000000044,0.00013607433694340436,0.00015337361013239656,1.7299273188992205e-05
3622,-0.2875,0.050000000000000044,0.0001532020639632902,0.00016714465104408424,1.394258708079405e-05
3623,-0.275,0.050000000000000044,0.00015919606828228053,0.00018156586173496004,2.236979345267951e-05
3624,-0.2625,0.050000000000000044,0.00018543543186833874,0.00019896521382964318,1.3529781961304436e-05
3625,-0.25,0.050000000000000044,0.0001964756684925859,0.00021219875822965352,1.5723089737067615e-05
3626,-0.2375,0.050000000000000044,0.0002070714230321416,0.0002227576882391535,1.5686265207011895e-05
3627,-0.22499999999999998,0.050000000000000044,0.00024415315229568,0.00024415315229568,0.0
3628,-0.21250000000000002,0.050000000000000044,0.00025438030422197976,0.00025438030422197976,0.0
3629,-0.2,0.050000000000000044,0.0002705191433178187,0.0002705191433178187,0.0
3630,-0.1875,0.050000000000000044,0.0002727510594578585,0.0002727510594578585,0.0
3631,-0.175,0.050000000000000044,0.0002953935243012023,0.0002953935243012023,0.0
3632,-0.16249999999999998,0.050000000000000044,0.0003298837267282209,0.0003298837267282209,0.0
3633,-0.15000000000000002,0.050000000000000044,0.00033804373526883063,0.00033804373526883063,0.0
3634,-0.1375,0.050000000000000044,0.0003448158295333927,0.0003828952780580934,3.807944852470067e-05
3635,-0.125,0.050000000000000044,0.0005020493052847235,0.0005020493052847235,0.0
3636,-0.11249999999999999,0.050000000000000044,0.0005868518321810346,0.0006502508557305615,6.339902354952692e-05
3637,-0.09999999999999998,0.050000000000000044,0.0009075879743846989,0.000988169606864614,8.058163247991515e-05
3638,-0.08750000000000002,0.050000000000000044,0.00162564890380084,0.00162564890380084,0.0
3639,-0.07500000000000001,0.050000000000000044,0.0020519011558537224,0.00283188801023868,0.0007799868543849576
3640,-0.0625,0.050000000000000044,0.004562405288403516,0.004629174925373914,6.676963697039781e-05
3641,-0.04999999999999999,0.050000000000000044,0.0052513162160258975,0.007561619707712963,0.0023103034916870657
3642,-0.03749999999999998,0.050000000000000044,0.013264085177747527,0.013264085177747527,0.0
3643,-0.025000000000000022,0.050000000000000044,0.015109553230159445,0.016970251661569007,0.0018606984314095618
3644,-0.012500000000000011,0.050000000000000044,0.02274621127244258,0.023031689499960747,0.00028547822751816623
3645,0.0,0.050000000000000044,0.027497449170433792,0.027731804398827185,0.00023435522839339307
3646,0.012499999999999956,0.050000000000000044,0.029335193276774363,0.029740646548052387,0.0004054532712780244
3647,0.025000000000000022,0.050000000000000044,0.02850798598835135,0.028951358161045444,0.00044337217269409257
3648,0.03749999999999998,0.050000000000000044,0.02628659561246031,0.02628659561246031,0.0
3649,0.050000000000000044,0.050000000000000044,0.022768666885559445,0.02311581355791975,0.0003471466723603059
3650,0.0625,0.050000000000000044,0.020181596244732564,0.02032942513907484,0.00014782889434227647
3651,0.07499999999999996,0.050000000000000044,0.017947490180032208,0.017990785995919495,4.329581588728704e-05
3652,0.08750000000000002,0.050000000000000044,0.01609393630575366,0.016175666425898516,8.173012014485448e-05
3653,0.09999999999999998,0.050000000000000044,0.0146769825685209,0.014756926457801476,7.994388928057525e-05
3654,0.11250000000000004,0.050000000000000044,0.01366020581865063,0.01366020581865063,0.0
3655,0.125,0.050000000000000044,0.012749887189888072,0.012805510429162663,5.5623239274590897e-05
3656,0.13749999999999996,0.050000000000000044,0.012159198298274523,0.012159198298274523,0.0
3657,0.15000000000000002,0.050000000000000044,0.011580465424899853,0.011635268938839457,5.480351393960352e-05
3658,0.16249999999999998,0.050000000000000044,0.011230154875129876,0.011231675007036358,1.5201319064819113e-06
3659,0.17500000000000004,0.050000000000000044,0.010909487798931708,0.010920656661897682,1.1168862965973622e-05
3660,0.1875,0.050000000000000044,0.01068753903736526,0.01068753903736526,0.0
3661,0.19999999999999996,0.050000000000000044,0.010490190890972487,0.010491594390190115,1.403499217627821e-06
3662,0.21250000000000002,0.050000000000000044,0.010349185907067507,0.010349185907067507,0.0
3663,0.22499999999999998,0.050000000000000044,0.010233308202604355,0.01024026561524817,6.957412643815095e-06
3664,0.23750000000000004,0.050000000000000044,0.010155965332719917,0.010156137089841954,1.717571220371389e-07
3665,0.25,0.050000000000000044,0.010097198501358751,0.010097198501358751,0.0
3666,0.26249999999999996,0.050000000000000044,0.010042030754121134,0.010045847955548933,3.8172014277994964e-06
3667,0.275,0.050000000000000044,0.010004755869759387,0.010010828471406852,6.07260164746555e-06
3668,0.2875,0.050000000000000044,0.009976799020769698,0.009980589300342365,3.7902795726671434e-06
3669,0.30000000000000004,0.050000000000000044,0.009959569404192035,0.009959569404192035,0.0
3670,0.3125,0.050000000000000044,0.00993608524364386,0.009936447501866074,3.6225822221472304e-07
3671,0.32499999999999996,0.050000000000000044,0.00992277678183772,0.00992277678183772,0.0
3672,0.3375,0.050000000000000044,0.00989090322716208,0.009891605103286133,7.018761240523003e-07
3673,0.35,0.050000000000000044,0.009861971508848396,0.009861971508848396,0.0
3674,0.36250000000000004,0.050000000000000044,0.009814374615796108,0.009823083102079301,8.7084862831939e-06
3675,0.375,0.050000000000000044,0.00976713363293355,0.009773139443659862,6.005810726312372e-06
3676,0.38749999999999996,0.050000000000000044,0.00969901009028664,0.009708714341918319,9.704251631678304e-06
3677,0.4,0.050000000000000044,0.00963179935753532,0.00963179935753532,0.0
3678,0.4125,0.050000000000000044,0.009511311292659752,0.009534267590774205,2.2956298114452586e-05
3679,0.42500000000000004,0.050000000000000044,0.009423050701409736,0.009423050701409736,0.0
3680,0.4375,0.050000000000000044,0.009248096743977642,0.009268568033429347,2.0471289451704996e-05
3681,0.44999999999999996,0.050000000000000044,0.009073869427893904,0.009106150667587154,3.228123969324995e-05
3682,0.4625,0.050000000000000044,0.008830372400765792,0.008938605979298079,0.0001082335785322873
3683,0.475,0.050000000000000044,0.008835988035155447,0.008835988035155447,0.0
3684,0.48750000000000004,0.050000000000000044,0.008572374411013942,0.008626319269938865,5.394485892492272e-05
3685,0.5,0.050000000000000044,0.008601800371499022,0.008601800371499022,0.0
3686,-0.5,0.0625,1.2665338372109728e-05,1.2665338372109728e-05,0.0
3687,-0.4875,0.0625,1.0388639151476898e-05,1.0548269673642898e-05,1.596305221659995e-07
3688,-0.475,0.0625,1.0423069724180251e-05,1.269171062902412e-05,2.268640904843869e-06
3689,-0.4625,0.0625,1.63387434941235e-05,1.7258323794828457e-05,9.195803007049556e-07
3690,-0.45,0.0625,2.2760251518063317e-05,2.282807806038345e-05,6.782654232013308e-08
3691,-0.4375,0.0625,2.4051194092572774e-05,2.8758714888025515e-05,4.70752079545274e-06
3692,-0.425,0.0625,3.3649637194791244e-05,3.678495632165977e-05,3.1353191268685294e-06
3693,-0.4125,0.0625,4.519677455089683e-05,4.5630221504560586e-05,4.334469536637574e-07
3694,-0.4,0.0625,4.7184231998133596e-05,5.354327355496099e-05,6.3590415568273945e-06
3695,-0.3875,0.0625,5.8465576815887647e-05,6.384598650838131e-05,5.380409692493668e-06
3696,-0.375,0.0625,7.417007261912754e-05,7.513170616064551e-05,9.616335415179732e-07
3697,-0.3625,0.0625,7.695067021492098e-05,8.4693921195347e-05,7.743250980426014e-06
3698,-0.35,0.0625,8.680716991774267e-05,9.567730913066406e-05,8.870139212921384e-06
3699,-0.3375,0.0625,0.00010434357127192577,0.00010809138547573534,3.747814203809561e-06
3700,-0.325,0.0625,0.00010897148920794089,0.00011833438414677476,9.362894938833865e-06
3701,-0.3125,0.0625,0.00011718213532018372,0.00012819810375509804,1.1015968434914322e-05
3702,-0.3,0.0625,0.00013764719166423274,0.00013842421971932466,7.770280550919236e-07
3703,-0.2875,0.0625,0.000144783675140399,0.00014676779538537414,1.9841202449751504e-06
3704,-0.275,0.0625,0.00015261091632476462,0.00015540539720979615,2.79448088503153e-06
3705,-0.2625,0.0625,0.0001790104701085035,0.0001790104701085035,0.0
3706,-0.25,0.0625,0.00017787683997536895,0.00017787683997536895,0.0
3707,-0.2375,0.0625,0.000162773155554373,0.0001708915515187997,8.118395964426713e-06
3708,-0.22499999999999998,0.0625,0.00017728854327190178,0.00017728854327190178,0.0
3709,-0.21250000000000002,0.0625,0.0001666862043024776,0.00017503569092726018,8.349486624782595e-06
3710,-0.2,0.0625,0.00016690555607342745,0.0001739273726739962,7.021816600568753e-06
3711,-0.1875,0.0625,0.00017053195220831006,0.00017625485150938992,5.722899301079863e-06
3712,-0.175,0.0625,0.00016361222724226577,0.0001891713655629386,2.5559138320672845e-05
3713,-0.16249999999999998,0.0625,0.00016374482819941208,0.00020746980939646215,4.372498119705007e-05
3714,-0.15000000000000002,0.0625,0.00023915153089606198,0.0002488645803962742,9.713049500212204e-06
3715,-0.1375,0.0625,0.00025906909302939973,0.0003424249719259634,8.335587889656367e-05
3716,-0.125,0.0625,0.0006086047347652826,0.0006086047347652826,0.0
3717,-0.11249999999999999,0.0625,0.0006060443859528335,0.0007439245963554622,0.00013788021040262864
3718,-0.09999999999999998,0.0625,0.001254878219873407,0.001254878219873407,0.0
3719,-0.08750000000000002,0.0625,0.0018004178616840645,0.0018959958786882083,9.557801700414378e-05
3720,-0.07500000000000001,0.0625,0.0017741780922982085,0.0031623163860258915,0.001388138293727683
3721,-0.0625,0.0625,0.006238621277744267,0.006238621277744267,0.0
3722,-0.04999999999999999,0.0625,0.007124862222835866,0.007649799276014281,0.0005249370531784153
3723,-0.03749999999999998,0.0625,0.010146375070607195,0.010886484847291048,0.0007401097766838536
3724,-0.025000000000000022,0.0625,0.014599883578753364,0.015055789464403616,0.0004559058856502523
3725,-0.012500000000000011,0.0625,0.018935531206188492,0.019258915452134005,0.00032338424594551343
3726,0.0,0.0625,0.021843665915215596,0.02287770653410909,0.0010340406188934954
3727,0.012499999999999956,0.0625,0.02383189041545195,0.02492464560689033,0.0010927551914383798
3728,0.025000000000000022,0.0625,0.024376934230117,0.025085593008581937,0.0007086587784649358
3729,0.03749999999999998,0.0625,0.02380050427438802,0.023873911555676235,7.340728128821597e-05
3730,0.050000000000000044,0.0625,0.021725333767653933,0.02194622197485223,0.00022088820719829566
3731,0.0625,0.0625,0.019976406541916368,0.019976406541916368,0.0
3732,0.07499999999999996,0.0625,0.018013223867444354,0.018032045603252184,1.882173580783006e-05
3733,0.08750000000000002,0.0625,0.016302620917517628,0.016455576118931576,0.00015295520141394778
3734,0.09999999999999998,0.0625,0.015107077101432387,0.015154286546809254,4.7209445376866777e-05
3735,0.11250000000000004,0.0625,0.014148017132578305,0.014148017132578305,0.0
3736,0.125,0.0625,0.013148483048588561,0.013253808324382221,0.00010532527579366034
3737,0.13749999999999996,0.0625,0.012522910654191638,0.012547879582999626,2.496892880798733e-05
3738,0.15000000000000002,0.0625,0.012024819553227309,0.012024819553227309,0.0
3739,0.16249999999999998,0.0625,0.011522049583416589,0.011591886180829278,6.983659741268897e-05
3740,0.17500000000000004,0.0625,0.011238481034592298,0.011240800364793278,2.3193302009800326e-06
3741,0.1875,0.0625,0.010942111442269978,0.010972086714617663,2.997527234768413e-05
3742,0.19999999999999996,0.0625,0.010738865893293429,0.010756789426172647,1.7923532879217732e-05
3743,0.21250000000000002,0.0625,0.010554199660322746,0.010591364761926784,3.7165101604038145e-05
3744,0.22499999999999998,0.0625,0.010424051516682667,0.010461379906332665,3.73283896499977e-05
3745,0.23750000000000004,0.0625,0.010331484268959261,0.010357593793268987,2.61095243097257e-05
3746,0.25,0.0625,0.010280432270588351,0.010280432270588351,0.0
3747,0.26249999999999996,0.0625,0.010212957062573672,0.010212957062573672,0.0
3748,0.275,0.0625,0.010143663653790368,0.010157502037985633,1.3838384195264536e-05
3749,0.2875,0.0625,0.010105497391193492,0.010117759909032562,1.2262517839069231e-05
3750,0.30000000000000004,0.0625,0.010075481995314065,0.010082830934653893,7.348939339828914e-06
3751,0.3125,0.0625,0.010048711861199575,0.010052199093684946,3.4872324853711667e-06
3752,0.32499999999999996,0.0625,0.010011899893551465,0.010023184728988943,1.1284835437478172e-05
3753,0.3375,0.0625,0.009995330119653313,0.009995330119653313,0.0
3754,0.35,0.0625,0.00991931547186329,0.009954661174916155,3.534570305286505e-05
3755,0.36250000000000004,0.0625,0.009917740733681242,0.009917740733681242,0.0
3756,0.375,0.0625,0.00983493519827164,0.009856168599725882,2.1233401454242087e-05
3757,0.38749999999999996,0.0625,0.009780931714520708,0.009791132297931441,1.0200583410733058e-05
3758,0.4,0.0625,0.009682582142592704,0.009710144390312809,2.7562247720104918e-05
3759,0.4125,0.0625,0.009588334458937775,0.009612203717456644,2.3869258518868786e-05
3760,0.42500000000000004,0.0625,0.009460648130203659,0.009487898278851978,2.7250148648318845e-05
3761,0.4375,0.0625,0.00930800765592996,0.009344113422461452,3.610576653149261e-05
3762,0.44999999999999996,0.0625,0.009137740334593296,0.009182910717378479,4.517038278518265e-05
3763,0.4625,0.0625,0.00898996339633748,0.009017373408340308,2.7410012002827833e-05
3764,0.475,0.0625,0.008885586293891384,0.008885586293891384,0.0
3765,0.48750000000000004,0.0625,0.008656920095415261,0.008703283691114762,4.63635956995008e-05
3766,0.5,0.0625,0.008644283969836896,0.0086458330636591,1.5490938222034734e-06
3767,-0.5,0.07499999999999996,1.5500822299060336e-05,1.5500822299060336e-05,0.0
3768,-0.4875,0.07499999999999996,1.3366553874607857e-05,1.4869034542000151e-05,1.5024806673922939e-06
3769,-0.475,0.07499999999999996,1.3292369528475996e-05,1.7564436305164872e-05,4.2720667766888766e-06
3770,-0.4625,0.07499999999999996,1.6413828731572696e-05,2.2379438325028326e-05,5.9656095934556305e-06
3771,-0.45,0.07499999999999996,2.7741750228388423e-05,2.8942175440568447e-05,1.2004252121800233e-06
3772,-0.4375,0.07499999999999996,2.7448878918919045e-05,3.499853259764249e-05,7.549653678723443e-06
3773,-0.425,0.07499999999999996,3.409673734111394e-05,4.291036787183911e-05,8.813630530725171e-06
3774,-0.4125,0.07499999999999996,5.13003695574228e-05,5.249823578825168e-05,1.1978662308288833e-06
3775,-0.4,0.07499999999999996,5.068456979961891e-05,5.994086512947838e-05,9.256295329859473e-06
3776,-0.3875,0.07499999999999996,5.9659913312357836e-05,6.917771966366174e-05,9.517806351303908e-06
3777,-0.375,0.07499999999999996,7.952203666338381e-05,8.022070021104304e-05,6.986635476592277e-07
3778,-0.3625,0.07499999999999996,7.878383537539196e-05,8.802918344638359e-05,9.245348070991636e-06
3779,-0.35,0.07499999999999996,8.891204858703463e-05,9.71526176512872e-05,8.240569064252578e-06
3780,-0.3375,0.07499999999999996,0.00010284359886950458,0.00010706201894253789,4.218420073033303e-06
3781,-0.325,0.07499999999999996,0.00010819572597836006,0.00011447580302614157,6.280077047781513e-06
3782,-0.3125,0.07499999999999996,0.00011786896461270309,0.00012147610064404118,3.607136031338098e-06
3783,-0.3,0.07499999999999996,0.00013347231236274872,0.00013347231236274872,0.0
3784,-0.2875,0.07499999999999996,0.0001335821164792926,0.0001335821164792926,0.0
3785,-0.275,0.07499999999999996,0.00012499970965497908,0.0001316209159312835,6.621206276304417e-06
3786,-0.2625,0.07499999999999996,9.66067602074467e-05,0.0001310781155548815,3.447135534743479e-05
3787,-0.25,0.07499999999999996,0.000116909465484629,0.00013074007266653103,1.3830607181902028e-05
3788,-0.2375,0.07499999999999996,0.00011177771399436485,0.0001269545677893544,1.5176853794989561e-05
3789,-0.22499999999999998,0.07499999999999996,0.00010161834092813882,0.00012169151108937294,2.0073170161234125e-05
3790,-0.21250000000000002,0.07499999999999996,0.0001037473361582892,0.0001190597686377428,1.5312432479453595e-05
3791,-0.2,0.07499999999999996,0.00010584703113222836,0.00011716778664374591,1.1320755511517544e-05
3792,-0.1875,0.07499999999999996,0.00011437385260151917,0.00011966714487422254,5.2932922727033725e-06
3793,-0.175,0.07499999999999996,0.00011557564335074864,0.00013738115509163122,2.180551174088258e-05
3794,-0.16249999999999998,0.07499999999999996,0.00016458834359019554,0.00016796599208329576,3.377648493100221e-06
3795,-0.15000000000000002,0.07499999999999996,0.00020813617767811293,0.00023035451678411067,2.221833910599774e-05
3796,-0.1375,0.07499999999999996,0.00028890238921539213,0.00035935904464468385,7.045665542929172e-05
3797,-0.125,0.07499999999999996,0.000574347903439792,0.000574347903439792,0.0
3798,-0.11249999999999999,0.07499999999999996,0.0006661150877408505,0.0009254633959621338,0.0002593483082212833
3799,-0.09999999999999998,0.07499999999999996,0.0015066484178877671,0.0015066484178877671,0.0
3800,-0.08750000000000002,0.07499999999999996,0.0019679462958889175,0.002256740155751213,0.0002887938598622954
3801,-0.07500000000000001,0.07499999999999996,0.0030039206307557673,0.003577831348726566,0.0005739107179707987
3802,-0.0625,0.07499999999999996,0.005677240264691346,0.005677240264691346,0.0
3803,-0.04999999999999999,0.07499999999999996,0.006939204547800048,0.007493208992204398,0.0005540044444043496
3804,-0.03749999999999998,0.07499999999999996,0.009625815347285557,0.01005460908791972,0.00042879374063416187
3805,-0.025000000000000022,0.07499999999999996,0.012882759822209858,0.013317825134717685,0.000435065312507827
3806,-0.012500000000000011,0.07499999999999996,0.016472263126879785,0.016671964460225897,0.00019970133334611118
3807,0.0,0.07499999999999996,0.01908723127190263,0.01955310691839736,0.0004658756464947303
3808,0.012499999999999956,0.07499999999999996,0.020905284384713074,0.021451132304596613,0.0005458479198835395
3809,0.025000000000000022,0.07499999999999996,0.02135445500272834,0.022028043331107118,0.0006735883283787783
3810,0.03749999999999998,0.07499999999999996,0.021604203800887494,0.021651711460763893,4.750765987639877e-05
