node,x,y,active_lower_bound,d_F1,d_lower_bound,bound_error,residual_Kd_minus_f,multiplier_if_active
5606,0.21250000000000002,0.35,True,0.011781911196141904,0.011781911196141904,0.0,2.325442723361033e-09,2.325442723361033e-09
5607,0.22499999999999998,0.35,True,0.01185942538511096,0.01185942538511096,0.0,-5.823351512373315e-22,-5.823351512373315e-22
5608,0.23750000000000004,0.35,True,0.011954308805282874,0.011954308805282875,-1.734723475976807e-18,1.4260331333509277e-09,1.4260331333509277e-09
5609,0.25,0.35,True,0.012010263752353818,0.01201026375235382,-1.734723475976807e-18,-1.0587911840678754e-21,-1.0587911840678754e-21
5610,0.26249999999999996,0.35,True,0.012066544178422105,0.012066544178422104,1.734723475976807e-18,2.6469779601696886e-22,2.6469779601696886e-22
5611,0.275,0.35,True,0.012125574252633891,0.012125574252633891,0.0,8.653713406627521e-10,8.653713406627521e-10
5612,0.2875,0.35,True,0.01215782885682569,0.012157828856825686,3.469446951953614e-18,2.6469779601696886e-22,2.6469779601696886e-22
5613,0.30000000000000004,0.35,True,0.012200622135057577,0.01220062213505758,-1.734723475976807e-18,8.382533257057827e-10,8.382533257057827e-10
5614,0.3125,0.35,True,0.012223309648692882,0.012223309648692886,-3.469446951953614e-18,-1.5881867761018131e-22,-1.5881867761018131e-22
5615,0.32499999999999996,0.35,True,0.012252322793022847,0.012252322793022848,-1.734723475976807e-18,0.0,0.0
5616,0.3375,0.35,True,0.01227704408003005,0.012277044080030048,1.734723475976807e-18,5.293955920339377e-22,5.293955920339377e-22
5617,0.35,0.35,True,0.012304926937618416,0.012304926937618416,0.0,1.0587911840678754e-22,1.0587911840678754e-22
5618,0.36250000000000004,0.35,True,0.01234621278163894,0.01234621278163894,0.0,5.293955920339377e-23,5.293955920339377e-23
5619,0.375,0.35,True,0.012387312019872341,0.01238731201987234,1.734723475976807e-18,2.117582368135751e-22,2.117582368135751e-22
5620,0.38749999999999996,0.35,True,0.012436630019304992,0.012436630019304992,0.0,2.117582368135751e-22,2.117582368135751e-22
5621,0.4,0.35,True,0.012489401942255106,0.012489401942255104,1.734723475976807e-18,4.235164736271502e-22,4.235164736271502e-22
5622,0.4125,0.35,True,0.012573739564064166,0.012573739564064169,-3.469446951953614e-18,1.4105651476068157e-09,1.4105651476068157e-09
5623,0.42500000000000004,0.35,True,0.012641495502906183,0.012641495502906183,0.0,2.117582368135751e-22,2.117582368135751e-22
