frame_tag,step,frame_index,element,integration_point,odb_integration_point,uel_integration_point,expected_sdv15,odb_sdv15,sdv15_error,expected_sdv16,odb_sdv16,sdv16_error,odb_sdv12,odb_sdv13 
F0_ingested,INGEST_TRANSFERRED_STATE,1,3452,4,3,4,7.629130351200037e-05,7.629130351200037e-05,0.0,6.5225100056679604e-06,6.5225100056679604e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3453,1,1,1,9.452823116837395e-05,9.452823116837395e-05,0.0,7.388539797890393e-06,7.388539797890393e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3453,2,2,2,0.0001121626557928503,0.0001121626557928503,0.0,1.0361133209776202e-05,1.0361133209776202e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3453,3,4,3,0.00010899879301800858,0.00010899879301800858,0.0,1.0354860066304398e-05,1.0354860066304398e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3453,4,3,4,9.363972737709683e-05,9.363972737709682e-05,-1.3552527156068805e-20,8.609753438593851e-06,8.609753438593851e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3454,1,1,1,0.00011868371927736388,0.00011868371927736388,0.0,1.0361652580175786e-05,1.0361652580175786e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3454,2,2,2,0.00011886517141196082,0.0001188651714119608,-1.3552527156068805e-20,1.0362010005843261e-05,1.0362010005843261e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3454,3,4,3,0.00011418914886147711,0.00011418914886147711,0.0,1.0353483296892446e-05,1.0353483296892446e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3454,4,3,4,0.00011450499390967505,0.00011450499390967505,0.0,1.035411583098588e-05,1.035411583098588e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3455,1,1,1,0.0001251859202278727,0.0001251859202278727,0.0,1.0361819734915694e-05,1.0361819734915694e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3455,2,2,2,0.0001422730750002279,0.0001422730750002279,0.0,1.03611093139778e-05,1.03611093139778e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3455,3,4,3,0.00012562872839484498,0.00012562872839484498,0.0,1.0354364238100824e-05,1.0354364238100824e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3455,4,3,4,0.00011716974453359662,0.00011716974453359662,0.0,1.0353585988923415e-05,1.0353585988923415e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3456,1,1,1,0.00015449733100433272,0.00015449733100433272,0.0,1.4177875579859111e-05,1.4177875579859111e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3456,2,2,2,0.00017080746471992084,0.00017080746471992084,0.0,1.6075049644913937e-05,1.6075049644913937e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3456,3,4,3,0.00014312279158743606,0.00014312279158743606,0.0,1.1761760920131403e-05,1.1761760920131403e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3456,4,3,4,0.0001325828263940482,0.0001325828263940482,0.0,1.1304730756817348e-05,1.1304730756817348e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3457,1,1,1,0.0001777441698437648,0.0001777441698437648,0.0,1.6070074833041545e-05,1.6070074833041545e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3457,2,2,2,0.00018038546696364175,0.00018038546696364172,-2.710505431213761e-20,1.6012743534129874e-05,1.6012743534129874e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3457,3,4,3,0.00015783616625357496,0.00015783616625357496,0.0,1.3897374210786164e-05,1.3897374210786164e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3457,4,3,4,0.00014988940360898497,0.00014988940360898497,0.0,1.4276705321716903e-05,1.4276705321716903e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3458,1,1,1,0.00018095873073314982,0.0001809587307331498,-2.710505431213761e-20,1.5936890233054562e-05,1.5936890233054562e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3458,2,2,2,0.0001798836193577074,0.00017988361935770739,-2.710505431213761e-20,1.5836008793139897e-05,1.5836008793139897e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3458,3,4,3,0.0001638120051911234,0.0001638120051911234,0.0,1.3416783729130827e-05,1.3416783729130827e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3458,4,3,4,0.00016156671610404925,0.00016156671610404925,0.0,1.3837521058438922e-05,1.3837521058438922e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3459,1,1,1,0.00019219273538388916,0.00019219273538388916,0.0,1.5788266230980545e-05,1.5788266230980545e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3459,2,2,2,0.00022689697713912057,0.00022689697713912057,0.0,2.2046765153457482e-05,2.2046765153457482e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3459,3,4,3,0.00019248577576709902,0.00019248577576709902,0.0,1.5164291842184185e-05,1.5164291842184185e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3459,4,3,4,0.00017209674225856727,0.00017209674225856727,0.0,1.4060276735510568e-05,1.4060276735510568e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3460,1,1,1,0.00023840266752560218,0.00023840266752560218,0.0,2.1156872338107727e-05,2.1156872338107727e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3460,2,2,2,0.0002351325564823954,0.0002351325564823954,0.0,1.9998343436659473e-05,1.9998343436659473e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3460,3,4,3,0.00020512581986175033,0.00020512581986175033,0.0,1.6893126406708427e-05,1.6893126406708427e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3460,4,3,4,0.0002013358904376168,0.0002013358904376168,0.0,1.5805105353063203e-05,1.5805105353063203e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3461,1,1,1,0.0002351854393918883,0.0002351854393918883,0.0,1.978940172978007e-05,1.978940172978007e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3461,2,2,2,0.0002386000292306817,0.0002386000292306817,0.0,2.0565768129518952e-05,2.0565768129518952e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3461,3,4,3,0.00021388031866971562,0.00021388031866971562,0.0,1.680909062958419e-05,1.680909062958419e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3461,4,3,4,0.00020848708927605138,0.00020848708927605138,0.0,1.672539388169646e-05,1.672539388169646e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3462,1,1,1,0.00025298291267356114,0.00025298291267356114,0.0,1.7977698925080877e-05,1.7977698925080877e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3462,2,2,2,0.0002888630911600554,0.0002888630911600554,0.0,1.926633367400674e-05,1.926633367400674e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3462,3,4,3,0.0002503965808269312,0.0002503965808269312,0.0,1.920996307952386e-05,1.920996307952386e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3462,4,3,4,0.00022510993308597283,0.00022510993308597283,0.0,1.7639013529636262e-05,1.7639013529636262e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3463,1,1,1,0.0002978160434727053,0.0002978160434727053,0.0,2.5118645395999074e-05,2.5118645395999074e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3463,2,2,2,0.00028639578558211184,0.00028639578558211184,0.0,2.250538199778096e-05,2.250538199778096e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3463,3,4,3,0.00026137668068863584,0.00026137668068863584,0.0,2.0433491453362376e-05,2.0433491453362376e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3463,4,3,4,0.0002601142265591681,0.0002601142265591681,0.0,2.006856350882181e-05,2.006856350882181e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3464,1,1,1,0.0002802895325648027,0.0002802895325648027,0.0,2.2676036136187807e-05,2.2676036136187807e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3464,2,2,2,0.00027502719696823687,0.00027502719696823687,0.0,2.082931296763846e-05,2.082931296763846e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3464,3,4,3,0.000269230385555942,0.000269230385555942,0.0,2.076320180841245e-05,2.076320180841245e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3464,4,3,4,0.0002638193481298951,0.0002638193481298951,0.0,2.0366182383979858e-05,2.0366182383979858e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3465,1,1,1,0.00028899177871523335,0.00028899177871523335,0.0,2.11955264066147e-05,2.11955264066147e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3465,2,2,2,0.0003324060611510425,0.0003324060611510425,0.0,2.1778032897062218e-05,2.1778032897062218e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3465,3,4,3,0.00028839029035754294,0.00028839029035754294,0.0,2.175652507741811e-05,2.175652507741811e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3465,4,3,4,0.00027581414968311203,0.00027581414968311203,0.0,2.1139738435123425e-05,2.1139738435123425e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3466,1,1,1,0.00034409476594289985,0.00034409476594289985,0.0,2.617336268859561e-05,2.617336268859561e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3466,2,2,2,0.0003326146188731187,0.0003326146188731187,0.0,2.3094001240955793e-05,2.3094001240955793e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3466,3,4,3,0.0003018640850316512,0.00030186408503165115,-5.421010862427522e-20,2.180887036140873e-05,2.180887036140873e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3466,4,3,4,0.0002953703494970669,0.0002953703494970669,0.0,2.0502881327228392e-05,2.0502881327228392e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3467,1,1,1,0.0003287263716488831,0.0003287263716488831,0.0,2.4788754116453067e-05,2.4788754116453067e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3467,2,2,2,0.0003295836297496637,0.0003295836297496637,0.0,2.1119481962688227e-05,2.1119481962688227e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3467,3,4,3,0.00032446766310089634,0.00032446766310089634,0.0,2.111957264570299e-05,2.111957264570299e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3467,4,3,4,0.0003096606867137124,0.0003096606867137124,0.0,2.121449896420457e-05,2.121449896420457e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3468,1,1,1,0.000343560421125175,0.000343560421125175,0.0,1.993717372760633e-05,1.993717372760633e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3468,2,2,2,0.0003808884671890819,0.00038088846718908187,-5.421010862427522e-20,1.848348125023459e-05,1.848348125023459e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3468,3,4,3,0.0003482615888723783,0.0003482615888723783,0.0,1.848674362695262e-05,1.848674362695262e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3468,4,3,4,0.0003348107436614236,0.0003348107436614236,0.0,1.9938959396836746e-05,1.9938959396836746e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3469,1,1,1,0.0003949258771941527,0.0003949258771941526,-5.421010862427522e-20,2.072133669763722e-05,2.072133669763722e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3469,2,2,2,0.00039594874847077486,0.00039594874847077486,0.0,1.9998144570312116e-05,1.9998144570312116e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3469,3,4,3,0.00035746920724062745,0.00035746920724062745,0.0,1.7469853924510988e-05,1.7469853924510988e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3469,4,3,4,0.0003543329058901559,0.0003543329058901559,0.0,1.7233168062493964e-05,1.7233168062493964e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3470,1,1,1,0.00041657975787147303,0.00041657975787147303,0.0,1.729996197855226e-05,1.729996197855226e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3470,2,2,2,0.00047192185248898943,0.00047192185248898943,0.0,1.5710598165320773e-05,1.5710598165320773e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3470,3,4,3,0.00046965257528812794,0.00046965257528812794,0.0,1.5578023792333726e-05,1.5578023792333726e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3470,4,3,4,0.0003883690195272381,0.0003883690195272381,0.0,1.7268325621306226e-05,1.7268325621306226e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3471,1,1,1,0.0005189294716537367,0.0005189294716537367,0.0,1.4322731648558917e-05,1.4322731648558917e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3471,2,2,2,0.0005920145809371585,0.0005920145809371585,0.0,1.7814688075691838e-05,1.7814688075691838e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3471,3,4,3,0.0005751161899741824,0.0005751161899741824,0.0,1.3407449201479957e-05,1.3407449201479957e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3471,4,3,4,0.0005196913287981839,0.0005196913287981839,0.0,1.4123803050957822e-05,1.4123803050957822e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3472,1,1,1,0.0006784755754141277,0.0006784755754141277,0.0,1.683079659650966e-05,1.683079659650966e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3472,2,2,2,0.0008416062959147182,0.0008416062959147182,0.0,1.983761879420877e-05,1.983761879420877e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3472,3,4,3,0.0008402901830468266,0.0008402901830468266,0.0,1.879793390342166e-05,1.879793390342166e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3472,4,3,4,0.0006610203940644494,0.0006610203940644494,0.0,1.3147153077465227e-05,1.3147153077465227e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3473,1,1,1,0.0010624243890884413,0.0010624243890884413,0.0,2.9585713071015987e-05,2.9585713071015987e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3473,2,2,2,0.0015025799183689401,0.0015025799183689401,0.0,4.4088221975940574e-05,4.4088221975940574e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3473,3,4,3,0.001481588256171262,0.001481588256171262,0.0,4.8740363388180384e-05,4.8740363388180384e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3473,4,3,4,0.0010601606790332798,0.0010601606790332798,0.0,3.1064015302909e-05,3.1064015302909e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3474,1,1,1,0.0016821509691749537,0.0016821509691749537,0.0,4.951408737668763e-05,4.951408737668763e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3474,2,2,2,0.0017325926742650154,0.0017325926742650154,0.0,4.800245156758226e-05,4.800245156758226e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3474,3,4,3,0.001900401253197671,0.001900401253197671,0.0,6.450275739654912e-05,6.450275739654912e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3474,4,3,4,0.0017067300394664735,0.0017067300394664735,0.0,5.3871895660966285e-05,5.3871895660966285e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3475,1,1,1,0.002381389772145116,0.002381389772145116,0.0,0.00012780611058031604,0.00012780611058031604,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3475,2,2,2,0.0041034947022667275,0.0041034947022667275,0.0,0.00019616298519035467,0.00019616298519035467,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3475,3,4,3,0.004051064226541281,0.004051064226541281,0.0,0.00021046708249620086,0.00021046708249620086,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3475,4,3,4,0.002528563705413038,0.002528563705413038,0.0,0.00010757175451963133,0.00010757175451963133,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3476,1,1,1,0.00476210002780118,0.00476210002780118,0.0,0.000213386697851763,0.000213386697851763,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3476,2,2,2,0.0048393383091751355,0.004839338309175135,-8.673617379884035e-19,0.00021524191327604392,0.00021524191327604392,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3476,3,4,3,0.0050343521771872395,0.005034352177187239,-8.673617379884035e-19,0.00026612386555947506,0.00026612386555947506,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3476,4,3,4,0.0047224882239563955,0.0047224882239563955,0.0,0.00025301439629463613,0.00025301439629463613,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3477,1,1,1,0.006555748340658692,0.006555748340658692,0.0,0.0004672227466030987,0.0004672227466030987,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3477,2,2,2,0.011167829471918713,0.011167829471918713,0.0,0.0007475420378999859,0.0007475420378999859,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3477,3,4,3,0.01146281548195467,0.01146281548195467,0.0,0.0009498038499752479,0.0009498038499752479,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3477,4,3,4,0.006840417422689361,0.006840417422689361,0.0,0.0003710610152748944,0.0003710610152748944,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3478,1,1,1,0.013715901042092103,0.013715901042092103,0.0,0.0008453206178438533,0.0008453206178438533,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3478,2,2,2,0.01606528090186759,0.01606528090186759,0.0,0.0008744167775130645,0.0008744167775130645,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3478,3,4,3,0.015080144786707883,0.015080144786707883,0.0,0.0010267122597768744,0.0010267122597768744,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3478,4,3,4,0.013670643774996057,0.013670643774996057,0.0,0.0009635733629458,0.0009635733629458,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3479,1,1,1,0.018501931745250912,0.018501931745250912,0.0,0.0015416969656177506,0.0015416969656177506,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3479,2,2,2,0.022809605789904222,0.022809605789904222,0.0,0.0022048195842997794,0.0022048195842997794,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3479,3,4,3,0.021581802671641545,0.021581802671641545,0.0,0.0021763712815013516,0.0021763712815013516,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3479,4,3,4,0.017199933424258334,0.017199933424258334,0.0,0.0016175408108808301,0.0016175408108808301,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3480,1,1,1,0.02597061762381941,0.02597061762381941,0.0,0.0024615002615934935,0.0024615002615934935,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3480,2,2,2,0.03029898851274887,0.03029898851274887,0.0,0.0032303896790651185,0.0032303896790651185,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3480,3,4,3,0.027513100313983994,0.027513100313983994,0.0,0.0029275017034089664,0.0029275017034089664,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3480,4,3,4,0.024345207411150926,0.024345207411150926,0.0,0.002171973223531829,0.002171973223531829,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3481,1,1,1,0.03248580739631545,0.03248580739631545,0.0,0.0032147419358547523,0.0032147419358547523,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3481,2,2,2,0.034131936804240946,0.034131936804240946,0.0,0.00354685577444793,0.00354685577444793,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3481,3,4,3,0.03033617682860407,0.03033617682860407,0.0,0.0029494124652892084,0.0029494124652892084,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3481,4,3,4,0.029118375731270116,0.029118375731270116,0.0,0.0028148139202795576,0.0028148139202795576,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3482,1,1,1,0.0340456256241619,0.0340456256241619,0.0,0.0034695933803694165,0.0034695933803694165,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3482,2,2,2,0.03216368968699922,0.03216368968699922,0.0,0.003199555198539554,0.003199555198539554,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3482,3,4,3,0.029615498255041797,0.029615498255041794,-3.469446951953614e-18,0.0030449790305424784,0.0030449790305424784,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3482,4,3,4,0.03046938040738801,0.03046938040738801,0.0,0.003035273981760875,0.003035273981760875,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3483,1,1,1,0.030677578637409306,0.030677578637409306,0.0,0.0031233413969424997,0.0031233413969424997,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3483,2,2,2,0.028499383681402833,0.028499383681402833,0.0,0.0027007106391105946,0.0027007106391105946,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3483,3,4,3,0.02722316067565551,0.02722316067565551,0.0,0.002541360537110929,0.002541360537110929,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3483,4,3,4,0.0287456762994701,0.028745676299470096,-3.469446951953614e-18,0.002837660288984386,0.002837660288984386,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3484,1,1,1,0.026861804055586812,0.026861804055586812,0.0,0.0024619677553853634,0.0024619677553853634,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3484,2,2,2,0.024566048272424288,0.024566048272424288,0.0,0.002231960955113135,0.002231960955113135,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3484,3,4,3,0.02379449924469201,0.02379449924469201,0.0,0.0021948356364336927,0.0021948356364336927,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3484,4,3,4,0.02589649678224422,0.02589649678224422,0.0,0.0024118872224632958,0.0024118872224632958,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3485,1,1,1,0.0229771841793155,0.022977184179315498,-3.469446951953614e-18,0.002056626629504144,0.002056626629504144,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3485,2,2,2,0.020932082533782956,0.020932082533782956,0.0,0.0018946203209913612,0.0018946203209913612,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3485,3,4,3,0.02078290966077532,0.02078290966077532,0.0,0.001899757040445108,0.001899757040445108,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3485,4,3,4,0.02242431770506823,0.02242431770506823,0.0,0.0020482590576447078,0.0020482590576447078,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3486,1,1,1,0.019696474049030747,0.019696474049030747,0.0,0.0017598029323252213,0.0017598029323252213,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3486,2,2,2,0.018365830535957053,0.018365830535957053,0.0,0.0016023804853656225,0.0016023804853656225,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3486,3,4,3,0.018405201551569113,0.018405201551569113,0.0,0.0016343396322531913,0.0016343396322531913,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3486,4,3,4,0.019705990733158353,0.019705990733158353,0.0,0.001785828439470964,0.001785828439470964,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3487,1,1,1,0.01741159738208463,0.01741159738208463,0.0,0.001516469319519084,0.001516469319519084,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3487,2,2,2,0.016135227436512172,0.016135227436512172,0.0,0.0014309521459684928,0.0014309521459684928,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3487,3,4,3,0.016391746013160808,0.016391746013160808,0.0,0.0014549712195728653,0.0014549712195728653,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3487,4,3,4,0.01751715235532666,0.01751715235532666,0.0,0.0015487103461184323,0.0015487103461184323,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3488,1,1,1,0.015414187325814458,0.015414187325814458,0.0,0.0013639899772797507,0.0013639899772797507,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3488,2,2,2,0.014720639054665675,0.014720639054665675,0.0,0.0012828262826556833,0.0012828262826556833,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3488,3,4,3,0.014907883794736173,0.01490788379473617,-3.469446951953614e-18,0.0013227281036376072,0.0013227281036376072,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3488,4,3,4,0.015692594609514672,0.015692594609514672,0.0,0.0013892161273815814,0.0013892161273815814,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3489,1,1,1,0.01420646998947874,0.01420646998947874,0.0,0.0012406949648205152,0.0012406949648205152,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3489,2,2,2,0.013495282250856614,0.013495282250856612,-1.734723475976807e-18,0.0011896856342147578,0.0011896856342147578,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,3489,3,4,3,0.013773310592463799,0.013773310592463799,0.0,0.0012074377336765132,0.0012074377336765132,0.0,0.0,0.0
