element,integration_point,odb_integration_point,uel_integration_point,left,right,sdv15_delta,sdv16_delta 
3801,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3802,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3802,2,2,2,F0_ingested,F1_equilibrated,-6.938893903907228e-18,0.0
3802,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3802,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3803,1,1,1,F0_ingested,F1_equilibrated,-6.938893903907228e-18,0.0
3803,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3803,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3803,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3804,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3804,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3804,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3804,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3805,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3805,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3805,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3805,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3806,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3806,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3806,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3806,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3807,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3807,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3807,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3807,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3808,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3808,2,2,2,F0_ingested,F1_equilibrated,3.469446951953614e-18,0.0
3808,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3808,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3809,1,1,1,F0_ingested,F1_equilibrated,3.469446951953614e-18,0.0
3809,2,2,2,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
3809,3,4,3,F0_ingested,F1_equilibrated,3.469446951953614e-18,0.0
3809,4,3,4,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
3810,1,1,1,F0_ingested,F1_equilibrated,3.469446951953614e-18,0.0
3810,2,2,2,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
3810,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3810,4,3,4,F0_ingested,F1_equilibrated,3.469446951953614e-18,0.0
3811,1,1,1,F0_ingested,F1_equilibrated,3.469446951953614e-18,0.0
3811,2,2,2,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
3811,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3811,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3812,1,1,1,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
3812,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3812,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3812,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3813,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3813,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3813,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3813,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3814,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3814,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3814,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3814,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3815,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3815,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3815,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3815,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3816,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3816,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3816,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3816,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3817,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3817,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3817,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3817,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3818,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3818,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3818,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3818,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3819,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3819,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3819,3,4,3,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
3819,4,3,4,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
3820,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3820,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3820,3,4,3,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
3820,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3821,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3821,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3821,3,4,3,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
3821,4,3,4,F0_ingested,F1_equilibrated,3.469446951953614e-18,0.0
3822,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3822,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3822,3,4,3,F0_ingested,F1_equilibrated,-1.734723475976807e-18,0.0
3822,4,3,4,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
3823,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3823,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3823,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3823,4,3,4,F0_ingested,F1_equilibrated,-1.734723475976807e-18,0.0
3824,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3824,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3824,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3824,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3825,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3825,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3825,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3825,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3826,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3826,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3826,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3826,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3827,1,1,1,F0_ingested,F1_equilibrated,-1.734723475976807e-18,0.0
3827,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3827,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3827,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3828,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3828,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3828,3,4,3,F0_ingested,F1_equilibrated,-1.734723475976807e-18,0.0
3828,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3829,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3829,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3829,3,4,3,F0_ingested,F1_equilibrated,-1.734723475976807e-18,0.0
3829,4,3,4,F0_ingested,F1_equilibrated,-1.734723475976807e-18,0.0
3830,1,1,1,F0_ingested,F1_equilibrated,-1.734723475976807e-18,0.0
3830,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3830,3,4,3,F0_ingested,F1_equilibrated,-1.734723475976807e-18,0.0
3830,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3831,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3831,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3831,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3831,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3832,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3832,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3832,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3832,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3833,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3833,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3833,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3833,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3834,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3834,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3834,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3834,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3835,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3835,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3835,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3835,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3836,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3836,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3836,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3836,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3837,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3837,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3837,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3837,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3838,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3838,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3838,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3838,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3839,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3839,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3839,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3839,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3840,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3840,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3840,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3840,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3841,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3841,2,2,2,F0_ingested,F1_equilibrated,3.3881317890172014e-21,0.0
3841,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3841,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3842,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3842,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3842,3,4,3,F0_ingested,F1_equilibrated,3.3881317890172014e-21,0.0
3842,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3843,1,1,1,F0_ingested,F1_equilibrated,0.0,7.97581288978869e-08
3843,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3843,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3843,4,3,4,F0_ingested,F1_equilibrated,6.776263578034403e-21,4.9648682517566044e-08
3844,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3844,2,2,2,F0_ingested,F1_equilibrated,6.776263578034403e-21,0.0
3844,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3844,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3845,1,1,1,F0_ingested,F1_equilibrated,6.776263578034403e-21,0.0
3845,2,2,2,F0_ingested,F1_equilibrated,1.3552527156068805e-20,0.0
3845,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3845,4,3,4,F0_ingested,F1_equilibrated,1.3552527156068805e-20,0.0
3846,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3846,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3846,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3846,4,3,4,F0_ingested,F1_equilibrated,-6.776263578034403e-21,0.0
3847,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3847,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3847,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3847,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3848,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3848,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3848,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3848,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3849,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3849,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3849,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3849,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3850,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3850,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3850,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3850,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3851,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3851,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3851,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3851,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3852,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3852,2,2,2,F0_ingested,F1_equilibrated,-1.3552527156068805e-20,0.0
3852,3,4,3,F0_ingested,F1_equilibrated,-2.710505431213761e-20,0.0
3852,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3853,1,1,1,F0_ingested,F1_equilibrated,-1.3552527156068805e-20,0.0
3853,2,2,2,F0_ingested,F1_equilibrated,1.3552527156068805e-20,0.0
3853,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3853,4,3,4,F0_ingested,F1_equilibrated,-1.3552527156068805e-20,0.0
3854,1,1,1,F0_ingested,F1_equilibrated,1.3552527156068805e-20,0.0
3854,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3854,3,4,3,F0_ingested,F1_equilibrated,4.0657581468206416e-20,0.0
3854,4,3,4,F0_ingested,F1_equilibrated,1.3552527156068805e-20,0.0
3855,1,1,1,F0_ingested,F1_equilibrated,1.3552527156068805e-20,0.0
3855,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3855,3,4,3,F0_ingested,F1_equilibrated,1.3552527156068805e-20,0.0
3855,4,3,4,F0_ingested,F1_equilibrated,1.3552527156068805e-20,0.0
3856,1,1,1,F0_ingested,F1_equilibrated,2.710505431213761e-20,0.0
3856,2,2,2,F0_ingested,F1_equilibrated,1.3552527156068805e-20,0.0
3856,3,4,3,F0_ingested,F1_equilibrated,1.3552527156068805e-20,0.0
3856,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3857,1,1,1,F0_ingested,F1_equilibrated,1.3552527156068805e-20,0.0
3857,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3857,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3857,4,3,4,F0_ingested,F1_equilibrated,1.3552527156068805e-20,0.0
3858,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3858,2,2,2,F0_ingested,F1_equilibrated,-1.3552527156068805e-20,0.0
3858,3,4,3,F0_ingested,F1_equilibrated,-1.3552527156068805e-20,0.0
3858,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3859,1,1,1,F0_ingested,F1_equilibrated,-1.3552527156068805e-20,0.0
3859,2,2,2,F0_ingested,F1_equilibrated,1.3552527156068805e-20,0.0
3859,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3859,4,3,4,F0_ingested,F1_equilibrated,-1.3552527156068805e-20,0.0
3860,1,1,1,F0_ingested,F1_equilibrated,1.3552527156068805e-20,0.0
3860,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3860,3,4,3,F0_ingested,F1_equilibrated,0.0,5.267441815153074e-07
3860,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3861,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3861,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3861,3,4,3,F0_ingested,F1_equilibrated,0.0,1.848382212821119e-07
3861,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3862,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3862,2,2,2,F0_ingested,F1_equilibrated,-6.776263578034403e-21,0.0
3862,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3862,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3863,1,1,1,F0_ingested,F1_equilibrated,-1.3552527156068805e-20,0.0
3863,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3863,3,4,3,F0_ingested,F1_equilibrated,6.776263578034403e-21,0.0
3863,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3864,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3864,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3864,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3864,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3865,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3865,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3865,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3865,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3866,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3866,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3866,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3866,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3867,1,1,1,F0_ingested,F1_equilibrated,2.710505431213761e-20,1.3311091435372845e-06
3867,2,2,2,F0_ingested,F1_equilibrated,2.710505431213761e-20,0.0
3867,3,4,3,F0_ingested,F1_equilibrated,5.421010862427522e-20,0.0
3867,4,3,4,F0_ingested,F1_equilibrated,2.710505431213761e-20,8.07853194468237e-07
3868,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3868,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3868,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3868,4,3,4,F0_ingested,F1_equilibrated,5.421010862427522e-20,0.0
3869,1,1,1,F0_ingested,F1_equilibrated,0.0,4.094188765086409e-06
3869,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3869,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3869,4,3,4,F0_ingested,F1_equilibrated,0.0,1.1121495900422598e-06
3870,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3870,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3870,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3870,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3871,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3871,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3871,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3871,4,3,4,F0_ingested,F1_equilibrated,-1.0842021724855044e-19,0.0
3872,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3872,2,2,2,F0_ingested,F1_equilibrated,2.168404344971009e-19,0.0
3872,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3872,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3873,1,1,1,F0_ingested,F1_equilibrated,2.168404344971009e-19,0.0
3873,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3873,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3873,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3874,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3874,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3874,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3874,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3875,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3875,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3875,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3875,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3876,1,1,1,F0_ingested,F1_equilibrated,0.0,3.213587525421354e-05
3876,2,2,2,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
3876,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3876,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3877,1,1,1,F0_ingested,F1_equilibrated,8.673617379884035e-19,0.0
3877,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3877,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3877,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3878,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3878,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3878,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3878,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3879,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3879,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3879,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3879,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3880,1,1,1,F0_ingested,F1_equilibrated,-1.734723475976807e-18,0.0
3880,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3880,3,4,3,F0_ingested,F1_equilibrated,-1.734723475976807e-18,0.0
3880,4,3,4,F0_ingested,F1_equilibrated,-1.734723475976807e-18,0.0
3881,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3881,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3881,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3881,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3882,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3882,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3882,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3882,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3883,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3883,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3883,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3883,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3884,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3884,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3884,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3884,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3885,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3885,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3885,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3885,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3886,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3886,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3886,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3886,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3887,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3887,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3887,3,4,3,F0_ingested,F1_equilibrated,3.469446951953614e-18,0.0
3887,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3888,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3888,2,2,2,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
3888,3,4,3,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
3888,4,3,4,F0_ingested,F1_equilibrated,3.469446951953614e-18,0.0
3889,1,1,1,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
3889,2,2,2,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
3889,3,4,3,F0_ingested,F1_equilibrated,-1.734723475976807e-18,0.0
3889,4,3,4,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
3890,1,1,1,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
3890,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3890,3,4,3,F0_ingested,F1_equilibrated,-1.734723475976807e-18,0.0
3890,4,3,4,F0_ingested,F1_equilibrated,-1.734723475976807e-18,0.0
3891,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3891,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3891,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3891,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3892,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3892,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3892,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3892,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3893,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3893,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3893,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3893,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3894,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3894,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3894,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3894,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3895,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3895,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3895,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3895,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3896,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3896,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3896,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3896,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3897,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3897,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
3897,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3897,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3898,1,1,1,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
3898,2,2,2,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
3898,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3898,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3899,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
3899,2,2,2,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
3899,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
3899,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3900,1,1,1,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
3900,2,2,2,F0_ingested,F1_equilibrated,3.469446951953614e-18,0.0
3900,3,4,3,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
3900,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
3901,1,1,1,F0_ingested,F1_equilibrated,5.204170427930421e-18,0.0
3901,2,2,2,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
