node,x,y,F1_phase_residual,F1_phase_residual_abs
4859,-0.012500000000000011,0.23750000000000004,-1.526760303279551e-08,1.526760303279551e-08
4860,0.0,0.23750000000000004,2.6678355310372496e-08,2.6678355310372496e-08
4861,0.012499999999999956,0.23750000000000004,-3.556951738614204e-08,3.556951738614204e-08
4862,0.025000000000000022,0.23750000000000004,5.325353822233745e-09,5.325353822233745e-09
4863,0.03749999999999998,0.23750000000000004,-2.4528359155580677e-08,2.4528359155580677e-08
4864,0.050000000000000044,0.23750000000000004,-5.415415260288635e-09,5.415415260288635e-09
4865,0.0625,0.23750000000000004,7.911505944711602e-09,7.911505944711602e-09
4866,0.07499999999999996,0.23750000000000004,-3.61247947531536e-08,3.61247947531536e-08
4867,0.08750000000000002,0.23750000000000004,2.9171229190291957e-08,2.9171229190291957e-08
4868,0.09999999999999998,0.23750000000000004,5.852079558074002e-09,5.852079558074002e-09
4869,0.11250000000000004,0.23750000000000004,1.0842096473550044e-08,1.0842096473550044e-08
4870,0.125,0.23750000000000004,-1.7042314385112885e-08,1.7042314385112885e-08
4871,0.13749999999999996,0.23750000000000004,4.745659305098351e-09,4.745659305098351e-09
4872,0.15000000000000002,0.23750000000000004,6.97519596706083e-10,6.97519596706083e-10
4873,0.16249999999999998,0.23750000000000004,2.1082392205229754e-09,2.1082392205229754e-09
4874,0.17500000000000004,0.23750000000000004,-6.740896662045675e-09,6.740896662045675e-09
4875,0.1875,0.23750000000000004,4.165744226500143e-09,4.165744226500143e-09
