node,x,y,F1_d,F3_d,F3_minus_F1_d,F1_phase_residual
3882,-0.07500000000000001,0.08750000000000002,0.0036776694953684942,0.0035619089706943096,-0.00011576052467418465,3.250817021430336e-08
3883,-0.0625,0.08750000000000002,0.004648503435562124,0.005093423211497609,0.00044491977593548535,-4.046173246702075e-08
3884,-0.04999999999999999,0.08750000000000002,0.006167772176697623,0.0071469784332125405,0.0009792062565149176,-8.818518582202776e-08
3885,-0.03749999999999998,0.08750000000000002,0.009727687390112708,0.00957162641647075,-0.00015606097364195826,5.979785628756927e-08
3886,-0.025000000000000022,0.08750000000000002,0.011950060451278055,0.012234896374594191,0.000284835923316136,7.677839140309503e-09
3887,-0.012500000000000011,0.08750000000000002,0.013888226241900994,0.014952660585980378,0.0010644343440793843,-9.070975603835189e-08
3888,0.0,0.08750000000000002,0.017288372198179927,0.017365224620194502,7.685242201457484e-05,4.584308671581337e-08
3889,0.012499999999999956,0.08750000000000002,0.018263480743565843,0.019095812270921088,0.0008323315273552449,-3.362496132775542e-08
3890,0.025000000000000022,0.08750000000000002,0.019664031326033175,0.01992176637565029,0.0002577350496171145,3.121127749773817e-08
3891,0.03749999999999998,0.08750000000000002,0.01959184221812507,0.01999813533707353,0.00040629311894846074,4.072143113245818e-09
3892,0.050000000000000044,0.08750000000000002,0.018966082510127498,0.019470645761334046,0.0005045632512065482,-2.974338523190226e-08
3893,0.0625,0.08750000000000002,0.018328962743007944,0.01857618787372673,0.0002472251307187867,-6.833238202708636e-09
3894,0.07499999999999996,0.08750000000000002,0.01756714656618896,0.017542951886186486,-2.4194680002472685e-05,8.116566954980432e-09
3895,0.08750000000000002,0.08750000000000002,0.016496648900024544,0.016519450870924456,2.2801970899911927e-05,2.5430067065583227e-09
3896,0.09999999999999998,0.08750000000000002,0.015543080672388224,0.01556252057262689,1.9439900238666166e-05,2.1872045631561983e-09
3897,0.11250000000000004,0.08750000000000002,0.014638292696141754,0.014704293720798912,6.600102465715782e-05,4.469960157439182e-09
3898,0.125,0.08750000000000002,0.013779245571126471,0.013959743097593017,0.00018049752646654565,-1.0290910635681654e-08
3899,0.13749999999999996,0.08750000000000002,0.013095739309747589,0.013319268520116685,0.0002235292103690955,-1.508829404837255e-08
3900,0.15000000000000002,0.08750000000000002,0.012615469142534879,0.01278561858727833,0.00017014944474345178,-8.619316139676412e-09
3901,0.16249999999999998,0.08750000000000002,0.012183183689064875,0.012329378988932601,0.00014619529986772614,-6.204625419056381e-09
3902,0.17500000000000004,0.08750000000000002,0.011818090935000193,0.01195695413053096,0.0001388631955307664,-5.101345271352255e-09
3903,0.1875,0.08750000000000002,0.01158813545308073,0.011645332288361804,5.719683528107415e-05,4.683244970446866e-09
3904,0.19999999999999996,0.08750000000000002,0.011296457835053106,0.01138900955404686,9.25517189937549e-05,-6.090725179721236e-10
3905,0.21250000000000002,0.08750000000000002,0.011060175863990667,0.011183154587415697,0.00012297872342502923,-5.634939864996001e-09
3906,0.22499999999999998,0.08750000000000002,0.010927361024004779,0.011009955742823898,8.259471881911888e-05,3.6331675465829444e-10
3907,0.23750000000000004,0.08750000000000002,0.010826761508176953,0.010864313061269415,3.7551553092462706e-05,5.04433141923282e-09
3908,0.25,0.08750000000000002,0.010688139146685118,0.010746607038283642,5.8467891598523725e-05,1.118451794639539e-09
3909,0.26249999999999996,0.08750000000000002,0.010607369948214639,0.010651640026497159,4.427007828252012e-05,3.1140358334468463e-09
3910,0.275,0.08750000000000002,0.010500073167830117,0.010571851154849007,7.177798701889053e-05,-1.1420301044513187e-09
3911,0.2875,0.08750000000000002,0.01042155601572133,0.010505059442293116,8.350342657178524e-05,-2.6638692788988513e-09
3912,0.30000000000000004,0.08750000000000002,0.010397709470246201,0.010447347489415082,4.963801916888118e-05,2.3996308798380427e-09
3913,0.3125,0.08750000000000002,0.010311233421939865,0.010395002182730673,8.376876079080851e-05,-1.4138303300965951e-09
3914,0.32499999999999996,0.08750000000000002,0.010267381026509275,0.010345287824214483,7.79067977052083e-05,9.582888843669718e-11
3915,0.3375,0.08750000000000002,0.010244943075198453,0.010295630965106039,5.068788990758577e-05,2.18155188212624e-09
3916,0.35,0.08750000000000002,0.010206239894378208,0.010243307178756444,3.706728437823624e-05,4.120518192256199e-09
3917,0.36250000000000004,0.08750000000000002,0.01012135611763626,0.01018576789203844,6.441177440217986e-05,7.952293914080093e-10
3918,0.375,0.08750000000000002,0.010062260226453935,0.010121300862743253,5.9040636289317897e-05,2.343749360675729e-09
3919,0.38749999999999996,0.08750000000000002,0.009946780180883555,0.010045882991954629,9.910281107107337e-05,-4.346909207861184e-09
3920,0.4,0.08750000000000002,0.009918130357301679,0.009958890696616316,4.076033931463795e-05,2.0525919636466885e-09
3921,0.4125,0.08750000000000002,0.00981644327438735,0.009857718703985135,4.127542959778477e-05,1.7966048678479816e-09
3922,0.42500000000000004,0.08750000000000002,0.009742404578532753,0.009740435167443218,-1.9694110895349115e-06,8.259697523146107e-09
3923,0.4375,0.08750000000000002,0.009572864009746971,0.009601736910006669,2.8872900259697618e-05,5.355413439035579e-09
3924,0.44999999999999996,0.08750000000000002,0.009350730227938593,0.009446823156545082,9.609292860648933e-05,-3.1633094242441738e-09
3925,0.4625,0.08750000000000002,0.009253016088075168,0.009277026910296091,2.4010822220922948e-05,5.489400197636006e-09
3926,0.475,0.08750000000000002,0.009096107827905504,0.009104869957675382,8.762129769877836e-06,5.395581017455011e-09
3927,0.48750000000000004,0.08750000000000002,0.008985624104328996,0.00895322245182757,-3.2401652501425765e-05,7.429831466105355e-09
3928,0.5,0.08750000000000002,0.008906099363103128,0.008888946129380397,-1.715323372273106e-05,3.0388547697260986e-09
3929,-0.5,0.09999999999999998,2.5048879963599574e-05,2.311510899764538e-05,-1.933770965954194e-06,-8.266227059484898e-12
3930,-0.4875,0.09999999999999998,2.752104738758879e-05,2.429751707212106e-05,-3.2235303154677304e-06,2.7886239164603323e-10
3931,-0.475,0.09999999999999998,2.9035936653962666e-05,2.802142572396231e-05,-1.0145109300003556e-06,7.300433193532404e-11
3932,-0.4625,0.09999999999999998,3.649022719750644e-05,3.455691705677342e-05,-1.9333101407330178e-06,2.822068830451971e-10
3933,-0.45,0.09999999999999998,4.409088826280125e-05,4.221169002855458e-05,-1.879198234246672e-06,4.1524390355242207e-10
3934,-0.4375,0.09999999999999998,4.605418256099611e-05,4.982321957943966e-05,3.7690370184435514e-06,-1.703764827020328e-10
3935,-0.425,0.09999999999999998,5.672886149923993e-05,5.88577381207901e-05,2.128876621550168e-06,9.912787203090765e-11
3936,-0.4125,0.09999999999999998,6.786775091989963e-05,6.804131222223747e-05,1.7356130233783394e-07,4.002881757357355e-10
3937,-0.4,0.09999999999999998,7.010098109720567e-05,7.608483435159148e-05,5.983853254385807e-06,-2.5696051029370625e-10
3938,-0.3875,0.09999999999999998,7.993771035618352e-05,8.447147034886099e-05,4.533759992677466e-06,-7.180228497474135e-11
3939,-0.375,0.09999999999999998,8.993904325358667e-05,9.221274917110114e-05,2.2737059175144625e-06,2.043202867426019e-10
3940,-0.3625,0.09999999999999998,9.16135877776184e-05,9.804051089613772e-05,6.426923118519324e-06,-2.4380311788614234e-10
3941,-0.35,0.09999999999999998,9.609776171337801e-05,0.00010310931764260306,7.0115559292250495e-06,-2.36478608551051e-10
3942,-0.3375,0.09999999999999998,0.00010056341212362843,0.00010698244949307392,6.41903736944549e-06,-2.348135060105803e-10
3943,-0.325,0.09999999999999998,0.00010228088461880783,0.00010863754699658583,6.356662377777998e-06,-1.0174050431321738e-10
3944,-0.3125,0.09999999999999998,9.638375931820078e-05,0.00010794560911808861,1.1561849799887828e-05,-5.883380015927327e-10
3945,-0.3,0.09999999999999998,9.026102309460862e-05,0.00010561205107698648,1.5351027982377858e-05,-9.47576365733391e-10
3946,-0.2875,0.09999999999999998,9.2510259504059e-05,0.0001019317023831758,9.421442879116806e-06,-4.238043218036458e-10
3947,-0.275,0.09999999999999998,9.352533523029946e-05,9.697201294989115e-05,3.4466777195916895e-06,2.3042370230129676e-10
3948,-0.2625,0.09999999999999998,8.686139692060094e-05,9.034960542717423e-05,3.4882085065732855e-06,1.4319192328218336e-10
3949,-0.25,0.09999999999999998,7.947550301397622e-05,8.165869535781503e-05,2.1831923438388027e-06,2.118563145313691e-10
3950,-0.2375,0.09999999999999998,7.020996785126886e-05,7.31599766325367e-05,2.9500087812678446e-06,-2.054619481505385e-10
3951,-0.22499999999999998,0.09999999999999998,5.624471196036282e-05,6.539012405888515e-05,9.145412098522327e-06,-1.2748775393248153e-09
3952,-0.21250000000000002,0.09999999999999998,6.035203765615551e-05,6.185112022272953e-05,1.499082566574021e-06,-2.5700761231672205e-10
3953,-0.2,0.09999999999999998,6.359106304183771e-05,6.673999019540175e-05,3.1489271535640377e-06,-1.2173082930169606e-09
3954,-0.1875,0.09999999999999998,9.465811931427405e-05,8.419631511931654e-05,-1.0461804194957514e-05,1.4257388165219237e-09
3955,-0.175,0.09999999999999998,0.00010633332332217723,0.00012322609609292663,1.6892772770749396e-05,-4.344824659863454e-09
3956,-0.16249999999999998,0.09999999999999998,0.0002234022705593619,0.0001975986727763924,-2.5803597782969497e-05,3.4360337106012155e-09
3957,-0.15000000000000002,0.09999999999999998,0.00028264461896167583,0.0003137328360816802,3.1088217120004346e-05,-2.115827820769999e-09
3958,-0.1375,0.09999999999999998,0.0005220388745553646,0.0005074801344821043,-1.4558740073260289e-05,5.44377388592186e-09
3959,-0.125,0.09999999999999998,0.0008050270526204818,0.0007948508889057604,-1.0176163714721445e-05,1.0750139692202218e-08
3960,-0.11249999999999999,0.09999999999999998,0.0011334250361573163,0.0012124535581838382,7.902852202652192e-05,-9.227627298227678e-09
3961,-0.09999999999999998,0.09999999999999998,0.0018359320198657113,0.0018148286343382866,-2.110338552742462e-05,1.969133876335561e-08
3962,-0.08750000000000002,0.09999999999999998,0.001985805844641112,0.0026072067944891584,0.0006214009498480464,-7.605701516316529e-08
3963,-0.07500000000000001,0.09999999999999998,0.004257758375474261,0.00375704842030116,-0.0005007099551731014,9.537495381464743e-08
3964,-0.0625,0.09999999999999998,0.004426413034918569,0.005151728042059182,0.0007253150071406134,-6.753479218014776e-08
3965,-0.04999999999999999,0.09999999999999998,0.007331670280142548,0.0069715361144975,-0.0003601341656450478,1.0230266540491852e-07
3966,-0.03749999999999998,0.09999999999999998,0.008089844512952278,0.008977469940829466,0.0008876254278771881,-7.199537795141118e-08
3967,-0.025000000000000022,0.09999999999999998,0.011271642449974462,0.011255026356756362,-1.6616093218100453e-05,4.310885892845774e-08
3968,-0.012500000000000011,0.09999999999999998,0.014039030517579435,0.013469577264195419,-0.0005694532533840162,1.07061277458848e-07
3969,0.0,0.09999999999999998,0.015122109764597796,0.01545445788762292,0.00033234812302512275,6.786403710148571e-09
3970,0.012499999999999956,0.09999999999999998,0.016513231471433826,0.016971093302756743,0.00045786183132291713,-5.293048439425882e-09
3971,0.025000000000000022,0.09999999999999998,0.01758682537733572,0.017901885029434607,0.00031505965209888825,7.040519922305262e-09
3972,0.03749999999999998,0.09999999999999998,0.017912398307749496,0.018275265790616828,0.0003628674828673323,-7.501218733633892e-09
3973,0.050000000000000044,0.09999999999999998,0.018039054059000144,0.018164682586283887,0.0001256285272837436,1.7420152988597857e-08
3974,0.0625,0.09999999999999998,0.017746955210968446,0.017689154378177602,-5.780083279084344e-05,3.181600554747183e-08
3975,0.07499999999999996,0.09999999999999998,0.017063409686228243,0.0170132228294513,-5.0186856776941735e-05,2.0091476362452033e-08
3976,0.08750000000000002,0.09999999999999998,0.016409820163302058,0.016261493504630607,-0.00014832665867145142,2.934586349766351e-08
3977,0.09999999999999998,0.09999999999999998,0.015402885816078382,0.015498788150326745,9.59023342483635e-05,-1.5501942346778383e-09
3978,0.11250000000000004,0.09999999999999998,0.0147057208811357,0.014777589569346425,7.186868821072549e-05,3.3687001310885165e-09
3979,0.125,0.09999999999999998,0.013975009484060266,0.014123458298949225,0.00014844881488895907,-5.9278699972696754e-09
3980,0.13749999999999996,0.09999999999999998,0.013529791672853543,0.013546690631458863,1.689895860531969e-05,1.0796913085360451e-08
3981,0.15000000000000002,0.09999999999999998,0.012999188473268114,0.013037518227326706,3.832975405859175e-05,8.210637548075244e-09
3982,0.16249999999999998,0.09999999999999998,0.012508167640729243,0.012601011754403077,9.284411367383415e-05,2.981095139324955e-09
3983,0.17500000000000004,0.09999999999999998,0.012100955620517242,0.01223474595556604,0.00013379033504879768,-3.681304864550132e-09
3984,0.1875,0.09999999999999998,0.011787047372374918,0.011920745355621121,0.00013369798324620354,-5.3009089521311354e-09
3985,0.19999999999999996,0.09999999999999998,0.011633446839020518,0.011657059886243087,2.3613047222568323e-05,7.482395470927785e-09
3986,0.21250000000000002,0.09999999999999998,0.011381507208599198,0.011435814871021209,5.430766242201131e-05,3.918471355686671e-09
3987,0.22499999999999998,0.09999999999999998,0.011159559195059822,0.01125030642424597,9.074722918614789e-05,-1.4459376325732665e-09
3988,0.23750000000000004,0.09999999999999998,0.011047643765705864,0.01109447977834733,4.683601264146575e-05,3.473867334978014e-09
3989,0.25,0.09999999999999998,0.010910645319658286,0.010963073627263467,5.242830760518111e-05,1.293755767195764e-09
3990,0.26249999999999996,0.09999999999999998,0.010783238441283049,0.010855858824105863,7.262038282281405e-05,-1.4464326052842346e-09
3991,0.275,0.09999999999999998,0.010717265558732935,0.0107625491717036,4.5283612970665674e-05,1.2399309003186856e-09
3992,0.2875,0.09999999999999998,0.010668549814940143,0.010683245389521734,1.4695574581590973e-05,4.866449615997901e-09
3993,0.30000000000000004,0.09999999999999998,0.010554750627414502,0.010614705793613888,5.9955166199386276e-05,4.2118364586522016e-10
3994,0.3125,0.09999999999999998,0.010470181754269623,0.010551584571840163,8.14028175705403e-05,-6.676329729350656e-10
3995,0.32499999999999996,0.09999999999999998,0.010412243175079314,0.010492279760633057,8.003658555374299e-05,3.143536307229702e-10
3996,0.3375,0.09999999999999998,0.010362172899714837,0.010434202078605473,7.202917889063618e-05,7.781634407018877e-10
3997,0.35,0.09999999999999998,0.01031557349584516,0.01037463557370057,5.906207785540997e-05,1.6864606121669775e-09
3998,0.36250000000000004,0.09999999999999998,0.010221979092626846,0.010311104963751889,8.912587112504256e-05,-1.9552669151589e-09
3999,0.375,0.09999999999999998,0.01013608639525366,0.0102411447119805,0.00010505831672683909,-3.843750393738541e-09
4000,0.38749999999999996,0.09999999999999998,0.010087347025884647,0.01016276411731098,7.541709142633302e-05,-6.031467095078421e-10
4001,0.4,0.09999999999999998,0.01006260705785969,0.010073698762932112,1.1091705072421854e-05,7.639216745217182e-09
4002,0.4125,0.09999999999999998,0.00990168560592509,0.009971772500387045,7.008689446195461e-05,-1.1753534088870595e-09
4003,0.42500000000000004,0.09999999999999998,0.009716423464878107,0.009854717551944538,0.00013829408706643107,-1.0838233871603848e-08
4004,0.4375,0.09999999999999998,0.009630095673419303,0.009720979810380836,9.088413696153354e-05,-4.338000537884548e-09
4005,0.44999999999999996,0.09999999999999998,0.009509563337315176,0.009570647305100207,6.10839677850309e-05,1.2214424535677409e-09
4006,0.4625,0.09999999999999998,0.00930645974034144,0.009406559952786163,0.00010010021244472207,-9.184046052256377e-10
4007,0.475,0.09999999999999998,0.00921717643022599,0.009238846241897315,2.1669811671324105e-05,9.222715233996423e-09
4008,0.48750000000000004,0.09999999999999998,0.008998638420823485,0.009093182152206662,9.4543731383177e-05,-3.307891510099954e-09
4009,0.5,0.09999999999999998,0.009017087463140344,0.009029890515281275,1.2803052140930929e-05,2.59376011928577e-09
4010,-0.5,0.11250000000000004,3.568292085146282e-05,3.103951741779611e-05,-4.643403433666712e-06,1.7508412231949812e-10
4011,-0.4875,0.11250000000000004,3.1188342568365974e-05,3.1812961399172044e-05,6.246188308060694e-07,-1.7988806806720013e-10
4012,-0.475,0.11250000000000004,2.977199610417905e-05,3.549913740770044e-05,5.727141303521389e-06,-8.047137331672457e-10
4013,-0.4625,0.11250000000000004,3.638415604687388e-05,4.1754642598363464e-05,5.370486551489586e-06,-6.273472567076203e-10
4014,-0.45,0.11250000000000004,4.317313816169255e-05,4.9310552971863666e-05,6.137414810171115e-06,-6.230546314967424e-10
4015,-0.4375,0.11250000000000004,4.7395459957974746e-05,5.6848526885800074e-05,9.453066927825328e-06,-7.848214733989163e-10
4016,-0.425,0.11250000000000004,5.6714856650175546e-05,6.539923143727275e-05,8.684374787097204e-06,-6.01193358034468e-10
4017,-0.4125,0.11250000000000004,6.646941188264053e-05,7.402894536682679e-05,7.559533484186257e-06,-4.767030969702063e-10
4018,-0.4,0.11250000000000004,7.141397611274264e-05,8.163229466014393e-05,1.0218318547401296e-05,-6.58229183000275e-10
4019,-0.3875,0.11250000000000004,8.017668127826633e-05,8.898499501616888e-05,8.808313737902548e-06,-4.931528387817821e-10
4020,-0.375,0.11250000000000004,9.170549823908643e-05,9.543334746433605e-05,3.7278492252496243e-06,4.955650359748357e-11
4021,-0.3625,0.11250000000000004,9.168365269082917e-05,0.0001001962344469106,8.512581756081435e-06,-4.839300787959633e-10
4022,-0.35,0.11250000000000004,9.694147871607513e-05,0.00010373106670904638,6.7895879929712535e-06,-2.0445682359933934e-10
4023,-0.3375,0.11250000000000004,0.00010117937384840632,0.00010575370949939058,4.5743356509842615e-06,-1.5623641711098204e-11
4024,-0.325,0.11250000000000004,0.00010062430039815116,0.00010543068573120221,4.806385333051052e-06,8.368357091809976e-11
4025,-0.3125,0.11250000000000004,9.382272432951718e-05,0.00010256363764511858,8.740913315601398e-06,-1.6220039531934793e-10
4026,-0.3,0.11250000000000004,8.786404471783752e-05,9.815165683462916e-05,1.028761211679164e-05,-3.333154481677892e-10
4027,-0.2875,0.11250000000000004,8.982607784865514e-05,9.286230311329018e-05,3.036225264635046e-06,4.67650321751268e-10
4028,-0.275,0.11250000000000004,8.296507841558054e-05,8.559359304544572e-05,2.6285146298651873e-06,3.128485831432718e-10
4029,-0.2625,0.11250000000000004,7.08494854440161e-05,7.688412624007985e-05,6.0346407960637434e-06,-1.60784050885181e-10
4030,-0.25,0.11250000000000004,5.863010024297066e-05,6.770253409221527e-05,9.072433849244613e-06,-7.006064721810754e-10
4031,-0.2375,0.11250000000000004,5.554286112923471e-05,6.02654895442263e-05,4.722628414991593e-06,-2.6761353397246347e-10
4032,-0.22499999999999998,0.11250000000000004,5.5767782132145606e-05,5.611363140114722e-05,3.458492690016111e-07,-3.821019034160868e-11
4033,-0.21250000000000002,0.11250000000000004,6.2059443836651e-05,5.725863678979375e-05,-4.800807046857242e-06,7.118243369377679e-10
4034,-0.2,0.11250000000000004,6.390337449908406e-05,7.007529063754856e-05,6.171916138464494e-06,-1.5511595271640295e-09
4035,-0.1875,0.11250000000000004,0.00013008086395875697,0.00010137783247007602,-2.8703031488680952e-05,4.0669338637636705e-09
4036,-0.175,0.11250000000000004,0.00012823939050664264,0.0001572425969924299,2.9003206485787256e-05,-5.325970802908323e-09
4037,-0.16249999999999998,0.11250000000000004,0.00034646550699089145,0.00025674292472537875,-8.97225822655127e-05,1.2861471191419035e-08
4038,-0.15000000000000002,0.11250000000000004,0.0003327576760827536,0.000398452246689638,6.569457060688437e-05,-8.32302189595778e-09
4039,-0.1375,0.11250000000000004,0.0005612504555418347,0.0006230867990887096,6.183634354687488e-05,-3.4111979911582434e-09
4040,-0.125,0.11250000000000004,0.0008482791367994894,0.000937943400300564,8.966426350107452e-05,-6.530331783801849e-09
4041,-0.11249999999999999,0.11250000000000004,0.001307640765694265,0.0013847281134296994,7.70873477354344e-05,-2.1404602299867265e-09
4042,-0.09999999999999998,0.11250000000000004,0.001987223820061467,0.0019933102135807376,6.086393519270754e-06,1.4698609526340158e-08
4043,-0.08750000000000002,0.11250000000000004,0.0025416207758447765,0.0027833469284504796,0.00024172615260570308,-2.388561654959246e-08
4044,-0.07500000000000001,0.11250000000000004,0.0038560106207747905,0.003844377465835603,-1.163315493918739e-05,2.3739287634646014e-08
4045,-0.0625,0.11250000000000004,0.004607733614009718,0.005138764316633478,0.0005310307026237596,-6.017348993431747e-08
4046,-0.04999999999999999,0.11250000000000004,0.006771998851485998,0.006745862419598323,-2.613643188767445e-05,4.552489383530272e-08
4047,-0.03749999999999998,0.11250000000000004,0.007138663171801727,0.008529397686474118,0.0013907345146723909,-1.454703237993197e-07
4048,-0.025000000000000022,0.11250000000000004,0.010400552498381873,0.0103879804993276,-1.2571999054272753e-05,2.6718817406065167e-08
4049,-0.012500000000000011,0.11250000000000004,0.012383521636358082,0.012269280712435769,-0.00011424092392231348,3.961657570281024e-08
4050,0.0,0.11250000000000004,0.013250499203666947,0.01394806407058162,0.0006975648669146732,-5.539158699734777e-08
4051,0.012499999999999956,0.11250000000000004,0.014730629839298029,0.015303902670078976,0.0005732728307809472,-2.0515362835923202e-08
4052,0.025000000000000022,0.11250000000000004,0.015985438322786035,0.016269017786731683,0.00028357946394564834,3.6720340502520012e-09
4053,0.03749999999999998,0.11250000000000004,0.016594313029559864,0.01679804023461382,0.00020372720505395722,3.4271801012543675e-09
4054,0.050000000000000044,0.11250000000000004,0.016668450199532045,0.016941691728608963,0.00027324152907691815,-9.551458448810344e-09
4055,0.0625,0.11250000000000004,0.016490697963677983,0.016776666963994782,0.00028596900031679917,-1.765148162601719e-08
4056,0.07499999999999996,0.11250000000000004,0.016153930769914605,0.016393540131728432,0.00023960936181382717,-1.95462321700468e-08
4057,0.08750000000000002,0.11250000000000004,0.015607153427687873,0.015880273433692284,0.00027312000600441047,-2.6455778802828744e-08
4058,0.09999999999999998,0.11250000000000004,0.015143280768554226,0.015309217734777253,0.00016593696622302714,-1.0901641482338614e-08
4059,0.11250000000000004,0.11250000000000004,0.014607018634189744,0.014733576691989228,0.00012655805779948452,-3.862646857951851e-09
4060,0.125,0.11250000000000004,0.014135985131730786,0.014186805365047439,5.082023331665249e-05,4.288724862461125e-09
4061,0.13749999999999996,0.11250000000000004,0.013657959945078407,0.013683185715330764,2.5225770252356935e-05,5.8143488018524796e-09
4062,0.15000000000000002,0.11250000000000004,0.01311726640600384,0.013225474855253445,0.0001082084492496048,-5.657327819387708e-09
4063,0.16249999999999998,0.11250000000000004,0.012668718703369854,0.012821709375863891,0.00015299067249403657,-8.684982463722961e-09
4064,0.17500000000000004,0.11250000000000004,0.012334931269779043,0.012470274405348585,0.00013534313556954128,-5.120176744194237e-09
4065,0.1875,0.11250000000000004,0.012117715393412701,0.012163374132027387,4.565873861468554e-05,5.111057273814873e-09
4066,0.19999999999999996,0.11250000000000004,0.011839920034216425,0.01190575607503717,6.583604082074403e-05,1.7674938120018812e-09
4067,0.21250000000000002,0.11250000000000004,0.011594675262686868,0.011677667548224654,8.29922855377866e-05,-1.836112201565728e-09
4068,0.22499999999999998,0.11250000000000004,0.011356808862639756,0.011480711717285541,0.00012390285464578508,-7.18027023552219e-09
4069,0.23750000000000004,0.11250000000000004,0.011246384450148333,0.01131664703336346,7.026258321512699e-05,4.768926909573633e-10
4070,0.25,0.11250000000000004,0.011095680084657247,0.011177531027874867,8.185094321761996e-05,-1.928849964454817e-09
4071,0.26249999999999996,0.11250000000000004,0.010990228156666027,0.01106046261562577,7.023445895974235e-05,1.1220320086314464e-10
4072,0.275,0.11250000000000004,0.010945424976964341,0.010954832131805207,9.407154840865295e-06,4.835890836305346e-09
4073,0.2875,0.11250000000000004,0.010852219164116045,0.01086491533950172,1.2696175385674274e-05,3.747773575844987e-09
4074,0.30000000000000004,0.11250000000000004,0.0107364218551632,0.010786512575553592,5.0090720390392335e-05,-4.2428609568552755e-10
4075,0.3125,0.11250000000000004,0.010627327343506845,0.010714250906461342,8.692356295449642e-05,-1.7484854519626215e-09
4076,0.32499999999999996,0.11250000000000004,0.010536146896526075,0.010646065865559589,0.00010991896903351367,-2.9341929321203226e-09
4077,0.3375,0.11250000000000004,0.010477177244537013,0.010579990708908336,0.00010281346437132285,-1.0172921456186439e-09
4078,0.35,0.11250000000000004,0.01040808691720691,0.01051367047300628,0.00010558355579936944,-2.6514575931470422e-09
4079,0.36250000000000004,0.11250000000000004,0.010375679441523733,0.0104447209941223,6.904155259856645e-05,1.9835391609820064e-09
4080,0.375,0.11250000000000004,0.010293708080690266,0.010370159366733174,7.645128604290806e-05,-5.192158184899812e-10
4081,0.38749999999999996,0.11250000000000004,0.010226099581652017,0.010288684402580545,6.258482092852749e-05,1.2349577941186232e-09
4082,0.4,0.11250000000000004,0.010092845121896635,0.010198527886066837,0.00010568276417020211,-4.231262548571634e-09
4083,0.4125,0.11250000000000004,0.010012982550687125,0.010097638162810495,8.465561212337054e-05,-1.214773946975882e-09
4084,0.42500000000000004,0.11250000000000004,0.009946605156778553,0.009982411725254006,3.580656847545355e-05,4.565972654887345e-09
4085,0.4375,0.11250000000000004,0.009901152289458728,0.009852928994317653,-4.822329514107479e-05,1.4897410092505184e-08
4086,0.44999999999999996,0.11250000000000004,0.00965417764378457,0.009708072185435138,5.3894541650566924e-05,2.1927061514009122e-09
4087,0.4625,0.11250000000000004,0.009340715795268432,0.009552210876431655,0.00021149508116322276,-1.6845593608037817e-08
4088,0.475,0.11250000000000004,0.00917735271064239,0.009394458957066119,0.00021710624642372854,-1.6462301952951488e-08
4089,0.48750000000000004,0.11250000000000004,0.00907187492469275,0.009256036294660172,0.00018416136996742168,-1.604672714947159e-08
4090,0.5,0.11250000000000004,0.00915776008279455,0.009191133881618982,3.3373798824431686e-05,3.522725315220921e-10
4091,-0.5,0.125,4.482905337517117e-05,4.094573954187599e-05,-3.883313833295184e-06,1.1521306053535051e-10
4092,-0.4875,0.125,4.5022875232034244e-05,4.1878930407097165e-05,-3.143944824937079e-06,2.2977972689614596e-10
4093,-0.475,0.125,4.496768602666116e-05,4.5164779501342465e-05,1.9709347468130166e-07,-1.79022733988139e-10
4094,-0.4625,0.125,6.50805578451712e-05,5.175367362453509e-05,-1.332688422063611e-05,1.698959134341605e-09
4095,-0.45,0.125,5.830261534169294e-05,5.7863490990734864e-05,-4.3912435095807916e-07,1.709596233230106e-10
4096,-0.4375,0.125,5.817024678874369e-05,6.431911488545916e-05,6.148868096715466e-06,-4.02103922546851e-10
4097,-0.425,0.125,7.703113443542007e-05,7.281045122049435e-05,-4.220683214925725e-06,1.0255535442974923e-09
4098,-0.4125,0.125,7.78354814058352e-05,8.015039410136211e-05,2.3149126955269083e-06,1.8089121664199942e-10
4099,-0.4,0.125,7.781403709601796e-05,8.642950105779493e-05,8.615463961776968e-06,-4.88438243153096e-10
4100,-0.3875,0.125,9.170748733928403e-05,9.295895678614917e-05,1.251469446865135e-06,4.1017733692681156e-10
4101,-0.375,0.125,9.460201434787307e-05,9.78426827668905e-05,3.240668419017431e-06,8.154924227176246e-11
4102,-0.3625,0.125,9.432960322130884e-05,0.00010109144179177826,6.761838570469423e-06,-2.9137690596330507e-10
4103,-0.35,0.125,9.833285212095686e-05,0.00010296641282289517,4.6335607019383105e-06,3.589008210800126e-11
4104,-0.3375,0.125,9.924231103119351e-05,0.00010325585486417588,4.013543832982367e-06,5.388668622829295e-11
4105,-0.325,0.125,9.694186848515588e-05,0.00010133668796394255,4.394819478786667e-06,7.689443529774352e-11
4106,-0.3125,0.125,9.000255635655441e-05,9.711272944435293e-05,7.11017308779852e-06,-1.5406602544489596e-10
4107,-0.3,0.125,8.661852286505147e-05,9.152010479458348e-05,4.9015819295320136e-06,1.4144207506582902e-11
4108,-0.2875,0.125,8.238500684511088e-05,8.450056365703154e-05,2.115556811920657e-06,3.3469157791925443e-10
4109,-0.275,0.125,6.109312522569154e-05,7.558361598061833e-05,1.4490490754926787e-05,-1.1962901589769464e-09
4110,-0.2625,0.125,6.101902098199508e-05,6.731075917245108e-05,6.291738190455999e-06,-2.0302716391384416e-10
