element,integration_point,odb_integration_point,uel_integration_point,left,right,sdv15_delta,sdv16_delta 
5717,4,3,4,F1_equilibrated,F3_release_last,5.4160012659880234e-05,0.0
5718,1,1,1,F1_equilibrated,F3_release_last,8.395170472282141e-05,9.636207287784418e-06
5718,2,2,2,F1_equilibrated,F3_release_last,0.00011016885292000275,1.3707549835788074e-05
5718,3,4,3,F1_equilibrated,F3_release_last,0.00010664153448626361,1.253984301865965e-05
5718,4,3,4,F1_equilibrated,F3_release_last,7.309597396994768e-05,1.0096218561824746e-05
5719,1,1,1,F1_equilibrated,F3_release_last,9.12561515796018e-05,1.162345770658118e-06
5719,2,2,2,F1_equilibrated,F3_release_last,1.3368542412068099e-05,0.0
5719,3,4,3,F1_equilibrated,F3_release_last,-2.1881208156677295e-05,0.0
5719,4,3,4,F1_equilibrated,F3_release_last,8.119247523605093e-05,3.598182219871084e-06
5720,1,1,1,F1_equilibrated,F3_release_last,3.958537832149216e-05,1.9051831147547669e-06
5720,2,2,2,F1_equilibrated,F3_release_last,0.00018909871520726446,1.751095617260126e-05
5720,3,4,3,F1_equilibrated,F3_release_last,0.00024617670342392314,2.2795456260535038e-05
5720,4,3,4,F1_equilibrated,F3_release_last,2.2326182550135194e-05,1.7226874067782089e-07
5721,1,1,1,F1_equilibrated,F3_release_last,0.00017010458138933243,1.3148202187554178e-05
5721,2,2,2,F1_equilibrated,F3_release_last,-3.1301694132795585e-05,0.0
5721,3,4,3,F1_equilibrated,F3_release_last,-9.440927878468734e-05,3.1718841533678703e-06
5721,4,3,4,F1_equilibrated,F3_release_last,0.00021489753083118318,1.2684045567382769e-05
5722,1,1,1,F1_equilibrated,F3_release_last,-3.9522601866157775e-05,0.0
5722,2,2,2,F1_equilibrated,F3_release_last,0.00013942373604409076,1.1889722651538606e-05
5722,3,4,3,F1_equilibrated,F3_release_last,8.944603181621456e-05,8.029244964643297e-06
5722,4,3,4,F1_equilibrated,F3_release_last,-0.0001280239066350228,0.0
5723,1,1,1,F1_equilibrated,F3_release_last,0.00017565489508248548,1.7430360813193804e-05
5723,2,2,2,F1_equilibrated,F3_release_last,9.569392448223989e-05,1.0969323219009062e-05
5723,3,4,3,F1_equilibrated,F3_release_last,8.135550066894984e-05,4.6324964752698016e-05
5723,4,3,4,F1_equilibrated,F3_release_last,0.00014554907491502126,2.5199014741495514e-05
5724,1,1,1,F1_equilibrated,F3_release_last,6.11356895195746e-05,8.952707334994726e-06
5724,2,2,2,F1_equilibrated,F3_release_last,4.668180638191244e-05,0.0
5724,3,4,3,F1_equilibrated,F3_release_last,-4.259832000383379e-05,0.0
5724,4,3,4,F1_equilibrated,F3_release_last,3.094155814242338e-05,0.0
5725,1,1,1,F1_equilibrated,F3_release_last,0.000115259316374388,9.151401258507101e-06
5725,2,2,2,F1_equilibrated,F3_release_last,0.00031707044106805277,2.69354786276416e-05
5725,3,4,3,F1_equilibrated,F3_release_last,0.00017876149831213758,1.9942764098757472e-05
5725,4,3,4,F1_equilibrated,F3_release_last,-2.9900864101407854e-06,3.7051539505418823e-07
5726,1,1,1,F1_equilibrated,F3_release_last,0.0003053678281314202,0.0
5726,2,2,2,F1_equilibrated,F3_release_last,7.158457031357021e-05,0.0
5726,3,4,3,F1_equilibrated,F3_release_last,0.00010358136754053983,7.743466174402192e-06
5726,4,3,4,F1_equilibrated,F3_release_last,0.00020731723333443364,1.758645110279465e-05
5727,1,1,1,F1_equilibrated,F3_release_last,1.265933618450378e-05,0.0
5727,2,2,2,F1_equilibrated,F3_release_last,8.545586051385452e-05,0.0
5727,3,4,3,F1_equilibrated,F3_release_last,4.840481214113922e-05,4.965765815570359e-06
5727,4,3,4,F1_equilibrated,F3_release_last,6.10009126145207e-05,3.8908153579195193e-07
5728,1,1,1,F1_equilibrated,F3_release_last,0.00014324386325141603,1.2716324298902041e-05
5728,2,2,2,F1_equilibrated,F3_release_last,0.00022832709846901632,1.8874351649804323e-05
5728,3,4,3,F1_equilibrated,F3_release_last,0.00023672789833953725,2.5822592654975982e-05
5728,4,3,4,F1_equilibrated,F3_release_last,9.549071605451098e-05,1.124566079313289e-05
5729,1,1,1,F1_equilibrated,F3_release_last,0.00018685206915224073,1.7334452029393334e-05
5729,2,2,2,F1_equilibrated,F3_release_last,-1.1543053404190068e-05,0.0
5729,3,4,3,F1_equilibrated,F3_release_last,4.1707302186860806e-05,0.0
5729,4,3,4,F1_equilibrated,F3_release_last,0.00022231667602751366,3.678536886203023e-05
5730,1,1,1,F1_equilibrated,F3_release_last,-4.643921957349015e-05,0.0
5730,2,2,2,F1_equilibrated,F3_release_last,5.6617804019047646e-05,0.0
5730,3,4,3,F1_equilibrated,F3_release_last,1.3100352338559634e-05,0.0
5730,4,3,4,F1_equilibrated,F3_release_last,-1.435204278900197e-05,0.0
5731,1,1,1,F1_equilibrated,F3_release_last,0.00011280672036847322,0.0
5731,2,2,2,F1_equilibrated,F3_release_last,0.0001632606710648011,6.118159685768241e-06
5731,3,4,3,F1_equilibrated,F3_release_last,0.00017029348400087602,1.1303414322158013e-05
5731,4,3,4,F1_equilibrated,F3_release_last,6.257597212792725e-05,0.0
5732,1,1,1,F1_equilibrated,F3_release_last,0.00015181370174673775,5.866778958471498e-06
5732,2,2,2,F1_equilibrated,F3_release_last,7.008604928077783e-05,0.0
5732,3,4,3,F1_equilibrated,F3_release_last,7.757990882643027e-05,0.0
5732,4,3,4,F1_equilibrated,F3_release_last,0.00017431377672252717,1.1518307059899717e-05
5733,1,1,1,F1_equilibrated,F3_release_last,7.47706997113115e-05,1.6830564310339356e-06
5733,2,2,2,F1_equilibrated,F3_release_last,0.0001692970551691944,1.1953505780117643e-05
5733,3,4,3,F1_equilibrated,F3_release_last,0.00018974611893363136,1.7172143978323815e-05
5733,4,3,4,F1_equilibrated,F3_release_last,8.17149924592156e-05,5.680226632929965e-06
5734,1,1,1,F1_equilibrated,F3_release_last,0.00017925823753606185,1.4568500178353556e-05
5734,2,2,2,F1_equilibrated,F3_release_last,0.00011194633840793007,5.565138566840204e-06
5734,3,4,3,F1_equilibrated,F3_release_last,7.034636708385007e-05,2.997623478648726e-06
5734,4,3,4,F1_equilibrated,F3_release_last,0.00018669990494525092,1.0000918144979125e-05
5735,1,1,1,F1_equilibrated,F3_release_last,9.696128300057741e-05,1.3925373346229935e-06
5735,2,2,2,F1_equilibrated,F3_release_last,0.0001233332494015929,4.5146198801256955e-06
5735,3,4,3,F1_equilibrated,F3_release_last,9.674576451178078e-05,5.62773328399214e-06
5735,4,3,4,F1_equilibrated,F3_release_last,4.624322779886447e-05,5.748909449787478e-07
5736,1,1,1,F1_equilibrated,F3_release_last,0.0001357351449242268,1.111718220197914e-05
5736,2,2,2,F1_equilibrated,F3_release_last,0.0001432457872011985,1.1445618181771516e-05
5736,3,4,3,F1_equilibrated,F3_release_last,9.77669657251691e-05,1.078692284136912e-05
5736,4,3,4,F1_equilibrated,F3_release_last,0.00011055150848016809,1.0979467686924064e-05
5737,1,1,1,F1_equilibrated,F3_release_last,0.00012812561102020642,8.058578221933465e-06
5737,2,2,2,F1_equilibrated,F3_release_last,7.930587919737289e-05,4.961669664881648e-07
5737,3,4,3,F1_equilibrated,F3_release_last,5.855637399799184e-05,4.4077447774204005e-06
5737,4,3,4,F1_equilibrated,F3_release_last,8.383491143032322e-05,6.388019695496936e-06
5738,1,1,1,F1_equilibrated,F3_release_last,8.289696562273352e-05,6.978018305677869e-06
5738,2,2,2,F1_equilibrated,F3_release_last,0.000141527728014023,1.2604513809547253e-05
5738,3,4,3,F1_equilibrated,F3_release_last,0.0001160621357185962,1.3529647775608082e-05
5738,4,3,4,F1_equilibrated,F3_release_last,6.719163272033216e-05,8.626451401919392e-06
5739,1,1,1,F1_equilibrated,F3_release_last,0.00013387415120649435,1.1813936428126722e-05
5739,2,2,2,F1_equilibrated,F3_release_last,5.43334281174028e-05,8.16765564533718e-06
5739,3,4,3,F1_equilibrated,F3_release_last,5.891934830388329e-05,6.821591233473808e-06
5739,4,3,4,F1_equilibrated,F3_release_last,0.00011384558378964987,1.2565002128784968e-05
5740,1,1,1,F1_equilibrated,F3_release_last,4.501102877381424e-05,2.9402271651453055e-06
5740,2,2,2,F1_equilibrated,F3_release_last,9.908248320776927e-05,8.642089138267625e-06
5740,3,4,3,F1_equilibrated,F3_release_last,9.462409456643603e-05,1.007956480194032e-05
5740,4,3,4,F1_equilibrated,F3_release_last,5.376896578919953e-05,6.136300768770685e-06
5741,1,1,1,F1_equilibrated,F3_release_last,0.00011640938848305783,1.1723520096384738e-05
5741,2,2,2,F1_equilibrated,F3_release_last,0.00010967591959911739,9.694805725212873e-06
5741,3,4,3,F1_equilibrated,F3_release_last,8.893303120923596e-05,1.0095379712918772e-05
5741,4,3,4,F1_equilibrated,F3_release_last,0.00010404627749832987,1.2387452392807231e-05
5742,1,1,1,F1_equilibrated,F3_release_last,0.00010233596419538873,7.917597744142458e-06
5742,2,2,2,F1_equilibrated,F3_release_last,8.901630199105275e-05,5.846017747890937e-06
5742,3,4,3,F1_equilibrated,F3_release_last,7.912208269776101e-05,7.120497205704559e-06
5742,4,3,4,F1_equilibrated,F3_release_last,8.225461334042915e-05,7.02285722186855e-06
5743,1,1,1,F1_equilibrated,F3_release_last,8.817385309903975e-05,8.803401189455074e-06
5743,2,2,2,F1_equilibrated,F3_release_last,9.91919021276072e-05,9.716844001000273e-06
5743,3,4,3,F1_equilibrated,F3_release_last,9.415733845011438e-05,1.087951552413975e-05
5743,4,3,4,F1_equilibrated,F3_release_last,8.231140827863123e-05,9.651528467781315e-06
5744,1,1,1,F1_equilibrated,F3_release_last,9.531740171248027e-05,8.50273486462192e-06
5744,2,2,2,F1_equilibrated,F3_release_last,7.371402069582082e-05,4.741960791399295e-06
5744,3,4,3,F1_equilibrated,F3_release_last,7.227985804557358e-05,6.584696406913056e-06
5744,4,3,4,F1_equilibrated,F3_release_last,9.146939266633201e-05,8.76610728242199e-06
5745,1,1,1,F1_equilibrated,F3_release_last,7.672661867763261e-05,7.180487442403141e-06
5745,2,2,2,F1_equilibrated,F3_release_last,0.0001065605704433717,1.0279976517313383e-05
5745,3,4,3,F1_equilibrated,F3_release_last,9.670125927990249e-05,1.0057712999655142e-05
5745,4,3,4,F1_equilibrated,F3_release_last,7.368173247958819e-05,7.64215354610116e-06
5746,1,1,1,F1_equilibrated,F3_release_last,0.00010589159248038278,8.534623108303165e-06
5746,2,2,2,F1_equilibrated,F3_release_last,7.422995893062445e-05,7.0380514925042804e-06
5746,3,4,3,F1_equilibrated,F3_release_last,7.703995450687035e-05,7.038286073382657e-06
5746,4,3,4,F1_equilibrated,F3_release_last,9.760109216011559e-05,9.3851729191987e-06
5747,1,1,1,F1_equilibrated,F3_release_last,6.777909455090748e-05,6.988041502097855e-06
5747,2,2,2,F1_equilibrated,F3_release_last,8.181663886254117e-05,1.0111338295326145e-05
5747,3,4,3,F1_equilibrated,F3_release_last,9.304536505226786e-05,9.646056384110578e-06
5747,4,3,4,F1_equilibrated,F3_release_last,7.581925110738616e-05,7.265741273955635e-06
5748,1,1,1,F1_equilibrated,F3_release_last,8.191131935115364e-05,8.683170772752274e-06
5748,2,2,2,F1_equilibrated,F3_release_last,6.813244694487373e-05,6.802146855772531e-06
5748,3,4,3,F1_equilibrated,F3_release_last,6.63919355365257e-05,8.025635393655271e-06
5748,4,3,4,F1_equilibrated,F3_release_last,9.051932345825915e-05,9.633756059434237e-06
5749,1,1,1,F1_equilibrated,F3_release_last,7.049512876373953e-05,7.333464471759657e-06
5749,2,2,2,F1_equilibrated,F3_release_last,9.072896794126706e-05,1.005338583126114e-05
5749,3,4,3,F1_equilibrated,F3_release_last,9.372955520991003e-05,9.461510714556904e-06
5749,4,3,4,F1_equilibrated,F3_release_last,6.725211454189535e-05,6.528370104698844e-06
5750,1,1,1,F1_equilibrated,F3_release_last,8.796630266691245e-05,9.570863597661893e-06
5750,2,2,2,F1_equilibrated,F3_release_last,6.018472159555199e-05,7.986827882329505e-06
5750,3,4,3,F1_equilibrated,F3_release_last,7.683516242861475e-05,6.9174567618663415e-06
5750,4,3,4,F1_equilibrated,F3_release_last,9.629732515218509e-05,8.268770567174816e-06
5751,1,1,1,F1_equilibrated,F3_release_last,6.580439659631399e-05,7.997394405163298e-06
5751,2,2,2,F1_equilibrated,F3_release_last,0.00010893921529178847,1.2151261565298242e-05
5751,3,4,3,F1_equilibrated,F3_release_last,0.00011228718191348686,1.2504945608365686e-05
5751,4,3,4,F1_equilibrated,F3_release_last,8.111963163489819e-05,8.306339035713591e-06
5752,1,1,1,F1_equilibrated,F3_release_last,0.00011804276833900576,1.4958062346701615e-05
5752,2,2,2,F1_equilibrated,F3_release_last,9.977931909793333e-05,1.969128566423734e-05
5752,3,4,3,F1_equilibrated,F3_release_last,9.781987554238585e-05,8.37771014415155e-06
5752,4,3,4,F1_equilibrated,F3_release_last,0.00011676199878190262,1.5376110275736347e-05
5753,1,1,1,F1_equilibrated,F3_release_last,9.064174977863396e-05,7.171023738733462e-06
5753,2,2,2,F1_equilibrated,F3_release_last,8.394089538169697e-05,7.221175622969256e-06
5753,3,4,3,F1_equilibrated,F3_release_last,9.830476950524296e-05,3.4958284836498e-06
5753,4,3,4,F1_equilibrated,F3_release_last,9.287427586318966e-05,0.0
5754,1,1,1,F1_equilibrated,F3_release_last,9.32541438913373e-05,8.718707072328429e-06
5754,2,2,2,F1_equilibrated,F3_release_last,0.00012539926640012244,1.2980799189044262e-05
5754,3,4,3,F1_equilibrated,F3_release_last,0.00011959164185765953,1.4662799235386128e-05
5754,4,3,4,F1_equilibrated,F3_release_last,0.00010546366614734744,7.977285580688378e-06
5755,1,1,1,F1_equilibrated,F3_release_last,0.00011539494635094683,1.2120444856660853e-05
5755,2,2,2,F1_equilibrated,F3_release_last,5.5917513172626734e-05,5.349697925741267e-06
5755,3,4,3,F1_equilibrated,F3_release_last,6.95043745140133e-05,2.0209883174024564e-06
5755,4,3,4,F1_equilibrated,F3_release_last,0.0001099563787041128,6.937430834779356e-06
5756,1,1,1,F1_equilibrated,F3_release_last,4.35404308202509e-05,1.79625984428485e-06
5756,2,2,2,F1_equilibrated,F3_release_last,6.920304616240928e-05,5.711432864179654e-06
5756,3,4,3,F1_equilibrated,F3_release_last,0.00010397446122834171,5.1073212564360215e-06
5756,4,3,4,F1_equilibrated,F3_release_last,6.790152455719324e-05,1.922910804351332e-07
5757,1,1,1,F1_equilibrated,F3_release_last,8.264208390872801e-05,1.2148077054996301e-05
5757,2,2,2,F1_equilibrated,F3_release_last,9.36956024943543e-05,1.0793011728625927e-05
5757,3,4,3,F1_equilibrated,F3_release_last,0.00013851805227094866,1.0568491322787655e-05
5757,4,3,4,F1_equilibrated,F3_release_last,0.00012289610280153372,1.024222588011099e-05
5758,1,1,1,F1_equilibrated,F3_release_last,8.365854887820712e-05,5.8035247098486755e-06
5758,2,2,2,F1_equilibrated,F3_release_last,4.518328985497408e-05,0.0
5758,3,4,3,F1_equilibrated,F3_release_last,7.583004586253494e-05,0.0
5758,4,3,4,F1_equilibrated,F3_release_last,0.00012590674032322835,2.7213474809322825e-06
5759,1,1,1,F1_equilibrated,F3_release_last,6.157839607581934e-05,0.0
5759,2,2,2,F1_equilibrated,F3_release_last,0.0001448459182898914,1.0207246033177696e-05
5759,3,4,3,F1_equilibrated,F3_release_last,0.00016471027180785247,5.102191276721993e-06
5759,4,3,4,F1_equilibrated,F3_release_last,8.62274207873142e-05,0.0
5760,1,1,1,F1_equilibrated,F3_release_last,0.00020113178566369232,2.2219146327534913e-05
5760,2,2,2,F1_equilibrated,F3_release_last,0.00027164011286292394,4.085734395238051e-05
5760,3,4,3,F1_equilibrated,F3_release_last,0.00029860694873672447,3.6003872538936665e-05
5760,4,3,4,F1_equilibrated,F3_release_last,0.00022161719481079978,1.703220867245404e-05
5761,1,1,1,F1_equilibrated,F3_release_last,8.092997012973071e-05,8.320597919236937e-06
5761,2,2,2,F1_equilibrated,F3_release_last,6.94318977731958e-05,7.369579519381542e-06
5761,3,4,3,F1_equilibrated,F3_release_last,6.968875877749769e-05,7.305584518475267e-06
5761,4,3,4,F1_equilibrated,F3_release_last,8.18450617561901e-05,8.324196256639843e-06
5762,1,1,1,F1_equilibrated,F3_release_last,5.631068311648206e-05,4.652582325780345e-06
5762,2,2,2,F1_equilibrated,F3_release_last,3.196093037385742e-05,5.255495835421945e-07
5762,3,4,3,F1_equilibrated,F3_release_last,3.161048589137873e-05,7.83684182200731e-08
5762,4,3,4,F1_equilibrated,F3_release_last,5.622844474240151e-05,4.175737249381959e-06
5763,1,1,1,F1_equilibrated,F3_release_last,1.915851013509711e-05,0.0
5763,2,2,2,F1_equilibrated,F3_release_last,8.531400325580347e-06,0.0
5763,3,4,3,F1_equilibrated,F3_release_last,2.0476945438197035e-05,0.0
5763,4,3,4,F1_equilibrated,F3_release_last,2.203090052461525e-05,0.0
5764,1,1,1,F1_equilibrated,F3_release_last,7.163253559715568e-06,0.0
5764,2,2,2,F1_equilibrated,F3_release_last,1.405251689267861e-05,0.0
5764,3,4,3,F1_equilibrated,F3_release_last,2.5784202997946952e-05,0.0
5764,4,3,4,F1_equilibrated,F3_release_last,2.1482639804875985e-05,0.0
5765,1,1,1,F1_equilibrated,F3_release_last,1.8994137508130955e-05,0.0
5765,2,2,2,F1_equilibrated,F3_release_last,2.5605632768313546e-05,0.0
5765,3,4,3,F1_equilibrated,F3_release_last,2.4281187735093523e-05,1.382426136257545e-06
5765,4,3,4,F1_equilibrated,F3_release_last,2.653407165582853e-05,6.888976326700244e-07
5766,1,1,1,F1_equilibrated,F3_release_last,2.0730935622384283e-05,1.7135253410820225e-07
5766,2,2,2,F1_equilibrated,F3_release_last,8.015200880118092e-07,0.0
5766,3,4,3,F1_equilibrated,F3_release_last,-3.6548818253706074e-06,0.0
5766,4,3,4,F1_equilibrated,F3_release_last,1.6192082029465465e-05,0.0
5767,1,1,1,F1_equilibrated,F3_release_last,-8.714713249992188e-06,0.0
5767,2,2,2,F1_equilibrated,F3_release_last,-1.47841306917275e-05,0.0
5767,3,4,3,F1_equilibrated,F3_release_last,-2.0467493071545513e-05,0.0
5767,4,3,4,F1_equilibrated,F3_release_last,-1.3477785368554553e-05,0.0
5768,1,1,1,F1_equilibrated,F3_release_last,-1.4022137976442265e-05,0.0
5768,2,2,2,F1_equilibrated,F3_release_last,-5.870917721550334e-06,0.0
5768,3,4,3,F1_equilibrated,F3_release_last,-1.1558143688042015e-05,0.0
5768,4,3,4,F1_equilibrated,F3_release_last,-1.9953126633495035e-05,0.0
5769,1,1,1,F1_equilibrated,F3_release_last,-1.6513994566875236e-06,0.0
5769,2,2,2,F1_equilibrated,F3_release_last,1.7253185714906472e-06,0.0
5769,3,4,3,F1_equilibrated,F3_release_last,7.445259216512154e-06,4.746547545762427e-07
5769,4,3,4,F1_equilibrated,F3_release_last,-4.2167683256163e-06,1.7253352187993804e-07
5770,1,1,1,F1_equilibrated,F3_release_last,2.7518890949768826e-06,0.0
5770,2,2,2,F1_equilibrated,F3_release_last,2.179813894515664e-06,0.0
5770,3,4,3,F1_equilibrated,F3_release_last,4.0405385540471785e-06,0.0
5770,4,3,4,F1_equilibrated,F3_release_last,9.657797926573935e-06,3.449398676754035e-07
5771,1,1,1,F1_equilibrated,F3_release_last,1.061214188105893e-06,0.0
5771,2,2,2,F1_equilibrated,F3_release_last,-1.4227818426760273e-06,0.0
5771,3,4,3,F1_equilibrated,F3_release_last,-7.241693690569146e-07,0.0
5771,4,3,4,F1_equilibrated,F3_release_last,1.25869880133657e-06,0.0
5772,1,1,1,F1_equilibrated,F3_release_last,-3.0700250960092003e-06,0.0
5772,2,2,2,F1_equilibrated,F3_release_last,-5.086381325758582e-06,0.0
5772,3,4,3,F1_equilibrated,F3_release_last,-4.698745334094131e-06,0.0
5772,4,3,4,F1_equilibrated,F3_release_last,-2.3204617140991044e-06,0.0
5773,1,1,1,F1_equilibrated,F3_release_last,-5.539745467476976e-06,0.0
5773,2,2,2,F1_equilibrated,F3_release_last,-4.762003107232095e-06,0.0
5773,3,4,3,F1_equilibrated,F3_release_last,-5.757097223778269e-06,0.0
5773,4,3,4,F1_equilibrated,F3_release_last,-5.619589043592787e-06,0.0
5774,1,1,1,F1_equilibrated,F3_release_last,-2.122681293657223e-06,0.0
5774,2,2,2,F1_equilibrated,F3_release_last,4.31033763830929e-06,0.0
5774,3,4,3,F1_equilibrated,F3_release_last,5.344757539497679e-06,0.0
5774,4,3,4,F1_equilibrated,F3_release_last,-2.819209411304237e-06,0.0
5775,1,1,1,F1_equilibrated,F3_release_last,5.23041588429738e-06,0.0
5775,2,2,2,F1_equilibrated,F3_release_last,1.3110974673092224e-06,0.0
5775,3,4,3,F1_equilibrated,F3_release_last,9.355945851983685e-07,0.0
5775,4,3,4,F1_equilibrated,F3_release_last,6.350854238097703e-06,5.186036097779285e-07
5776,1,1,1,F1_equilibrated,F3_release_last,-3.2381276014624893e-06,0.0
5776,2,2,2,F1_equilibrated,F3_release_last,-1.1747523207424632e-05,0.0
5776,3,4,3,F1_equilibrated,F3_release_last,-1.871695755162e-05,0.0
5776,4,3,4,F1_equilibrated,F3_release_last,-5.781305339871867e-06,0.0
5777,1,1,1,F1_equilibrated,F3_release_last,-8.449877395949162e-06,0.0
5777,2,2,2,F1_equilibrated,F3_release_last,9.068854112330736e-06,9.36712322019355e-08
5777,3,4,3,F1_equilibrated,F3_release_last,7.4495537902549485e-06,0.0
5777,4,3,4,F1_equilibrated,F3_release_last,-1.5171759532532593e-05,0.0
5778,1,1,1,F1_equilibrated,F3_release_last,1.78468134957693e-05,8.623141692498529e-07
5778,2,2,2,F1_equilibrated,F3_release_last,2.4309913009819495e-05,1.0906971662143337e-06
5778,3,4,3,F1_equilibrated,F3_release_last,5.037479098737532e-05,0.0
5778,4,3,4,F1_equilibrated,F3_release_last,2.5012699068710075e-05,1.1555834029923077e-06
5779,1,1,1,F1_equilibrated,F3_release_last,1.608811141723656e-05,0.0
5779,2,2,2,F1_equilibrated,F3_release_last,-1.2837367777500971e-05,0.0
5779,3,4,3,F1_equilibrated,F3_release_last,-2.1650125053321713e-05,0.0
5779,4,3,4,F1_equilibrated,F3_release_last,3.787152494732143e-05,0.0
5780,1,1,1,F1_equilibrated,F3_release_last,-1.2591697813063845e-05,0.0
5780,2,2,2,F1_equilibrated,F3_release_last,1.70049642064098e-05,8.673551351130898e-07
5780,3,4,3,F1_equilibrated,F3_release_last,1.1199780368372609e-05,0.0
5780,4,3,4,F1_equilibrated,F3_release_last,-2.8796797473980176e-05,0.0
5781,1,1,1,F1_equilibrated,F3_release_last,3.1334920886492545e-05,2.221216767874434e-06
5781,2,2,2,F1_equilibrated,F3_release_last,4.088842858726604e-05,2.478437369197973e-06
5781,3,4,3,F1_equilibrated,F3_release_last,8.204876195195193e-05,6.790454358601938e-06
5781,4,3,4,F1_equilibrated,F3_release_last,4.0900758501127214e-05,2.276344020744268e-06
5782,1,1,1,F1_equilibrated,F3_release_last,2.730857639169932e-05,2.6506100721802026e-07
5782,2,2,2,F1_equilibrated,F3_release_last,-1.934577746663809e-05,0.0
5782,3,4,3,F1_equilibrated,F3_release_last,-3.71145523158932e-05,0.0
5782,4,3,4,F1_equilibrated,F3_release_last,6.114462242126818e-05,0.0
5783,1,1,1,F1_equilibrated,F3_release_last,-2.0427093218282214e-05,0.0
5783,2,2,2,F1_equilibrated,F3_release_last,2.3273051067538848e-05,2.028667746228789e-06
5783,3,4,3,F1_equilibrated,F3_release_last,9.873804777905102e-06,0.0
5783,4,3,4,F1_equilibrated,F3_release_last,-5.085252649871571e-05,0.0
5784,1,1,1,F1_equilibrated,F3_release_last,4.547367439339332e-05,4.0428055106698975e-06
5784,2,2,2,F1_equilibrated,F3_release_last,6.242676099350484e-05,4.629885201210007e-06
5784,3,4,3,F1_equilibrated,F3_release_last,0.00011821209553467362,9.954258734243963e-06
5784,4,3,4,F1_equilibrated,F3_release_last,5.51745337204248e-05,3.3538169193987925e-06
5785,1,1,1,F1_equilibrated,F3_release_last,4.962375688056359e-05,2.557312994437222e-06
5785,2,2,2,F1_equilibrated,F3_release_last,-2.307787445617396e-06,1.2054286395727558e-06
5785,3,4,3,F1_equilibrated,F3_release_last,-4.966670603357868e-05,0.0
5785,4,3,4,F1_equilibrated,F3_release_last,9.011997000911074e-05,2.6056226297418652e-06
5786,1,1,1,F1_equilibrated,F3_release_last,-5.057428050395194e-07,0.0
5786,2,2,2,F1_equilibrated,F3_release_last,5.634907903670754e-05,4.038128647962757e-06
5786,3,4,3,F1_equilibrated,F3_release_last,9.554062486145758e-07,0.0
5786,4,3,4,F1_equilibrated,F3_release_last,-7.355827888667703e-05,0.0
5787,1,1,1,F1_equilibrated,F3_release_last,7.249527140353236e-05,1.0441114594993383e-05
5787,2,2,2,F1_equilibrated,F3_release_last,5.97526674567311e-05,8.435727387227432e-06
5787,3,4,3,F1_equilibrated,F3_release_last,-2.330397071747094e-05,1.254834073665565e-05
5787,4,3,4,F1_equilibrated,F3_release_last,1.4421007538738219e-05,3.3789709177093973e-06
5788,1,1,1,F1_equilibrated,F3_release_last,2.936484325606701e-05,9.486720493669755e-06
5788,2,2,2,F1_equilibrated,F3_release_last,-4.091363244481663e-05,0.0
5788,3,4,3,F1_equilibrated,F3_release_last,-6.600920006602853e-05,0.0
5788,4,3,4,F1_equilibrated,F3_release_last,-4.4855179892235334e-05,0.0
5789,1,1,1,F1_equilibrated,F3_release_last,-3.0105894390478668e-05,0.0
5789,2,2,2,F1_equilibrated,F3_release_last,6.969987078975118e-05,3.302844914041133e-06
5789,3,4,3,F1_equilibrated,F3_release_last,1.1220358122457624e-05,0.0
5789,4,3,4,F1_equilibrated,F3_release_last,-5.098380493985099e-05,0.0
5790,1,1,1,F1_equilibrated,F3_release_last,8.015773865907095e-05,0.0
5790,2,2,2,F1_equilibrated,F3_release_last,8.923399836666037e-06,0.0
5790,3,4,3,F1_equilibrated,F3_release_last,8.432324061643636e-05,3.6800198323150084e-06
5790,4,3,4,F1_equilibrated,F3_release_last,4.747577170950614e-05,0.0
5791,1,1,1,F1_equilibrated,F3_release_last,-3.1626908766342436e-06,0.0
5791,2,2,2,F1_equilibrated,F3_release_last,3.505183405214975e-05,0.0
5791,3,4,3,F1_equilibrated,F3_release_last,6.932648013025476e-06,0.0
5791,4,3,4,F1_equilibrated,F3_release_last,7.34597433633289e-05,6.930694348762667e-07
5792,1,1,1,F1_equilibrated,F3_release_last,5.610817514121753e-05,5.116215227085635e-06
5792,2,2,2,F1_equilibrated,F3_release_last,7.542064388926404e-05,8.301485588836177e-06
5792,3,4,3,F1_equilibrated,F3_release_last,2.169288714126867e-05,0.0
5792,4,3,4,F1_equilibrated,F3_release_last,-6.938239306374366e-06,0.0
5793,1,1,1,F1_equilibrated,F3_release_last,0.00010290611267307383,0.0
5793,2,2,2,F1_equilibrated,F3_release_last,0.00015868534111224348,3.3077084981787187e-06
5793,3,4,3,F1_equilibrated,F3_release_last,0.0001920190614995024,7.496598502388502e-06
5793,4,3,4,F1_equilibrated,F3_release_last,7.500333522047911e-05,0.0
5794,1,1,1,F1_equilibrated,F3_release_last,0.00014799331530500294,1.7555679145964012e-05
5794,2,2,2,F1_equilibrated,F3_release_last,6.300292912461616e-05,1.414001400519007e-06
5794,3,4,3,F1_equilibrated,F3_release_last,9.44074792300722e-05,3.7629951638590156e-06
5794,4,3,4,F1_equilibrated,F3_release_last,0.00019721838621669,2.0429321736906896e-05
5795,1,1,1,F1_equilibrated,F3_release_last,5.815447486410717e-05,0.0
5795,2,2,2,F1_equilibrated,F3_release_last,0.0001298986376666116,2.316578763565376e-06
