elem_label,vis_elem_label,x,y,sdv15,dist_from_notch_tip,component_id,ligament_spanning,crack_extension,mean_crack_direction_deg
76635,76635,0.1485,-0.091633,0.728313,0.688172,1,False,0.688172,0.0
81974,81974,0.0275,-0.0045,0.728021,0.691214,1,False,0.691214,0.0
78151,78151,0.0265,-0.031477,0.727552,0.711807,1,False,0.711807,0.0
76089,76089,0.1485,-0.116382,0.727519,0.709563,1,False,0.709563,0.0
80851,80851,-0.0035,-0.00675,0.726849,0.714358,1,False,0.714358,0.0
77696,77696,0.1175,-0.045715,0.726266,0.666416,1,False,0.666416,0.0
83061,83061,0.0225,-0.0025,0.725648,0.69319,1,False,0.69319,0.0
85772,85772,0.0035,0.0025,0.724202,0.702864,1,False,0.702864,0.0
85233,85233,0.0105,0.0015,0.72368,0.69865,1,False,0.69865,0.0
85773,85773,0.0045,0.0025,0.723657,0.702158,1,False,0.702158,0.0
77169,77169,0.1365,-0.066758,0.723561,0.67331,1,False,0.67331,0.0
79810,79810,0.0475,-0.011438,0.723111,0.68288,1,False,0.68288,0.0
85771,85771,0.0025,0.0025,0.722495,0.703571,1,False,0.703571,0.0
85222,85222,-0.0005,0.0015,0.722131,0.706401,1,False,0.706401,0.0
81431,81431,0.0305,-0.0055,0.722066,0.689899,1,False,0.689899,0.0
82518,82518,0.0255,-0.0035,0.720953,0.691854,1,False,0.691854,0.0
79274,79274,0.0575,-0.015656,0.720803,0.679491,1,False,0.679491,0.0
83033,83033,-0.0055,-0.0025,0.720435,0.712767,1,False,0.712767,0.0
85774,85774,0.0055,0.0025,0.720213,0.701453,1,False,0.701453,0.0
80348,80348,0.0395,-0.008625,0.719216,0.686119,1,False,0.686119,0.0
84148,84148,0.0175,-0.0005,0.719076,0.695202,1,False,0.695202,0.0
80889,80889,0.0345,-0.00675,0.718964,0.688103,1,False,0.688103,0.0
84691,84691,0.0145,0.0005,0.718524,0.696571,1,False,0.696571,0.0
79221,79221,0.0045,-0.015656,0.717923,0.715137,1,False,0.715137,0.0
83605,83605,0.0205,-0.0015,0.716898,0.693846,1,False,0.693846,0.0
80306,80306,-0.0025,-0.008625,0.716149,0.714986,1,False,0.714986,0.0
81975,81975,0.0285,-0.0045,0.714976,0.690531,1,False,0.690531,0.0
85775,85775,0.0065,0.0025,0.714859,0.700749,1,False,0.700749,0.0
78683,78683,0.0125,-0.021984,0.714739,0.71423,1,False,0.71423,0.0
78747,78747,0.0765,-0.021984,0.71456,0.672176,1,False,0.672176,0.0
85234,85234,0.0115,0.0015,0.713573,0.69795,1,False,0.69795,0.0
85770,85770,0.0015,0.0025,0.713401,0.704279,1,False,0.704279,0.0
81396,81396,-0.0045,-0.0055,0.713149,0.714178,1,False,0.714178,0.0
83062,83062,0.0235,-0.0025,0.713106,0.692502,1,False,0.692502,0.0
76057,76057,0.1165,-0.116382,0.711553,0.725947,1,False,0.725947,0.0
79811,79811,0.0485,-0.011438,0.709741,0.682217,1,False,0.682217,0.0
81432,81432,0.0315,-0.0055,0.709653,0.689219,1,False,0.689219,0.0
77622,77622,0.0435,-0.045715,0.709623,0.711475,1,False,0.711475,0.0
76090,76090,0.1495,-0.116382,0.709046,0.709068,1,False,0.709068,0.0
78150,78150,0.0255,-0.031477,0.708593,0.712473,1,False,0.712473,0.0
85776,85776,0.0075,0.0025,0.70826,0.700045,1,False,0.700045,0.0
82519,82519,0.0265,-0.0035,0.708139,0.691169,1,False,0.691169,0.0
84692,84692,0.0155,0.0005,0.707222,0.695874,1,False,0.695874,0.0
84149,84149,0.0185,-0.0005,0.707172,0.694509,1,False,0.694509,0.0
76636,76636,0.1495,-0.091633,0.70672,0.687662,1,False,0.687662,0.0
79275,79275,0.0585,-0.015656,0.706668,0.67884,1,False,0.67884,0.0
77170,77170,0.1375,-0.066758,0.706196,0.672771,1,False,0.672771,0.0
80890,80890,0.0355,-0.00675,0.706066,0.687427,1,False,0.687427,0.0
82487,82487,-0.0055,-0.0035,0.70552,0.713472,1,False,0.713472,0.0
79762,79762,-0.0005,-0.011438,0.704935,0.71559,1,False,0.71559,0.0
76579,76579,0.0925,-0.091633,0.704726,0.718391,1,False,0.718391,0.0
83606,83606,0.0215,-0.0015,0.704646,0.693155,1,False,0.693155,0.0
80349,80349,0.0405,-0.008625,0.704529,0.685448,1,False,0.685448,0.0
85235,85235,0.0125,0.0015,0.703347,0.697251,1,False,0.697251,0.0
81976,81976,0.0295,-0.0045,0.70227,0.689848,1,False,0.689848,0.0
78224,78224,0.0995,-0.031477,0.700831,0.665483,1,False,0.665483,0.0
85777,85777,0.0085,0.0025,0.700815,0.699341,1,False,0.699341,0.0
83063,83063,0.0245,-0.0025,0.700675,0.691814,1,False,0.691814,0.0
77099,77099,0.0665,-0.066758,0.700258,0.713538,1,False,0.713538,0.0
77697,77697,0.1185,-0.045715,0.697576,0.665843,1,False,0.665843,0.0
81433,81433,0.0325,-0.0055,0.697416,0.688539,1,False,0.688539,0.0
78682,78682,0.0115,-0.021984,0.69685,0.714913,1,False,0.714913,0.0
84693,84693,0.0165,0.0005,0.695956,0.695178,1,False,0.695178,0.0
79220,79220,0.0035,-0.015656,0.695776,0.715831,1,False,0.715831,0.0
82520,82520,0.0275,-0.0035,0.695479,0.690484,1,False,0.690484,0.0
84150,84150,0.0195,-0.0005,0.695351,0.693816,1,False,0.693816,0.0
79812,79812,0.0495,-0.011438,0.695051,0.681556,1,False,0.681556,0.0
79276,79276,0.0595,-0.015656,0.693925,0.67819,1,False,0.67819,0.0
85236,85236,0.0135,0.0015,0.693036,0.696552,1,False,0.696552,0.0
85778,85778,0.0095,0.0025,0.692772,0.698639,1,False,0.698639,0.0
80891,80891,0.0365,-0.00675,0.69263,0.686752,1,False,0.686752,0.0
83607,83607,0.0225,-0.0015,0.69253,0.692466,1,False,0.692466,0.0
85769,85769,0.0005,0.0025,0.690865,0.704987,1,False,0.704987,0.0
80350,80350,0.0415,-0.008625,0.690783,0.684779,1,False,0.684779,0.0
76091,76091,0.1505,-0.116382,0.690629,0.708574,1,False,0.708574,0.0
78149,78149,0.0245,-0.031477,0.69002,0.713139,1,False,0.713139,0.0
81977,81977,0.0305,-0.0045,0.689891,0.689167,1,False,0.689167,0.0
78748,78748,0.0775,-0.021984,0.689522,0.671546,1,False,0.671546,0.0
83064,83064,0.0255,-0.0025,0.688347,0.691127,1,False,0.691127,0.0
77171,77171,0.1385,-0.066758,0.688168,0.672233,1,False,0.672233,0.0
76056,76056,0.1155,-0.116382,0.687994,0.726476,1,False,0.726476,0.0
81941,81941,-0.0055,-0.0045,0.687167,0.714178,1,False,0.714178,0.0
77621,77621,0.0425,-0.045715,0.68702,0.712117,1,False,0.712117,0.0
76637,76637,0.1505,-0.091633,0.685575,0.687153,1,False,0.687153,0.0
81434,81434,0.0335,-0.0055,0.685263,0.687861,1,False,0.687861,0.0
80850,80850,-0.0045,-0.00675,0.685059,0.715064,1,False,0.715064,0.0
84694,84694,0.0175,0.0005,0.684732,0.694483,1,False,0.694483,0.0
85779,85779,0.0105,0.0025,0.684293,0.697937,1,False,0.697937,0.0
84151,84151,0.0205,-0.0005,0.683626,0.693124,1,False,0.693124,0.0
82521,82521,0.0285,-0.0035,0.683035,0.6898,1,False,0.6898,0.0
85237,85237,0.0145,0.0015,0.682665,0.695854,1,False,0.695854,0.0
79277,79277,0.0605,-0.015656,0.682271,0.677541,1,False,0.677541,0.0
79813,79813,0.0505,-0.011438,0.682267,0.680895,1,False,0.680895,0.0
83608,83608,0.0235,-0.0015,0.680544,0.691776,1,False,0.691776,0.0
80305,80305,-0.0035,-0.008625,0.680416,0.71569,1,False,0.71569,0.0
80892,80892,0.0375,-0.00675,0.679582,0.686077,1,False,0.686077,0.0
