element,phase_variable,phase_value,threshold,step,frame
29043,SDV15,0.999970555305481,0.5,Step-2,140
29044,SDV15,1.000497817993164,0.5,Step-2,140
29045,SDV15,1.0003412961959839,0.5,Step-2,140
29046,SDV15,0.9937602877616882,0.5,Step-2,140
29047,SDV15,0.9712782502174377,0.5,Step-2,140
29048,SDV15,0.9604353308677673,0.5,Step-2,140
29049,SDV15,0.9535263180732727,0.5,Step-2,140
29050,SDV15,0.9482120275497437,0.5,Step-2,140
29051,SDV15,0.9430941939353943,0.5,Step-2,140
29052,SDV15,0.9359776973724365,0.5,Step-2,140
29053,SDV15,0.9006347060203552,0.5,Step-2,140
29054,SDV15,0.7980201840400696,0.5,Step-2,140
29055,SDV15,0.7336664795875549,0.5,Step-2,140
29056,SDV15,0.6896138787269592,0.5,Step-2,140
29057,SDV15,0.6568537950515747,0.5,Step-2,140
29058,SDV15,0.6302781105041504,0.5,Step-2,140
29059,SDV15,0.6063235402107239,0.5,Step-2,140
29060,SDV15,0.5816627144813538,0.5,Step-2,140
29061,SDV15,0.5523760914802551,0.5,Step-2,140
29062,SDV15,0.5220690965652466,0.5,Step-2,140
29063,SDV15,0.5040685534477234,0.5,Step-2,140
29261,SDV15,0.5455425977706909,0.5,Step-2,140
29262,SDV15,0.6355674266815186,0.5,Step-2,140
29263,SDV15,0.7312295436859131,0.5,Step-2,140
29264,SDV15,0.8226588368415833,0.5,Step-2,140
29265,SDV15,0.9305921792984009,0.5,Step-2,140
29266,SDV15,0.9675090312957764,0.5,Step-2,140
29267,SDV15,0.9800230264663696,0.5,Step-2,140
29268,SDV15,0.9958570599555969,0.5,Step-2,140
29269,SDV15,1.0000826120376587,0.5,Step-2,140
29270,SDV15,1.000149130821228,0.5,Step-2,140
29271,SDV15,1.0003018379211426,0.5,Step-2,140
29272,SDV15,1.00021231174469,0.5,Step-2,140
29273,SDV15,0.995052695274353,0.5,Step-2,140
29274,SDV15,0.9772812724113464,0.5,Step-2,140
29275,SDV15,0.9699568748474121,0.5,Step-2,140
29276,SDV15,0.9646170735359192,0.5,Step-2,140
29277,SDV15,0.9581031203269958,0.5,Step-2,140
29278,SDV15,0.9270163774490356,0.5,Step-2,140
29279,SDV15,0.8377661108970642,0.5,Step-2,140
29280,SDV15,0.7888779044151306,0.5,Step-2,140
29281,SDV15,0.7564461827278137,0.5,Step-2,140
29282,SDV15,0.7309978008270264,0.5,Step-2,140
29283,SDV15,0.7068575620651245,0.5,Step-2,140
29284,SDV15,0.6781883835792542,0.5,Step-2,140
29285,SDV15,0.6446439623832703,0.5,Step-2,140
29286,SDV15,0.6179130673408508,0.5,Step-2,140
29287,SDV15,0.5818943381309509,0.5,Step-2,140
29288,SDV15,0.5484347939491272,0.5,Step-2,140
29289,SDV15,0.5192033648490906,0.5,Step-2,140
29493,SDV15,0.5862808227539062,0.5,Step-2,140
29494,SDV15,0.6994614601135254,0.5,Step-2,140
29495,SDV15,0.8145989775657654,0.5,Step-2,140
29496,SDV15,0.9416685104370117,0.5,Step-2,140
29497,SDV15,0.9931595325469971,0.5,Step-2,140
29498,SDV15,1.0000250339508057,0.5,Step-2,140
29499,SDV15,1.000193476676941,0.5,Step-2,140
29500,SDV15,1.0001635551452637,0.5,Step-2,140
29501,SDV15,1.0000985860824585,0.5,Step-2,140
29502,SDV15,0.9959063529968262,0.5,Step-2,140
29503,SDV15,0.9812013506889343,0.5,Step-2,140
29504,SDV15,0.9744992256164551,0.5,Step-2,140
29505,SDV15,0.9486034512519836,0.5,Step-2,140
29506,SDV15,0.8754679560661316,0.5,Step-2,140
29507,SDV15,0.8402397036552429,0.5,Step-2,140
29508,SDV15,0.8142383098602295,0.5,Step-2,140
29509,SDV15,0.786660373210907,0.5,Step-2,140
29510,SDV15,0.7518103122711182,0.5,Step-2,140
29511,SDV15,0.7179304957389832,0.5,Step-2,140
29512,SDV15,0.6790733337402344,0.5,Step-2,140
29513,SDV15,0.6465378999710083,0.5,Step-2,140
29514,SDV15,0.6185458898544312,0.5,Step-2,140
29515,SDV15,0.5924910306930542,0.5,Step-2,140
29516,SDV15,0.5669405460357666,0.5,Step-2,140
29517,SDV15,0.5418446660041809,0.5,Step-2,140
29518,SDV15,0.5152461528778076,0.5,Step-2,140
29724,SDV15,0.5074918270111084,0.5,Step-2,140
29725,SDV15,0.6132288575172424,0.5,Step-2,140
29726,SDV15,0.7458649277687073,0.5,Step-2,140
29727,SDV15,0.9247515201568604,0.5,Step-2,140
29728,SDV15,0.9924697279930115,0.5,Step-2,140
29729,SDV15,1.0002250671386719,0.5,Step-2,140
29730,SDV15,1.0002715587615967,0.5,Step-2,140
29731,SDV15,0.9961664080619812,0.5,Step-2,140
29732,SDV15,0.9825122952461243,0.5,Step-2,140
29733,SDV15,0.9758371114730835,0.5,Step-2,140
29734,SDV15,0.9537768959999084,0.5,Step-2,140
29735,SDV15,0.892508864402771,0.5,Step-2,140
29736,SDV15,0.8618549108505249,0.5,Step-2,140
29737,SDV15,0.8276012539863586,0.5,Step-2,140
29738,SDV15,0.790310800075531,0.5,Step-2,140
29739,SDV15,0.7536614537239075,0.5,Step-2,140
29740,SDV15,0.7234272360801697,0.5,Step-2,140
29741,SDV15,0.6945043206214905,0.5,Step-2,140
29742,SDV15,0.6649952530860901,0.5,Step-2,140
29743,SDV15,0.6343128681182861,0.5,Step-2,140
29744,SDV15,0.6042502522468567,0.5,Step-2,140
29745,SDV15,0.5756978392601013,0.5,Step-2,140
29746,SDV15,0.5496216416358948,0.5,Step-2,140
29747,SDV15,0.5253065228462219,0.5,Step-2,140
29748,SDV15,0.5019978284835815,0.5,Step-2,140
29956,SDV15,0.5144546031951904,0.5,Step-2,140
29957,SDV15,0.6249144673347473,0.5,Step-2,140
29958,SDV15,0.769869863986969,0.5,Step-2,140
29959,SDV15,0.9579607248306274,0.5,Step-2,140
29960,SDV15,1.000030279159546,0.5,Step-2,140
29961,SDV15,1.0003774166107178,0.5,Step-2,140
29962,SDV15,0.9931110143661499,0.5,Step-2,140
29963,SDV15,0.9565428495407104,0.5,Step-2,140
29964,SDV15,0.8972979187965393,0.5,Step-2,140
29965,SDV15,0.8663031458854675,0.5,Step-2,140
29966,SDV15,0.834492564201355,0.5,Step-2,140
29967,SDV15,0.8007029891014099,0.5,Step-2,140
29968,SDV15,0.765687882900238,0.5,Step-2,140
29969,SDV15,0.7338090538978577,0.5,Step-2,140
29970,SDV15,0.7021046876907349,0.5,Step-2,140
29971,SDV15,0.6715549230575562,0.5,Step-2,140
29972,SDV15,0.6427732110023499,0.5,Step-2,140
29973,SDV15,0.6155442595481873,0.5,Step-2,140
29974,SDV15,0.5888178944587708,0.5,Step-2,140
29975,SDV15,0.5623754858970642,0.5,Step-2,140
29976,SDV15,0.5365239977836609,0.5,Step-2,140
29977,SDV15,0.511824369430542,0.5,Step-2,140
30191,SDV15,0.576069712638855,0.5,Step-2,140
30192,SDV15,0.868060827255249,0.5,Step-2,140
30193,SDV15,0.9447306990623474,0.5,Step-2,140
30194,SDV15,0.9254690408706665,0.5,Step-2,140
30195,SDV15,0.8381792306900024,0.5,Step-2,140
30196,SDV15,0.7992926239967346,0.5,Step-2,140
30197,SDV15,0.7655109763145447,0.5,Step-2,140
30198,SDV15,0.7360960245132446,0.5,Step-2,140
30199,SDV15,0.706984281539917,0.5,Step-2,140
30200,SDV15,0.6781184673309326,0.5,Step-2,140
30201,SDV15,0.6497872471809387,0.5,Step-2,140
30202,SDV15,0.6223811507225037,0.5,Step-2,140
30203,SDV15,0.595849335193634,0.5,Step-2,140
30204,SDV15,0.5703727006912231,0.5,Step-2,140
30205,SDV15,0.5458685755729675,0.5,Step-2,140
30206,SDV15,0.5221177339553833,0.5,Step-2,140
30423,SDV15,0.5348094701766968,0.5,Step-2,140
30424,SDV15,0.6520982980728149,0.5,Step-2,140
30425,SDV15,0.7217512130737305,0.5,Step-2,140
30426,SDV15,0.7323815226554871,0.5,Step-2,140
30427,SDV15,0.7208059430122375,0.5,Step-2,140
30428,SDV15,0.6941096782684326,0.5,Step-2,140
30429,SDV15,0.6696398854255676,0.5,Step-2,140
30430,SDV15,0.6455056071281433,0.5,Step-2,140
30431,SDV15,0.6215839982032776,0.5,Step-2,140
30432,SDV15,0.5976296067237854,0.5,Step-2,140
30433,SDV15,0.573848307132721,0.5,Step-2,140
30434,SDV15,0.5504642128944397,0.5,Step-2,140
30435,SDV15,0.527658224105835,0.5,Step-2,140
30436,SDV15,0.5055135488510132,0.5,Step-2,140
30656,SDV15,0.5289267897605896,0.5,Step-2,140
30657,SDV15,0.5800545811653137,0.5,Step-2,140
30658,SDV15,0.6008999347686768,0.5,Step-2,140
30659,SDV15,0.6026729345321655,0.5,Step-2,140
30660,SDV15,0.5949856638908386,0.5,Step-2,140
30661,SDV15,0.5801394581794739,0.5,Step-2,140
30662,SDV15,0.5628196597099304,0.5,Step-2,140
30663,SDV15,0.5442345142364502,0.5,Step-2,140
30664,SDV15,0.5249968767166138,0.5,Step-2,140
30665,SDV15,0.5054701566696167,0.5,Step-2,140
