step,step_time,variable,value
Step-2,0.09910000115633011,ALLEE,0.0
Step-2,0.09920000284910202,ALLEE,0.0
Step-2,0.09929999709129333,ALLEE,0.0
Step-2,0.09939999878406525,ALLEE,0.0
Step-2,0.09950000047683716,ALLEE,0.0
Step-2,0.09960000216960907,ALLEE,0.0
Step-2,0.09969999641180038,ALLEE,0.0
Step-2,0.0997999981045723,ALLEE,0.0
Step-2,0.09989999979734421,ALLEE,0.0
Step-2,0.10000000149011612,ALLEE,0.0
Step-2,0.10010000318288803,ALLEE,0.0
Step-2,0.10019999742507935,ALLEE,0.0
Step-2,0.10029999911785126,ALLEE,0.0
Step-2,0.10040000081062317,ALLEE,0.0
Step-2,0.10050000250339508,ALLEE,0.0
Step-2,0.1005999967455864,ALLEE,0.0
Step-2,0.1006999984383583,ALLEE,0.0
Step-2,0.10080000013113022,ALLEE,0.0
Step-2,0.10090000182390213,ALLEE,0.0
Step-2,0.10100000351667404,ALLEE,0.0
Step-2,0.10109999775886536,ALLEE,0.0
Step-2,0.10119999945163727,ALLEE,0.0
Step-2,0.10130000114440918,ALLEE,0.0
Step-2,0.10140000283718109,ALLEE,0.0
Step-2,0.1014999970793724,ALLEE,0.0
Step-2,0.10159999877214432,ALLEE,0.0
Step-2,0.10170000046491623,ALLEE,0.0
Step-2,0.10180000215768814,ALLEE,0.0
Step-2,0.10189999639987946,ALLEE,0.0
Step-2,0.10199999809265137,ALLEE,0.0
Step-2,0.10209999978542328,ALLEE,0.0
Step-2,0.10220000147819519,ALLEE,0.0
Step-2,0.1023000031709671,ALLEE,0.0
Step-2,0.10239999741315842,ALLEE,0.0
Step-2,0.10249999910593033,ALLEE,0.0
Step-2,0.10260000079870224,ALLEE,0.0
Step-2,0.10270000249147415,ALLEE,0.0
Step-2,0.10279999673366547,ALLEE,0.0
Step-2,0.10289999842643738,ALLEE,0.0
Step-2,0.10300000011920929,ALLEE,0.0
Step-2,0.1031000018119812,ALLEE,0.0
Step-2,0.10320000350475311,ALLEE,0.0
Step-2,0.10329999774694443,ALLEE,0.0
Step-2,0.10339999943971634,ALLEE,0.0
Step-2,0.10350000113248825,ALLEE,0.0
Step-2,0.10360000282526016,ALLEE,0.0
Step-2,0.10369999706745148,ALLEE,0.0
Step-2,0.10379999876022339,ALLEE,0.0
Step-2,0.1039000004529953,ALLEE,0.0
Step-2,0.10400000214576721,ALLEE,0.0
Step-2,0.10409999638795853,ALLEE,0.0
Step-2,0.10419999808073044,ALLEE,0.0
Step-2,0.10429999977350235,ALLEE,0.0
Step-2,0.10440000146627426,ALLEE,0.0
Step-2,0.10450000315904617,ALLEE,0.0
Step-2,0.10459999740123749,ALLEE,0.0
Step-2,0.1046999990940094,ALLEE,0.0
Step-2,0.10480000078678131,ALLEE,0.0
Step-2,0.10490000247955322,ALLEE,0.0
Step-2,0.10499999672174454,ALLEE,0.0
Step-2,0.10509999841451645,ALLEE,0.0
Step-2,0.10520000010728836,ALLEE,0.0
Step-2,0.10530000180006027,ALLEE,0.0
Step-2,0.10540000349283218,ALLEE,0.0
Step-2,0.1054999977350235,ALLEE,0.0
Step-2,0.10559999942779541,ALLEE,0.0
Step-2,0.10570000112056732,ALLEE,0.0
Step-2,0.10580000281333923,ALLEE,0.0
Step-2,0.10589999705553055,ALLEE,0.0
Step-2,0.10599999874830246,ALLEE,0.0
Step-2,0.10610000044107437,ALLEE,0.0
Step-2,0.10620000213384628,ALLEE,0.0
Step-2,0.1062999963760376,ALLEE,0.0
Step-2,0.10639999806880951,ALLEE,0.0
Step-2,0.10649999976158142,ALLEE,0.0
Step-2,0.10660000145435333,ALLEE,0.0
Step-2,0.10670000314712524,ALLEE,0.0
Step-2,0.10679999738931656,ALLEE,0.0
Step-2,0.10689999908208847,ALLEE,0.0
Step-2,0.10700000077486038,ALLEE,0.0
Step-2,0.1071000024676323,ALLEE,0.0
Step-2,0.10719999670982361,ALLEE,0.0
Step-2,0.10729999840259552,ALLEE,0.0
Step-2,0.10740000009536743,ALLEE,0.0
Step-2,0.10750000178813934,ALLEE,0.0
Step-2,0.10760000348091125,ALLEE,0.0
Step-2,0.10769999772310257,ALLEE,0.0
Step-2,0.10779999941587448,ALLEE,0.0
Step-2,0.10790000110864639,ALLEE,0.0
Step-2,0.1080000028014183,ALLEE,0.0
Step-2,0.10809999704360962,ALLEE,0.0
Step-2,0.10819999873638153,ALLEE,0.0
Step-2,0.10830000042915344,ALLEE,0.0
Step-2,0.10840000212192535,ALLEE,0.0
Step-2,0.10849999636411667,ALLEE,0.0
Step-2,0.10859999805688858,ALLEE,0.0
Step-2,0.10869999974966049,ALLEE,0.0
Step-2,0.1088000014424324,ALLEE,0.0
Step-2,0.10890000313520432,ALLEE,0.0
Step-2,0.10899999737739563,ALLEE,0.0
Step-2,0.10909999907016754,ALLEE,0.0
Step-2,0.10920000076293945,ALLEE,0.0
Step-2,0.10930000245571136,ALLEE,0.0
Step-2,0.10939999669790268,ALLEE,0.0
Step-2,0.10949999839067459,ALLEE,0.0
Step-2,0.1096000000834465,ALLEE,0.0
Step-2,0.10970000177621841,ALLEE,0.0
Step-2,0.10980000346899033,ALLEE,0.0
Step-2,0.10989999771118164,ALLEE,0.0
Step-2,0.10999999940395355,ALLEE,0.0
Step-2,0.11010000109672546,ALLEE,0.0
Step-2,0.11020000278949738,ALLEE,0.0
Step-2,0.11029999703168869,ALLEE,0.0
Step-2,0.1103999987244606,ALLEE,0.0
Step-2,0.11050000041723251,ALLEE,0.0
Step-2,0.11060000211000443,ALLEE,0.0
Step-2,0.11069999635219574,ALLEE,0.0
Step-2,0.11079999804496765,ALLEE,0.0
Step-2,0.11089999973773956,ALLEE,0.0
Step-2,0.11100000143051147,ALLEE,0.0
Step-2,0.11110000312328339,ALLEE,0.0
Step-2,0.1111999973654747,ALLEE,0.0
Step-2,0.11129999905824661,ALLEE,0.0
Step-2,0.11140000075101852,ALLEE,0.0
Step-2,0.11150000244379044,ALLEE,0.0
Step-2,0.11159999668598175,ALLEE,0.0
Step-2,0.11169999837875366,ALLEE,0.0
Step-2,0.11180000007152557,ALLEE,0.0
Step-2,0.11190000176429749,ALLEE,0.0
Step-2,0.1120000034570694,ALLEE,0.0
Step-2,0.11209999769926071,ALLEE,0.0
Step-2,0.11219999939203262,ALLEE,0.0
Step-2,0.11230000108480453,ALLEE,0.0
Step-2,0.11240000277757645,ALLEE,0.0
Step-2,0.11249999701976776,ALLEE,0.0
Step-2,0.11259999871253967,ALLEE,0.0
Step-2,0.11270000040531158,ALLEE,0.0
Step-2,0.1128000020980835,ALLEE,0.0
Step-2,0.11289999634027481,ALLEE,0.0
Step-2,0.11299999803304672,ALLEE,0.0
Step-2,0.11309999972581863,ALLEE,0.0
Step-2,0.11320000141859055,ALLEE,0.0
Step-2,0.11330000311136246,ALLEE,0.0
Step-2,0.11339999735355377,ALLEE,0.0
Step-2,0.11349999904632568,ALLEE,0.0
Step-2,0.1136000007390976,ALLEE,0.0
Step-2,0.1137000024318695,ALLEE,0.0
Step-2,0.11379999667406082,ALLEE,0.0
Step-2,0.11389999836683273,ALLEE,0.0
Step-2,0.11400000005960464,ALLEE,0.0
Step-2,0.11410000175237656,ALLEE,0.0
Step-2,0.11420000344514847,ALLEE,0.0
Step-2,0.11429999768733978,ALLEE,0.0
Step-2,0.1143999993801117,ALLEE,0.0
Step-2,0.1145000010728836,ALLEE,0.0
Step-2,0.11460000276565552,ALLEE,0.0
Step-2,0.11469999700784683,ALLEE,0.0
Step-2,0.11479999870061874,ALLEE,0.0
Step-2,0.11490000039339066,ALLEE,0.0
Step-2,0.11500000208616257,ALLEE,0.0
Step-2,0.11509999632835388,ALLEE,0.0
Step-2,0.1151999980211258,ALLEE,0.0
Step-2,0.1152999997138977,ALLEE,0.0
Step-2,0.11540000140666962,ALLEE,0.0
Step-2,0.11550000309944153,ALLEE,0.0
Step-2,0.11559999734163284,ALLEE,0.0
Step-2,0.11569999903440475,ALLEE,0.0
Step-2,0.11580000072717667,ALLEE,0.0
Step-2,0.11590000241994858,ALLEE,0.0
Step-2,0.11599999666213989,ALLEE,0.0
Step-2,0.1160999983549118,ALLEE,0.0
Step-2,0.11620000004768372,ALLEE,0.0
Step-2,0.11630000174045563,ALLEE,0.0
Step-2,0.11640000343322754,ALLEE,0.0
Step-2,0.11649999767541885,ALLEE,0.0
Step-2,0.11659999936819077,ALLEE,0.0
Step-2,0.11670000106096268,ALLEE,0.0
Step-2,0.11680000275373459,ALLEE,0.0
Step-2,0.1168999969959259,ALLEE,0.0
Step-2,0.11699999868869781,ALLEE,0.0
Step-2,0.11710000038146973,ALLEE,0.0
Step-2,0.11720000207424164,ALLEE,0.0
Step-2,0.11729999631643295,ALLEE,0.0
Step-2,0.11739999800920486,ALLEE,0.0
Step-2,0.11749999970197678,ALLEE,0.0
Step-2,0.11760000139474869,ALLEE,0.0
Step-2,0.1177000030875206,ALLEE,0.0
Step-2,0.11779999732971191,ALLEE,0.0
Step-2,0.11789999902248383,ALLEE,0.0
Step-2,0.11800000071525574,ALLEE,0.0
Step-2,0.11810000240802765,ALLEE,0.0
Step-2,0.11819999665021896,ALLEE,0.0
Step-2,0.11829999834299088,ALLEE,0.0
Step-2,0.11840000003576279,ALLEE,0.0
Step-2,0.1185000017285347,ALLEE,0.0
Step-2,0.11860000342130661,ALLEE,0.0
Step-2,0.11869999766349792,ALLEE,0.0
Step-2,0.11879999935626984,ALLEE,0.0
Step-2,0.11890000104904175,ALLEE,0.0
Step-2,0.11900000274181366,ALLEE,0.0
Step-2,0.11909999698400497,ALLEE,0.0
Step-2,0.11919999867677689,ALLEE,0.0
Step-2,0.1193000003695488,ALLEE,0.0
Step-2,0.11940000206232071,ALLEE,0.0
Step-2,0.11949999630451202,ALLEE,0.0
Step-2,0.11959999799728394,ALLEE,0.0
Step-2,0.11969999969005585,ALLEE,0.0
Step-2,0.11980000138282776,ALLEE,0.0
Step-2,0.11990000307559967,ALLEE,0.0
Step-2,0.11999999731779099,ALLEE,0.0
Step-2,0.1200999990105629,ALLEE,0.0
Step-2,0.12020000070333481,ALLEE,0.0
Step-2,0.12030000239610672,ALLEE,0.0
Step-2,0.12039999663829803,ALLEE,0.0
Step-2,0.12049999833106995,ALLEE,0.0
Step-2,0.12060000002384186,ALLEE,0.0
Step-2,0.12070000171661377,ALLEE,0.0
Step-2,0.12080000340938568,ALLEE,0.0
Step-2,0.120899997651577,ALLEE,0.0
Step-2,0.12099999934434891,ALLEE,0.0
Step-2,0.12110000103712082,ALLEE,0.0
Step-2,0.12120000272989273,ALLEE,0.0
Step-2,0.12129999697208405,ALLEE,0.0
Step-2,0.12139999866485596,ALLEE,0.0
Step-2,0.12150000035762787,ALLEE,0.0
Step-2,0.12160000205039978,ALLEE,0.0
Step-2,0.1216999962925911,ALLEE,0.0
Step-2,0.121799997985363,ALLEE,0.0
Step-2,0.12189999967813492,ALLEE,0.0
Step-2,0.12200000137090683,ALLEE,0.0
Step-2,0.12210000306367874,ALLEE,0.0
Step-2,0.12219999730587006,ALLEE,0.0
Step-2,0.12229999899864197,ALLEE,0.0
Step-2,0.12240000069141388,ALLEE,0.0
Step-2,0.12250000238418579,ALLEE,0.0
Step-2,0.1225999966263771,ALLEE,0.0
Step-2,0.12269999831914902,ALLEE,0.0
Step-2,0.12280000001192093,ALLEE,0.0
Step-2,0.12290000170469284,ALLEE,0.0
Step-2,0.12300000339746475,ALLEE,0.0
Step-2,0.12309999763965607,ALLEE,0.0
Step-2,0.12319999933242798,ALLEE,0.0
Step-2,0.12330000102519989,ALLEE,0.0
Step-2,0.1234000027179718,ALLEE,0.0
Step-2,0.12349999696016312,ALLEE,0.0
Step-2,0.12359999865293503,ALLEE,0.0
Step-2,0.12370000034570694,ALLEE,0.0
Step-2,0.12380000203847885,ALLEE,0.0
Step-2,0.12389999628067017,ALLEE,0.0
Step-2,0.12399999797344208,ALLEE,0.0
Step-2,0.12409999966621399,ALLEE,0.0
Step-2,0.1242000013589859,ALLEE,0.0
Step-2,0.12430000305175781,ALLEE,0.0
Step-2,0.12439999729394913,ALLEE,0.0
Step-2,0.12449999898672104,ALLEE,0.0
Step-2,0.12460000067949295,ALLEE,0.0
Step-2,0.12470000237226486,ALLEE,0.0
Step-2,0.12479999661445618,ALLEE,0.0
Step-2,0.12489999830722809,ALLEE,0.0
Step-2,0.125,ALLEE,0.0
Step-2,0.1251000016927719,ALLEE,0.0
Step-2,0.12520000338554382,ALLEE,0.0
Step-2,0.12530000507831573,ALLEE,0.0
Step-2,0.12540000677108765,ALLEE,0.0
Step-2,0.12549999356269836,ALLEE,0.0
Step-2,0.12559999525547028,ALLEE,0.0
Step-2,0.1256999969482422,ALLEE,0.0
Step-2,0.1257999986410141,ALLEE,0.0
Step-2,0.125900000333786,ALLEE,0.0
Step-2,0.12600000202655792,ALLEE,0.0
Step-2,0.12610000371932983,ALLEE,0.0
Step-2,0.12620000541210175,ALLEE,0.0
Step-2,0.12630000710487366,ALLEE,0.0
Step-2,0.12639999389648438,ALLEE,0.0
Step-2,0.1264999955892563,ALLEE,0.0
Step-2,0.1265999972820282,ALLEE,0.0
Step-2,0.1266999989748001,ALLEE,0.0
Step-2,0.12680000066757202,ALLEE,0.0
Step-2,0.12690000236034393,ALLEE,0.0
Step-2,0.12700000405311584,ALLEE,0.0
Step-2,0.12710000574588776,ALLEE,0.0
Step-2,0.12720000743865967,ALLEE,0.0
Step-2,0.12729999423027039,ALLEE,0.0
Step-2,0.1273999959230423,ALLEE,0.0
Step-2,0.1274999976158142,ALLEE,0.0
Step-2,0.12759999930858612,ALLEE,0.0
Step-2,0.12770000100135803,ALLEE,0.0
Step-2,0.12780000269412994,ALLEE,0.0
Step-2,0.12790000438690186,ALLEE,0.0
Step-2,0.12800000607967377,ALLEE,0.0
Step-2,0.12809999287128448,ALLEE,0.0
Step-2,0.1281999945640564,ALLEE,0.0
Step-2,0.1282999962568283,ALLEE,0.0
Step-2,0.12839999794960022,ALLEE,0.0
Step-2,0.12849999964237213,ALLEE,0.0
Step-2,0.12860000133514404,ALLEE,0.0
Step-2,0.12870000302791595,ALLEE,0.0
Step-2,0.12880000472068787,ALLEE,0.0
Step-2,0.12890000641345978,ALLEE,0.0
Step-2,0.1289999932050705,ALLEE,0.0
Step-2,0.1290999948978424,ALLEE,0.0
Step-2,0.12919999659061432,ALLEE,0.0
Step-2,0.12929999828338623,ALLEE,0.0
Step-2,0.12939999997615814,ALLEE,0.0
Step-2,0.12950000166893005,ALLEE,0.0
Step-2,0.12960000336170197,ALLEE,0.0
Step-2,0.12970000505447388,ALLEE,0.0
Step-2,0.1298000067472458,ALLEE,0.0
Step-2,0.1298999935388565,ALLEE,0.0
Step-2,0.12999999523162842,ALLEE,0.0
Step-2,0.13009999692440033,ALLEE,0.0
Step-2,0.13019999861717224,ALLEE,0.0
Step-2,0.13030000030994415,ALLEE,0.0
Step-2,0.13040000200271606,ALLEE,0.0
Step-2,0.13050000369548798,ALLEE,0.0
Step-2,0.1306000053882599,ALLEE,0.0
Step-2,0.1307000070810318,ALLEE,0.0
Step-2,0.13079999387264252,ALLEE,0.0
Step-2,0.13089999556541443,ALLEE,0.0
Step-2,0.13099999725818634,ALLEE,0.0
Step-2,0.13109999895095825,ALLEE,0.0
Step-2,0.13120000064373016,ALLEE,0.0
Step-2,0.13130000233650208,ALLEE,0.0
Step-2,0.131400004029274,ALLEE,0.0
Step-2,0.1315000057220459,ALLEE,0.0
Step-2,0.1316000074148178,ALLEE,0.0
Step-2,0.13169999420642853,ALLEE,0.0
Step-2,0.13179999589920044,ALLEE,0.0
Step-2,0.13189999759197235,ALLEE,0.0
Step-2,0.13199999928474426,ALLEE,0.0
Step-2,0.13210000097751617,ALLEE,0.0
Step-2,0.13220000267028809,ALLEE,0.0
Step-2,0.13230000436306,ALLEE,0.0
Step-2,0.1324000060558319,ALLEE,0.0
Step-2,0.13249999284744263,ALLEE,0.0
Step-2,0.13259999454021454,ALLEE,0.0
Step-2,0.13269999623298645,ALLEE,0.0
Step-2,0.13279999792575836,ALLEE,0.0
Step-2,0.13289999961853027,ALLEE,0.0
Step-2,0.13300000131130219,ALLEE,0.0
Step-2,0.1331000030040741,ALLEE,0.0
Step-2,0.133200004696846,ALLEE,0.0
Step-2,0.13330000638961792,ALLEE,0.0
Step-2,0.13339999318122864,ALLEE,0.0
Step-2,0.13349999487400055,ALLEE,0.0
Step-2,0.13359999656677246,ALLEE,0.0
Step-2,0.13369999825954437,ALLEE,0.0
Step-2,0.13379999995231628,ALLEE,0.0
Step-2,0.1339000016450882,ALLEE,0.0
Step-2,0.1340000033378601,ALLEE,0.0
Step-2,0.13410000503063202,ALLEE,0.0
Step-2,0.13420000672340393,ALLEE,0.0
Step-2,0.13429999351501465,ALLEE,0.0
Step-2,0.13439999520778656,ALLEE,0.0
Step-2,0.13449999690055847,ALLEE,0.0
Step-2,0.13459999859333038,ALLEE,0.0
Step-2,0.1347000002861023,ALLEE,0.0
Step-2,0.1348000019788742,ALLEE,0.0
Step-2,0.13490000367164612,ALLEE,0.0
Step-2,0.13500000536441803,ALLEE,0.0
Step-2,0.13510000705718994,ALLEE,0.0
Step-2,0.13519999384880066,ALLEE,0.0
Step-2,0.13529999554157257,ALLEE,0.0
Step-2,0.13539999723434448,ALLEE,0.0
Step-2,0.1354999989271164,ALLEE,0.0
Step-2,0.1356000006198883,ALLEE,0.0
Step-2,0.13570000231266022,ALLEE,0.0
Step-2,0.13580000400543213,ALLEE,0.0
Step-2,0.13590000569820404,ALLEE,0.0
Step-2,0.13600000739097595,ALLEE,0.0
Step-2,0.13609999418258667,ALLEE,0.0
Step-2,0.13619999587535858,ALLEE,0.0
Step-2,0.1362999975681305,ALLEE,0.0
Step-2,0.1363999992609024,ALLEE,0.0
Step-2,0.13650000095367432,ALLEE,0.0
Step-2,0.13660000264644623,ALLEE,0.0
Step-2,0.13670000433921814,ALLEE,0.0
Step-2,0.13680000603199005,ALLEE,0.0
Step-2,0.13689999282360077,ALLEE,0.0
Step-2,0.13699999451637268,ALLEE,0.0
Step-2,0.1370999962091446,ALLEE,0.0
Step-2,0.1371999979019165,ALLEE,0.0
Step-2,0.13729999959468842,ALLEE,0.0
Step-2,0.13740000128746033,ALLEE,0.0
Step-2,0.13750000298023224,ALLEE,0.0
Step-2,0.13760000467300415,ALLEE,0.0
Step-2,0.13770000636577606,ALLEE,0.0
Step-2,0.13779999315738678,ALLEE,0.0
Step-2,0.1378999948501587,ALLEE,0.0
Step-2,0.1379999965429306,ALLEE,0.0
Step-2,0.13809999823570251,ALLEE,0.0
Step-2,0.13819999992847443,ALLEE,0.0
Step-2,0.13830000162124634,ALLEE,0.0
Step-2,0.13840000331401825,ALLEE,0.0
Step-2,0.13850000500679016,ALLEE,0.0
Step-2,0.13860000669956207,ALLEE,0.0
Step-2,0.1386999934911728,ALLEE,0.0
Step-2,0.1387999951839447,ALLEE,0.0
Step-2,0.1388999968767166,ALLEE,0.0
Step-2,0.13899999856948853,ALLEE,0.0
Step-2,0.13910000026226044,ALLEE,0.0
Step-2,0.13920000195503235,ALLEE,0.0
Step-2,0.13930000364780426,ALLEE,0.0
Step-2,0.13940000534057617,ALLEE,0.0
Step-2,0.13950000703334808,ALLEE,0.0
Step-2,0.1395999938249588,ALLEE,0.0
Step-2,0.1396999955177307,ALLEE,0.0
Step-2,0.13979999721050262,ALLEE,0.0
Step-2,0.13989999890327454,ALLEE,0.0
Step-2,0.14000000059604645,ALLEE,0.0
Step-2,0.14010000228881836,ALLEE,0.0
Step-2,0.14020000398159027,ALLEE,0.0
Step-2,0.14030000567436218,ALLEE,0.0
Step-2,0.1404000073671341,ALLEE,0.0
Step-2,0.1404999941587448,ALLEE,0.0
Step-2,0.14059999585151672,ALLEE,0.0
Step-2,0.14069999754428864,ALLEE,0.0
Step-2,0.14079999923706055,ALLEE,0.0
Step-2,0.14090000092983246,ALLEE,0.0
Step-2,0.14100000262260437,ALLEE,0.0
Step-2,0.14110000431537628,ALLEE,0.0
Step-2,0.1412000060081482,ALLEE,0.0
Step-2,0.1412999927997589,ALLEE,0.0
Step-2,0.14139999449253082,ALLEE,0.0
Step-2,0.14149999618530273,ALLEE,0.0
Step-2,0.14159999787807465,ALLEE,0.0
Step-2,0.14169999957084656,ALLEE,0.0
Step-2,0.14180000126361847,ALLEE,0.0
Step-2,0.14190000295639038,ALLEE,0.0
Step-2,0.1420000046491623,ALLEE,0.0
Step-2,0.1421000063419342,ALLEE,0.0
Step-2,0.14219999313354492,ALLEE,0.0
Step-2,0.14229999482631683,ALLEE,0.0
Step-2,0.14239999651908875,ALLEE,0.0
Step-2,0.14249999821186066,ALLEE,0.0
Step-2,0.14259999990463257,ALLEE,0.0
Step-2,0.14270000159740448,ALLEE,0.0
Step-2,0.1428000032901764,ALLEE,0.0
Step-2,0.1429000049829483,ALLEE,0.0
Step-2,0.14300000667572021,ALLEE,0.0
Step-2,0.14309999346733093,ALLEE,0.0
Step-2,0.14319999516010284,ALLEE,0.0
Step-2,0.14329999685287476,ALLEE,0.0
Step-2,0.14339999854564667,ALLEE,0.0
Step-2,0.14350000023841858,ALLEE,0.0
Step-2,0.1436000019311905,ALLEE,0.0
Step-2,0.1437000036239624,ALLEE,0.0
Step-2,0.14380000531673431,ALLEE,0.0
Step-2,0.14390000700950623,ALLEE,0.0
Step-2,0.14399999380111694,ALLEE,0.0
Step-2,0.14409999549388885,ALLEE,0.0
Step-2,0.14419999718666077,ALLEE,0.0
Step-2,0.14429999887943268,ALLEE,0.0
Step-2,0.1444000005722046,ALLEE,0.0
Step-2,0.1445000022649765,ALLEE,0.0
Step-2,0.1446000039577484,ALLEE,0.0
Step-2,0.14470000565052032,ALLEE,0.0
Step-2,0.14480000734329224,ALLEE,0.0
Step-2,0.14489999413490295,ALLEE,0.0
Step-2,0.14499999582767487,ALLEE,0.0
Step-2,0.14509999752044678,ALLEE,0.0
Step-2,0.1451999992132187,ALLEE,0.0
Step-2,0.1453000009059906,ALLEE,0.0
Step-2,0.1454000025987625,ALLEE,0.0
Step-2,0.14550000429153442,ALLEE,0.0
Step-2,0.14560000598430634,ALLEE,0.0
Step-2,0.14569999277591705,ALLEE,0.0
Step-2,0.14579999446868896,ALLEE,0.0
Step-2,0.14589999616146088,ALLEE,0.0
Step-2,0.1459999978542328,ALLEE,0.0
Step-2,0.1460999995470047,ALLEE,0.0
Step-2,0.1462000012397766,ALLEE,0.0
Step-2,0.14630000293254852,ALLEE,0.0
Step-2,0.14640000462532043,ALLEE,0.0
Step-2,0.14650000631809235,ALLEE,0.0
Step-2,0.14659999310970306,ALLEE,0.0
Step-2,0.14669999480247498,ALLEE,0.0
Step-2,0.1467999964952469,ALLEE,0.0
Step-2,0.1468999981880188,ALLEE,0.0
Step-2,0.1469999998807907,ALLEE,0.0
Step-2,0.14710000157356262,ALLEE,0.0
Step-2,0.14720000326633453,ALLEE,0.0
Step-2,0.14730000495910645,ALLEE,0.0
Step-2,0.14740000665187836,ALLEE,0.0
Step-2,0.14749999344348907,ALLEE,0.0
Step-2,0.147599995136261,ALLEE,0.0
Step-2,0.1476999968290329,ALLEE,0.0
Step-2,0.1477999985218048,ALLEE,0.0
Step-2,0.14790000021457672,ALLEE,0.0
Step-2,0.14800000190734863,ALLEE,0.0
Step-2,0.14810000360012054,ALLEE,0.0
Step-2,0.14820000529289246,ALLEE,0.0
Step-2,0.14830000698566437,ALLEE,0.0
Step-2,0.14839999377727509,ALLEE,0.0
Step-2,0.148499995470047,ALLEE,0.0
Step-2,0.1485999971628189,ALLEE,0.0
Step-2,0.14869999885559082,ALLEE,0.0
Step-2,0.14880000054836273,ALLEE,0.0
Step-2,0.14890000224113464,ALLEE,0.0
Step-2,0.14900000393390656,ALLEE,0.0
Step-2,0.14910000562667847,ALLEE,0.0
Step-2,0.14920000731945038,ALLEE,0.0
Step-2,0.1492999941110611,ALLEE,0.0
Step-2,0.149399995803833,ALLEE,0.0
Step-2,0.14949999749660492,ALLEE,0.0
Step-2,0.14959999918937683,ALLEE,0.0
Step-2,0.14970000088214874,ALLEE,0.0
Step-2,0.14980000257492065,ALLEE,0.0
Step-2,0.14990000426769257,ALLEE,0.0
Step-2,0.15000000596046448,ALLEE,0.0
Step-2,0.1500999927520752,ALLEE,0.0
Step-2,0.1501999944448471,ALLEE,0.0
Step-2,0.15029999613761902,ALLEE,0.0
Step-2,0.15039999783039093,ALLEE,0.0
Step-2,0.15049999952316284,ALLEE,0.0
Step-2,0.15060000121593475,ALLEE,0.0
Step-2,0.15070000290870667,ALLEE,0.0
Step-2,0.15080000460147858,ALLEE,0.0
Step-2,0.1509000062942505,ALLEE,0.0
Step-2,0.1509999930858612,ALLEE,0.0
Step-2,0.15109999477863312,ALLEE,0.0
Step-2,0.15119999647140503,ALLEE,0.0
Step-2,0.15129999816417694,ALLEE,0.0
Step-2,0.15139999985694885,ALLEE,0.0
Step-2,0.15150000154972076,ALLEE,0.0
Step-2,0.15160000324249268,ALLEE,0.0
Step-2,0.1517000049352646,ALLEE,0.0
Step-2,0.1518000066280365,ALLEE,0.0
Step-2,0.15189999341964722,ALLEE,0.0
Step-2,0.15199999511241913,ALLEE,0.0
Step-2,0.15209999680519104,ALLEE,0.0
Step-2,0.15219999849796295,ALLEE,0.0
Step-2,0.15230000019073486,ALLEE,0.0
Step-2,0.15240000188350677,ALLEE,0.0
Step-2,0.1525000035762787,ALLEE,0.0
Step-2,0.1526000052690506,ALLEE,0.0
Step-2,0.1527000069618225,ALLEE,0.0
Step-2,0.15279999375343323,ALLEE,0.0
Step-2,0.15289999544620514,ALLEE,0.0
Step-2,0.15299999713897705,ALLEE,0.0
Step-2,0.15309999883174896,ALLEE,0.0
Step-2,0.15320000052452087,ALLEE,0.0
Step-2,0.15330000221729279,ALLEE,0.0
Step-2,0.1534000039100647,ALLEE,0.0
Step-2,0.1535000056028366,ALLEE,0.0
Step-2,0.15360000729560852,ALLEE,0.0
Step-2,0.15369999408721924,ALLEE,0.0
Step-2,0.15379999577999115,ALLEE,0.0
Step-2,0.15389999747276306,ALLEE,0.0
Step-2,0.15399999916553497,ALLEE,0.0
Step-2,0.15410000085830688,ALLEE,0.0
Step-2,0.1542000025510788,ALLEE,0.0
Step-2,0.1543000042438507,ALLEE,0.0
Step-2,0.15440000593662262,ALLEE,0.0
Step-2,0.15449999272823334,ALLEE,0.0
Step-2,0.15459999442100525,ALLEE,0.0
Step-2,0.15469999611377716,ALLEE,0.0
Step-2,0.15479999780654907,ALLEE,0.0
Step-2,0.15489999949932098,ALLEE,0.0
Step-2,0.1550000011920929,ALLEE,0.0
Step-2,0.1551000028848648,ALLEE,0.0
Step-2,0.15520000457763672,ALLEE,0.0
Step-2,0.15530000627040863,ALLEE,0.0
Step-2,0.15539999306201935,ALLEE,0.0
Step-2,0.15549999475479126,ALLEE,0.0
Step-2,0.15559999644756317,ALLEE,0.0
Step-2,0.15569999814033508,ALLEE,0.0
Step-2,0.155799999833107,ALLEE,0.0
Step-2,0.1559000015258789,ALLEE,0.0
Step-2,0.15600000321865082,ALLEE,0.0
Step-2,0.15610000491142273,ALLEE,0.0
Step-2,0.15620000660419464,ALLEE,0.0
Step-2,0.15629999339580536,ALLEE,0.0
Step-2,0.15639999508857727,ALLEE,0.0
Step-2,0.15649999678134918,ALLEE,0.0
Step-2,0.1565999984741211,ALLEE,0.0
Step-2,0.156700000166893,ALLEE,0.0
Step-2,0.15680000185966492,ALLEE,0.0
Step-2,0.15690000355243683,ALLEE,0.0
Step-2,0.15700000524520874,ALLEE,0.0
Step-2,0.15710000693798065,ALLEE,0.0
Step-2,0.15719999372959137,ALLEE,0.0
Step-2,0.15729999542236328,ALLEE,0.0
