element,fracture_energy_local_term,fracture_energy_gradient_term,total_fracture_energy
2882,1.3377335153568922e-12,4.069775232844031e-16,1.3381404928801766e-12
2883,1.1958696000647436e-12,3.306250353898607e-16,1.1962002251001335e-12
2884,1.1363255889835924e-12,2.761203621775058e-16,1.1366017093457699e-12
2885,1.0876848438076068e-12,4.0479138828464865e-16,1.0880896351958915e-12
2886,1.1842079416162043e-12,3.2662721188065944e-16,1.184534568828085e-12
2887,1.3348887584477856e-12,4.025859242482169e-16,1.3352913443720338e-12
2888,1.3705741241859701e-12,4.32349234259625e-16,1.3710064734202296e-12
2889,1.1023041987150224e-12,3.21955399982298e-16,1.1026261541150048e-12
2890,1.1264118656754819e-12,3.1794809056254274e-16,1.1267298137660444e-12
2891,1.1740229930124261e-12,3.236757539936474e-16,1.1743466687664197e-12
2892,1.1644260197239656e-12,3.216585777213816e-16,1.1647476783016871e-12
2893,1.477549030385938e-12,4.667639346448241e-16,1.4780157943205828e-12
2894,1.43478238873771e-12,4.710628147909246e-16,1.435253451552501e-12
2895,1.8520615913376025e-12,6.230121564151086e-16,1.8526846034940177e-12
2896,1.3877449995949278e-12,4.367815676332956e-16,1.388181781162561e-12
2897,9.96441616545517e-13,7.925993858388886e-16,9.97234215931356e-13
2898,1.5799513609935657e-12,5.206312529517129e-16,1.5804719922465174e-12
2899,1.040734717026169e-12,5.387543660491384e-16,1.041273471392218e-12
2900,1.029687569093686e-12,5.874323029591389e-16,1.030275001396645e-12
2901,1.5417093500087718e-12,5.054994871951092e-16,1.5422148494959668e-12
2902,1.5196203286327657e-12,4.956013809208284e-16,1.5201159300136865e-12
2903,9.86456430543671e-13,8.89898103284511e-16,9.873463286469554e-13
2904,1.8511596537143675e-12,6.358033746169504e-16,1.8517954570889843e-12
2905,1.7696342036403676e-12,5.959000914496035e-16,1.7702301037318171e-12
2906,1.9188437833604377e-12,6.470205215306804e-16,1.9194908038819683e-12
2907,1.0085768220254823e-12,2.766182035008277e-15,1.0113430040604906e-12
2908,1.760433912546359e-12,5.909082245464773e-16,1.7610248207709053e-12
2909,9.248940392608296e-13,2.9543526117367348e-15,9.278483918725664e-13
2910,2.9311173878755923e-12,9.346216823110446e-16,2.9320520095579033e-12
2911,3.7137206372555395e-12,1.256986886447005e-15,3.714977624141986e-12
2912,6.660475526432983e-12,2.0781335492184012e-15,6.662553659982202e-12
2913,7.1772481081023674e-12,2.329411248768345e-15,7.179577519351136e-12
2914,1.1783240272832021e-12,1.0691585193219193e-14,1.1890156124764213e-12
2915,1.48388040468529e-12,1.3920452034407159e-14,1.4978008567196973e-12
2916,1.6343860711081657e-12,1.459374137467473e-14,1.6489798124828404e-12
2917,6.6959747146344524e-12,3.822007622384622e-14,6.734194790858298e-12
2918,1.0906279702008198e-11,8.4775447080188e-14,1.0991055149088386e-11
2919,2.745557527145811e-12,9.42945539258289e-16,2.7465004726850696e-12
2920,1.1364367439318936e-12,8.44142125037266e-15,1.1448781651822662e-12
2921,5.331358061532796e-13,2.6152734341967043e-15,5.357510795874764e-13
2922,1.0001260790434784e-12,1.7123425069431017e-15,1.0018384215504216e-12
2923,1.0518176460145547e-12,2.4850034714097565e-15,1.0543026494859644e-12
2924,1.7799024274476542e-12,6.092640549075401e-16,1.7805116915025618e-12
2925,1.7368785710776684e-12,5.932799945490546e-16,1.7374718510722174e-12
2926,9.844912395772649e-13,1.0175647696853076e-15,9.855088043469503e-13
2927,1.0119302398919737e-12,2.02003543471164e-15,1.0139502753266853e-12
2928,1.9158561453658564e-12,6.585857682510996e-16,1.9165147311341075e-12
2929,9.67667760898369e-13,2.6197936755722287e-15,9.702875545739413e-13
2930,2.1156085014509104e-12,7.236229187236002e-16,2.116332124369634e-12
2931,1.3699172970994695e-12,4.440247486824089e-16,1.3703613218481519e-12
2932,1.0915689070481672e-12,7.331001590533602e-16,1.0923020072072207e-12
2933,1.0743886983045785e-12,5.416135902011928e-16,1.0749303118947798e-12
2934,7.933329892312605e-13,3.897551622483221e-15,7.972305408537436e-13
2935,1.3535813067792073e-12,4.3610116388039364e-16,1.3540174079430877e-12
2936,1.6845309140560616e-12,5.736620029152071e-16,1.685104576058977e-12
2937,1.470884463097306e-12,4.859583893579158e-16,1.471370421486664e-12
2938,1.0694861141105173e-12,3.781228143019172e-16,1.0698642369248191e-12
2939,1.074822068032898e-12,5.028904768363752e-16,1.0753249585097344e-12
2940,1.0192732705918095e-12,6.451126834786709e-16,1.0199183832752882e-12
2941,1.0702413816916097e-12,5.847858018412047e-16,1.0708261674934509e-12
2942,9.839352540742414e-13,1.2652831738898019e-15,9.852005372481312e-13
2943,1.3560207568894029e-12,4.3440256741899616e-16,1.3564551594568218e-12
2944,1.624628445661177e-12,5.512426405713379e-16,1.6251796883017484e-12
2945,1.4640290869271607e-12,5.003989437874936e-16,1.4645294858709483e-12
2946,1.5793728120550075e-12,5.337546028044727e-16,1.579906566657812e-12
2947,1.0766845034148768e-12,4.70623647393853e-16,1.0771551270622708e-12
2948,1.3673796424502363e-12,4.3568845721255172e-16,1.367815330907449e-12
2949,1.0797950314603507e-12,4.4406902944765647e-16,1.0802391004897983e-12
2950,1.0992042369694951e-12,3.9325862716109816e-16,1.0995974955966561e-12
2951,1.081997166078025e-12,4.217479768937964e-16,1.082418914054919e-12
2952,1.2511240268358853e-12,3.822550029321066e-16,1.2515062818388174e-12
2953,1.3618269976661506e-12,4.273084531490944e-16,1.3622543061192996e-12
2954,1.1480205481755547e-12,3.7735234366666343e-16,1.1483979005192215e-12
2955,1.381582766972468e-12,5.456814027939169e-16,1.382128448375262e-12
2956,1.3074805559255914e-12,4.03785157672245e-16,1.3078843410832638e-12
2957,1.2409578014092633e-12,3.790154465606439e-16,1.2413368168558239e-12
2958,1.2308929413619555e-12,3.7643655792386383e-16,1.2312693779198794e-12
2959,1.13817404044349e-12,3.178997994351826e-16,1.138491940242925e-12
2960,1.2861725862543587e-12,4.2807614129045313e-16,1.2866006623956492e-12
2961,1.277693334228043e-12,3.6820132950233137e-16,1.2780615355575452e-12
2962,1.3137486848879221e-12,3.891814331294025e-16,1.3141378663210515e-12
2963,1.4510979738061138e-12,5.165125032202471e-16,1.451614486309334e-12
2964,1.220399117306022e-12,3.743736738651531e-16,1.220773490979887e-12
2965,1.332678500575434e-12,4.1351918695775487e-16,1.3330920197623918e-12
2966,1.325834249222959e-12,3.963611275509086e-16,1.3262306103505098e-12
2967,1.3758427394071177e-12,4.3614998634869197e-16,1.3762788893934663e-12
2968,1.2096436139622568e-12,3.7294981475358737e-16,1.2100165637770103e-12
2969,1.1495084294416096e-12,3.188581193633754e-16,1.149827287560973e-12
2970,1.095432606714808e-12,4.865088985486159e-16,1.0959191156133567e-12
2971,1.1310697140880165e-12,3.8053608301257227e-16,1.131450250171029e-12
2972,1.2001711592762378e-12,3.727754335506743e-16,1.2005439347097884e-12
2973,1.4803989099622622e-12,4.768236918007674e-16,1.480875733654063e-12
2974,1.384813202056305e-12,4.684392692213451e-16,1.3852816413255264e-12
2975,1.0442753747548236e-12,6.82269241505631e-16,1.0449576439963293e-12
2976,1.497067736107833e-12,4.853841454352105e-16,1.497553120253268e-12
2977,1.921521814572044e-12,6.479780797101222e-16,1.9221697926517543e-12
2978,1.531834410885304e-12,5.157403811144859e-16,1.5323501512664185e-12
2979,1.0084898248910763e-12,7.129545427934836e-16,1.0092027794338698e-12
2980,8.494207998116759e-13,3.1810065286995922e-15,8.526018063403755e-13
2981,1.0053929164637842e-12,8.95467865851647e-16,1.0062883843296359e-12
2982,1.0297918233146208e-12,7.415789212239812e-16,1.0305334022358448e-12
2983,9.873054940465238e-13,1.114671559110331e-15,9.88420165605634e-13
2984,1.8385128662715745e-12,6.458616847538216e-16,1.8391587279563282e-12
2985,1.6059386219382172e-12,5.507782752617535e-16,1.6064894002134788e-12
2986,1.817965904306218e-12,6.235403880968664e-16,1.818589444694315e-12
2987,3.8543049504022055e-12,1.2849616841985806e-15,3.855589912086404e-12
2988,2.3700151230523536e-12,8.073642608904618e-16,2.370822487313244e-12
2989,9.500113120764583e-13,3.0328833618664807e-15,9.530441954383248e-13
2990,8.847357157538913e-13,3.2746461257493973e-15,8.880103618796407e-13
2991,4.09152298672057e-12,1.3093445954805558e-15,4.0928323313160504e-12
2992,6.954180323909592e-12,2.3187003913794798e-15,6.956499024300971e-12
2993,1.3554486762998112e-12,1.1852528943884676e-14,1.367301205243696e-12
2994,2.2499672094347994e-12,1.867912375769995e-14,2.2686463331924993e-12
2995,4.888061159602173e-12,2.798094787662308e-14,4.9160421074787965e-12
2996,7.565251461075469e-12,4.802064069452545e-14,7.613272101769994e-12
2997,7.989473594166536e-12,2.8992827842714407e-15,7.992372876950807e-12
2998,1.08069187044045e-12,2.5503503768922052e-15,1.0832422208173423e-12
2999,1.0285052538378102e-12,2.09632820066138e-15,1.0306015820384715e-12
3000,1.0709918768879868e-12,2.942788729526811e-15,1.0739346656175136e-12
3001,2.2461269044844236e-12,7.847522265829959e-16,2.2469116567110067e-12
3002,2.0189192719247376e-12,6.943079092299421e-16,2.0196135798339677e-12
3003,1.8549857556281437e-12,6.519719300063285e-16,1.85563772755815e-12
3004,1.8763315881018547e-12,6.582978918081075e-16,1.876989885993663e-12
3005,1.0096052507106609e-12,1.7892302517821165e-15,1.011394480962443e-12
3006,1.399603360454175e-12,4.565691781960254e-16,1.4000599296323711e-12
3007,1.0727357400209013e-12,7.858870651555148e-16,1.0735216270860568e-12
3008,9.972703919274498e-13,9.96670663567554e-16,9.982670625910174e-13
3009,9.946062797036505e-13,1.5439266208850896e-15,9.961502063245356e-13
3010,1.4107253512982456e-12,4.791028407458569e-16,1.4112044541389915e-12
3011,1.0945032119931367e-12,6.768144030958295e-16,1.0951800263962324e-12
3012,1.3737579179477618e-12,4.630094962117139e-16,1.3742209274439735e-12
3013,1.0871882522247466e-12,6.215602380836057e-16,1.0878098124628303e-12
3014,2.307943834841497e-12,7.928343634448153e-16,2.3087366692049417e-12
3015,1.9774915400415015e-12,6.955222651133658e-16,1.978187062306615e-12
3016,1.8129966109314357e-12,6.347917886370774e-16,1.8136314027200728e-12
3017,1.6381150742366733e-12,5.712061391114355e-16,1.6386862803757848e-12
3018,1.0821162963178272e-12,5.748351778886634e-16,1.0826911314957158e-12
3019,1.5085118734811297e-12,5.013327588767777e-16,1.5090132062400065e-12
3020,1.4659469487237913e-12,5.022264345915197e-16,1.4664491751583829e-12
3021,1.375129263341643e-12,4.620810958203981e-16,1.3755913444374634e-12
3022,1.0153310728435172e-12,8.105604168218024e-16,1.016141633260339e-12
3023,1.0578960806322206e-12,3.377597242796552e-15,1.0612736778750172e-12
3024,1.0837011030847655e-12,5.382120680343741e-16,1.0842393151527998e-12
3025,1.3948358939456322e-12,4.678075530517743e-16,1.395303701498684e-12
3026,1.5346842273632287e-12,5.148389495938707e-16,1.5351990663128226e-12
3027,1.114491981857719e-12,3.856300943844768e-16,1.1148776119521035e-12
3028,1.0842479795537805e-12,5.072449036852278e-16,1.0847552244574658e-12
3029,1.11741332888624e-12,4.74451446951137e-16,1.1178877803331912e-12
3030,1.1669141765942453e-12,4.602833092986819e-16,1.167374459903544e-12
3031,1.7951668417889651e-12,6.214376175173206e-16,1.7957882794064824e-12
3032,1.2761847593971416e-12,4.2624135028446985e-16,1.276611000747426e-12
3033,1.284003050415106e-12,3.9465175322058716e-16,1.2843977021683267e-12
3034,1.3517590388826006e-12,4.2169880280418097e-16,1.3521807376854048e-12
3035,1.3900560567033862e-12,4.631879741599416e-16,1.3905192446775461e-12
3036,1.4317488893681266e-12,4.781141944559197e-16,1.4322270035625826e-12
3037,1.1641826011366662e-12,3.754894195670843e-16,1.1645580905562332e-12
3038,1.2709760387400892e-12,4.270507845906454e-16,1.2714030895246798e-12
3039,1.3739615077724976e-12,5.482556474839056e-16,1.3745097634199816e-12
3040,1.2650167113225655e-12,4.2845420826840507e-16,1.2654451655308338e-12
3041,1.1784428498084047e-12,3.7440165612515155e-16,1.1788172514645298e-12
3042,1.206888883392372e-12,7.128938107169028e-16,1.207601777203089e-12
3043,1.2587391923800337e-12,4.3061568803953153e-16,1.2591698080680732e-12
3044,1.4238061889250979e-12,4.771116500259937e-16,1.424283300575124e-12
3045,1.1923146563183576e-12,3.7413520709347303e-16,1.192688791525451e-12
3046,1.142681969081803e-12,4.664825421496791e-16,1.1431484516239528e-12
3047,1.2510576730493144e-12,4.3325023649905463e-16,1.2514909232858135e-12
3048,1.1900698206867526e-12,4.555766834611657e-16,1.1905253973702139e-12
3049,1.244830112254907e-12,4.37495290188755e-16,1.2452676075450959e-12
3050,1.2410000970696979e-12,4.439961161734391e-16,1.2414440931858713e-12
3051,9.870012306763955e-13,1.3520515481657393e-15,9.883532822245613e-13
3052,1.5287346236261331e-12,5.106519421818064e-16,1.529245275568315e-12
3053,1.4207806641633095e-12,5.062009015339834e-16,1.4212868650648434e-12
3054,1.5077621292508473e-12,5.237586394766846e-16,1.508285887890324e-12
3055,1.591582077339131e-12,5.499405644222996e-16,1.5921320179035533e-12
3056,1.4906687598097286e-12,5.169653360613274e-16,1.49118572514579e-12
3057,1.5926169687890613e-12,5.517700735244837e-16,1.5931687388625858e-12
3058,1.0534385216660182e-12,8.454584400445448e-16,1.0542839801060628e-12
3059,1.0316291712651083e-12,9.110444278334725e-16,1.0325402156929419e-12
3060,1.0023094319920176e-12,1.0895078476716147e-15,1.0033989398396892e-12
3061,2.2239452042633475e-12,8.035356218708084e-16,2.2247487398852184e-12
3062,2.321632843926363e-12,8.204024258310761e-16,2.322453246352194e-12
3063,9.762401720309283e-13,3.585501061226739e-15,9.79825673092155e-13
3064,8.351427451130577e-13,3.608362716728011e-15,8.387511078297857e-13
3065,8.694782657698077e-13,4.1517097362615375e-15,8.736299755060692e-13
3066,2.1683690642287253e-12,7.599667017574932e-16,2.169129030930483e-12
3067,9.666451287907861e-12,3.2326515244315945e-15,9.669683939432292e-12
3068,5.670337039488322e-12,1.8606050709960033e-15,5.6721976445593175e-12
3069,2.540045981559574e-12,8.9149564885563e-16,2.5409374772084297e-12
3070,2.6756783694142703e-12,9.08466101656585e-16,2.6765868355159267e-12
3071,5.360860792150273e-12,1.8890378115463204e-15,5.362749829961819e-12
3072,1.0392965303564802e-12,6.338721538064621e-15,1.0456352518945448e-12
3073,1.6080023842079562e-12,1.2512516367487639e-14,1.6205149005754438e-12
3074,4.674553592157344e-12,1.4844943507408076e-15,4.676038086508085e-12
3075,1.3114661698647386e-12,1.1242621214949551e-14,1.3227087910796882e-12
3076,2.336965302010293e-12,1.7370116911087908e-14,2.354335418921381e-12
3077,1.9411276516880902e-11,6.131747056451701e-15,1.9417408263937354e-11
3078,4.978003822987417e-12,2.7248508336596126e-14,5.005252331324013e-12
3079,3.133745676409104e-12,2.3045882148429086e-14,3.1567915585575332e-12
3080,6.493636562963264e-11,2.602169487187867e-14,6.496238732450452e-11
3081,6.661710680005235e-12,2.501832245929836e-15,6.664212512251165e-12
3082,2.6232575751135262e-11,9.226787625104791e-15,2.6241802538760367e-11
3083,1.130737463295363e-12,3.5516313485709345e-15,1.134289094643934e-12
3084,1.1108985606877018e-12,3.016639886330589e-15,1.1139152005740325e-12
3085,1.8073663707388e-12,6.536160315633232e-16,1.8080199867703633e-12
3086,1.9079249353430133e-12,6.710248777190564e-16,1.9085959602207324e-12
3087,3.0717075798305367e-12,1.1061280926556951e-15,3.0728137079231925e-12
3088,2.225512179457373e-12,7.821125553106962e-16,2.2262942920126837e-12
3089,1.0469237011002716e-12,2.165839835479119e-15,1.0490895409357507e-12
3090,1.0140009846709127e-12,1.8494075098400512e-15,1.0158503921807527e-12
3091,1.4356096171839742e-12,5.097294252026409e-16,1.4361193466091768e-12
3092,1.4361868624805449e-12,4.898443965122581e-16,1.436676706877057e-12
3093,1.1271787494521259e-12,9.135585792454587e-16,1.1280923080313712e-12
3094,2.235264936902622e-12,8.114214885044249e-16,2.2360763583911263e-12
3095,1.1333383925362384e-12,8.450486035240884e-16,1.1341834411397626e-12
3096,1.1079305265257799e-12,7.61587204150123e-16,1.10869211372993e-12
3097,1.441296421164008e-12,5.368814536833784e-16,1.4418333026176914e-12
3098,7.419569986920678e-13,3.059574765140997e-15,7.450165734572088e-13
3099,9.8565192515622e-13,1.593575827076312e-15,9.872455009832963e-13
3100,9.928562820526016e-13,1.2082251641263689e-15,9.94064507216728e-13
3101,1.0776810185736753e-12,6.84427123818965e-16,1.0783654456974943e-12
3102,1.0987971118808164e-12,9.697020222503204e-16,1.0997668139030668e-12
3103,2.204144681819517e-12,7.966013721536279e-16,2.2049412831916706e-12
3104,2.481671410518593e-12,8.858220995088541e-16,2.482557232618102e-12
3105,1.4071158219105575e-12,4.987510771470321e-16,1.4076145729877045e-12
3106,1.6518935903460952e-12,5.929933502431065e-16,1.6524865836963384e-12
3107,1.0755844028505141e-12,6.351684153620358e-16,1.076219571265876e-12
3108,1.3675019680398623e-12,4.840333049738405e-16,1.3679860013448362e-12
3109,1.0782980541584935e-12,5.97847155197677e-16,1.078895901313691e-12
3110,1.590117648621511e-12,5.723040462810599e-16,1.590689952667792e-12
3111,1.107268943706873e-12,5.818588799103711e-16,1.1078508025867834e-12
3112,1.3092354195804784e-12,4.354280491622059e-16,1.3096708476296405e-12
3113,1.1943508375643058e-12,5.739115986318007e-16,1.1949247491629375e-12
3114,1.548460904048464e-12,5.577040952951864e-16,1.5490186081437591e-12
3115,1.4421999792514965e-12,4.827494044483163e-16,1.4426827286559449e-12
3116,1.456413966368837e-12,5.244313005466826e-16,1.4569383976693836e-12
3117,1.3201543799063134e-12,4.844156700999113e-16,1.3206387955764134e-12
3118,1.3200582159604492e-12,4.903164306704552e-16,1.3205485323911197e-12
3119,1.3440594716744744e-12,4.47292509802038e-16,1.3445067641842765e-12
3120,1.4363046385010555e-12,4.81252045859973e-16,1.4367858905469154e-12
3121,1.3745769735541968e-12,4.869956402400139e-16,1.3750639691944368e-12
3122,1.2103541386580575e-12,4.514961337643625e-16,1.2108056347918219e-12
3123,1.3346637339142022e-12,7.243823343465212e-16,1.3353881162485486e-12
3124,1.319916660636774e-12,4.975077958133076e-16,1.3204141684325874e-12
3125,1.22856809994667e-12,4.482633575370723e-16,1.2290163633042072e-12
3126,1.2732739941579054e-12,7.198196716161859e-16,1.2739938138295217e-12
3127,1.3195759809112758e-12,5.057394566761016e-16,1.3200817203679519e-12
3128,1.3145998071288777e-12,5.13644390388233e-16,1.315113451519266e-12
3129,1.318708267995304e-12,5.268114722144137e-16,1.3192350794675184e-12
3130,1.2869555246386602e-12,5.564370885897068e-16,1.2875119617272499e-12
3131,1.5303031293022339e-12,5.266275141665834e-16,1.5308297568164005e-12
3132,1.0138131802493717e-12,9.904106430941094e-16,1.0148035908924657e-12
3133,2.0272271073948533e-12,7.123897155667886e-16,2.0279394971104203e-12
3134,1.3993775857662685e-12,5.195947411593284e-16,1.3998971805074278e-12
3135,1.187197043004048e-12,4.243714842923104e-16,1.1876214144883404e-12
3136,1.4304562497789786e-12,5.133696975776988e-16,1.4309696194765563e-12
3137,9.793042151651217e-13,1.263523681688463e-15,9.805677388468102e-13
3138,1.0217699738705693e-12,1.07895425375081e-15,1.0228489281243202e-12
3139,1.135254987864332e-12,4.129157103591759e-15,1.1393841449679238e-12
3140,9.946128360642955e-13,1.1571934371751082e-15,9.957700295014706e-13
3141,2.4709208895259477e-12,9.216458405221256e-16,2.4718425353664697e-12
3142,1.609832338721214e-12,5.818385915295288e-16,1.6104141773127435e-12
3143,1.0798948054933516e-12,4.506835422133195e-15,1.0844016409154847e-12
3144,2.0912669762376913e-12,7.362623611506055e-16,2.092003238598842e-12
3145,6.923893159193126e-12,2.441434468739262e-15,6.926334593661865e-12
3146,2.138875154387133e-12,7.377184972602051e-16,2.139612872884393e-12
3147,1.285475260748406e-12,7.045523045869389e-15,1.2925207837942754e-12
3148,1.6646610405055104e-12,1.1450521061064993e-14,1.6761115615665753e-12
3149,1.4472526086004069e-12,1.2052097991723392e-14,1.4593047065921302e-12
3150,1.7071872238179045e-12,1.3859848797534508e-14,1.721047072615439e-12
3151,1.6069627138323792e-12,1.2093183794233136e-14,1.6190558976266123e-12
3152,5.409981312385338e-12,1.833147509597889e-15,5.411814459894936e-12
3153,1.8144307555246475e-11,6.469731167932839e-15,1.8150777286414408e-11
3154,4.004618140980902e-12,2.4828673759992587e-14,4.029446814740894e-12
3155,4.2219115434407585e-12,2.715334261312133e-14,4.24906488605388e-12
3156,4.040203251630138e-12,2.3905812990531103e-14,4.064109064620669e-12
3157,3.493381445387724e-11,1.35293264185402e-14,3.494734378029578e-11
3158,2.2110575904066334e-11,1.0659195370024804e-14,2.212123509943636e-11
3159,1.147497150994081e-12,3.056942901798788e-15,1.1505540938958798e-12
3160,1.30256806687196e-12,4.973360837216661e-15,1.3075414277091766e-12
3161,1.1072252200572695e-12,2.6082282468786794e-15,1.1098334483041482e-12
3162,1.2233305013871266e-12,4.286302043870587e-15,1.2276168034309973e-12
3163,1.4807197267457665e-12,5.512360201886728e-16,1.4812709627659553e-12
3164,1.5193460800065027e-12,5.644488409367456e-16,1.5199105288474394e-12
3165,2.1041826278189575e-12,7.586717448310916e-16,2.1049412995637887e-12
3166,2.9821512640616892e-12,1.1131292172847417e-15,2.983264393278974e-12
3167,1.0330629721246297e-12,2.1590751422511705e-15,1.0352220472668808e-12
3168,2.3959878553715984e-12,9.004834560080723e-16,2.3968883388276065e-12
3169,2.7193907832574397e-12,9.952802186365465e-16,2.7203860634760764e-12
3170,3.2866523288978658e-12,1.2342437910529509e-15,3.287886572688919e-12
3171,9.72031806620143e-13,1.8065330580796176e-15,9.738383396782227e-13
3172,9.790985381975702e-13,1.410259101983479e-15,9.805087972995537e-13
3173,1.576817168036677e-12,5.911030648100805e-16,1.5774082711014871e-12
3174,1.3754097985745048e-12,1.436938625077007e-15,1.3768467371995818e-12
3175,1.5083005676030158e-12,5.388872344154828e-16,1.5088394548374313e-12
3176,1.3256201348370637e-12,4.924222996041145e-16,1.3261125571366679e-12
3177,1.1654912210731e-12,9.488922326751933e-16,1.1664401133057752e-12
3178,1.188117818200112e-12,1.1452888526634501e-15,1.1892631070527755e-12
3179,1.0622880059004047e-12,1.023574600827261e-15,1.0633115805012319e-12
3180,1.6716149133882203e-12,6.266310028878878e-16,1.6722415443911082e-12
3181,1.498552013509777e-12,5.616577765469058e-16,1.499113671286324e-12
3182,2.6886191049720152e-12,9.991548309819744e-16,2.6896182598029972e-12
3183,1.015809323512975e-12,7.005866362458747e-16,1.0165099101492208e-12
3184,1.271869524438731e-12,4.752180127940754e-16,1.272344742451525e-12
3185,1.6613337885250839e-12,5.958174854020797e-16,1.661929606010486e-12
3186,1.0432869136098152e-12,6.770422683598379e-16,1.043963955878175e-12
3187,9.371487284011098e-13,1.5542588070585179e-15,9.387029872081684e-13
3188,1.2083212531670855e-12,4.522892879233183e-16,1.208773542455009e-12
3189,1.6904247197185603e-12,6.268345122768724e-16,1.6910515542308372e-12
3190,1.2641853371986379e-12,5.642911533662233e-16,1.264749628352004e-12
3191,1.3808300630778021e-12,7.206632952287311e-16,1.3815507263730309e-12
3192,1.8027051737974924e-12,6.990379065152739e-16,1.8034042117040077e-12
3193,2.0408475673842304e-12,7.974377870883775e-16,2.041645005171319e-12
3194,1.4222247358989625e-12,6.171483233166794e-16,1.4228418842222792e-12
3195,1.332175904350524e-12,4.815579568621712e-16,1.3326574623073863e-12
3196,1.3702905088480355e-12,5.550515030447303e-16,1.3708455603510801e-12
3197,1.656767462239298e-12,6.469295368730097e-16,1.657414391776171e-12
3198,1.5429565695221848e-12,5.52898112321035e-16,1.5435094676345058e-12
3199,1.4827063229347378e-12,9.474021146940578e-16,1.4836537250494319e-12
3200,1.3805519268978889e-12,5.694189323999525e-16,1.3811213458302888e-12
3201,1.3780270840722278e-12,4.966330790783627e-16,1.3785237171513062e-12
3202,1.4576317798652566e-12,5.69332661205334e-16,1.458201112526462e-12
3203,1.3826880045108755e-12,5.818374439298635e-16,1.3832698419548054e-12
3204,1.3037078844399908e-12,5.477857281227984e-16,1.3042556701681136e-12
3205,1.3742199550802939e-12,5.922028536622985e-16,1.374812157933956e-12
3206,1.3193894188312188e-12,5.399021939692056e-16,1.319929321025188e-12
3207,1.6805044200655846e-12,1.2677126932738317e-15,1.6817721327588584e-12
3208,1.3840116554815401e-12,6.123637389735733e-16,1.3846240192205138e-12
3209,1.4027597452701148e-12,7.052382497768968e-16,1.4034649835198917e-12
3210,1.2933519061957902e-12,5.2300827218377535e-15,1.2985819889176279e-12
3211,1.4972103958923179e-12,5.471504467543576e-16,1.4977575463390722e-12
3212,1.9572006306388593e-12,7.0375311605195e-16,1.957904383754911e-12
3213,1.7614658107677557e-12,6.809308765253774e-16,1.7621467416442811e-12
3214,4.0900740881660776e-12,1.5197339842981588e-15,4.0915938221503754e-12
3215,1.5123035630964079e-12,5.440298914712949e-16,1.5128475929878793e-12
3216,9.175033919416988e-13,1.3670491997643753e-15,9.18870441141463e-13
3217,1.129585614345533e-12,1.1809719531837335e-15,1.1307665862987167e-12
3218,1.0601445129303944e-12,1.2027332181261973e-15,1.0613472461485206e-12
3219,5.229572885514607e-12,2.0457786111329677e-15,5.23161866412574e-12
3220,1.7817237720394489e-12,9.583354173763654e-15,1.7913071262132126e-12
3221,1.7663214440468105e-12,6.497361654929742e-16,1.7669711802123035e-12
3222,1.4108653703651618e-12,6.583796044197867e-15,1.4174491664093597e-12
3223,2.0639548531283283e-12,1.2797972067518752e-14,2.076752825195847e-12
3224,2.39271334033185e-12,1.6054110870775707e-14,2.408767451202626e-12
3225,4.485879406706514e-12,1.6093964052504873e-15,4.487488803111765e-12
3226,1.0169027106766724e-12,3.614325999303026e-15,1.0205170366759753e-12
3227,3.734118476044325e-12,1.3488580638752289e-15,3.7354673341082e-12
3228,3.3563842664514688e-12,2.309561666843109e-14,3.3794798831198997e-12
3229,1.7516344291801405e-12,1.3718513418181328e-14,1.7653529425983219e-12
3230,2.3996224692580786e-12,1.801038498760931e-14,2.417632854245688e-12
3231,4.02487210235741e-12,2.7429730458044162e-14,4.052301832815454e-12
3232,4.111026819609461e-12,2.3874146261340926e-14,4.134900965870802e-12
3233,3.388403966841259e-11,1.4665339146493504e-14,3.389870500755908e-11
3234,5.295215519511052e-12,2.0367661568637668e-15,5.297252285667916e-12
3235,2.3258730554759957e-11,1.0200250630606382e-14,2.3268930805390562e-11
3236,1.2297352177870788e-12,3.2291242948031385e-15,1.232964342081882e-12
3237,1.1779576020873012e-12,3.4568095038747983e-15,1.181414411591176e-12
3238,1.816329641761902e-12,6.943802332781181e-16,1.8170240219951802e-12
3239,2.6383835107138266e-12,1.7389844565920438e-14,2.655773355279747e-12
3240,2.0038441873567767e-12,7.652630482602668e-16,2.004609450405037e-12
3241,1.8636039489738127e-12,7.435991408389975e-16,1.864347548114652e-12
3242,9.533168690669285e-13,8.187144355359847e-16,9.541355835024646e-13
3243,1.5799802247218832e-12,1.9306778157605523e-15,1.5819109025376437e-12
3244,1.2883373340777682e-12,1.4619584833750438e-15,1.2897992925611434e-12
3245,1.6230544915929188e-12,6.096578291353854e-16,1.6236641494220541e-12
3246,1.043724923524712e-12,7.812443256735019e-16,1.0445061678503855e-12
3247,1.639017535666058e-12,6.1117895789525875e-16,1.6396287146239533e-12
3248,1.01794173993942e-12,3.9283585237326175e-16,1.0183345757917934e-12
3249,9.922942003345307e-13,3.940708792682376e-16,9.92688271213799e-13
3250,1.2711553934084822e-12,8.826585209286029e-16,1.2720380519294109e-12
3251,1.1274540947178768e-12,6.965835134433364e-16,1.12815067823132e-12
3252,1.5497072663366982e-12,9.489141119103004e-16,1.5506561804486086e-12
