element,bulk_energy_from_SDV12,bulk_energy_from_stress_strain,undamaged_bulk_energy_from_SDV13,relative_sdv12_vs_stress_strain
2274,2.0225982023180707e-08,2.0225982811077622e-08,2.062253785060797e-08,3.895469122939331e-08
2275,2.0271488037555393e-08,2.027148832827682e-08,2.0668797324273633e-08,1.4341395302383894e-08
2276,2.032338460885531e-08,2.0323385161286948e-08,2.072171007558786e-08,2.7182068078211174e-08
2277,2.0097661418132464e-08,2.0097661126030238e-08,2.0492039070932615e-08,1.453414010555399e-08
2278,2.031650603990572e-08,2.0316505282356183e-08,2.0714695192108048e-08,3.728739264558316e-08
2279,2.023690856718613e-08,2.023690945307006e-08,2.063360089955717e-08,4.377565319067779e-08
2280,2.0389578496351815e-08,2.0389578747387677e-08,2.0789062492725046e-08,1.2311969058042661e-08
2281,2.0464527898848414e-08,2.046452780627974e-08,2.0864857891288042e-08,4.523372070263959e-09
2282,2.0799406506612328e-08,2.0799406344209e-08,2.120437778306678e-08,7.808075081795092e-09
2283,2.0697751575552142e-08,2.0697752371239554e-08,2.1101240721379873e-08,3.8443179584999457e-08
2284,2.0976310823618923e-08,2.0976311188149707e-08,2.138386987511312e-08,1.7378212024525303e-08
2285,2.077750391309604e-08,2.0777504067739984e-08,2.1181607375941483e-08,7.442854679588156e-09
2286,2.088102155125225e-08,2.0881021910868057e-08,2.1286207357917166e-08,1.7222136445440182e-08
2287,2.0813622611630417e-08,2.0813622282430645e-08,2.1216879956397224e-08,1.581655332145109e-08
2288,2.0913042949271078e-08,2.0913042984945916e-08,2.1317292082253585e-08,1.7058654443434813e-09
2289,2.0899093915933453e-08,2.0899094785652424e-08,2.1301792468808196e-08,4.1615150323194124e-08
2290,2.073439995221371e-08,2.0734399940748676e-08,2.1131722718751483e-08,5.529474851608242e-10
2291,2.09126534839195e-08,2.091265272147067e-08,2.1308377189751112e-08,3.645873202982487e-08
2292,2.0770142846216314e-08,2.0770143207005018e-08,2.1166738788268322e-08,1.7370544856619028e-08
2293,2.0556625438721625e-08,2.055662585595595e-08,2.0945962937919704e-08,2.0296829239258457e-08
2294,1.9786360286820124e-08,1.978636122294876e-08,2.0159850455959743e-08,4.7311813761950755e-08
2295,2.098064389128556e-08,2.0980643976192736e-08,2.1373742564974517e-08,4.046928921268382e-09
2296,2.059489532684658e-08,2.059489550730132e-08,2.0981223153981242e-08,8.762110068082935e-09
2297,2.0475044939223193e-08,2.0475044317019766e-08,2.086105175279011e-08,3.03883790675811e-08
2298,2.147503308566899e-08,2.147503291156406e-08,2.1873361983274388e-08,8.107318467087972e-09
2299,2.1475989931345283e-08,2.1475989403552082e-08,2.1873704997709226e-08,2.4575966118424024e-08
2300,2.0875265213364868e-08,2.087526514608655e-08,2.1263244579290897e-08,3.2228725017538227e-09
2301,2.3924559315931457e-08,2.39245588946894e-08,2.4363855704575683e-08,1.7607097888501865e-08
2302,2.4103689457606988e-08,2.4103688750371892e-08,2.453851527371834e-08,2.934136274729819e-08
2303,2.636973220069222e-08,2.6369732450472408e-08,2.683143791860838e-08,9.47223069891789e-09
2304,2.550683115317509e-08,2.55068312694728e-08,2.59631162074567e-08,4.5594730468926215e-09
2305,2.8760789696877436e-08,2.8760789103368312e-08,2.9265909476790008e-08,2.0636051030099633e-08
2306,3.955582555526028e-08,3.9555827264115906e-08,4.025326932212302e-08,4.320110951973264e-08
2307,2.5719558645241528e-08,2.5719559047828622e-08,2.616205256296766e-08,1.5652954732676114e-08
2308,2.5593064568548555e-08,2.5593064341946794e-08,2.6028541137878965e-08,8.854029992709029e-09
2309,3.181145125435517e-08,3.18114511826033e-08,3.235063214805945e-08,2.2555358829947417e-09
2310,1.4159386622867699e-07,1.4159386976735371e-07,1.4397475127941922e-07,2.499173681757675e-08
2311,4.102266878736634e-08,4.102266961903287e-08,4.1712339324646165e-08,2.027333991753687e-08
2312,4.7903627834943425e-08,4.790362808904543e-08,4.8703434479059126e-08,5.304441707986656e-09
2313,7.786232782073544e-08,7.786232745769449e-08,7.91838151369951e-08,4.6626008378801954e-09
2314,3.0971327674075e-08,3.097132675165552e-08,3.2003000749984404e-08,2.9783013871876844e-08
2315,4.009489374579942e-08,4.009489391556088e-08,4.188658519334827e-08,4.233992077047258e-09
2316,2.741385783995618e-08,2.741385660503517e-08,2.8202661684233823e-08,4.5047326626248904e-08
2317,2.452688862423843e-08,2.4526888986059475e-08,2.5142821092475988e-08,1.4752015460180596e-08
2318,2.1987670520393083e-08,2.1987670164285434e-08,2.2483584327469993e-08,1.619578795917888e-08
2319,1.6976285261971244e-07,1.6976285589979014e-07,1.8991582058365284e-07,1.932152757665852e-08
2320,4.8472644553694935e-08,4.847264362660424e-08,5.109399600541822e-08,1.9126059758736427e-08
2321,5.651930750031268e-08,5.651930734849785e-08,5.995464421992757e-08,2.6860703040945173e-09
2322,3.7089146979654215e-08,3.708914664268499e-08,3.8615705008850424e-08,9.085386300878428e-09
2323,3.6689491021841293e-08,3.668949098306995e-08,3.818236723113994e-08,1.056742513836152e-09
2324,3.483285528831124e-08,3.483285486239452e-08,3.616386496742758e-08,1.2227442069531725e-08
2325,2.3405856397842364e-08,2.3405855762587542e-08,2.3967886153230666e-08,2.7140849320456274e-08
2326,3.117776993231464e-08,3.11777701546276e-08,3.222637023751678e-08,7.13049589709292e-09
2327,4.08232862350185e-08,4.082328731606819e-08,4.2669041681639983e-08,2.6481201269744056e-08
2328,2.272374027975979e-08,2.2723740234049956e-08,2.3247344639525767e-08,2.011545399252424e-09
2329,1.7876490189814473e-07,1.7876490798274312e-07,1.9855542105860588e-07,3.403687255482727e-08
2330,1.0908950092167657e-07,1.0908950060832283e-07,1.202557582633091e-07,2.8724463390616304e-09
2331,1.2241404189188402e-07,1.2241404667264976e-07,1.349929469612039e-07,3.9054061736614966e-08
2332,5.457474226911825e-08,5.4574739966687445e-08,5.7869310764421976e-08,4.218857862145649e-08
2333,6.282155982139333e-08,6.282155970280118e-08,6.709552368151257e-08,1.8877620492066005e-09
2334,3.2702076749321326e-08,3.270207835982482e-08,3.3870564972715067e-08,4.9247741256245505e-08
2335,2.7449563093275067e-08,2.7449562643272535e-08,2.8245559610839575e-08,1.6393795799742593e-08
2336,2.862243034194541e-08,2.8622430303906876e-08,2.9499311781376245e-08,1.3289763300950204e-09
2337,2.6615229618857145e-08,2.6615228492607552e-08,2.7356729076584276e-08,4.231598257364389e-08
2338,2.5039029804038557e-08,2.5039030257156764e-08,2.5690285991759268e-08,1.8096475882992488e-08
2339,2.5789963632132588e-08,2.5789963179976564e-08,2.648295121536874e-08,1.7532247448105493e-08
2340,2.387005532619689e-08,2.387005536765673e-08,2.4457108333845572e-08,1.7368975540560075e-09
2341,2.233804507853707e-08,2.233804389672587e-08,2.2843715792894933e-08,5.290575762247447e-08
2342,2.1514185346346865e-08,2.1514185779930282e-08,2.1980453464403883e-08,2.015337329643905e-08
2343,2.1708900234467078e-08,2.1708901000579302e-08,2.218797576161661e-08,3.529023526885025e-08
2344,2.1336232480407873e-08,2.1336231918783127e-08,2.179322679054325e-08,2.6322582780555376e-08
2345,2.0988805840363834e-08,2.098880536192781e-08,2.1429386480100707e-08,2.2794818767832126e-08
2346,2.1102759048985378e-08,2.1102758715716092e-08,2.1549980938304216e-08,1.579268780080384e-08
2347,1.9960895809778296e-08,1.996089498426147e-08,2.0353618715012426e-08,4.135670225648204e-08
2348,2.0179577468950795e-08,2.017957753832819e-08,2.0575254622891776e-08,3.438000363222231e-09
2349,2.0230054670413965e-08,2.02300540616854e-08,2.0626666238118577e-08,3.0090307487657476e-08
2350,2.040617665708595e-08,2.0406176337261144e-08,2.080562208263852e-08,1.567294108770245e-08
2351,2.056712131933598e-08,2.0567121925475415e-08,2.0968751677483743e-08,2.9471281210644825e-08
2352,3.153773493507622e-07,3.1537734430661657e-07,3.6008774128262657e-07,1.5994000960204716e-08
2353,3.7376247433572173e-07,3.7376249220305944e-07,4.167015224415967e-07,4.780398805359343e-08
2354,1.1909605107246685e-07,1.1909605457458412e-07,1.2115633114019093e-07,2.9405821013146254e-08
2355,7.653089912006035e-08,7.65308990644111e-08,7.786289562968583e-08,7.271473968199212e-10
2356,1.6406941629944945e-07,1.6406941609442102e-07,1.6569891706193012e-07,1.24964440249203e-09
2357,7.305202605263263e-08,7.305202975225084e-08,7.572927479814124e-08,5.0643606050573e-08
2358,2.10446690596216e-08,2.1044669278707894e-08,2.1454723576081772e-08,1.0410536265712246e-08
2359,2.0909430055367864e-08,2.0909429802164044e-08,2.1315371199501612e-08,1.2109551510553926e-08
2360,2.102237517717015e-08,2.1022375760600245e-08,2.1429063227260964e-08,2.775281443766905e-08
2361,2.060981529536113e-08,2.0609815327432746e-08,2.1001819816709436e-08,1.5561330824765783e-09
2362,2.069761337128051e-08,2.0697612991029978e-08,2.1095851314886637e-08,1.8371709181447898e-08
2363,1.951402059898462e-08,1.9514020146823697e-08,1.9880597212030285e-08,2.3171079583551644e-08
2364,2.0889995324094802e-08,2.088999500133992e-08,2.1279741717950562e-08,1.5450213292769002e-08
2365,2.1876019637695345e-08,2.187601989132922e-08,2.2279266734494455e-08,1.1594150859294139e-08
2366,2.2770500489673666e-08,2.2770500944194696e-08,2.318745136879536e-08,1.996095872086247e-08
2367,2.408258144248401e-08,2.4082581373578134e-08,2.4521736327710054e-08,2.8612329476420672e-09
2368,2.4038198921796638e-08,2.4038198428630002e-08,2.4469772891678694e-08,2.051595620404355e-08
2369,2.8873384952555812e-08,2.887338634065173e-08,2.9375471883616702e-08,4.8075272576020394e-08
2370,2.097420336092482e-08,2.097420391300496e-08,2.1332376274162803e-08,2.6321863871587418e-08
2371,2.010147594881214e-08,2.010147544891981e-08,2.0495815874681523e-08,2.486843904600509e-08
2372,1.9931997146596113e-08,1.9931997032406506e-08,2.0323462400313513e-08,5.728959620385255e-09
2373,2.023168930250502e-08,2.023168939833117e-08,2.062839763459285e-08,4.736438252401878e-09
2374,1.997255780885822e-08,1.997255865655658e-08,2.036459406565825e-08,4.244315291267191e-08
2375,2.0265524065986194e-08,2.0265523739252215e-08,2.066286381502947e-08,1.6122651379098022e-08
2376,2.0017018885649364e-08,2.0017018183215442e-08,2.0410463285991444e-08,3.509183486740498e-08
2377,2.0298677340419052e-08,2.029867736119147e-08,2.0696683710138038e-08,1.0233384793088544e-09
2378,2.0060006618579457e-08,2.0060006374346086e-08,2.045564215474128e-08,1.2175139094782583e-08
2379,2.0022367739757283e-08,2.0022367721972473e-08,2.0415664774494436e-08,8.88247095760402e-10
2380,1.991761462992088e-08,1.991761480351402e-08,2.030862058104891e-08,8.715558606823944e-09
2381,2.0035083713828126e-08,2.0035084064133018e-08,2.0428036747873124e-08,1.748457307787644e-08
2382,2.032850423670739e-08,2.0328504255133425e-08,2.0726633638000422e-08,9.06413652339393e-10
2383,2.037028009961668e-08,2.0370279540294096e-08,2.0769064579661074e-08,2.745777574960751e-08
2384,2.0258510660086104e-08,2.0258510148742293e-08,2.0655363689489364e-08,2.5240937980597725e-08
2385,2.3571848963692213e-08,2.3571848775994698e-08,2.4146891186311897e-08,7.962782858312537e-09
2386,2.2032200072956707e-08,2.203219925254472e-08,2.2523029377023297e-08,3.7236952555734124e-08
2387,2.227549322147853e-08,2.2275493569341118e-08,2.27826532400784e-08,1.5616380694764502e-08
2388,2.065636415590534e-08,2.0656364114459026e-08,2.1082948418329873e-08,2.006467082641894e-09
2389,2.097645780097761e-08,2.0976457898157224e-08,2.1422843035663097e-08,4.632794252216922e-09
2390,1.01743356061656e-07,1.0174335788313587e-07,1.1064289549440247e-07,1.7902690756279593e-08
2391,4.420211897133634e-08,4.4202119013306096e-08,4.638818141787355e-08,9.494964394100076e-10
2392,2.9755944181757998e-08,2.975594458464707e-08,3.070343138579809e-08,1.3539784278929956e-08
2393,3.1504652995645855e-08,3.150465259539586e-08,3.25766103198802e-08,1.2704472384326018e-08
2394,3.004211096912507e-08,3.0042110616814204e-08,3.10094206859317e-08,1.1727234070001827e-08
2395,2.4540381022721446e-08,2.4540381461904777e-08,2.516016933724896e-08,1.789635305217043e-08
2396,2.0474799065281354e-08,2.0474798572989362e-08,2.088985993532333e-08,2.404380089386731e-08
2397,2.0346456330339788e-08,2.034645597108577e-08,2.0762437239432674e-08,1.7656834702816172e-08
2398,2.2676612063747373e-08,2.2676611947353905e-08,2.3202348386781995e-08,5.132753829982678e-09
2399,2.0555400731274364e-08,2.0555400983268892e-08,2.0981345954604625e-08,1.2259285468742487e-08
2400,2.0356638341134167e-08,2.0356638112148898e-08,2.0765525386075605e-08,1.1248677957437816e-08
2401,2.0214182410729807e-08,2.0214182734142633e-08,2.062123250888984e-08,1.599930259183324e-08
2402,2.0262375987508157e-08,2.026237634030867e-08,2.0666469978933608e-08,1.7411605922577676e-08
2403,2.0120071921925255e-08,2.0120071973274056e-08,2.0522227300189737e-08,2.552118184177269e-09
2404,2.0207215581861957e-08,2.0207215579934156e-08,2.0608015822914733e-08,9.540159840561522e-11
2405,2.000746863007927e-08,2.000746921478351e-08,2.04061568899711e-08,2.922429784837742e-08
2406,2.0017141777692112e-08,2.0017141639706865e-08,2.0414042284887412e-08,6.893354140059737e-09
2407,1.9997649395989414e-08,1.999764962847412e-08,2.0394380418250237e-08,1.1625601534525486e-08
2408,2.033437728441332e-08,2.033437759594854e-08,2.074776304447714e-08,1.5320617309371213e-08
2409,2.0295257210052322e-08,2.0295257250600547e-08,2.070946629921546e-08,1.997916280726356e-09
2410,2.0230425238210033e-08,2.023042584308677e-08,2.0639629304284647e-08,2.9899357573014156e-08
2411,2.010034096576193e-08,2.0100341405346655e-08,2.050350220032484e-08,2.1869515356370138e-08
2412,2.0126022361536067e-08,2.0126022334595628e-08,2.0524337330968357e-08,1.3385873407495557e-09
2413,1.9907776199664347e-08,1.990777673363249e-08,2.0299653720086824e-08,2.6822088223826685e-08
2414,1.992119818994842e-08,1.9921197384035007e-08,2.031302983194075e-08,4.045506722032413e-08
2415,4.904511104107408e-07,4.904510959390637e-07,5.173877522390262e-07,2.9506869933697105e-08
2416,2.495829917788319e-07,2.495829966188453e-07,2.832430610679269e-07,1.9392400337927054e-08
2417,2.298329601759158e-08,2.298329603156509e-08,2.3526917880233958e-08,6.079854312065588e-10
2418,3.3093509829445497e-08,3.309350890641966e-08,3.429019359722307e-08,2.789144587505697e-08
2419,9.383441979441116e-08,9.383442093919281e-08,1.0217897013830541e-07,1.2200018285162387e-08
2420,2.7309530750746146e-07,2.7309530338119774e-07,3.055770033191489e-07,1.5109244313300876e-08
2421,1.3309848724177548e-07,1.3309848846165883e-07,1.4628590100902726e-07,9.165268254713904e-09
2422,7.545801617897076e-08,7.545801681254994e-08,8.13008034988403e-08,8.396446159556024e-09
2423,6.537078702642117e-08,6.537078614695683e-08,6.982847071208521e-08,1.3453476442109582e-08
2424,8.009975372422709e-08,8.009975427476947e-08,8.627461067779143e-08,6.873209329438441e-09
2425,2.841650494045938e-08,2.8416504797307027e-08,2.927787680837491e-08,5.037648140205999e-09
2426,2.7590567001849298e-08,2.7590567284855648e-08,2.8398750687241242e-08,1.025735887864419e-08
2427,2.5828384703026753e-08,2.5828384795317147e-08,2.652863445082215e-08,3.573215845996156e-09
2428,2.3862618304161426e-08,2.386261802085637e-08,2.4453854398923506e-08,1.187233737473387e-08
2429,2.1777375374966577e-08,2.1777376018093217e-08,2.2255555797288818e-08,2.9531870100098242e-08
2430,2.1468938303552824e-08,2.1468938199385685e-08,2.1936416179256543e-08,4.851993033660878e-09
2431,2.087198806960242e-08,2.0871987729639543e-08,2.1306362088182177e-08,1.6287996912484982e-08
2432,1.9927044735022777e-08,1.9927045292578258e-08,2.032071013117256e-08,2.7979837056211837e-08
2433,1.987083731510577e-08,1.9870837614491785e-08,2.026244797555566e-08,1.5066602685206112e-08
2434,1.984799992703248e-08,1.984799964771813e-08,2.0237958356986643e-08,1.4072669779467432e-08
2435,1.986681702250381e-08,1.9866817335363892e-08,2.0257334094232486e-08,1.5747871312205477e-08
2436,2.0021072175718283e-08,2.0021072103035755e-08,2.041399148561444e-08,3.6303014521343706e-09
2437,2.0133536410154236e-08,2.0133536008599295e-08,2.0528314051047603e-08,1.9944580657867368e-08
2438,2.0568100430261498e-08,2.0568100830340083e-08,2.0969596575390003e-08,1.945141113876037e-08
2439,2.0527856658303605e-08,2.0527856866066675e-08,2.092902119468314e-08,1.0121030734760722e-08
2440,2.0725210532716788e-08,2.0725210668035112e-08,2.112512071572241e-08,6.529165197583305e-09
2441,1.990385727732676e-08,1.9903857114499057e-08,2.0294665500476894e-08,8.180711011596421e-09
2442,2.0103183276901996e-08,2.0103183293229366e-08,2.0497627619175936e-08,8.121783728065546e-10
2443,2.09956308968521e-08,2.0995630492308373e-08,2.1402736455002808e-08,1.926799572638578e-08
2444,2.0130588998268474e-08,2.0130589508714037e-08,2.0512282904418757e-08,2.5356712095663707e-08
2445,2.3437685045412547e-08,2.3437685205968624e-08,2.386188345021896e-08,6.850338522412326e-09
2446,2.008598139391484e-08,2.008598148078094e-08,2.0480027136888714e-08,4.324712775182642e-09
2447,2.0237673452785145e-08,2.0237672960111108e-08,2.0634322868499586e-08,2.4344400959103276e-08
2448,2.3642050736681324e-07,2.3642050592764507e-07,2.6457847967288355e-07,6.087323726022357e-09
2449,3.3809862507706177e-07,3.3809861809798695e-07,3.6671919844565293e-07,2.0642127178108604e-08
2450,3.1660533032154623e-07,3.166053353615816e-07,3.375911026298687e-07,1.5918984252968405e-08
2451,1.962502102041542e-07,1.962502092242488e-07,1.9974571067265991e-07,4.993143276045081e-09
2452,2.057290649862847e-08,2.0572907053962178e-08,2.0941085795255464e-08,2.6993448461288167e-08
2453,1.3832561585775596e-07,1.383256153516209e-07,1.510814556511512e-07,3.6590118056743907e-09
2454,2.0153140567590283e-08,2.015314076770532e-08,2.054887240499677e-08,9.929719641842642e-09
2455,2.0206742527715734e-08,2.0206742429825775e-08,2.0603068572320258e-08,4.844420606750443e-09
2456,2.0567526833475854e-08,2.056752622567401e-08,2.096985216574254e-08,2.9551528009525657e-08
2457,2.038375074303205e-08,2.038375164361966e-08,2.0783230965901344e-08,4.418164167919364e-08
2458,2.007866461746533e-08,2.0078664755552584e-08,2.0472751264091718e-08,6.877312647016024e-09
2459,1.990649889739562e-08,1.9906499273961785e-08,2.029782630299019e-08,1.8916744732326774e-08
2460,2.0686356070819272e-08,2.068635589078645e-08,2.1081731397243583e-08,8.70297418736383e-09
2461,2.048672528614657e-08,2.0486725257915866e-08,2.088009903961233e-08,1.3779998734032397e-09
2462,2.078020408829609e-08,2.0780204440229483e-08,2.118046004700115e-08,1.693599274749388e-08
2463,2.3469745604976202e-08,2.346974573683982e-08,2.3895809643665802e-08,5.618451051469912e-09
2464,4.781967521111295e-08,4.781967595596414e-08,4.865299076953893e-08,1.5576249155372686e-08
