node,x,y,phase_d,source
1965,0.3324030041694641,-0.2223675549030304,-0.0007410812540911138,U
1966,0.022339973598718643,-0.02342352457344532,-0.0006766169099137187,U
1967,0.04520914703607559,-0.07237327843904495,-0.0005604512407444417,U
1968,0.33713844418525696,-0.11123327910900116,-0.0008303591166622937,U
1969,0.4045884609222412,-0.02918173186480999,-0.000936898635700345,U
1970,0.05362635850906372,-0.33829784393310547,-0.00025253245257772505,U
1971,0.24563901126384735,-0.2737499475479126,-0.0005784569075331092,U
1972,0.009074274450540543,-0.2659953236579895,-0.00024429932818748057,U
1973,-0.004751047119498253,-0.24085532128810883,-0.00024819080135785043,U
1974,0.1858070343732834,-0.30874377489089966,-0.0004622897831723094,U
1975,0.3114214539527893,-0.22526593506336212,-0.0007110225851647556,U
1976,0.09040888398885727,-0.2971370816230774,-0.00032964235288091004,U
1977,0.3066179156303406,-0.23965178430080414,-0.0006925224442966282,U
1978,0.06371752172708511,-0.10751202702522278,-0.0005162469460628927,U
1979,0.4060402810573578,-0.03674675524234772,-0.0009371809428557754,U
1980,0.04343738034367561,-0.05723486468195915,-0.0005961404531262815,U
1981,0.38674303889274597,-0.035121556371450424,-0.0009161188500002027,U
1982,0.39195966720581055,-0.03404594957828522,-0.0009220627252943814,U
1983,0.19637462496757507,-0.2866559326648712,-0.0004953875904902816,U
1984,0.04599792882800102,-0.13665950298309326,-0.00043757533421739936,U
1985,0.14524029195308685,-0.2736363112926483,-0.00042968158959411085,U
1986,0.38277196884155273,-0.05988731235265732,-0.0009052578243426979,U
1987,0.06828491389751434,-0.21503008902072906,-0.0003707216528709978,U
1988,0.07093816250562668,-0.09974807500839233,-0.000542236608453095,U
1989,0.11717302352190018,-0.26226863265037537,-0.0003975860308855772,U
1990,0.2827591001987457,-0.16189418733119965,-0.0007290224893949926,U
1991,0.06486047059297562,-0.23446843028068542,-0.0003458271094132215,U
1992,0.07142622768878937,-0.08981438726186752,-0.0005625562043860555,U
1993,0.07678598165512085,-0.07077241688966751,-0.0006086938665248454,U
1994,0.045590028166770935,-0.24896551668643951,-0.0003053177206311375,U
1995,0.06398361921310425,-0.2601689100265503,-0.00032085872953757644,U
1996,0.13283629715442657,-0.25804388523101807,-0.0004251261707395315,U
1997,0.3728565573692322,-0.05158303678035736,-0.0008968972833827138,U
1998,0.2655949294567108,-0.1607934534549713,-0.0007090309518389404,U
1999,0.08130291104316711,-0.23602576553821564,-0.00036867207381874323,U
2000,0.0952918604016304,-0.2062528431415558,-0.000421576522057876,U
2001,0.20587046444416046,-0.2433510720729828,-0.0005480583640746772,U
2002,0.2012871503829956,-0.2246849238872528,-0.0005598834832198918,U
2003,0.09294749796390533,-0.10074616223573685,-0.0005721072084270418,U
2004,0.3143758475780487,-0.11304763704538345,-0.0008036565268412232,U
2005,0.19171418249607086,-0.24372926354408264,-0.0005270668771117926,U
2006,0.08893478661775589,-0.12705546617507935,-0.0005211466923356056,U
2007,0.08057428151369095,-0.08622490614652634,-0.0005824646796099842,U
2008,0.09920348972082138,-0.12948060035705566,-0.0005325504462234676,U
2009,0.0963730737566948,-0.11239958554506302,-0.0005565776373259723,U
2010,0.2659038305282593,-0.13924448192119598,-0.0007286571781150997,U
2011,0.2570299506187439,-0.13378506898880005,-0.0007232270436361432,U
2012,0.34447985887527466,-0.04659375548362732,-0.0008679292513988912,U
2013,0.09216775000095367,-0.08186448365449905,-0.0006054070545360446,U
2014,0.3218933045864105,-0.059266261756420135,-0.0008402504026889801,U
2015,0.10400677472352982,-0.11806568503379822,-0.0005578501150012016,U
2016,0.11015584319829941,-0.11163224279880524,-0.000576720864046365,U
2017,0.14143915474414825,-0.18199627101421356,-0.0005208773072808981,U
2018,0.1462167650461197,-0.16732870042324066,-0.0005463380948640406,U
2019,0.15300655364990234,-0.13826656341552734,-0.0005937861278653145,U
2020,0.16038605570793152,-0.20098358392715454,-0.0005260523757897317,U
2021,0.15176884829998016,-0.2154243290424347,-0.0004970941809006035,U
2022,0.2387242168188095,-0.15195997059345245,-0.0006846736068837345,U
2023,0.15633359551429749,-0.18547892570495605,-0.0005383624229580164,U
2024,0.10253394395112991,-0.07604748010635376,-0.000627289293333888,U
2025,0.3141278922557831,-0.05453680083155632,-0.0008341182838194072,U
2026,0.2501491606235504,-0.10657776892185211,-0.0007388429366983473,U
2027,0.22934123873710632,-0.14878742396831512,-0.0006764234858565032,U
2028,0.10702775418758392,-0.06500294804573059,-0.0006498331786133349,U
2029,0.1333560198545456,-0.08865796774625778,-0.0006394715746864676,U
2030,0.11039284616708755,-0.07556067407131195,-0.0006361070554703474,U
2031,0.21401885151863098,-0.1112254336476326,-0.0006965867360122502,U
2032,0.28867432475090027,-0.07430565357208252,-0.0007997514330781996,U
2033,0.26468849182128906,-0.05887077748775482,-0.0007845042855478823,U
2034,0.20785246789455414,-0.058610763400793076,-0.0007354147383011878,U
2035,0.1430521160364151,-0.08183329552412033,-0.0006583096110261977,U
2036,0.1873028576374054,-0.14140558242797852,-0.0006332062766887248,U
2037,0.19290657341480255,-0.13431014120578766,-0.0006482107564806938,U
2038,0.12141392379999161,-0.05854116007685661,-0.0006707008578814566,U
2039,0.11578909307718277,-0.05906275659799576,-0.0006658337078988552,U
2040,0.11158353090286255,-0.05701946094632149,-0.0006655981997027993,U
2041,0.10817430168390274,-0.05618709325790405,-0.00066427729325369,U
2042,0.29640260338783264,-0.07373999804258347,-0.0008078173268586397,U
2043,0.125158429145813,-0.06609459221363068,-0.000663536018691957,U
2044,0.13011641800403595,-0.06305652856826782,-0.0006714136688970029,U
2045,0.15149608254432678,-0.07649419456720352,-0.0006726288702338934,U
2046,0.15010006725788116,-0.08876672387123108,-0.0006561666959896684,U
2047,0.19353096187114716,-0.08548375219106674,-0.0007010314147919416,U
2048,0.19505393505096436,-0.07356317341327667,-0.000713260960765183,U
2049,0.26393914222717285,-0.06433425843715668,-0.0007810204406268895,U
2050,0.21296706795692444,-0.06294693052768707,-0.0007366652716882527,U
2051,0.19880318641662598,-0.06226888298988342,-0.0007254750235006213,U
2052,0.18768270313739777,-0.07188012450933456,-0.0007084218086674809,U
2053,0.17815470695495605,-0.07090705633163452,-0.0007013191352598369,U
2054,0.2462799996137619,-0.0667768120765686,-0.0007633778150193393,U
2055,0.15508294105529785,-0.0829361081123352,-0.0006681483355350792,U
2056,0.1584114134311676,-0.06395035982131958,-0.0006922266911715269,U
2057,0.22666405141353607,-0.0699620395898819,-0.0007436908781528473,U
2058,0.17367911338806152,-0.06989870220422745,-0.0006985455402173102,U
2059,0.3826335072517395,0.06123138591647148,-0.0009050956577993929,U
2060,0.32596510648727417,0.05949070304632187,-0.0008448309963569045,U
2061,0.2671973407268524,0.056769877672195435,-0.0007883520447649062,U
2062,0.20708805322647095,0.0584220364689827,-0.0007356047863140702,U
2063,0.14787060022354126,0.056981269270181656,-0.0006924510817043483,U
2064,0.09060691297054291,0.0587330237030983,-0.000647650274913758,U
2065,0.02585630491375923,0.06072091683745384,-0.0005588468047790229,U
2066,-0.041308388113975525,0.05214935168623924,-0.0005045767175033689,U
2067,-0.09888607263565063,0.062357235699892044,-0.000477462395792827,U
2068,-0.16158834099769592,0.05760828033089638,-0.0004845937655773014,U
2069,-0.22973212599754333,0.06400451064109802,-0.00045306055108085275,U
2070,-0.2649138867855072,0.07373117655515671,-0.00042629559175111353,U
2071,-0.3861895501613617,0.08303852379322052,-0.00039610089152120054,U
2072,-0.4622214436531067,0.08294359594583511,-0.00039511543582193553,U
2073,0.4570288062095642,0.11479076743125916,-0.0009684697142802179,U
2074,0.3930610716342926,0.11152040958404541,-0.0008950602496042848,U
2075,0.33314546942710876,0.11495892703533173,-0.0008243536576628685,U
2076,0.26528844237327576,0.10722589492797852,-0.0007553212344646454,U
2077,0.20161288976669312,0.10772436857223511,-0.0006881171721033752,U
2078,0.14641804993152618,0.10727372020483017,-0.0006290398887358606,U
2079,0.08043285459280014,0.11912167072296143,-0.000523258582688868,U
2080,0.03398491069674492,0.11197924613952637,-0.0004607734445016831,U
2081,-0.01642388477921486,0.11796721816062927,-0.0003785541048273444,U
2082,-0.08732710033655167,0.12529250979423523,-0.00032785197254270315,U
2083,-0.13903596997261047,0.1147947907447815,-0.00034746015444397926,U
2084,-0.19273264706134796,0.11468944698572159,-0.00034956305171363056,U
2085,-0.2527138888835907,0.10368002951145172,-0.0003700567758642137,U
2086,-0.3214830458164215,0.1348780244588852,-0.00031174940522760153,U
2087,-0.3882569968700409,0.12341093271970749,-0.0003311325563117862,U
2088,-0.46256163716316223,0.12426840513944626,-0.0003320884134154767,U
2089,0.4484006464481354,0.14269272983074188,-0.0009433769737370312,U
2090,0.3829682767391205,0.1481514573097229,-0.0008613059762865305,U
2091,0.3286847472190857,0.16849829256534576,-0.0007809369708411396,U
2092,0.26873779296875,0.17534008622169495,-0.0007008279208093882,U
2093,0.2053757905960083,0.16975322365760803,-0.0006254602340050042,U
2094,0.15111114084720612,0.1576106995344162,-0.0005673218402080238,U
2095,0.07767736911773682,0.16014057397842407,-0.00045463343849405646,U
2096,0.025376835837960243,0.16851626336574554,-0.000363035622285679,U
2097,-0.03294700011610985,0.18109408020973206,-0.0002793057938106358,U
2098,-0.10408861190080643,0.17430421710014343,-0.0002485183940734714,U
2099,-0.14656640589237213,0.16282056272029877,-0.0002601032902020961,U
2100,-0.1922333687543869,0.14114151895046234,-0.0002981986617669463,U
2101,-0.2615264058113098,0.16750556230545044,-0.0002554553502704948,U
2102,-0.3352981507778168,0.1694168597459793,-0.00025560171343386173,U
2103,-0.38566461205482483,0.16653575003147125,-0.000262475514318794,U
2104,-0.42543572187423706,0.16419649124145508,-0.00026861191145144403,U
2105,0.42509523034095764,0.2093615084886551,-0.0008714002324268222,U
2106,0.36789676547050476,0.22721493244171143,-0.0007849825196899474,U
2107,0.3157951533794403,0.23553605377674103,-0.0007096301415003836,U
2108,0.27330872416496277,0.22888506948947906,-0.0006579527398571372,U
2109,0.2145017683506012,0.21324683725833893,-0.0005915876245126128,U
2110,0.1436075121164322,0.22190089523792267,-0.00047916785115376115,U
2111,0.09775396436452866,0.22441479563713074,-0.00040665300912223756,U
2112,0.019397083669900894,0.23300419747829437,-0.0002858607331290841,U
2113,-0.038246117532253265,0.23497670888900757,-0.00022089785488788038,U
2114,-0.09057677537202835,0.22116719186306,-0.00019806264026556164,U
2115,-0.14905400574207306,0.21206416189670563,-0.00019017803424503654,U
2116,-0.210354283452034,0.23569104075431824,-0.00015517046267632395,U
2117,-0.26565486192703247,0.21409295499324799,-0.0001836216397350654,U
2118,-0.32701703906059265,0.22299891710281372,-0.0001749659568304196,U
2119,-0.3796340227127075,0.22147847712039948,-0.00018111687677446753,U
2120,-0.4257713854312897,0.20302295684814453,-0.0002111881913151592,U
2121,0.43770384788513184,0.271743506193161,-0.000844419002532959,U
2122,0.40684062242507935,0.2744778096675873,-0.0008016961510293186,U
2123,0.3216485381126404,0.2828809320926666,-0.0006802224088460207,U
2124,0.2574755847454071,0.28697669506073,-0.0005863492842763662,U
2125,0.189757838845253,0.2883741855621338,-0.00048556376714259386,U
2126,0.14636659622192383,0.2743232250213623,-0.00043204278335906565,U
2127,0.08102481067180634,0.2687187194824219,-0.00033931576763279736,U
2128,0.011995738372206688,0.29434069991111755,-0.0002283260109834373,U
2129,-0.046700816601514816,0.28615522384643555,-0.00017377249605488032,U
2130,-0.10177088528871536,0.2817176878452301,-0.0001383058406645432,U
2131,-0.15559329092502594,0.27003756165504456,-0.00012647030234802514,U
2132,-0.21419954299926758,0.27984851598739624,-0.0001060420399880968,U
2133,-0.2625984847545624,0.2831028699874878,-9.938038419932127e-05,U
2134,-0.3244118392467499,0.28894251585006714,-9.354372741654515e-05,U
2135,-0.3818603754043579,0.27002060413360596,-0.00011915624054381624,U
2136,-0.42513343691825867,0.28620320558547974,-0.00010519412171561271,U
2137,0.43934687972068787,0.3053073287010193,-0.0008248884114436805,U
2138,0.40784525871276855,0.3347700238227844,-0.0007644976139999926,U
2139,0.3372446298599243,0.362697958946228,-0.0006508664810098708,U
2140,0.26474663615226746,0.3514007329940796,-0.0005522938445210457,U
2141,0.18589550256729126,0.32994118332862854,-0.00044897585758008063,U
2142,0.13878107070922852,0.3293134570121765,-0.00037914441782049835,U
2143,0.10197541862726212,0.3227981626987457,-0.0003296063223388046,U
2144,0.021530508995056152,0.3224698305130005,-0.00022249463654588908,U
2145,-0.02683672122657299,0.34383222460746765,-0.0001576357171870768,U
2146,-0.08116497099399567,0.3334190845489502,-0.00011723350326064974,U
2147,-0.13600817322731018,0.3345560133457184,-8.435886411461979e-05,U
2148,-0.20909105241298676,0.3149707019329071,-7.557790377177298e-05,U
2149,-0.42128655314445496,0.32287222146987915,-6.768483581254259e-05,U
2150,0.43602415919303894,0.37307509779930115,-0.0007835678406991065,U
2151,0.3650873303413391,0.3988690674304962,-0.0006737484945915639,U
2152,0.31973209977149963,0.40972036123275757,-0.0006047268398106098,U
2153,0.2600400447845459,0.41296151280403137,-0.0005165506154298782,U
2154,0.20292255282402039,0.3817765414714813,-0.00044492041342891753,U
2155,0.17293517291545868,0.37855851650238037,-0.00040203722892329097,U
2156,0.10799786448478699,0.3944835960865021,-0.00030106035410426557,U
2157,0.02848176844418049,0.36945903301239014,-0.00020697389845736325,U
2158,-0.02198880910873413,0.4071585237979889,-0.0001375867723254487,U
2159,-0.07798381894826889,0.3814118206501007,-9.699364454718307e-05,U
2160,-0.12983393669128418,0.39372819662094116,-5.802591476822272e-05,U
2161,-0.20137202739715576,0.3729740381240845,-3.782840940402821e-05,U
2162,-0.3095884919166565,0.37656867504119873,-2.0021352611365728e-05,U
2163,-0.3868553638458252,0.3809462785720825,-1.9595610865508206e-05,U
2164,-0.44565004110336304,0.37848302721977234,-2.69668653345434e-05,U
2165,0.4288561940193176,0.40902644395828247,-0.0007593660266138613,U
2166,0.38384974002838135,0.4177505671977997,-0.0006933981203474104,U
2167,0.32673379778862,0.43850094079971313,-0.0006060546147637069,U
2168,0.2597152888774872,0.4426835775375366,-0.0005074171931482852,U
2169,0.225053071975708,0.44221216440200806,-0.0004563737893477082,U
2170,0.15694235265254974,0.43339329957962036,-0.0003584284277167171,U
2171,0.10139288008213043,0.45272496342658997,-0.00027528591454029083,U
2172,-0.01995006576180458,0.4686650037765503,-0.00012741534737870097,U
2173,-0.1400929093360901,0.4495072662830353,-3.556746378308162e-05,U
2174,-0.1937927007675171,0.41251444816589355,-2.2366160919773392e-05,U
2175,-0.2646441161632538,0.45787492394447327,8.206479833461344e-06,U
2176,-0.4226584732532501,0.4633403718471527,1.1289848771411926e-05,U
2177,0.4394714832305908,0.00549272308126092,-0.0009782533161342144,U
2178,0.44430071115493774,0.005686053540557623,-0.0009836851386353374,U
2179,0.38060253858566284,0.004901794716715813,-0.0009129274403676391,U
2180,0.3954557478427887,0.004957484547048807,-0.000929146190173924,U
2181,0.3162362277507782,0.004738344345241785,-0.0008464135462418199,U
2182,0.3360384404659271,0.004767693113535643,-0.0008661000174470246,U
2183,0.2271169126033783,0.004702539648860693,-0.0007695480016991496,U
2184,0.14295627176761627,0.004709519911557436,-0.0007215954829007387,U
2185,0.1677163690328598,0.004698464646935463,-0.0007325093611143529,U
2186,0.177620992064476,0.004697923548519611,-0.0007376945577561855,U
2187,0.18752005696296692,0.004700976889580488,-0.0007433024002239108,U
2188,0.19741660356521606,0.004705567844212055,-0.0007493104785680771,U
2189,0.20731164515018463,0.0047078304924070835,-0.0007556978962384164,U
2190,0.2172064632177353,0.004708454944193363,-0.000762445735745132,U
2191,0.23702509701251984,0.004697207361459732,-0.0007769757648929954,U
2192,0.24692708253860474,0.004697006661444902,-0.0007847099332138896,U
2193,0.2568323016166687,0.004701849073171616,-0.0007927432307042181,U
2194,0.2667214572429657,0.004711431451141834,-0.0008010457968339324,U
2195,0.27661800384521484,0.004718452226370573,-0.0008096239762380719,U
2196,0.28651314973831177,0.004728445317596197,-0.0008184575708582997,U
2197,0.29642871022224426,0.004725865554064512,-0.0008275549043901265,U
2198,0.3063277006149292,0.0047324541956186295,-0.0008368694107048213,U
2199,0.3261335790157318,0.004754220135509968,-0.0008561549475416541,U
2200,0.34593263268470764,0.004798765294253826,-0.0008762175566516817,U
2201,0.3558419644832611,0.004826933145523071,-0.0008865215932019055,U
2202,0.3607933223247528,0.004841878078877926,-0.0008917301893234253,U
2203,0.3657490015029907,0.004857590887695551,-0.0008969809859991074,U
2204,0.37070176005363464,0.00487310066819191,-0.0009022646700032055,U
2205,0.3756633698940277,0.004886791110038757,-0.0009075920097529888,U
2206,0.38556385040283203,0.004913378972560167,-0.0009183172369375825,U
2207,0.390513151884079,0.004927946720272303,-0.0009237223421223462,U
2208,0.40039917826652527,0.0049840351566672325,-0.0009345953003503382,U
2209,0.4053332507610321,0.005004480015486479,-0.0009400561102665961,U
2210,0.4102385342121124,0.00502548785880208,-0.000945504754781723,U
2211,0.41513293981552124,0.005043683107942343,-0.0009509586961939931,U
2212,0.42001837491989136,0.005074364133179188,-0.0009564176434651017,U
2213,0.42490434646606445,0.0051250760443508625,-0.0009618898038752377,U
2214,0.42978617548942566,0.005216067656874657,-0.0009673672029748559,U
2215,0.43465283513069153,0.0053459396585822105,-0.0009728347649797797,U
2216,0.44915124773979187,0.0059100789949297905,-0.0009891397785395384,U
2217,0.45408686995506287,0.006198626011610031,-0.0009946858044713736,U
2218,0.4590873718261719,0.006536274217069149,-0.00100029690656811,U
2219,0.4640888273715973,0.006827208679169416,-0.0010058992775157094,U
2220,0.4689529836177826,0.006927726790308952,-0.0010113369207829237,U
2221,0.47393786907196045,0.00669478066265583,-0.0010168966837227345,U
2222,0.47888070344924927,0.006556433625519276,-0.0010223861318081617,U
2223,0.48357972502708435,0.007336074486374855,-0.0010275582317262888,U
2224,0.48832324147224426,0.007997516542673111,-0.0010327487252652645,U
2225,0.4934813678264618,0.0077993012964725494,-0.001038364483974874,U
2226,0.07363636791706085,0.004840560723096132,-0.0007118937210179865,U
2227,0.08849535137414932,0.004782572388648987,-0.0007106405682861805,U
2228,0.10830505937337875,0.004742824472486973,-0.0007121611852198839,U
2229,0.12315098941326141,0.004726123996078968,-0.0007152644102461636,U
2230,0.038796186447143555,0.00520366383716464,-0.0007265100139193237,U
2231,0.043819595128297806,0.005107665900141001,-0.0007230775663629174,U
2232,0.048827335238456726,0.005030849017202854,-0.0007201769622042775,U
2233,0.053803808987140656,0.00497349863871932,-0.0007177570951171219,U
2234,0.05877486616373062,0.004931302275508642,-0.000715755159035325,U
2235,0.06373203545808792,0.004896590020507574,-0.0007141352980397642,U
2236,0.11821074783802032,0.004724998027086258,-0.0007140644011087716,U
2237,0.06869341433048248,0.004864552058279514,-0.0007128568249754608,U
2238,0.1281011700630188,0.004722136538475752,-0.000716625654604286,U
2239,0.00815103854984045,0.006735670380294323,-0.0007531688315793872,U
2240,0.013354157097637653,0.006368831731379032,-0.0007508707931265235,U
2241,0.018521670252084732,0.0060389405116438866,-0.0007458123727701604,U
2242,0.023636294528841972,0.005763072054833174,-0.0007402818300761282,U
2243,0.028717923909425735,0.0055373958311975,-0.0007350937812589109,U
2244,0.03377612307667732,0.0053561776876449585,-0.0007304849568754435,U
2245,0.07859517633914948,0.004817919339984655,-0.0007112155435606837,U
2246,0.08355486392974854,0.004795018583536148,-0.0007108047720976174,U
2247,0.09344693273305893,0.0047711473889648914,-0.0007107073324732482,U
2248,0.09840438514947891,0.004759087692946196,-0.0007109918515197933,U
2249,0.10336247086524963,0.00474564079195261,-0.0007114816107787192,U
2250,0.11326751857995987,0.00472966767847538,-0.0007130280719138682,U
2251,0.1330571174621582,0.004715899005532265,-0.0007181402761489153,U
2252,0.1380109041929245,0.004708739463239908,-0.0007198000675998628,U
2253,0.14791497588157654,0.004702540580183268,-0.0007235310040414333,U
2254,0.15286731719970703,0.004698832985013723,-0.0007255935342982411,U
2255,0.15782174468040466,0.004694214090704918,-0.0007277819095179439,U
2256,0.16277141869068146,0.004692401271313429,-0.0007300887955352664,U
2257,0.28157034516334534,0.004718929994851351,-0.0008140138234011829,U
2258,0.25188538432121277,0.0046966890804469585,-0.0007886951207183301,U
2259,0.17267940938472748,0.0046923221088945866,-0.0007350530358962715,U
2260,0.19247783720493317,0.004698222037404776,-0.0007462636567652225,U
2261,0.18258091807365417,0.004694139119237661,-0.0007404529605992138,U
2262,0.20237362384796143,0.004701717756688595,-0.0007524642860516906,U
2263,0.21226824820041656,0.0047032516449689865,-0.0007590343593619764,U
2264,0.2221662551164627,0.004703500308096409,-0.0007659583352506161,U
2265,0.23207618296146393,0.004696103744208813,-0.0007732260855846107,U
2266,0.24198658764362335,0.0046908194199204445,-0.0007808132795616984,U
2267,0.2617851197719574,0.004700356163084507,-0.0007968672434799373,U
2268,0.2716785967350006,0.004710197914391756,-0.0008053097990341485,U
2269,0.29148074984550476,0.004723687190562487,-0.0008229854283854365,U
2270,0.3013855218887329,0.004724039230495691,-0.0008321909117512405,U
2271,0.3112887740135193,0.004732225090265274,-0.0008416213095188141,U
2272,0.3211878836154938,0.004741880111396313,-0.000851262069772929,U
2273,0.33109650015830994,0.004756629467010498,-0.0008611143566668034,U
2274,0.34099051356315613,0.0047780591994524,-0.0008711418486200273,U
2275,0.3508980870246887,0.0048105730675160885,-0.0008813602617010474,U
2276,0.0029249514918774366,0.007110430393368006,-0.0007466058013960719,U
2277,-0.0028545015957206488,0.007781511638313532,-0.0007254576776176691,U
2278,-0.0099569046869874,0.009623265825212002,-0.0007072595180943608,U
2279,0.4800357222557068,0.02677820436656475,-0.0010221698321402073,U
2280,-0.021930145099759102,0.012089026160538197,-0.0006991939153522253,U
2281,0.38998743891716003,0.00983182992786169,-0.0009229656425304711,U
2282,0.45759180188179016,0.012921315617859364,-0.0009983342606574297,U
2283,0.36024612188339233,0.009658752009272575,-0.0008909640018828213,U
2284,0.37016910314559937,0.009730897843837738,-0.0009015083196572959,U
2285,0.38009482622146606,0.009790568612515926,-0.0009121935581788421,U
2286,0.39984598755836487,0.009924284182488918,-0.0009338036761619151,U
2287,0.4096207618713379,0.01002287957817316,-0.0009446368203498423,U
2288,0.419251412153244,0.010120170190930367,-0.0009553786367177963,U
2289,0.42881032824516296,0.010457267053425312,-0.0009660806972533464,U
2290,0.43821173906326294,0.011159948073327541,-0.0009766211733222008,U
2291,0.447650671005249,0.0118210194632411,-0.0009872143855318427,U
2292,0.46782931685447693,0.014514022506773472,-0.001009722938761115,U
2293,0.4776920676231384,0.011842041276395321,-0.0010208445601165295,U
2294,0.48570096492767334,0.016999071463942528,-0.0010293781524524093,U
2295,0.2661706805229187,0.009386526420712471,-0.0008003149996511638,U
2296,0.2859557867050171,0.009415151551365852,-0.0008177160634659231,U
2297,0.3057801425457001,0.00942940916866064,-0.0008361308719031513,U
2298,0.3453764021396637,0.009566466324031353,-0.0008754506707191467,U
2299,0.32063060998916626,0.00945911556482315,-0.0008505076402798295,U
2300,0.2612379193305969,0.009372830390930176,-0.0007961405208334327,U
2301,0.281006395816803,0.009407379664480686,-0.0008132679504342377,U
2302,0.3008362352848053,0.009419038891792297,-0.000831452663987875,U
2303,0.32558879256248474,0.009471278637647629,-0.0008554107625968754,U
2304,0.3404308557510376,0.009532486088573933,-0.0008703746134415269,U
2305,0.12754718959331512,0.009409370832145214,-0.000715629372280091,U
2306,0.13745851814746857,0.009386545047163963,-0.0007188692688941956,U
2307,0.15232637524604797,0.00936095044016838,-0.0007247391622513533,U
2308,0.1622207909822464,0.009357312694191933,-0.0007292633526958525,U
2309,0.05324498936533928,0.009912513196468353,-0.0007144247065298259,U
2310,0.043229904025793076,0.010165436193346977,-0.0007183387642726302,U
2311,0.06318677216768265,0.009768231771886349,-0.0007116066990420222,U
2312,0.07309175282716751,0.009654615074396133,-0.0007098820060491562,U
2313,0.09289878606796265,0.009510833770036697,-0.0007092801970429718,U
2314,0.10776480287313461,0.00945128221064806,-0.0007109754951670766,U
2315,0.048275239765644073,0.010019422508776188,-0.0007162420661188662,U
2316,0.18697869777679443,0.009364071302115917,-0.0007425363291986287,U
2317,0.12260580062866211,0.009412688203155994,-0.0007142332615330815,U
2318,0.1770840436220169,0.009356159716844559,-0.0007369136437773705,U
2319,0.19687113165855408,0.009375546127557755,-0.0007485547102987766,U
2320,0.20675979554653168,0.009381064213812351,-0.0007549478905275464,U
2321,0.21664710342884064,0.009382803924381733,-0.0007616980583406985,U
2322,0.23152902722358704,0.009361866861581802,-0.0007724959286861122,U
2323,0.23649021983146667,0.009353391826152802,-0.0007762573659420013,U
2324,0.21171708405017853,0.009375265799462795,-0.0007582894759252667,U
2325,0.18204693496227264,0.009353200905025005,-0.0007396837463602424,U
2326,0.19193729758262634,0.009363150224089622,-0.0007455056183971465,U
2327,0.2018289715051651,0.009371294640004635,-0.0007517150952480733,U
2328,0.22161324322223663,0.009372802451252937,-0.0007652188069187105,U
2329,0.2463826686143875,0.009358796291053295,-0.0007839858299121261,U
2330,0.2513432204723358,0.009361074306070805,-0.0007879731128923595,U
2331,0.012213105335831642,0.012776766903698444,-0.0007195166544988751,U
2332,0.05823492258787155,0.009833382442593575,-0.0007128707366064191,U
2333,0.11766868829727173,0.009417167864739895,-0.0007129904115572572,U
2334,0.06815600395202637,0.00970439426600933,-0.0007106146076694131,U
2335,0.01757783815264702,0.012128986418247223,-0.0007247336325235665,U
2336,0.02282625623047352,0.011556245386600494,-0.0007258062832988799,U
2337,0.02800612524151802,0.011071380227804184,-0.0007247845642268658,U
2338,0.038180820643901825,0.010372521355748177,-0.0007206067675724626,U
2339,0.03312961384654045,0.01068237517029047,-0.0007228315807878971,U
2340,0.07805417478084564,0.009605947881937027,-0.0007093943422660232,U
2341,0.08795280754566193,0.009533029049634933,-0.0007091063307598233,U
2342,0.08301703631877899,0.009562551975250244,-0.0007091412553563714,U
2343,0.09786678105592728,0.009482480585575104,-0.000709660118445754,U
2344,0.10282336175441742,0.00946054607629776,-0.0007102297968231142,U
2345,0.11273469030857086,0.0094266626983881,-0.0007119054789654911,U
2346,0.14241591095924377,0.009371723048388958,-0.0007206975133158267,U
2347,0.14737802743911743,0.00936138816177845,-0.0007226587040349841,U
2348,0.16718128323554993,0.009352358989417553,-0.0007317065028473735,U
2349,0.17214764654636383,0.009346562437713146,-0.0007342650205828249,U
2350,0.22657814621925354,0.00936195719987154,-0.0007688223267905414,U
2351,0.241449773311615,0.009348146617412567,-0.0007800950552336872,U
2352,0.27606531977653503,0.009397546760737896,-0.0008088896865956485,U
2353,0.2563009560108185,0.00936201959848404,-0.0007920305943116546,U
2354,0.29588809609413147,0.009411533363163471,-0.0008268266101367772,U
2355,0.35530346632003784,0.009625022299587727,-0.0008857675129547715,U
2356,0.40476882457733154,0.009964147582650185,-0.0009392502252012491,U
2357,0.4429248571395874,0.011537489481270313,-0.0009819086408242583,U
2358,0.3850679099559784,0.009808726608753204,-0.0009175946470350027,U
2359,0.27112990617752075,0.009385533630847931,-0.0008045803988352418,U
2360,0.31074491143226624,0.0094312047585845,-0.0008408846333622932,U
2361,0.3652147352695465,0.009692471474409103,-0.0008962257415987551,U
2362,0.3751501142978668,0.009764187969267368,-0.0009068540530279279,U
2363,0.3949342966079712,0.009867150336503983,-0.0009283923427574337,U
2364,0.4144580662250519,0.01004722248762846,-0.0009500260348431766,U
2365,0.4240434765815735,0.010225299745798111,-0.0009607414249330759,U
2366,0.4335674047470093,0.01078836526721716,-0.000971412577200681,U
2367,0.4525548815727234,0.012237166985869408,-0.0009927096543833613,U
2368,0.13251322507858276,0.009392790496349335,-0.0007171831675805151,U
2369,0.15728726983070374,0.009349488653242588,-0.0007269498892128468,U
2370,0.29093843698501587,0.009407108649611473,-0.0008222569595091045,U
2371,0.31569916009902954,0.009438466280698776,-0.0008456817013211548,U
