element,integration_point,x,y,H
344,3,-0.11561849899590015,-0.47777680307626724,0.0002356409386266023
344,4,-0.11561849899590015,-0.47777680307626724,0.0002456956135574728
345,1,0.4969029426574707,-0.003345550736412406,0.0007145444978959858
345,2,0.4969029426574707,-0.003345550736412406,0.0007156981155276299
345,3,0.4969029426574707,-0.003345550736412406,0.00072532391641289
345,4,0.4969029426574707,-0.003345550736412406,0.0007284371531568468
346,1,0.491585411131382,-0.05837141163647175,0.0007631882908754051
346,2,0.491585411131382,-0.05837141163647175,0.0007479598862119019
346,3,0.491585411131382,-0.05837141163647175,0.0007709303754381835
346,4,0.491585411131382,-0.05837141163647175,0.0007496439502574503
347,1,0.4626282751560211,-0.0033094302052631974,0.0007934284512884915
347,2,0.4626282751560211,-0.0033094302052631974,0.0007938610506244004
347,3,0.4626282751560211,-0.0033094302052631974,0.0007981542148627341
347,4,0.4626282751560211,-0.0033094302052631974,0.0007986658019945025
348,1,0.433270588517189,-0.0024869473418220878,0.0008342218934558332
348,2,0.433270588517189,-0.0024869473418220878,0.0008341111824847758
348,3,0.433270588517189,-0.0024869473418220878,0.0008372545707970858
348,4,0.433270588517189,-0.0024869473418220878,0.0008371214498765767
349,1,0.19146958366036415,-0.00683893880341202,0.0008964426233433187
349,2,0.19146958366036415,-0.00683893880341202,0.0008966014138422906
349,3,0.19146958366036415,-0.00683893880341202,0.0008959083934314549
349,4,0.19146958366036415,-0.00683893880341202,0.0008960674167610705
350,1,0.18593234196305275,-0.002274743397720158,0.0008988101035356522
350,2,0.18593234196305275,-0.002274743397720158,0.0008991451468318701
350,3,0.18593234196305275,-0.002274743397720158,0.000899100152309984
350,4,0.18593234196305275,-0.002274743397720158,0.0008994353702291846
351,1,0.24591534957289696,-0.006848684279248118,0.0008782577933743596
351,2,0.24591534957289696,-0.006848684279248118,0.0008789776475168765
351,3,0.24591534957289696,-0.006848684279248118,0.0008785645477473736
351,4,0.24591534957289696,-0.006848684279248118,0.0008792848675511777
352,1,0.2453351728618145,-0.0022784785833209753,0.000878382008522749
352,2,0.2453351728618145,-0.0022784785833209753,0.0008786176331341267
352,3,0.2453351728618145,-0.0022784785833209753,0.0008776389877311885
352,4,0.2453351728618145,-0.0022784785833209753,0.0008778743213042617
353,1,0.3795597031712532,-0.007179655716754496,0.0008719724719412625
353,2,0.3795597031712532,-0.007179655716754496,0.0008729188120923936
353,3,0.3795597031712532,-0.007179655716754496,0.0008720533805899322
353,4,0.3795597031712532,-0.007179655716754496,0.0008730018744245172
354,1,0.37405287474393845,-0.0023931902833282948,0.0008736801100894809
354,2,0.37405287474393845,-0.0023931902833282948,0.0008736081072129309
354,3,0.37405287474393845,-0.0023931902833282948,0.0008744457736611366
354,4,0.37405287474393845,-0.0023931902833282948,0.0008743729558773339
355,1,0.13642921298742294,-0.0022749925265088677,0.0009728810400702059
355,2,0.13642921298742294,-0.0022749925265088677,0.0009734090999700129
355,3,0.13642921298742294,-0.0022749925265088677,0.0009762970730662346
355,4,0.13642921298742294,-0.0022749925265088677,0.0009768289746716619
356,1,0.16118526458740234,-0.00227629067376256,0.0009252671734429896
356,2,0.16118526458740234,-0.00227629067376256,0.0009256750927306712
356,3,0.16118526458740234,-0.00227629067376256,0.0009266851702705026
356,4,0.16118526458740234,-0.00227629067376256,0.0009270943119190633
357,1,0.19206779450178146,-0.011427737073972821,0.000897890655323863
357,2,0.19206779450178146,-0.011427737073972821,0.0008976308745332062
357,3,0.19206779450178146,-0.011427737073972821,0.000898629252333194
357,4,0.19206779450178146,-0.011427737073972821,0.0008983698207885027
358,1,0.17662294954061508,-0.006834869273006916,0.0009088105871342123
358,2,0.17662294954061508,-0.006834869273006916,0.0009095141431316733
358,3,0.17662294954061508,-0.006834869273006916,0.0009081406169570982
358,4,0.17662294954061508,-0.006834869273006916,0.0009088439983315766
359,1,0.20138373598456383,-0.006853931816294789,0.0008899825043044984
359,2,0.20138373598456383,-0.006853931816294789,0.000890097173396498
359,3,0.20138373598456383,-0.006853931816294789,0.0008904587593860924
359,4,0.20138373598456383,-0.006853931816294789,0.0008905737195163965
360,1,0.20695087313652039,-0.011464245151728392,0.0008891741745173931
360,2,0.20695087313652039,-0.011464245151728392,0.0008893309277482331
360,3,0.20695087313652039,-0.011464245151728392,0.0008897611987777054
360,4,0.20695087313652039,-0.011464245151728392,0.000889918184839189
361,1,0.25146570429205894,-0.011459724744781852,0.000879210710991174
361,2,0.25146570429205894,-0.011459724744781852,0.0008799070492386818
361,3,0.25146570429205894,-0.011459724744781852,0.0008795631001703441
361,4,0.25146570429205894,-0.011459724744781852,0.0008802603697404265
362,1,0.22059274464845657,-0.0022868128726258874,0.000881844840478152
362,2,0.22059274464845657,-0.0022868128726258874,0.00088156369747594
362,3,0.22059274464845657,-0.0022868128726258874,0.0008823633543215692
362,4,0.22059274464845657,-0.0022868128726258874,0.0008820818038657308
363,1,0.2360277660191059,-0.006860071211121976,0.0008802685188129544
363,2,0.2360277660191059,-0.006860071211121976,0.0008796069887466729
363,3,0.2360277660191059,-0.006860071211121976,0.0008799167117103934
363,4,0.2360277660191059,-0.006860071211121976,0.0008792554726824164
364,1,0.26077549159526825,-0.006855343235656619,0.0008788239792920649
364,2,0.26077549159526825,-0.006855343235656619,0.0008780618663877249
364,3,0.26077549159526825,-0.006855343235656619,0.0008785599493421614
364,4,0.26077549159526825,-0.006855343235656619,0.0008777982438914478
365,1,0.27563705295324326,-0.006880067056044936,0.0008781874785199761
365,2,0.27563705295324326,-0.006880067056044936,0.0008789364947006106
365,3,0.27563705295324326,-0.006880067056044936,0.0008784126839600503
365,4,0.27563705295324326,-0.006880067056044936,0.0008791620493866503
366,1,0.28059080243110657,-0.006890189601108432,0.0008793781162239611
366,2,0.28059080243110657,-0.006890189601108432,0.0008786472608335316
366,3,0.28059080243110657,-0.006890189601108432,0.000879165658261627
366,4,0.28059080243110657,-0.006890189601108432,0.000878435093909502
367,1,0.27999701350927353,-0.0022928144317120314,0.0008780843345448375
367,2,0.27999701350927353,-0.0022928144317120314,0.0008779040654189885
367,3,0.27999701350927353,-0.0022928144317120314,0.0008788401610217988
367,4,0.27999701350927353,-0.0022928144317120314,0.0008786594262346625
368,1,0.30037620663642883,-0.0069250238593667746,0.0008796431357041001
368,2,0.30037620663642883,-0.0069250238593667746,0.0008802350494079292
368,3,0.30037620663642883,-0.0069250238593667746,0.0008798021590337157
368,4,0.30037620663642883,-0.0069250238593667746,0.0008803940727375448
369,1,0.2898962125182152,-0.002297976170666516,0.0008786856196820736
369,2,0.2898962125182152,-0.002297976170666516,0.0008785249083302915
369,3,0.2898962125182152,-0.002297976170666516,0.000879383587744087
369,4,0.2898962125182152,-0.002297976170666516,0.0008792231092229486
370,1,0.29979364573955536,-0.0023034801706671715,0.0008793090237304568
370,2,0.29979364573955536,-0.0023034801706671715,0.0008791707805357873
370,3,0.29979364573955536,-0.0023034801706671715,0.0008799296920187771
370,4,0.29979364573955536,-0.0023034801706671715,0.0008797913906164467
371,1,0.3102818951010704,-0.006949970847927034,0.0008808014681562781
371,2,0.3102818951010704,-0.006949970847927034,0.000880309147760272
371,3,0.3102818951010704,-0.006949970847927034,0.0008806670666672289
371,4,0.3102818951010704,-0.006949970847927034,0.0008801747462712228
372,1,0.3096960335969925,-0.002311105723492801,0.0008798600756563246
372,2,0.3096960335969925,-0.002311105723492801,0.0008797429618425667
372,3,0.3096960335969925,-0.002311105723492801,0.0008803755627013743
372,4,0.3096960335969925,-0.002311105723492801,0.0008802584488876164
373,1,0.32018429040908813,-0.006971506983973086,0.0008809958235360682
373,2,0.32018429040908813,-0.006971506983973086,0.0008806358091533184
373,3,0.32018429040908813,-0.006971506983973086,0.0008808900020085275
373,4,0.32018429040908813,-0.006971506983973086,0.0008805298712104559
374,1,0.33009083569049835,-0.007010114844888449,0.0008808888960629702
374,2,0.33009083569049835,-0.007010114844888449,0.0008806767291389406
374,3,0.33009083569049835,-0.007010114844888449,0.0008808108977973461
374,4,0.33009083569049835,-0.007010114844888449,0.0008805986726656556
375,1,0.3295009359717369,-0.002330919960513711,0.0008803121163509786
375,2,0.3295009359717369,-0.002330919960513711,0.0008802431984804571
375,3,0.3295009359717369,-0.002330919960513711,0.0008805494289845228
375,4,0.3295009359717369,-0.002330919960513711,0.0008804805111140013
376,1,0.3406010940670967,-0.011805783957242966,0.0008809103164821863
376,2,0.3406010940670967,-0.011805783957242966,0.0008809063001535833
376,3,0.3406010940670967,-0.011805783957242966,0.0008809627033770084
376,4,0.3406010940670967,-0.011805783957242966,0.0008809584542177618
377,1,0.3394043818116188,-0.0023449318250641227,0.0008800093200989068
377,2,0.3394043818116188,-0.0023449318250641227,0.0008799675852060318
377,3,0.3394043818116188,-0.0023449318250641227,0.0008800697396509349
377,4,0.3394043818116188,-0.0023449318250641227,0.0008800280629657209
378,1,0.34556032717227936,-0.011857123114168644,0.0008805429679341614
378,2,0.34556032717227936,-0.011857123114168644,0.0008804433164186776
378,3,0.34556032717227936,-0.011857123114168644,0.000880578241776675
378,4,0.34556032717227936,-0.011857123114168644,0.0008804784156382084
379,1,0.3598024398088455,-0.0071518621407449245,0.000877623853739351
379,2,0.3598024398088455,-0.0071518621407449245,0.0008780342759564519
379,3,0.3598024398088455,-0.0071518621407449245,0.0008776428294368088
379,4,0.3598024398088455,-0.0071518621407449245,0.0008780532516539097
380,1,0.364750511944294,-0.007169424439780414,0.0008770835120230913
380,2,0.364750511944294,-0.007169424439780414,0.0008765519014559686
380,3,0.364750511944294,-0.007169424439780414,0.0008770496933721006
380,4,0.364750511944294,-0.007169424439780414,0.0008765184320509434
381,1,0.38449469953775406,-0.007177263032644987,0.0008711973205208778
381,2,0.38449469953775406,-0.007177263032644987,0.0008700927719473839
381,3,0.38449469953775406,-0.007177263032644987,0.0008710987749509513
381,4,0.38449469953775406,-0.007177263032644987,0.0008699956815689802
382,1,0.38942936062812805,-0.0071773004019632936,0.0008691432303749025
382,2,0.38942936062812805,-0.0071773004019632936,0.0008678752346895635
382,3,0.38942936062812805,-0.0071773004019632936,0.000869029900059104
382,4,0.38942936062812805,-0.0071773004019632936,0.000867765280418098
383,1,0.3899102285504341,-0.011899287346750498,0.0008680401369929314
383,2,0.3899102285504341,-0.011899287346750498,0.0008693296695128083
383,3,0.3899102285504341,-0.011899287346750498,0.0008681317558512092
383,4,0.3899102285504341,-0.011899287346750498,0.0008694271673448384
384,1,0.4237084984779358,-0.007414947729557753,0.0008465886930935085
384,2,0.4237084984779358,-0.007414947729557753,0.0008440359379164875
384,3,0.4237084984779358,-0.007414947729557753,0.0008464859565719962
384,4,0.4237084984779358,-0.007414947729557753,0.0008439537486992776
385,1,0.4140256717801094,-0.007390953949652612,0.0008545158780179918
385,2,0.4140256717801094,-0.007390953949652612,0.0008523475844413042
385,3,0.4140256717801094,-0.007390953949652612,0.0008543566800653934
385,4,0.4140256717801094,-0.007390953949652612,0.0008522046264261007
386,1,0.41852347552776337,-0.0024589799577370286,0.0008485082071274519
386,2,0.41852347552776337,-0.0024589799577370286,0.0008483279380016029
386,3,0.41852347552776337,-0.0024589799577370286,0.0008508507162332535
386,4,0.41852347552776337,-0.0024589799577370286,0.0008506490848958492
387,1,0.42855294793844223,-0.007433256600052118,0.0008392773452214897
387,2,0.42855294793844223,-0.007433256600052118,0.0008420124650001526
387,3,0.42855294793844223,-0.007433256600052118,0.000839326879940927
387,4,0.42855294793844223,-0.007433256600052118,0.0008420865051448345
388,1,0.4188727140426636,-0.007409836049191654,0.0008482652483507991
388,2,0.4188727140426636,-0.007409836049191654,0.0008505649166181684
388,3,0.4188727140426636,-0.007409836049191654,0.0008483756682835519
388,4,0.4188727140426636,-0.007409836049191654,0.0008507051970809698
389,1,0.4380248486995697,-0.012893685838207603,0.0008296198793686926
389,2,0.4380248486995697,-0.012893685838207603,0.0008325314847752452
389,3,0.4380248486995697,-0.012893685838207603,0.0008294205763377249
389,4,0.4380248486995697,-0.012893685838207603,0.0008323520887643099
390,1,0.44268205016851425,-0.013327352935448289,0.0008272476843558252
390,2,0.44268205016851425,-0.013327352935448289,0.0008270135731436312
390,3,0.44268205016851425,-0.013327352935448289,0.0008240269380621612
390,4,0.44268205016851425,-0.013327352935448289,0.0008238418959081173
391,1,0.45276886224746704,-0.002752691158093512,0.0008093914948403835
391,2,0.45276886224746704,-0.002752691158093512,0.0008097352110780776
391,3,0.45276886224746704,-0.002752691158093512,0.0008134108502417803
391,4,0.45276886224746704,-0.002752691158093512,0.0008137307013384998
392,1,0.48103080689907074,-0.018541443161666393,0.0007558894576504827
392,2,0.48103080689907074,-0.018541443161666393,0.0007677829125896096
392,3,0.48103080689907074,-0.018541443161666393,0.0007611823384650052
392,4,0.48103080689907074,-0.018541443161666393,0.0007700200076214969
393,1,0.45224761962890625,-0.008257431094534695,0.0008147686603479087
393,2,0.45224761962890625,-0.008257431094534695,0.0008143246523104608
393,3,0.45224761962890625,-0.008257431094534695,0.000811191217508167
393,4,0.45224761962890625,-0.008257431094534695,0.0008106370223686099
394,1,0.46299584209918976,-0.02824192913249135,0.0008009718731045723
394,2,0.46299584209918976,-0.02824192913249135,0.0007992453756742179
394,3,0.46299584209918976,-0.02824192913249135,0.0007981653907336295
394,4,0.46299584209918976,-0.02824192913249135,0.0007969684083946049
395,1,0.47855255007743835,-0.010302237002179027,0.0007697528344579041
395,2,0.47855255007743835,-0.010302237002179027,0.0007710064528509974
395,3,0.47855255007743835,-0.010302237002179027,0.0007620150572620332
395,4,0.47855255007743835,-0.010302237002179027,0.0007647054735571146
396,1,0.482538066804409,-0.0026099475799128413,0.00076151272514835
396,2,0.482538066804409,-0.0026099475799128413,0.0007614483474753797
396,3,0.482538066804409,-0.0026099475799128413,0.0007557091885246336
396,4,0.482538066804409,-0.0026099475799128413,0.0007549002766609192
397,1,0.4878610447049141,-0.012005319935269654,0.0007475675665773451
397,2,0.4878610447049141,-0.012005319935269654,0.0007448737160302699
397,3,0.4878610447049141,-0.012005319935269654,0.0007446921081282198
397,4,0.4878610447049141,-0.012005319935269654,0.0007431932608596981
398,1,0.12712152302265167,-0.006838517263531685,0.001003017881885171
398,2,0.12712152302265167,-0.006838517263531685,0.0010078101186081767
398,3,0.12712152302265167,-0.006838517263531685,0.0010013857390731573
398,4,0.12712152302265167,-0.006838517263531685,0.0010061697103083134
399,1,0.12157873250544071,-0.002278607222251594,0.001017571659758687
399,2,0.12157873250544071,-0.002278607222251594,0.0010182595578953624
399,3,0.12157873250544071,-0.002278607222251594,0.001022933516651392
399,4,0.12157873250544071,-0.002278607222251594,0.0010236244415864348
400,1,0.08197906240820885,-0.002317303908057511,0.0012775097275152802
400,2,0.08197906240820885,-0.002317303908057511,0.001275224145501852
400,3,0.08197906240820885,-0.002317303908057511,0.0012600234476849437
400,4,0.08197906240820885,-0.002317303908057511,0.0012577698798850179
401,1,0.10177809745073318,-0.0022945695091038942,0.0011078937677666545
401,2,0.10177809745073318,-0.0022945695091038942,0.0011090182233601809
401,3,0.10177809745073318,-0.0022945695091038942,0.0011174626415595412
401,4,0.10177809745073318,-0.0022945695091038942,0.001118596293963492
402,1,0.11227358132600784,-0.006867287447676063,0.001065021613612771
402,2,0.11227358132600784,-0.006867287447676063,0.0010575843043625355
402,3,0.11227358132600784,-0.006867287447676063,0.0010674861259758472
402,4,0.11227358132600784,-0.006867287447676063,0.001060031820088625
403,1,0.0522436797618866,-0.002408562460914254,0.0018114866688847542
403,2,0.0522436797618866,-0.002408562460914254,0.001799858990125358
403,3,0.0522436797618866,-0.002408562460914254,0.0017595243407413363
403,4,0.0522436797618866,-0.002408562460914254,0.00174824392888695
404,1,0.032413394190371037,-0.002408562460914254,0.002628721995279193
404,2,0.032413394190371037,-0.002408562460914254,0.0026773910503834486
404,3,0.032413394190371037,-0.002408562460914254,0.0027725438121706247
404,4,0.032413394190371037,-0.002408562460914254,0.0028225285932421684
405,1,0.05776939447969198,-0.007181001361459494,0.0016455560689792037
405,2,0.05776939447969198,-0.007181001361459494,0.0016935521271079779
405,3,0.05776939447969198,-0.007181001361459494,0.0016216140938922763
405,4,0.05776939447969198,-0.007181001361459494,0.0016691730124875903
406,1,0.047278027050197124,-0.002426413935609162,0.001977843465283513
406,2,0.047278027050197124,-0.002426413935609162,0.0019618363585323095
406,3,0.047278027050197124,-0.002426413935609162,0.0019127209670841694
406,4,0.047278027050197124,-0.002426413935609162,0.0018972764955833554
407,1,0.04777263570576906,-0.007314831833355129,0.001963922521099448
407,2,0.04777263570576906,-0.007314831833355129,0.0018877503462135792
407,3,0.04777263570576906,-0.007314831833355129,0.0020094788633286953
407,4,0.04777263570576906,-0.007314831833355129,0.0019320191349834204
408,1,0.048268952406942844,-0.012294302461668849,0.0019633022602647543
408,2,0.048268952406942844,-0.012294302461668849,0.0020628857892006636
408,3,0.048268952406942844,-0.012294302461668849,0.0019004474161192775
408,4,0.048268952406942844,-0.012294302461668849,0.001997561426833272
409,1,0.013344062259420753,-0.007678249501623213,0.006924777291715145
409,2,0.013344062259420753,-0.007678249501623213,0.005473185330629349
409,3,0.013344062259420753,-0.007678249501623213,0.007778196595609188
409,4,0.013344062259420753,-0.007678249501623213,0.00627633323892951
410,1,0.022526282351464033,-0.0024029110791161656,0.004098637029528618
410,2,0.022526282351464033,-0.0024029110791161656,0.003938793670386076
410,3,0.022526282351464033,-0.0024029110791161656,0.0037776257377117872
410,4,0.022526282351464033,-0.0024029110791161656,0.0036225058138370514
411,1,0.01813057088293135,-0.00733167165890336,0.004797168076038361
411,2,0.01813057088293135,-0.00733167165890336,0.005608522333204746
411,3,0.01813057088293135,-0.00733167165890336,0.004276575520634651
411,4,0.01813057088293135,-0.00733167165890336,0.0050617423839867115
412,1,0.023001109715551138,-0.0071709282929077744,0.0038273364771157503
412,2,0.023001109715551138,-0.0071709282929077744,0.004270088393241167
412,3,0.023001109715551138,-0.0071709282929077744,0.003523831954225898
412,4,0.023001109715551138,-0.0071709282929077744,0.003952192608267069
413,1,0.02791588567197323,-0.007163755013607442,0.0032545113936066628
413,2,0.02791588567197323,-0.007163755013607442,0.0029937520157545805
413,3,0.02791588567197323,-0.007163755013607442,0.0034446525387465954
413,4,0.02791588567197323,-0.007163755013607442,0.0031757759861648083
414,1,0.06771280616521835,-0.00705812475644052,0.001453197211958468
414,2,0.06771280616521835,-0.00705812475644052,0.0014848781283944845
414,3,0.06771280616521835,-0.00705812475644052,0.0014394385507330298
414,4,0.06771280616521835,-0.00705812475644052,0.0014709573006257415
415,1,0.07267380505800247,-0.0070120940217748284,0.0013796684797853231
415,2,0.07267380505800247,-0.0070120940217748284,0.0014059406239539385
415,3,0.07267380505800247,-0.0070120940217748284,0.0013690682826563716
415,4,0.07267380505800247,-0.0070120940217748284,0.0013952000299468637
416,1,0.077629953622818,-0.006982228718698025,0.0013172312173992395
416,2,0.077629953622818,-0.006982228718698025,0.0013391412794589996
416,3,0.077629953622818,-0.006982228718698025,0.0013088179985061288
416,4,0.077629953622818,-0.006982228718698025,0.0013306395849213004
417,1,0.08258214965462685,-0.0069609422935172915,0.0012637136969715357
417,2,0.08258214965462685,-0.0069609422935172915,0.0012822696007788181
417,3,0.08258214965462685,-0.0069609422935172915,0.001256908755749464
417,4,0.08258214965462685,-0.0069609422935172915,0.0012753976043313742
418,1,0.09247866831719875,-0.006920819287188351,0.001177266240119934
418,2,0.09247866831719875,-0.006920819287188351,0.001190790324471891
418,3,0.09247866831719875,-0.006920819287188351,0.0011726194061338902
418,4,0.09247866831719875,-0.006920819287188351,0.0011861027451232076
419,1,0.0974278561770916,-0.006906492286361754,0.0011421309318393469
419,2,0.0974278561770916,-0.006906492286361754,0.0011537371901795268
419,3,0.0974278561770916,-0.006906492286361754,0.0011382087832316756
419,4,0.0974278561770916,-0.006906492286361754,0.0011497830273583531
420,1,0.10237501375377178,-0.00689150276593864,0.0011112773790955544
420,2,0.10237501375377178,-0.00689150276593864,0.001121285604313016
420,3,0.10237501375377178,-0.00689150276593864,0.0011079298565164208
420,4,0.10237501375377178,-0.00689150276593864,0.0011179216671735048
421,1,0.10732245072722435,-0.006877568084746599,0.0010898615000769496
421,2,0.10732245072722435,-0.006877568084746599,0.0010812290711328387
421,3,0.10732245072722435,-0.006877568084746599,0.0010927258990705013
421,4,0.10732245072722435,-0.006877568084746599,0.0010840712347999215
422,1,0.12773382477462292,-0.011431636055931449,0.001009588479064405
422,2,0.12773382477462292,-0.011431636055931449,0.0010044095106422901
422,3,0.12773382477462292,-0.011431636055931449,0.0010121213272213936
422,4,0.12773382477462292,-0.011431636055931449,0.0010069318814203143
423,1,0.13701798394322395,-0.006832783226855099,0.0009769639000296593
423,2,0.13701798394322395,-0.006832783226855099,0.0009734274935908616
423,3,0.13701798394322395,-0.006832783226855099,0.0009782577399164438
423,4,0.13701798394322395,-0.006832783226855099,0.0009747161529958248
424,1,0.13206959515810013,-0.006834893021732569,0.0009880777215585113
424,2,0.13206959515810013,-0.006834893021732569,0.0009921920718625188
424,3,0.13206959515810013,-0.006834893021732569,0.0009866022737696767
424,4,0.13206959515810013,-0.006834893021732569,0.0009907128987833858
425,1,0.14257988706231117,-0.011418073205277324,0.0009660008363425732
425,2,0.14257988706231117,-0.011418073205277324,0.0009693004540167749
425,3,0.14257988706231117,-0.011418073205277324,0.0009642362711019814
425,4,0.14257988706231117,-0.011418073205277324,0.0009675283799879253
426,1,0.15188129246234894,-0.006839978392235935,0.0009426918113604188
426,2,0.15188129246234894,-0.006839978392235935,0.0009448612690903246
426,3,0.15188129246234894,-0.006839978392235935,0.0009417238179594278
426,4,0.15188129246234894,-0.006839978392235935,0.0009438892011530697
427,1,0.1617824174463749,-0.006837535183876753,0.0009267017594538629
427,2,0.1617824174463749,-0.006837535183876753,0.0009281904785893857
427,3,0.1617824174463749,-0.006837535183876753,0.0009258805657736957
427,4,0.1617824174463749,-0.006837535183876753,0.0009273674222640693
428,1,0.156832467764616,-0.006839396548457444,0.0009342451812699437
428,2,0.156832467764616,-0.006839396548457444,0.0009360478725284338
428,3,0.156832467764616,-0.006839396548457444,0.0009333419729955494
428,4,0.156832467764616,-0.006839396548457444,0.0009351433836854994
429,1,0.3053288534283638,-0.0069371402496472,0.0008799248607829213
429,2,0.3053288534283638,-0.0069371402496472,0.0008804704993963242
429,3,0.3053288534283638,-0.0069371402496472,0.0008800704963505268
429,4,0.3053288534283638,-0.0069371402496472,0.0008806163677945733
430,1,0.16673104465007782,-0.006837176391854882,0.0009200099157169461
430,2,0.16673104465007782,-0.006837176391854882,0.0009212045697495341
430,3,0.16673104465007782,-0.006837176391854882,0.0009192427969537675
430,4,0.16673104465007782,-0.006837176391854882,0.0009204359375871718
431,1,0.18651603534817696,-0.006834181142039597,0.0008997984696179628
431,2,0.18651603534817696,-0.006834181142039597,0.0008994762320071459
431,3,0.18651603534817696,-0.006834181142039597,0.0009003658196888864
431,4,0.18651603534817696,-0.006834181142039597,0.0009000428253784776
432,1,0.19642667844891548,-0.006845567841082811,0.0008928126189857721
432,2,0.19642667844891548,-0.006845567841082811,0.0008927986491471529
432,3,0.19642667844891548,-0.006845567841082811,0.0008933179196901619
432,4,0.19642667844891548,-0.006845567841082811,0.0008933031931519508
433,1,0.20633992552757263,-0.006863015703856945,0.0008875430794432759
433,2,0.20633992552757263,-0.006863015703856945,0.0008877734071575105
433,3,0.20633992552757263,-0.006863015703856945,0.0008879968081600964
433,4,0.20633992552757263,-0.006863015703856945,0.0008882270776666701
434,1,0.21624863892793655,-0.0068736112443730235,0.0008845271659083664
434,2,0.21624863892793655,-0.0068736112443730235,0.0008841090020723641
434,3,0.21624863892793655,-0.0068736112443730235,0.0008841057424433529
434,4,0.21624863892793655,-0.0068736112443730235,0.0008836879278533161
435,1,0.23108512163162231,-0.006866060779429972,0.0008810017607174814
435,2,0.23108512163162231,-0.006866060779429972,0.0008803884848020971
435,3,0.23108512163162231,-0.006866060779429972,0.0008806390687823296
435,4,0.23108512163162231,-0.006866060779429972,0.0008800261421129107
436,1,0.22614087164402008,-0.00686885102186352,0.0008810035651549697
436,2,0.22614087164402008,-0.00686885102186352,0.0008815604378469288
436,3,0.22614087164402008,-0.00686885102186352,0.0008813869208097458
436,4,0.22614087164402008,-0.00686885102186352,0.0008819440263323486
437,1,0.2558212950825691,-0.006852950784377754,0.0008788744453340769
437,2,0.2558212950825691,-0.006852950784377754,0.0008781126234680414
437,3,0.2558212950825691,-0.006852950784377754,0.0008785933023318648
437,4,0.2558212950825691,-0.006852950784377754,0.0008778323535807431
438,1,0.26573118567466736,-0.006862994632683694,0.0008778522023931146
438,2,0.26573118567466736,-0.006862994632683694,0.0008786169346421957
438,3,0.26573118567466736,-0.006862994632683694,0.0008781011565588415
438,4,0.26573118567466736,-0.006862994632683694,0.0008788664126768708
439,1,0.2855427861213684,-0.006902132299728692,0.0008787197875790298
439,2,0.2855427861213684,-0.006902132299728692,0.000879425264429301
439,3,0.2855427861213684,-0.006902132299728692,0.0008789202547632158
439,4,0.2855427861213684,-0.006902132299728692,0.0008796257898211479
440,1,0.29543013125658035,-0.006917495280504227,0.000880151113960892
440,2,0.29543013125658035,-0.006917495280504227,0.0008795136818662286
440,3,0.29543013125658035,-0.006917495280504227,0.0008799760835245252
440,4,0.29543013125658035,-0.006917495280504227,0.000879338476806879
441,1,0.31523261964321136,-0.0069599385606125,0.0008809334831312299
441,2,0.31523261964321136,-0.0069599385606125,0.0008805048419162631
441,3,0.31523261964321136,-0.0069599385606125,0.0008808120037429035
441,4,0.31523261964321136,-0.0069599385606125,0.0008803834207355976
442,1,0.32513783872127533,-0.006989416782744229,0.0008806049590930343
442,2,0.32513783872127533,-0.006989416782744229,0.000880895066075027
442,3,0.32513783872127533,-0.006989416782744229,0.0008806964033283293
442,4,0.32513783872127533,-0.006989416782744229,0.0008809864521026611
443,1,0.3350435644388199,-0.007029382395558059,0.0008806849364191294
443,2,0.3350435644388199,-0.007029382395558059,0.0008805619436316192
443,3,0.3350435644388199,-0.007029382395558059,0.0008806214318610728
443,4,0.3350435644388199,-0.007029382395558059,0.0008804983808659017
444,1,0.3449522703886032,-0.00707653583958745,0.0008799018687568605
444,2,0.3449522703886032,-0.00707653583958745,0.0008799745701253414
444,3,0.3449522703886032,-0.00707653583958745,0.0008798704948276281
444,4,0.3449522703886032,-0.00707653583958745,0.0008799430797807872
445,1,-0.0017839587308117189,-0.012939598178490996,0.012824791483581066
445,2,-0.0017839587308117189,-0.012939598178490996,0.009215355850756168
445,3,-0.0017839587308117189,-0.012939598178490996,0.009013338014483452
445,4,-0.0017839587308117189,-0.012939598178490996,0.006042698863893747
446,1,0.008593146805651486,-0.008366056019440293,0.011763248592615128
446,2,0.008593146805651486,-0.008366056019440293,0.010948818176984787
446,3,0.008593146805651486,-0.008366056019440293,0.008567710407078266
446,4,0.008593146805651486,-0.008366056019440293,0.007822616025805473
447,1,-0.02820626855827868,-0.010659203967662734,0.00022972558508627117
447,2,-0.02820626855827868,-0.010659203967662734,0.00015877545229159296
447,3,-0.02820626855827868,-0.010659203967662734,0.00020689002121798694
447,4,-0.02820626855827868,-0.010659203967662734,0.0003756553924176842
448,1,0.002214194682892412,-0.018195444019511342,0.00880589708685875
448,2,0.002214194682892412,-0.018195444019511342,0.007448258809745312
448,3,0.002214194682892412,-0.018195444019511342,0.006695149000734091
448,4,0.002214194682892412,-0.018195444019511342,0.005598445422947407
449,1,0.47130999714136124,-0.03167446656152606,0.0007896735914982855
449,2,0.47130999714136124,-0.03167446656152606,0.0007868373650126159
449,3,0.47130999714136124,-0.03167446656152606,0.0007823727210052311
449,4,0.47130999714136124,-0.03167446656152606,0.0007808595546521246
450,1,0.49383731186389923,-0.02909538638778031,0.000727904902305454
