element,phase_variable,phase_value,threshold,step,frame
29957,SDV15,0.6234016418457031,0.5,Step-2,100
29958,SDV15,0.7677461504936218,0.5,Step-2,100
29959,SDV15,0.9572307467460632,0.5,Step-2,100
29960,SDV15,1.0000057220458984,0.5,Step-2,100
29961,SDV15,1.0007493495941162,0.5,Step-2,100
29962,SDV15,0.9918075203895569,0.5,Step-2,100
29963,SDV15,0.9542621970176697,0.5,Step-2,100
29964,SDV15,0.8964179754257202,0.5,Step-2,100
29965,SDV15,0.8653218150138855,0.5,Step-2,100
29966,SDV15,0.8334319591522217,0.5,Step-2,100
29967,SDV15,0.7995728254318237,0.5,Step-2,100
29968,SDV15,0.7646915316581726,0.5,Step-2,100
29969,SDV15,0.7327958941459656,0.5,Step-2,100
29970,SDV15,0.7011229991912842,0.5,Step-2,100
29971,SDV15,0.6706230044364929,0.5,Step-2,100
29972,SDV15,0.6418755054473877,0.5,Step-2,100
29973,SDV15,0.6146275997161865,0.5,Step-2,100
29974,SDV15,0.5878773927688599,0.5,Step-2,100
29975,SDV15,0.5614297389984131,0.5,Step-2,100
29976,SDV15,0.5356029868125916,0.5,Step-2,100
29977,SDV15,0.5109380483627319,0.5,Step-2,100
30191,SDV15,0.5754076242446899,0.5,Step-2,100
30192,SDV15,0.8675723671913147,0.5,Step-2,100
30193,SDV15,0.9409627914428711,0.5,Step-2,100
30194,SDV15,0.9214457273483276,0.5,Step-2,100
30195,SDV15,0.836618185043335,0.5,Step-2,100
30196,SDV15,0.7981018424034119,0.5,Step-2,100
30197,SDV15,0.7645865678787231,0.5,Step-2,100
30198,SDV15,0.7352075576782227,0.5,Step-2,100
30199,SDV15,0.7061169147491455,0.5,Step-2,100
30200,SDV15,0.6772709488868713,0.5,Step-2,100
30201,SDV15,0.6489689946174622,0.5,Step-2,100
30202,SDV15,0.6215822696685791,0.5,Step-2,100
30203,SDV15,0.5950728058815002,0.5,Step-2,100
30204,SDV15,0.5696097612380981,0.5,Step-2,100
30205,SDV15,0.5451070666313171,0.5,Step-2,100
30206,SDV15,0.5213515162467957,0.5,Step-2,100
30423,SDV15,0.5341708064079285,0.5,Step-2,100
30424,SDV15,0.6509762406349182,0.5,Step-2,100
30425,SDV15,0.7203359007835388,0.5,Step-2,100
30426,SDV15,0.7308974266052246,0.5,Step-2,100
30427,SDV15,0.7193389534950256,0.5,Step-2,100
30428,SDV15,0.6930654644966125,0.5,Step-2,100
30429,SDV15,0.6687731146812439,0.5,Step-2,100
30430,SDV15,0.6447333693504333,0.5,Step-2,100
30431,SDV15,0.6208534240722656,0.5,Step-2,100
30432,SDV15,0.596926212310791,0.5,Step-2,100
30433,SDV15,0.5731662511825562,0.5,Step-2,100
30434,SDV15,0.5498006343841553,0.5,Step-2,100
30435,SDV15,0.5270088911056519,0.5,Step-2,100
30436,SDV15,0.5048739910125732,0.5,Step-2,100
30656,SDV15,0.5281174778938293,0.5,Step-2,100
30657,SDV15,0.5790887475013733,0.5,Step-2,100
30658,SDV15,0.5999067425727844,0.5,Step-2,100
30659,SDV15,0.6017006635665894,0.5,Step-2,100
30660,SDV15,0.5941156148910522,0.5,Step-2,100
30661,SDV15,0.5793933272361755,0.5,Step-2,100
30662,SDV15,0.5621501207351685,0.5,Step-2,100
30663,SDV15,0.5436118841171265,0.5,Step-2,100
30664,SDV15,0.5244035720825195,0.5,Step-2,100
30665,SDV15,0.5048977136611938,0.5,Step-2,100
