physical_element,source_storage_ip,previous_kstep,previous_kinc,current_kstep,current_kinc,previous_time2,current_time2,previous_phase_after_u1,current_phase_after_u1,phase_drop,previous_sdv16_history,current_sdv16_history,sdv16_drop,current_u2_mm,centroid_x,centroid_y,abs_centroid_y,relative_drop,magnitude_bin,before_or_at_peak,after_peak,phase_overshoot_in_transition,near_crack_axis_abs_y_le_0p02,near_notch_left_half_x_le_0
16427,1,2,166,2,167,1.9764705882352906,1.982352941176467,0.9801084978371708,0.9801083683950259,1.2944214489163386e-07,232.23212596163103,232.23212596163103,0.0,0.0069647058823529345,0.0005,-0.00050000035,0.00050000035,1.3206919966236084e-07,"(1e-8,1e-6]",False,True,False,True,False
16427,1,2,167,2,168,1.982352941176467,1.9882352941176435,0.9801083683950259,0.9801082404650621,1.2792996384458633e-07,232.23212596163103,232.23212596163103,0.0,0.006976470588235287,0.0005,-0.00050000035,0.00050000035,1.305263458305919e-07,"(1e-8,1e-6]",False,True,False,True,False
16427,1,2,168,2,169,1.9882352941176435,1.99411764705882,0.9801082404650621,0.9801081180282809,1.224367811580862e-07,232.23212596163103,232.23212596163103,0.0,0.006988235294117641,0.0005,-0.00050000035,0.00050000035,1.2492169344478715e-07,"(1e-8,1e-6]",False,True,False,True,False
16427,1,2,169,2,170,1.99411764705882,1.9999999999999964,0.9801081180282809,0.980107996545732,1.2148254890931298e-07,232.23212596163103,232.23212596163103,0.0,0.006999999999999993,0.0005,-0.00050000035,0.00050000035,1.239481100857565e-07,"(1e-8,1e-6]",False,True,False,True,False
16988,1,2,157,2,158,1.9235294117647026,1.929411764705879,1.0002905111139135,1.000289481698077,1.029415836573122e-06,871.4951645320358,954.7685804368605,-83.27341590482467,0.006858823529411758,0.0155,0.0005,0.0005,1.029116866685834e-06,"(1e-6,1e-5]",False,True,True,True,False
16988,1,2,158,2,159,1.929411764705879,1.9352941176470555,1.000289481698077,1.0002870227956933,2.458902383706274e-06,954.7685804368605,1018.6913106163614,-63.922730179500945,0.006870588235294111,0.0155,0.0005,0.0005,2.458190782464369e-06,"(1e-6,1e-5]",False,True,True,True,False
16988,1,2,159,2,160,1.9352941176470555,1.941176470588232,1.0002870227956933,1.0002842405244943,2.7822711989866633e-06,1018.6913106163614,1071.4759639769675,-52.78465336060606,0.0068823529411764645,0.0155,0.0005,0.0005,2.781472852872287e-06,"(1e-6,1e-5]",False,True,True,True,False
16988,1,2,160,2,161,1.941176470588232,1.9470588235294084,1.0002842405244943,1.0002815251670545,2.715357439786459e-06,1071.4759639769675,1115.739984928867,-44.26402095189951,0.006894117647058817,0.0155,0.0005,0.0005,2.7145858444822384e-06,"(1e-6,1e-5]",False,True,True,True,False
16988,1,2,161,2,162,1.9470588235294084,1.9529411764705848,1.0002815251670545,1.0002787772359005,2.747931153956884e-06,1115.739984928867,1156.7614703833492,-41.02148545448222,0.00690588235294117,0.0155,0.0005,0.0005,2.7471577599096006e-06,"(1e-6,1e-5]",False,True,True,True,False
16988,1,2,162,2,163,1.9529411764705848,1.9588235294117613,1.0002787772359005,1.0002760735521745,2.7036837260130397e-06,1156.7614703833492,1194.8971631448874,-38.13569276153817,0.006917647058823523,0.0155,0.0005,0.0005,2.7029302106000967e-06,"(1e-6,1e-5]",False,True,True,True,False
16988,1,2,163,2,164,1.9588235294117613,1.9647058823529377,1.0002760735521745,1.0002732861738228,2.7873783516874084e-06,1194.8971631448874,1232.7241092032718,-37.826946058384465,0.006929411764705876,0.0155,0.0005,0.0005,2.786609042630488e-06,"(1e-6,1e-5]",False,True,True,True,False
16988,1,2,164,2,165,1.9647058823529377,1.9705882352941142,1.0002732861738228,1.0002705123295268,2.7738442960334453e-06,1232.7241092032718,1269.367378066684,-36.64326886341223,0.006941176470588228,0.0155,0.0005,0.0005,2.7730864498478864e-06,"(1e-6,1e-5]",False,True,True,True,False
16988,1,2,165,2,166,1.9705882352941142,1.9764705882352906,1.0002705123295268,1.0002676499967555,2.8623327712473667e-06,1269.367378066684,1306.4795835337547,-37.11220546707068,0.006952941176470582,0.0155,0.0005,0.0005,2.861558684341588e-06,"(1e-6,1e-5]",False,True,True,True,False
16988,1,2,166,2,167,1.9764705882352906,1.982352941176467,1.0002676499967555,1.0002648100909186,2.8399058369377173e-06,1306.4795835337547,1342.8448570210537,-36.365273487298964,0.0069647058823529345,0.0155,0.0005,0.0005,2.839145939536212e-06,"(1e-6,1e-5]",False,True,True,True,False
16988,1,2,167,2,168,1.982352941176467,1.9882352941176435,1.0002648100909186,1.0002618971682988,2.912922619779934e-06,1342.8448570210537,1379.8646393687723,-37.01978234771855,0.006976470588235287,0.0155,0.0005,0.0005,2.9121514526889786e-06,"(1e-6,1e-5]",False,True,True,True,False
16988,1,2,168,2,169,1.9882352941176435,1.99411764705882,1.0002618971682988,1.000259022737505,2.8744307938310953e-06,1379.8646393687723,1416.265955980678,-36.40131661190571,0.006988235294117641,0.0155,0.0005,0.0005,2.8736781856516712e-06,"(1e-6,1e-5]",False,True,True,True,False
16988,1,2,169,2,170,1.99411764705882,1.9999999999999964,1.000259022737505,1.0002560918143728,2.9309231321938967e-06,1416.265955980678,1453.374935594799,-37.108979614120926,0.006999999999999993,0.0155,0.0005,0.0005,2.9301641530536335e-06,"(1e-6,1e-5]",False,True,True,True,False
16991,1,2,160,2,161,1.941176470588232,1.9470588235294084,1.0002754717912927,1.0002746441473747,8.276439180665562e-07,886.1120091986255,967.618447852345,-81.50643865371944,0.006894117647058817,0.0185,0.0005,0.0005,8.274159883021144e-07,"(1e-8,1e-6]",False,True,True,True,False
16991,1,2,161,2,162,1.9470588235294084,1.9529411764705848,1.0002746441473747,1.00027237000735,2.274140024738358e-06,967.618447852345,1032.9473189156306,-65.32887106328565,0.00690588235294117,0.0185,0.0005,0.0005,2.2735156169801897e-06,"(1e-6,1e-5]",False,True,True,True,False
16991,1,2,162,2,163,1.9529411764705848,1.9588235294117613,1.00027237000735,1.0002698520004154,2.5180069345154266e-06,1032.9473189156306,1084.7746272151594,-51.827308299528795,0.006917647058823523,0.0185,0.0005,0.0005,2.517321291696705e-06,"(1e-6,1e-5]",False,True,True,True,False
16991,1,2,163,2,164,1.9588235294117613,1.9647058823529377,1.0002698520004154,1.00026725718758,2.594812835488014e-06,1084.7746272151594,1130.3338794946767,-45.559252279517295,0.006929411764705876,0.0185,0.0005,0.0005,2.594112808957214e-06,"(1e-6,1e-5]",False,True,True,True,False
16991,1,2,164,2,165,1.9647058823529377,1.9705882352941142,1.00026725718758,1.0002647090529573,2.548134622637477e-06,1130.3338794946767,1171.1504655292308,-40.81658603455412,0.006941176470588228,0.0185,0.0005,0.0005,2.5474537973001205e-06,"(1e-6,1e-5]",False,True,True,True,False
16991,1,2,165,2,166,1.9705882352941142,1.9764705882352906,1.0002647090529573,1.0002620883049527,2.6207480046114284e-06,1171.1504655292308,1210.755656270011,-39.605190740780245,0.006952941176470582,0.0185,0.0005,0.0005,2.6200544524786165e-06,"(1e-6,1e-5]",False,True,True,True,False
16991,1,2,166,2,167,1.9764705882352906,1.982352941176467,1.0002620883049527,1.000259478030385,2.6102745676048755e-06,1210.755656270011,1248.6849218963093,-37.929265626298275,0.0069647058823529345,0.0185,0.0005,0.0005,2.6095906244215004e-06,"(1e-6,1e-5]",False,True,True,True,False
16991,1,2,167,2,168,1.982352941176467,1.9882352941176435,1.000259478030385,1.0002567775771483,2.7004532368035683e-06,1248.6849218963093,1286.868784296563,-38.1838624002537,0.006976470588235287,0.0185,0.0005,0.0005,2.6997527102877762e-06,"(1e-6,1e-5]",False,True,True,True,False
16991,1,2,168,2,169,1.9882352941176435,1.99411764705882,1.0002567775771483,1.0002540879710016,2.6896061466885612e-06,1286.868784296563,1324.18612184607,-37.317337549506874,0.006988235294117641,0.0185,0.0005,0.0005,2.6889156934316457e-06,"(1e-6,1e-5]",False,True,True,True,False
16991,1,2,169,2,170,1.99411764705882,1.9999999999999964,1.0002540879710016,1.0002513183734432,2.7695975584052235e-06,1324.18612184607,1362.112261942074,-37.92614009600402,0.006999999999999993,0.0185,0.0005,0.0005,2.768894015742845e-06,"(1e-6,1e-5]",False,True,True,True,False
17001,1,2,160,2,161,1.941176470588232,1.9470588235294084,0.9991209855586725,0.9991192146398771,1.7709187953851568e-06,174.6923772288159,174.6923772288159,0.0,0.006894117647058817,0.0285,0.0005,0.0005,1.7724768281139875e-06,"(1e-6,1e-5]",False,True,False,True,False
17001,1,2,161,2,162,1.9470588235294084,1.9529411764705848,0.9991192146398771,0.9990904821606429,2.873247923418365e-05,174.6923772288159,174.6923772288159,0.0,0.00690588235294117,0.0285,0.0005,0.0005,2.8757808691067957e-05,"(1e-5,1e-4]",False,True,False,True,False
17001,1,2,162,2,163,1.9529411764705848,1.9588235294117613,0.9990904821606429,0.9990338047392024,5.6677421440443077e-05,174.6923772288159,174.6923772288159,0.0,0.006917647058823523,0.0285,0.0005,0.0005,5.6729017493862944e-05,"(1e-5,1e-4]",False,True,False,True,False
17001,1,2,163,2,164,1.9588235294117613,1.9647058823529377,0.9990338047392024,0.9989566833306613,7.712140854110316e-05,174.6923772288159,174.6923772288159,0.0,0.006929411764705876,0.0285,0.0005,0.0005,7.719599494557213e-05,"(1e-5,1e-4]",False,True,False,True,False
17001,1,2,164,2,165,1.9647058823529377,1.9705882352941142,0.9989566833306613,0.9988799349063806,7.674842428073703e-05,174.6923772288159,174.6923772288159,0.0,0.006941176470588228,0.0285,0.0005,0.0005,7.682858081978794e-05,"(1e-5,1e-4]",False,True,False,True,False
17001,1,2,165,2,166,1.9705882352941142,1.9764705882352906,0.9988799349063806,0.9988142321776956,6.570272868500204e-05,174.6923772288159,174.6923772288159,0.0,0.006952941176470582,0.0285,0.0005,0.0005,6.577640253746812e-05,"(1e-5,1e-4]",False,True,False,True,False
