node,x,y
522,-0.0625,-0.425
523,-0.04999999999999999,-0.425
524,-0.03749999999999998,-0.425
525,-0.025000000000000022,-0.425
526,-0.012500000000000011,-0.425
527,0.0,-0.425
528,0.012499999999999956,-0.425
529,0.025000000000000022,-0.425
530,0.03749999999999998,-0.425
531,0.050000000000000044,-0.425
532,0.0625,-0.425
533,0.07499999999999996,-0.425
534,0.08750000000000002,-0.425
535,0.09999999999999998,-0.425
536,0.11250000000000004,-0.425
537,0.125,-0.425
538,0.13749999999999996,-0.425
539,0.15000000000000002,-0.425
540,0.16249999999999998,-0.425
541,0.17500000000000004,-0.425
542,0.1875,-0.425
543,0.19999999999999996,-0.425
544,0.21250000000000002,-0.425
545,0.22499999999999998,-0.425
546,0.23750000000000004,-0.425
547,0.25,-0.425
548,0.26249999999999996,-0.425
549,0.275,-0.425
550,0.2875,-0.425
551,0.30000000000000004,-0.425
552,0.3125,-0.425
553,0.32499999999999996,-0.425
554,0.3375,-0.425
555,0.35,-0.425
556,0.36250000000000004,-0.425
557,0.375,-0.425
558,0.38749999999999996,-0.425
559,0.4,-0.425
560,0.4125,-0.425
561,0.42500000000000004,-0.425
562,0.4375,-0.425
563,0.44999999999999996,-0.425
564,0.4625,-0.425
565,0.475,-0.425
566,0.48750000000000004,-0.425
567,0.5,-0.425
568,-0.5,-0.4125
569,-0.4875,-0.4125
570,-0.475,-0.4125
571,-0.4625,-0.4125
572,-0.45,-0.4125
573,-0.4375,-0.4125
574,-0.425,-0.4125
575,-0.4125,-0.4125
576,-0.4,-0.4125
577,-0.3875,-0.4125
578,-0.375,-0.4125
579,-0.3625,-0.4125
580,-0.35,-0.4125
581,-0.3375,-0.4125
582,-0.325,-0.4125
583,-0.3125,-0.4125
584,-0.3,-0.4125
585,-0.2875,-0.4125
586,-0.275,-0.4125
587,-0.2625,-0.4125
588,-0.25,-0.4125
589,-0.2375,-0.4125
590,-0.22499999999999998,-0.4125
591,-0.21250000000000002,-0.4125
592,-0.2,-0.4125
593,-0.1875,-0.4125
594,-0.175,-0.4125
595,-0.16249999999999998,-0.4125
596,-0.15000000000000002,-0.4125
597,-0.1375,-0.4125
598,-0.125,-0.4125
599,-0.11249999999999999,-0.4125
600,-0.09999999999999998,-0.4125
601,-0.08750000000000002,-0.4125
