node,x,y,d_lower_bound_F3
3725,-0.012500000000000011,0.0625,0.019784525796367886
3726,0.0,0.0625,0.02349376117808754
3727,0.012499999999999956,0.0625,0.025491877999416712
3728,0.025000000000000022,0.0625,0.025516831746127493
3729,0.03749999999999998,0.0625,0.024153774452067678
3730,0.050000000000000044,0.0625,0.022091192439776537
3731,0.0625,0.0625,0.019976406541916368
3732,0.07499999999999996,0.0625,0.01803204560325218
3733,0.08750000000000002,0.0625,0.01645557611893158
3734,0.09999999999999998,0.0625,0.015154286546809254
3735,0.11250000000000004,0.0625,0.014148017132578308
3736,0.125,0.0625,0.013253808324382221
3737,0.13749999999999996,0.0625,0.012547879582999624
3738,0.15000000000000002,0.0625,0.012024819553227309
3739,0.16249999999999998,0.0625,0.011591886180829278
3740,0.17500000000000004,0.0625,0.011240800364793283
3741,0.1875,0.0625,0.010972086714617663
3742,0.19999999999999996,0.0625,0.010756789426172648
3743,0.21250000000000002,0.0625,0.010591364761926788
3744,0.22499999999999998,0.0625,0.010461379906332658
3745,0.23750000000000004,0.0625,0.01035759379326899
3746,0.25,0.0625,0.01028043227058835
3747,0.26249999999999996,0.0625,0.01021295706257367
3748,0.275,0.0625,0.010157502037985634
3749,0.2875,0.0625,0.010117759909032558
3750,0.30000000000000004,0.0625,0.010082830934653888
3751,0.3125,0.0625,0.010052199093684946
3752,0.32499999999999996,0.0625,0.010023184728988943
3753,0.3375,0.0625,0.009995330119653315
3754,0.35,0.0625,0.00995466117491615
3755,0.36250000000000004,0.0625,0.00991774073368124
3756,0.375,0.0625,0.009856168599725882
3757,0.38749999999999996,0.0625,0.009791132297931441
3758,0.4,0.0625,0.009710144390312809
3759,0.4125,0.0625,0.009612203717456646
3760,0.42500000000000004,0.0625,0.009487898278851974
3761,0.4375,0.0625,0.009344113422461452
3762,0.44999999999999996,0.0625,0.009182910717378479
3763,0.4625,0.0625,0.00901737340834031
3764,0.475,0.0625,0.008885586293891384
3765,0.48750000000000004,0.0625,0.008703283691114762
3766,0.5,0.0625,0.008645833063659094
3767,-0.5,0.07499999999999996,1.5500822299060336e-05
3768,-0.4875,0.07499999999999996,1.486903454200015e-05
3769,-0.475,0.07499999999999996,1.7564436305164872e-05
3770,-0.4625,0.07499999999999996,2.2379438325028323e-05
3771,-0.45,0.07499999999999996,2.8942175440568447e-05
3772,-0.4375,0.07499999999999996,3.499853259764249e-05
3773,-0.425,0.07499999999999996,4.2910367871839105e-05
3774,-0.4125,0.07499999999999996,5.249823578825166e-05
3775,-0.4,0.07499999999999996,5.994086512947839e-05
3776,-0.3875,0.07499999999999996,6.917771966366176e-05
3777,-0.375,0.07499999999999996,8.0220700211043e-05
3778,-0.3625,0.07499999999999996,8.802918344638362e-05
3779,-0.35,0.07499999999999996,9.715261765128723e-05
3780,-0.3375,0.07499999999999996,0.00010706201894253783
3781,-0.325,0.07499999999999996,0.00011447580302614157
3782,-0.3125,0.07499999999999996,0.0001214761006440412
3783,-0.3,0.07499999999999996,0.00013347231236274872
3784,-0.2875,0.07499999999999996,0.0001335821164792926
3785,-0.275,0.07499999999999996,0.0001316209159312835
3786,-0.2625,0.07499999999999996,0.00013107811555488155
3787,-0.25,0.07499999999999996,0.000130740072666531
3788,-0.2375,0.07499999999999996,0.0001269545677893544
3789,-0.22499999999999998,0.07499999999999996,0.00012169151108937294
3790,-0.21250000000000002,0.07499999999999996,0.0001190597686377428
3791,-0.2,0.07499999999999996,0.00011716778664374591
3792,-0.1875,0.07499999999999996,0.00011966714487422254
3793,-0.175,0.07499999999999996,0.00013738115509163122
3794,-0.16249999999999998,0.07499999999999996,0.00016796599208329576
3795,-0.15000000000000002,0.07499999999999996,0.00023035451678411075
3796,-0.1375,0.07499999999999996,0.00035935904464468385
3797,-0.125,0.07499999999999996,0.000574347903439792
3798,-0.11249999999999999,0.07499999999999996,0.0009254633959621336
3799,-0.09999999999999998,0.07499999999999996,0.0015066484178877675
3800,-0.08750000000000002,0.07499999999999996,0.0022567401557512133
3801,-0.07500000000000001,0.07499999999999996,0.003577831348726566
3802,-0.0625,0.07499999999999996,0.005677240264691347
3803,-0.04999999999999999,0.07499999999999996,0.007607036074324065
3804,-0.03749999999999998,0.07499999999999996,0.010298358491263902
3805,-0.025000000000000022,0.07499999999999996,0.013650355528417918
3806,-0.012500000000000011,0.07499999999999996,0.017027790999930757
3807,0.0,0.07499999999999996,0.019924913817642654
3808,0.012499999999999956,0.07499999999999996,0.02179721057288961
3809,0.025000000000000022,0.07499999999999996,0.022348472655236155
3810,0.03749999999999998,0.07499999999999996,0.021868744884277824
3811,0.050000000000000044,0.07499999999999996,0.02074988524101951
3812,0.0625,0.07499999999999996,0.019280526734601323
3813,0.07499999999999996,0.07499999999999996,0.017864560104839767
3814,0.08750000000000002,0.07499999999999996,0.01663926929838863
3815,0.09999999999999998,0.07499999999999996,0.015416106319023473
3816,0.11250000000000004,0.07499999999999996,0.014476494029034184
3817,0.125,0.07499999999999996,0.013631836020463074
3818,0.13749999999999996,0.07499999999999996,0.012927001796261252
3819,0.15000000000000002,0.07499999999999996,0.01237730677949117
3820,0.16249999999999998,0.07499999999999996,0.011939758485070201
3821,0.17500000000000004,0.07499999999999996,0.011601386899943758
3822,0.1875,0.07499999999999996,0.0112743863247572
3823,0.19999999999999996,0.07499999999999996,0.011037096494740283
3824,0.21250000000000002,0.07499999999999996,0.01085168041239359
3825,0.22499999999999998,0.07499999999999996,0.010700433154993524
3826,0.23750000000000004,0.07499999999999996,0.010574059458167756
3827,0.25,0.07499999999999996,0.010474615336764144
3828,0.26249999999999996,0.07499999999999996,0.01039284444858492
3829,0.275,0.07499999999999996,0.010330149874331628
3830,0.2875,0.07499999999999996,0.010275095788634727
3831,0.30000000000000004,0.07499999999999996,0.010226608862797052
3832,0.3125,0.07499999999999996,0.010184902499606723
3833,0.32499999999999996,0.07499999999999996,0.010143862125079768
3834,0.3375,0.07499999999999996,0.010107414735477119
3835,0.35,0.07499999999999996,0.010076529782029844
3836,0.36250000000000004,0.07499999999999996,0.010014495358189634
3837,0.375,0.07499999999999996,0.009954221636572272
3838,0.38749999999999996,0.07499999999999996,0.009886383311762292
3839,0.4,0.07499999999999996,0.009824911324856592
3840,0.4125,0.07499999999999996,0.009710291976594315
3841,0.42500000000000004,0.07499999999999996,0.00958850369542288
3842,0.4375,0.07499999999999996,0.009460987534664768
3843,0.44999999999999996,0.07499999999999996,0.009283943096714552
3844,0.4625,0.07499999999999996,0.009114608222842907
3845,0.475,0.07499999999999996,0.008955285444952955
3846,0.48750000000000004,0.07499999999999996,0.008809000798222999
3847,0.5,0.07499999999999996,0.008754958036135033
3848,-0.5,0.08750000000000002,2.115160543471302e-05
3849,-0.4875,0.08750000000000002,2.2449699119780156e-05
3850,-0.475,0.08750000000000002,2.3568760873045266e-05
3851,-0.4625,0.08750000000000002,3.6604575077166616e-05
3852,-0.45,0.08750000000000002,3.849982096600625e-05
3853,-0.4375,0.08750000000000002,4.285977093087927e-05
3854,-0.425,0.08750000000000002,5.689948661109846e-05
3855,-0.4125,0.08750000000000002,6.249014947053047e-05
3856,-0.4,0.08750000000000002,6.808764897516304e-05
3857,-0.3875,0.08750000000000002,7.985016083774162e-05
3858,-0.375,0.08750000000000002,8.665210240974743e-05
3859,-0.3625,0.08750000000000002,9.273160616834445e-05
3860,-0.35,0.08750000000000002,0.00010005890612638773
3861,-0.3375,0.08750000000000002,0.00010690372900969433
3862,-0.325,0.08750000000000002,0.00011083633763119758
3863,-0.3125,0.08750000000000002,0.00011384471669229785
3864,-0.3,0.08750000000000002,0.00011712039019101446
3865,-0.2875,0.08750000000000002,0.0001138561960012368
3866,-0.275,0.08750000000000002,0.00011019700747149128
3867,-0.2625,0.08750000000000002,0.00010578594284269674
3868,-0.25,0.08750000000000002,0.00010157550860739278
3869,-0.2375,0.08750000000000002,9.734418646381281e-05
3870,-0.22499999999999998,0.08750000000000002,0.0001008779262072637
3871,-0.21250000000000002,0.08750000000000002,8.861713140786412e-05
3872,-0.2,0.08750000000000002,8.805448437840501e-05
3873,-0.1875,0.08750000000000002,0.00010743050370668424
3874,-0.175,0.08750000000000002,0.00012599732140539474
3875,-0.16249999999999998,0.08750000000000002,0.00020911011138583695
3876,-0.15000000000000002,0.08750000000000002,0.00026526529649267263
3877,-0.1375,0.08750000000000002,0.0004208277616565082
3878,-0.125,0.08750000000000002,0.0007104356259500334
3879,-0.11249999999999999,0.08750000000000002,0.0010801148411128938
3880,-0.09999999999999998,0.08750000000000002,0.0019805220040032614
3881,-0.08750000000000002,0.08750000000000002,0.002528760129695755
3882,-0.07500000000000001,0.08750000000000002,0.0037477552788715233
3883,-0.0625,0.08750000000000002,0.0052670887095474135
3884,-0.04999999999999999,0.08750000000000002,0.007336768480309307
3885,-0.03749999999999998,0.08750000000000002,0.009727687390112707
3886,-0.025000000000000022,0.08750000000000002,0.01235969122207263
3887,-0.012500000000000011,0.08750000000000002,0.015022569044530486
3888,0.0,0.08750000000000002,0.017288372198179927
3889,0.012499999999999956,0.08750000000000002,0.01903372072451346
3890,0.025000000000000022,0.08750000000000002,0.01966403132603317
3891,0.03749999999999998,0.08750000000000002,0.0199046011822414
3892,0.050000000000000044,0.08750000000000002,0.019403000715841823
3893,0.0625,0.08750000000000002,0.018481860683842645
3894,0.07499999999999996,0.08750000000000002,0.01756714656618896
3895,0.08750000000000002,0.08750000000000002,0.01651303072500871
3896,0.09999999999999998,0.08750000000000002,0.01554308067238822
3897,0.11250000000000004,0.08750000000000002,0.014638292696141753
3898,0.125,0.08750000000000002,0.01388652817991472
3899,0.13749999999999996,0.08750000000000002,0.013247283709137003
3900,0.15000000000000002,0.08750000000000002,0.012709443640526789
3901,0.16249999999999998,0.08750000000000002,0.012258298585764528
3902,0.17500000000000004,0.08750000000000002,0.011885423772051942
3903,0.1875,0.08750000000000002,0.011588135453080732
3904,0.19999999999999996,0.08750000000000002,0.011322723266351717
3905,0.21250000000000002,0.08750000000000002,0.011122257437218465
3906,0.22499999999999998,0.08750000000000002,0.010945975597742099
3907,0.23750000000000004,0.08750000000000002,0.010826761508176954
3908,0.25,0.08750000000000002,0.010689078902641988
3909,0.26249999999999996,0.08750000000000002,0.010607369948214642
3910,0.275,0.08750000000000002,0.010517190032940452
3911,0.2875,0.08750000000000002,0.010449145952822675
3912,0.30000000000000004,0.08750000000000002,0.010397709470246203
3913,0.3125,0.08750000000000002,0.010328699555522998
3914,0.32499999999999996,0.08750000000000002,0.010275372345067833
3915,0.3375,0.08750000000000002,0.010244943075198453
3916,0.35,0.08750000000000002,0.010206239894378206
3917,0.36250000000000004,0.08750000000000002,0.010127779555385371
3918,0.375,0.08750000000000002,0.010063096256681357
3919,0.38749999999999996,0.08750000000000002,0.009993894613432457
3920,0.4,0.08750000000000002,0.009918130357301675
3921,0.4125,0.08750000000000002,0.009819707691603816
3922,0.42500000000000004,0.08750000000000002,0.009742404578532753
3923,0.4375,0.08750000000000002,0.009572864009746971
3924,0.44999999999999996,0.08750000000000002,0.00939344605249847
3925,0.4625,0.08750000000000002,0.009253016088075168
3926,0.475,0.08750000000000002,0.009096107827905507
3927,0.48750000000000004,0.08750000000000002,0.008985624104328994
3928,0.5,0.08750000000000002,0.008906099363103132
3929,-0.5,0.09999999999999998,2.5760791686047574e-05
3930,-0.4875,0.09999999999999998,2.7521047387588793e-05
3931,-0.475,0.09999999999999998,3.0277881388325926e-05
3932,-0.4625,0.09999999999999998,3.666878786439671e-05
3933,-0.45,0.09999999999999998,4.4090888262801264e-05
3934,-0.4375,0.09999999999999998,5.053159814181815e-05
3935,-0.425,0.09999999999999998,5.919484095294055e-05
3936,-0.4125,0.09999999999999998,6.814354108420598e-05
3937,-0.4,0.09999999999999998,7.525662173981097e-05
3938,-0.3875,0.09999999999999998,8.344835157839642e-05
3939,-0.375,0.09999999999999998,9.132004095593801e-05
3940,-0.3625,0.09999999999999998,9.661055611794305e-05
3941,-0.35,0.09999999999999998,0.00010164852880471922
3942,-0.3375,0.09999999999999998,0.000105686282089998
3943,-0.325,0.09999999999999998,0.00010705023247154004
3944,-0.3125,0.09999999999999998,0.00010546650196308992
3945,-0.3,0.09999999999999998,0.00010221500016464714
3946,-0.2875,0.09999999999999998,9.966654405103421e-05
3947,-0.275,0.09999999999999998,9.564634372335125e-05
3948,-0.2625,0.09999999999999998,8.971390893000822e-05
3949,-0.25,0.09999999999999998,8.171147269566281e-05
3950,-0.2375,0.09999999999999998,7.541910308602387e-05
3951,-0.22499999999999998,0.09999999999999998,6.899437870448605e-05
3952,-0.21250000000000002,0.09999999999999998,6.732824761810445e-05
3953,-0.2,0.09999999999999998,7.640393110593756e-05
3954,-0.1875,0.09999999999999998,9.73255758861964e-05
3955,-0.175,0.09999999999999998,0.00014874905991802377
3956,-0.16249999999999998,0.09999999999999998,0.00022340227055936187
3957,-0.15000000000000002,0.09999999999999998,0.0003363509644164717
3958,-0.1375,0.09999999999999998,0.000525357545224215
3959,-0.125,0.09999999999999998,0.0008132761678666739
3960,-0.11249999999999999,0.09999999999999998,0.0012687452765591848
3961,-0.09999999999999998,0.09999999999999998,0.0018883396277074073
3962,-0.08750000000000002,0.09999999999999998,0.0027092588092369244
3963,-0.07500000000000001,0.09999999999999998,0.004257758375474261
3964,-0.0625,0.09999999999999998,0.005213994232762172
3965,-0.04999999999999999,0.09999999999999998,0.007331670280142548
3966,-0.03749999999999998,0.09999999999999998,0.00906084348045801
3967,-0.025000000000000022,0.09999999999999998,0.011271642449974464
3968,-0.012500000000000011,0.09999999999999998,0.014039030517579437
3969,0.0,0.09999999999999998,0.015474694375717739
3970,0.012499999999999956,0.09999999999999998,0.016879506380442125
3971,0.025000000000000022,0.09999999999999998,0.017785202602744594
3972,0.03749999999999998,0.09999999999999998,0.018060542333185395
3973,0.050000000000000044,0.09999999999999998,0.018039054059000147
3974,0.0625,0.09999999999999998,0.017746955210968446
3975,0.07499999999999996,0.09999999999999998,0.017063409686228246
3976,0.08750000000000002,0.09999999999999998,0.016409820163302058
3977,0.09999999999999998,0.09999999999999998,0.015465885784116111
3978,0.11250000000000004,0.09999999999999998,0.014723037453383749
3979,0.125,0.09999999999999998,0.01405918554625489
3980,0.13749999999999996,0.09999999999999998,0.013529791672853541
3981,0.15000000000000002,0.09999999999999998,0.012999188473268114
3982,0.16249999999999998,0.09999999999999998,0.01253472557067877
3983,0.17500000000000004,0.09999999999999998,0.012169228716347597
3984,0.1875,0.09999999999999998,0.011854506172730709
3985,0.19999999999999996,0.09999999999999998,0.011633446839020518
3986,0.21250000000000002,0.09999999999999998,0.0113815072085992
3987,0.22499999999999998,0.09999999999999998,0.011189208195064412
3988,0.23750000000000004,0.09999999999999998,0.011047643765705863
3989,0.25,0.09999999999999998,0.010910645319658288
3990,0.26249999999999996,0.09999999999999998,0.010801188826441356
3991,0.275,0.09999999999999998,0.010717265558732933
3992,0.2875,0.09999999999999998,0.010668549814940139
3993,0.30000000000000004,0.09999999999999998,0.010560796720885862
3994,0.3125,0.09999999999999998,0.010486876063925824
3995,0.32499999999999996,0.09999999999999998,0.010423749675991821
3996,0.3375,0.09999999999999998,0.010368869298339826
3997,0.35,0.09999999999999998,0.01031557349584516
3998,0.36250000000000004,0.09999999999999998,0.010249600120441755
3999,0.375,0.09999999999999998,0.010181198067556105
4000,0.38749999999999996,0.09999999999999998,0.010108472308097046
4001,0.4,0.09999999999999998,0.010062607057859692
4002,0.4125,0.09999999999999998,0.009928776928432219
4003,0.42500000000000004,0.09999999999999998,0.009817287710978628
4004,0.4375,0.09999999999999998,0.009682863291166929
4005,0.44999999999999996,0.09999999999999998,0.0095304280556468
4006,0.4625,0.09999999999999998,0.009354699249558132
4007,0.475,0.09999999999999998,0.009217176430225987
4008,0.48750000000000004,0.09999999999999998,0.009062048493850899
4009,0.5,0.09999999999999998,0.009021025489644518
4010,-0.5,0.11250000000000004,3.568292085146282e-05
4011,-0.4875,0.11250000000000004,3.3910825323061445e-05
4012,-0.475,0.11250000000000004,3.771061678663842e-05
4013,-0.4625,0.11250000000000004,4.362084219089202e-05
4014,-0.45,0.11250000000000004,5.1063341707925826e-05
4015,-0.4375,0.11250000000000004,5.664215614389855e-05
4016,-0.425,0.11250000000000004,6.470550732877222e-05
4017,-0.4125,0.11250000000000004,7.358426534792334e-05
4018,-0.4,0.11250000000000004,7.975842356036422e-05
4019,-0.3875,0.11250000000000004,8.71357046910315e-05
4020,-0.375,0.11250000000000004,9.413526523210305e-05
4021,-0.3625,0.11250000000000004,9.832135128374647e-05
4022,-0.35,0.11250000000000004,0.00010185575319292142
4023,-0.3375,0.11250000000000004,0.00010406415904651824
4024,-0.325,0.11250000000000004,0.00010330871626011167
4025,-0.3125,0.11250000000000004,9.926587786267087e-05
4026,-0.3,0.11250000000000004,9.445223010559171e-05
4027,-0.2875,0.11250000000000004,9.007886071677127e-05
4028,-0.275,0.11250000000000004,8.347108180479875e-05
4029,-0.2625,0.11250000000000004,7.523951126289988e-05
4030,-0.25,0.11250000000000004,6.686798835471759e-05
4031,-0.2375,0.11250000000000004,6.10358136950112e-05
4032,-0.22499999999999998,0.11250000000000004,5.92019222577018e-05
4033,-0.21250000000000002,0.11250000000000004,6.264281093738047e-05
4034,-0.2,0.11250000000000004,8.00179809509068e-05
4035,-0.1875,0.11250000000000004,0.00013008086395875697
4036,-0.175,0.11250000000000004,0.00018084213007325755
4037,-0.16249999999999998,0.11250000000000004,0.00034646550699089145
4038,-0.15000000000000002,0.11250000000000004,0.0004218306095172642
4039,-0.1375,0.11250000000000004,0.0006381922730894377
4040,-0.125,0.11250000000000004,0.0009452452877503277
4041,-0.11249999999999999,0.11250000000000004,0.0013881108190426216
4042,-0.09999999999999998,0.11250000000000004,0.002008998993856998
4043,-0.08750000000000002,0.11250000000000004,0.0028416155441280374
4044,-0.07500000000000001,0.11250000000000004,0.003903589408734254
4045,-0.0625,0.11250000000000004,0.005201368394161178
4046,-0.04999999999999999,0.11250000000000004,0.006771998851486001
4047,-0.03749999999999998,0.11250000000000004,0.008517003468691362
4048,-0.025000000000000022,0.11250000000000004,0.010457761941631425
4049,-0.012500000000000011,0.11250000000000004,0.012383521636358082
4050,0.0,0.11250000000000004,0.01388585289370125
4051,0.012499999999999956,0.11250000000000004,0.015135300454304668
4052,0.025000000000000022,0.11250000000000004,0.01609938683315646
4053,0.03749999999999998,0.11250000000000004,0.016640888349517574
4054,0.050000000000000044,0.11250000000000004,0.016810076733742282
4055,0.0625,0.11250000000000004,0.01668839629575166
4056,0.07499999999999996,0.11250000000000004,0.016365386491307157
4057,0.08750000000000002,0.11250000000000004,0.01586278219655409
4058,0.09999999999999998,0.11250000000000004,0.015280395973518737
4059,0.11250000000000004,0.11250000000000004,0.01468593652927895
4060,0.125,0.11250000000000004,0.014137389327455003
4061,0.13749999999999996,0.11250000000000004,0.013657959945078405
4062,0.15000000000000002,0.11250000000000004,0.013177642375590132
4063,0.16249999999999998,0.11250000000000004,0.012761577610110559
4064,0.17500000000000004,0.11250000000000004,0.012407827446945654
4065,0.1875,0.11250000000000004,0.012117715393412701
4066,0.19999999999999996,0.11250000000000004,0.011841191645939471
4067,0.21250000000000002,0.11250000000000004,0.011618718851427472
4068,0.22499999999999998,0.11250000000000004,0.0114220666881251
4069,0.23750000000000004,0.11250000000000004,0.011259688508983191
4070,0.25,0.11250000000000004,0.011121857670925517
4071,0.26249999999999996,0.11250000000000004,0.011005391706822635
4072,0.275,0.11250000000000004,0.01094542497696434
4073,0.2875,0.11250000000000004,0.01085221916411605
4074,0.30000000000000004,0.11250000000000004,0.010744393101481137
4075,0.3125,0.11250000000000004,0.010652721601209034
4076,0.32499999999999996,0.11250000000000004,0.01057694458790577
4077,0.3375,0.11250000000000004,0.010509523454644776
4078,0.35,0.11250000000000004,0.010448391297916478
4079,0.36250000000000004,0.11250000000000004,0.010382727539029898
4080,0.375,0.11250000000000004,0.01031320386569633
4081,0.38749999999999996,0.11250000000000004,0.010235024542128197
4082,0.4,0.11250000000000004,0.010143234458314838
4083,0.4125,0.11250000000000004,0.010049231782192532
4084,0.42500000000000004,0.11250000000000004,0.009946605156778553
4085,0.4375,0.11250000000000004,0.009901152289458728
4086,0.44999999999999996,0.11250000000000004,0.009671856785220386
4087,0.4625,0.11250000000000004,0.009503438676993253
4088,0.475,0.11250000000000004,0.009353025924081573
4089,0.48750000000000004,0.11250000000000004,0.009228826803528427
4090,0.5,0.11250000000000004,0.009192550618369464
4091,-0.5,0.125,4.482905337517117e-05
4092,-0.4875,0.125,4.502287523203424e-05
4093,-0.475,0.125,4.818803136282593e-05
4094,-0.4625,0.125,6.508055784517123e-05
4095,-0.45,0.125,6.002030745662465e-05
4096,-0.4375,0.125,6.443406798604639e-05
4097,-0.425,0.125,7.703113443542007e-05
4098,-0.4125,0.125,7.989791396133108e-05
4099,-0.4,0.125,8.488825241073238e-05
4100,-0.3875,0.125,9.170748733928406e-05
4101,-0.375,0.125,9.649711922131643e-05
4102,-0.3625,0.125,9.897556444088152e-05
4103,-0.35,0.125,0.00010048876856163707
4104,-0.3375,0.125,0.00010090690695529954
4105,-0.325,0.125,9.883412806909787e-05
4106,-0.3125,0.125,9.391805577635903e-05
4107,-0.3,0.125,8.865393452049593e-05
4108,-0.2875,0.125,8.238500684511088e-05
4109,-0.275,0.125,7.252224876709142e-05
4110,-0.2625,0.125,6.556165212179954e-05
4111,-0.25,0.125,6.036031173949889e-05
4112,-0.2375,0.125,5.637416402321478e-05
4113,-0.22499999999999998,0.125,5.808813611671911e-05
4114,-0.21250000000000002,0.125,7.373417919828812e-05
4115,-0.2,0.125,9.727028417424095e-05
4116,-0.1875,0.125,0.00015148688423785312
4117,-0.175,0.125,0.00023424443535224198
4118,-0.16249999999999998,0.125,0.0003627441270416341
4119,-0.15000000000000002,0.125,0.0005309781562974963
4120,-0.1375,0.125,0.0008067944994775896
4121,-0.125,0.125,0.0010937462104181565
4122,-0.11249999999999999,0.125,0.0015601391255788528
4123,-0.09999999999999998,0.125,0.0021349364964860897
4124,-0.08750000000000002,0.125,0.0029547072697461304
4125,-0.07500000000000001,0.125,0.003924128246574463
4126,-0.0625,0.125,0.0051590562001466046
4127,-0.04999999999999999,0.125,0.006584001937610594
4128,-0.03749999999999998,0.125,0.008131052488732861
4129,-0.025000000000000022,0.125,0.009755714607957693
4130,-0.012500000000000011,0.125,0.011533533192633475
4131,0.0,0.125,0.012704722290238689
4132,0.012499999999999956,0.125,0.013850940260720628
4133,0.025000000000000022,0.125,0.014817103291527092
4134,0.03749999999999998,0.125,0.015444969556295655
4135,0.050000000000000044,0.125,0.015763269745219716
4136,0.0625,0.125,0.015822084185853964
4137,0.07499999999999996,0.125,0.0157024852823472
4138,0.08750000000000002,0.125,0.015490344509619267
4139,0.09999999999999998,0.125,0.01500801860545145
4140,0.11250000000000004,0.125,0.014559444047871222
4141,0.125,0.125,0.014131922152773233
4142,0.13749999999999996,0.125,0.013699876631248428
4143,0.15000000000000002,0.125,0.013300131506461126
4144,0.16249999999999998,0.125,0.01295984551071183
4145,0.17500000000000004,0.125,0.012608285669821865
4146,0.1875,0.125,0.012301848332742296
4147,0.19999999999999996,0.125,0.012071814160178738
4148,0.21250000000000002,0.125,0.011836423713633554
4149,0.22499999999999998,0.125,0.011655223508682614
4150,0.23750000000000004,0.125,0.011490253101325483
4151,0.25,0.125,0.011331894725743703
4152,0.26249999999999996,0.125,0.011216098343422597
4153,0.275,0.125,0.011098456155330035
4154,0.2875,0.125,0.01105489218184829
4155,0.30000000000000004,0.125,0.010938375449569389
4156,0.3125,0.125,0.010836786250617035
4157,0.32499999999999996,0.125,0.010737880455275647
4158,0.3375,0.125,0.010659547028278083
4159,0.35,0.125,0.01059282553923862
4160,0.36250000000000004,0.125,0.010548287423379786
4161,0.375,0.125,0.010444154060007019
4162,0.38749999999999996,0.125,0.010361193531142787
4163,0.4,0.125,0.010271860942378523
4164,0.4125,0.125,0.010184033889227102
4165,0.42500000000000004,0.125,0.010074976024734204
4166,0.4375,0.125,0.00995117661313321
4167,0.44999999999999996,0.125,0.009823505796863398
4168,0.4625,0.125,0.009705661688911422
4169,0.475,0.125,0.00961949753019413
4170,0.48750000000000004,0.125,0.009530499049029414
4171,0.5,0.125,0.009390185613133751
4172,-0.5,0.13749999999999996,5.442994961845522e-05
4173,-0.4875,0.13749999999999996,5.816907528038317e-05
4174,-0.475,0.13749999999999996,6.149659682796774e-05
4175,-0.4625,0.13749999999999996,6.506963588302422e-05
4176,-0.45,0.13749999999999996,6.853418550133572e-05
4177,-0.4375,0.13749999999999996,7.20992198655772e-05
4178,-0.425,0.13749999999999996,7.857049852553211e-05
4179,-0.4125,0.13749999999999996,8.492950500721744e-05
4180,-0.4,0.13749999999999996,8.931678642144657e-05
4181,-0.3875,0.13749999999999996,9.400786797695418e-05
4182,-0.375,0.13749999999999996,9.747216182215074e-05
4183,-0.3625,0.13749999999999996,9.863936320408346e-05
4184,-0.35,0.13749999999999996,9.823062340807564e-05
4185,-0.3375,0.13749999999999996,9.682362752548385e-05
4186,-0.325,0.13749999999999996,9.324077482806583e-05
4187,-0.3125,0.13749999999999996,8.815967770099196e-05
4188,-0.3,0.13749999999999996,8.508968190906406e-05
4189,-0.2875,0.13749999999999996,7.542519603894444e-05
4190,-0.275,0.13749999999999996,6.661254990043543e-05
4191,-0.2625,0.13749999999999996,6.111971973059882e-05
4192,-0.25,0.13749999999999996,5.7053536633628116e-05
4193,-0.2375,0.13749999999999996,5.5797962087460366e-05
4194,-0.22499999999999998,0.13749999999999996,6.336493894803895e-05
4195,-0.21250000000000002,0.13749999999999996,8.223258144598642e-05
4196,-0.2,0.13749999999999996,0.00012093411001921225
4197,-0.1875,0.13749999999999996,0.00020167999260067807
4198,-0.175,0.13749999999999996,0.0002801162622145126
4199,-0.16249999999999998,0.13749999999999996,0.00046342206589842166
4200,-0.15000000000000002,0.13749999999999996,0.000614615820414075
4201,-0.1375,0.13749999999999996,0.0009819746582948397
4202,-0.125,0.13749999999999996,0.001223628874788395
4203,-0.11249999999999999,0.13749999999999996,0.0017268926528123236
4204,-0.09999999999999998,0.13749999999999996,0.0022833121798386783
4205,-0.08750000000000002,0.13749999999999996,0.003062702588768364
4206,-0.07500000000000001,0.13749999999999996,0.003962983422805211
4207,-0.0625,0.13749999999999996,0.005080858183121119
4208,-0.04999999999999999,0.13749999999999996,0.006349670062039171
4209,-0.03749999999999998,0.13749999999999996,0.008455359140149004
4210,-0.025000000000000022,0.13749999999999996,0.009162195554934145
4211,-0.012500000000000011,0.13749999999999996,0.010764074395237326
4212,0.0,0.13749999999999996,0.011730528942456617
4213,0.012499999999999956,0.13749999999999996,0.012824313792440614
4214,0.025000000000000022,0.13749999999999996,0.013810799379506607
4215,0.03749999999999998,0.13749999999999996,0.014528909251345323
4216,0.050000000000000044,0.13749999999999996,0.014870183620078631
4217,0.0625,0.13749999999999996,0.015167339112536706
4218,0.07499999999999996,0.13749999999999996,0.015061110814430147
4219,0.08750000000000002,0.13749999999999996,0.014906556581358693
4220,0.09999999999999998,0.13749999999999996,0.014661142073559291
4221,0.11250000000000004,0.13749999999999996,0.014461132209474942
4222,0.125,0.13749999999999996,0.014035128736172554
4223,0.13749999999999996,0.13749999999999996,0.013688314670263081
4224,0.15000000000000002,0.13749999999999996,0.013349810383936405
4225,0.16249999999999998,0.13749999999999996,0.013030038343125033
4226,0.17500000000000004,0.13749999999999996,0.012738850877518127
4227,0.1875,0.13749999999999996,0.012468605603991845
4228,0.19999999999999996,0.13749999999999996,0.01222045153237771
4229,0.21250000000000002,0.13749999999999996,0.012014051102691556
4230,0.22499999999999998,0.13749999999999996,0.0118257810107511
4231,0.23750000000000004,0.13749999999999996,0.011668440468846278
