element,integration_point,H_F3
4912,4,0.0002028108157054144
4913,1,0.0002541965979515582
4913,2,0.00027328745129437284
4913,3,0.00027269267670976873
4913,4,0.0002530921326659621
4914,1,0.0002885194366692478
4914,2,0.0003142658621856655
4914,3,0.00030843055881776257
4914,4,0.00028283762813688574
4915,1,0.000334691650750373
4915,2,0.000385643728529643
4915,3,0.00037433003085430406
4915,4,0.00033684482790106524
4916,1,0.0003844544504141023
4916,2,0.00041435609713607474
4916,3,0.0004082713502786806
4916,4,0.00038113183962900255
4917,1,0.0004368105916388051
4917,2,0.0004989920894197906
4917,3,0.00047145238494734995
4917,4,0.0004308546546833236
4918,1,0.0004982244969558879
4918,2,0.0005245936966520392
4918,3,0.0005187885113229863
4918,4,0.000488870375745355
4919,1,0.0005479413569920125
4919,2,0.0006252008877491305
4919,3,0.0005787873863615009
4919,4,0.0005424534631993161
4920,1,0.0006249503321636372
4920,2,0.0006388579157465367
4920,3,0.0006338335193636593
4920,4,0.0006229970072466252
4921,1,0.0006618859567657249
4921,2,0.0006953796397841091
4921,3,0.0006908735079270071
4921,4,0.0006573103405870688
4922,1,0.0007723542316475916
4922,2,0.0007682149405669491
4922,3,0.000755301033686378
4922,4,0.0007137273166183735
4923,1,0.0007712168913332142
4923,2,0.0008019409245740686
4923,3,0.0007986623313740398
4923,4,0.0007678493747854556
4924,1,0.0008221053839702276
4924,2,0.0008800860403060811
4924,3,0.0008480996691510517
4924,4,0.0008193550187951166
4925,1,0.0008781813412292402
4925,2,0.0008958984386383501
4925,3,0.000893811693955387
4925,4,0.0008673972378728904
4926,1,0.0009132624713927356
4926,2,0.0009369650954609851
4926,3,0.0009353982613088917
4926,4,0.000911626649118951
4927,1,0.0009528056703708417
4927,2,0.0010131787615152998
4927,3,0.0009726432615300627
4927,4,0.0009516326353410498
4928,1,0.0010139952323041433
4928,2,0.001013826979202428
4928,3,0.0010051540042549853
4928,4,0.0009981256449017916
4929,1,0.0010183841923696731
4929,2,0.0010336195411440143
4929,3,0.0010332085967000087
4929,4,0.0010179438304264146
4930,1,0.0010672874176361074
4930,2,0.0010622770389248886
4930,3,0.0010568504213149556
4930,4,0.001044347916562194
4931,1,0.0010663673779343068
4931,2,0.0010763435193475311
4931,3,0.0010763508926113364
4931,4,0.0010663645832817894
4932,1,0.00108425582628001
4932,2,0.0011039374904982862
4932,3,0.001104249963985028
4932,4,0.0010843763629101715
4933,1,0.0011041450321350992
4933,2,0.0011047388955079504
4933,3,0.0011044332857748115
4933,4,0.0011044699143164093
4934,1,0.0011095180718255371
4934,2,0.001113423004939106
4934,3,0.0011136539637462495
4934,4,0.001109750110692486
4935,1,0.0011175877426012355
4935,2,0.0011200108442422608
4935,3,0.0011202495817598161
4935,4,0.0011178280987970957
4936,1,0.0011231785400911832
4936,2,0.0011253552290983692
4936,3,0.001124579147456947
4936,4,0.0011234058008257164
4937,1,0.001126636679869016
4937,2,0.0011267973809652584
4937,3,0.0011269983616290311
4937,4,0.0011268381076959951
4938,1,0.001128309363447808
4938,2,0.0011276624448025641
4938,3,0.0011278314441959558
4938,4,0.0011284777690179558
4939,1,0.0011285049332949771
4939,2,0.0011272394729324596
4939,3,0.0011273735329954506
4939,4,0.0011286373633950374
4940,1,0.0011275142646392533
4940,2,0.0011257895910065242
4940,3,0.001125889058036675
4940,4,0.0011276111908171524
4941,1,0.0011255794103698117
4941,2,0.001123537896822301
4941,3,0.0011236054749183706
4941,4,0.0011256437439401297
4942,1,0.0011229195675570112
4942,2,0.0011206700836573632
4942,3,0.00112070910838787
4942,4,0.0011229548519537732
4943,1,0.0011197093199323406
4943,2,0.0011173489560274458
4943,3,0.0011173639265921753
4943,4,0.0011197202740485695
4944,1,0.0011161153460555566
4944,2,0.0011137533971548967
4944,3,0.0011137513228792243
4944,4,0.001116109238618957
4945,1,0.0011123085816369467
4945,2,0.0011100003628022998
4945,3,0.0011099854661605483
4945,4,0.0011122897767976343
4946,1,0.0011083793130818647
4946,2,0.001106159720369192
4946,3,0.0011061354743740347
4946,4,0.0011083513708749209
4947,1,0.0011044065649275716
4947,2,0.0011023439192207561
4947,3,0.0011023165022398334
4947,4,0.0011043758083197285
4948,1,0.0011005000101896162
4948,2,0.0010986200402989257
4948,3,0.00109859262624331
4948,4,0.0011004696560490458
4949,1,0.0010967268841325477
4949,2,0.001095076539879317
4949,3,0.0010950537786265538
4949,4,0.0010967016523789502
4950,1,0.0010931760511342288
4950,2,0.0010917867071810303
4950,3,0.001091771779823652
4950,4,0.0010931591523579657
4951,1,0.0010899178322516065
4951,2,0.0010888060082270713
4951,3,0.0010888003748169275
4951,4,0.0010899107279022837
4952,1,0.0010870068010922303
4952,2,0.0010862170933947947
4952,3,0.0010862233304361631
4952,4,0.0010870121171692743
4953,1,0.0010845574105153085
4953,2,0.001084165035887814
4953,3,0.0010841865026719206
4953,4,0.0010845786090252774
4954,1,0.001082718140747667
4954,2,0.0010827406288923755
4954,3,0.0010827759172705603
4954,4,0.0010827538326257976
4955,1,0.0010815781473697038
4955,2,0.001082092186336906
4955,3,0.001082141371044727
4955,4,0.00108162855949131
4956,1,0.0010812730863728165
4956,2,0.0010822003102132528
4956,3,0.0010822548054067206
4956,4,0.001081329538363859
4957,1,0.0010818243988158878
4957,2,0.0010833891565249006
4957,3,0.001083450325495156
4957,4,0.0010818887425629153
4958,1,0.0010836798856795342
4958,2,0.0010860246240996555
4958,3,0.0011102162683894125
4958,4,0.001083745829880859
4959,1,0.0010871134191757768
4959,2,0.0010901621132153117
4959,3,0.0010940086973122939
4959,4,0.0010924036900655009
4960,1,0.0010922234542541601
4960,2,0.0010962127330204083
4960,3,0.0010962296480915797
4960,4,0.0010935586886660338
4961,1,2.8732830138756786e-05
4961,2,2.540109495960414e-05
4961,3,2.5479676433332973e-05
4961,4,2.878422578590358e-05
4962,1,2.3311596062126527e-05
4962,2,2.0926596839638037e-05
4962,3,2.1850547698159946e-05
4962,4,2.3472856496879966e-05
4963,1,1.969859640369025e-05
4963,2,1.7976486053668944e-05
4963,3,2.2222147933209646e-05
4963,4,2.197437037370615e-05
4964,1,1.605957200851613e-05
4964,2,1.3573278088179107e-05
4964,3,1.3848512732860598e-05
4964,4,1.6154644588548978e-05
4965,1,1.2572324782578447e-05
4965,2,1.1422128198538853e-05
4965,3,1.184776600018289e-05
4965,4,1.2930839102480715e-05
4966,1,1.0660326177631144e-05
4966,2,9.80983525699653e-06
4966,3,9.468651226351182e-06
4966,4,1.185249341960145e-05
4967,1,8.835489301580338e-06
4967,2,7.2618562805878245e-06
4967,3,7.682400973089083e-06
4967,4,8.730882648837994e-06
4968,1,7.1137297829049615e-06
4968,2,6.979678460303033e-06
4968,3,7.055079200549448e-06
4968,4,7.149116031850602e-06
4969,1,6.613228310847161e-06
4969,2,5.714330457764433e-06
4969,3,5.185384155920805e-06
4969,4,5.826419555619738e-06
4970,1,5.223572550698239e-06
4970,2,3.873914376835856e-06
4970,3,4.266563484841507e-06
4970,4,4.724556629417947e-06
4971,1,3.6586847157612234e-06
4971,2,3.348533947114809e-06
4971,3,3.545273980947281e-06
4971,4,3.867899425434557e-06
4972,1,3.2332590296892734e-06
4972,2,3.197755683026158e-06
4972,3,3.0712324379417297e-06
4972,4,3.3286285294427325e-06
4973,1,3.208013206471205e-06
4973,2,3.199475934199256e-06
4973,3,2.748822130752391e-06
4973,4,2.9601948874565662e-06
4974,1,3.19144785503076e-06
4974,2,3.182403166096238e-06
4974,3,2.7183421549308415e-06
4974,4,2.620631178405867e-06
4975,1,4.00056091754799e-06
4975,2,4.355751631051048e-06
4975,3,4.706525025848542e-06
4975,4,4.352140359575055e-06
4976,1,4.700530301629877e-06
4976,2,5.141349235330838e-06
4976,3,5.356718251015113e-06
4976,4,5.004219232220846e-06
4977,1,5.346655235180698e-06
4977,2,5.655916435841225e-06
4977,3,5.569590224994579e-06
4977,4,5.497324743830549e-06
4978,1,5.711447559866604e-06
4978,2,6.993965106011381e-06
4978,3,7.0245850374072055e-06
4978,4,5.601856251007794e-06
4979,1,7.828054178310501e-06
4979,2,9.84866447790287e-06
4979,3,1.205367878569648e-05
4979,4,8.488582265271479e-06
4980,1,1.4601543506682793e-05
4980,2,1.7123591729129375e-05
4980,3,1.921605117464801e-05
4980,4,1.8785257715087915e-05
4981,1,1.874234019939819e-05
4981,2,2.01228378615099e-05
4981,3,1.9910538576746014e-05
4981,4,1.9581789071290432e-05
4982,1,2.1335665943285703e-05
4982,2,2.5327351973792902e-05
4982,3,2.4498002427877735e-05
4982,4,2.0758326554838583e-05
4983,1,2.8669756770746725e-05
4983,2,3.3569952217969097e-05
4983,3,4.359523717564212e-05
4983,4,2.8233709085555618e-05
4984,1,4.1002764305946e-05
4984,2,4.669041113679776e-05
4984,3,4.828864251213733e-05
4984,4,4.4923759460315725e-05
4985,1,4.939132206848411e-05
4985,2,5.62943973165297e-05
4985,3,5.45365815485199e-05
4985,4,5.015101295137486e-05
4986,1,6.280026445340569e-05
4986,2,7.137653465977387e-05
4986,3,6.92395420111014e-05
4986,4,6.079229294000038e-05
4987,1,8.065936535882212e-05
4987,2,8.98195745465892e-05
4987,3,9.834635640420534e-05
4987,4,9.013503118865462e-05
4988,1,9.851711540833249e-05
4988,2,0.0001124055392381957
4988,3,0.00010744868113129375
4988,4,0.0001022437209231813
4989,1,0.0001231846366102362
4989,2,0.0001349159353305603
4989,3,0.0001338805639275536
4989,4,0.00011786289755385244
4990,1,0.00014714394550012432
4990,2,0.0001630192311682424
4990,3,0.0001662382988624934
4990,4,0.00014348304432774915
4991,1,0.00017682419990736186
4991,2,0.00019488149953978616
4991,3,0.0001923851438381283
4991,4,0.0001922357431327088
4992,1,0.00021024358885549332
4992,2,0.00023053275592694103
4992,3,0.00023112689157448856
4992,4,0.0002058017069321339
4993,1,0.00027148606958220733
4993,2,0.0002719169527728868
4993,3,0.0002698094944746987
4993,4,0.00026993539725209917
4994,1,0.00028823069160862166
4994,2,0.00031295127817175
4994,3,0.0003078013199101019
4994,4,0.00028321317629258306
4995,1,0.0003388074565650727
4995,2,0.0003790792333058875
4995,3,0.00037321798750709315
4995,4,0.0003727759290469153
4996,1,0.0003800316933699421
4996,2,0.00040853590309416045
4996,3,0.0004032030795822469
4996,4,0.0003747113873617257
4997,1,0.00043007225033279604
4997,2,0.0004721437467359256
4997,3,0.00047879424319409355
4997,4,0.0004328431892715232
4998,1,0.0004873505574434068
4998,2,0.0005134333822622554
4998,3,0.0005083530967119484
4998,4,0.0004802229638914417
4999,1,0.0005359305513380198
4999,2,0.0005823085610421406
4999,3,0.0005996195459949256
4999,4,0.0005311222583183227
5000,1,0.0006132402037649782
5000,2,0.0006222750726062503
5000,3,0.0006178577223046466
5000,4,0.0006066512985921319
5001,1,0.0006445519149860983
5001,2,0.0006761022163283167
5001,3,0.0006728353345131061
5001,4,0.0006405221244940056
5002,1,0.0007109112936400327
5002,2,0.0007457317635906194
5002,3,0.0007467982087768647
5002,4,0.0007054680544444466
5003,1,0.0007517072364029732
5003,2,0.000779468189914685
5003,3,0.0007764969237953801
5003,4,0.0007476506137473844
5004,1,0.0007995948851023261
5004,2,0.0008309433940814526
5004,3,0.000825051475645047
5004,4,0.0007970651483103654
5005,1,0.000854398673029339
5005,2,0.000882747370804388
5005,3,0.0008907265901719313
5005,4,0.0008868503285468395
5006,1,0.000889255953332456
5006,2,0.0009124538042251919
5006,3,0.0009109723998537686
5006,4,0.0008952050826104277
5007,1,0.0009284162254795538
5007,2,0.0009492612849240116
5007,3,0.0009481768991535
5007,4,0.0009272775736954842
5008,1,0.0009664613193576983
5008,2,0.0009859356973446903
5008,3,0.000983115777779852
5008,4,0.0009630469521799902
5009,1,0.0009953283789849055
5009,2,0.0010111762562881115
5009,3,0.001010732536325289
5009,4,0.000994853396710718
5010,1,0.001022714923177516
5010,2,0.001052908766325423
5010,3,0.0010434475169731352
5010,4,0.0010224813027613674
5011,1,0.0010529677010580273
5011,2,0.0010572207607373952
5011,3,0.001057183649222323
5011,4,0.0010461646667729487
5012,1,0.001065803021851416
5012,2,0.0010746977581140066
5012,3,0.001074785143254916
5012,4,0.001065883317631383
5013,1,0.0010827004502390563
5013,2,0.0010906749262570244
5013,3,0.001089117244767541
5013,4,0.0010821400439005703
5014,1,0.0010955661989051845
5014,2,0.00110608344628014
5014,3,0.0011004552164283147
5014,4,0.0010952146625904694
5015,1,0.001106907759755418
5015,2,0.0011088558570827934
5015,3,0.0011090947042360865
5015,4,0.0011053822414750832
5016,1,0.0011127296270562925
5016,2,0.0011151577938408568
5016,3,0.0011153961863236204
5016,4,0.0011129695768701989
5017,1,0.0011181200552749975
5017,2,0.0011194788669496168
5017,3,0.001119703167497703
5017,4,0.0011183456835679906
5018,1,0.0011216387177286579
5018,2,0.0011231112011006379
5018,3,0.0011223245272501262
5018,4,0.0011218406354381618
5019,1,0.0011235752346652906
5019,2,0.0011233471371194898
5019,3,0.0011235193158346635
5019,4,0.0011237473984156603
5020,1,0.0011241860332706069
5020,2,0.0011234166162837232
5020,3,0.0011235587864722352
5020,4,0.0011243274414152273
5021,1,0.0011237346404812407
5021,2,0.0011225631638162527
5021,3,0.0011226755897894435
5021,4,0.0011238456502813121
5022,1,0.001122438968258118
5022,2,0.0011209835337046864
5022,3,0.0011210686194925209
5022,4,0.0011225221217776335
5023,1,0.0011204882328420289
5023,2,0.001118853452454347
5023,3,0.0011189149319076439
5023,4,0.0011205474268405592
5024,1,0.0011180579734606834
5024,2,0.0011163436490392172
5024,3,0.0011163863448299589
5024,4,0.0011180982141985065
5025,1,0.0011153091620015598
5025,2,0.0011135939622903435
5025,3,0.0011136223066486035
5025,4,0.0011153350398948243
5026,1,0.0011123729985892123
5026,2,0.001110723025244717
5026,3,0.0011107417841614016
5026,4,0.00111238940913073
5027,1,0.0011093629432740724
5027,2,0.001107819221549156
5027,3,0.0011078317674001216
5027,4,0.0011093733372910207
5028,1,0.001106365263056562
5028,2,0.0011050026363827188
5028,3,0.0011050149258244294
5028,4,0.0011063757255308918
5029,1,0.0011035110874693182
5029,2,0.0011023678851868417
5029,3,0.001102383232373647
5029,4,0.001103524986355333
5030,1,0.0011008856078483136
5030,2,0.001100021662782536
5030,3,0.0011000443504443488
5030,4,0.0011009073094449047
5031,1,0.0010985920967152233
5031,2,0.001098019745970675
5031,3,0.0010980505729135863
5031,4,0.0010986223992497592
5032,1,0.0010966942938623347
5032,2,0.0010964921834959846
5032,3,0.001096535242216357
5032,4,0.0010967374009504594
5033,1,0.0010953467540402082
5033,2,0.0010955729216774565
5033,3,0.001095629474581067
5033,4,0.0010956194945927645
5034,1,0.001094687625277171
5034,2,0.0010954147972034648
5034,3,0.0010954853656053635
5034,4,0.0010954029306001294
5035,1,0.001094878226734735
5035,2,0.0010974274778441072
5035,3,0.0010970396895238464
5035,4,0.001095653316703505
5036,1,0.001098702518034538
5036,2,0.0010978382290162266
5036,3,0.0011006486670250744
5036,4,0.0010988293873372011
5037,1,0.001098233185910273
5037,2,0.001100802385775873
5037,3,0.00110217067377181
5037,4,0.0011010540198599435
5038,1,0.0011060772536272043
5038,2,0.001110761813971337
5038,3,0.0011115237071668061
5038,4,0.0011050287934808696
5039,1,0.0011134762132377863
5039,2,0.0011116627920258633
5039,3,0.001116306278692616
5039,4,0.0011149669302052264
5040,1,0.0011147327669151033
5040,2,0.0011201434965040422
5040,3,0.0011201653070568088
5040,4,0.0011147666829591388
5041,1,3.0847798963966734e-05
5041,2,2.726447224223315e-05
5041,3,2.733901987401257e-05
5041,4,3.0896537331510257e-05
5042,1,2.4974269232749324e-05
5042,2,2.2937876550771763e-05
5042,3,2.4363121298301495e-05
5042,4,2.5128089474920698e-05
5043,1,2.295780636161535e-05
5043,2,2.2976227600443644e-05
5043,3,2.06928300746308e-05
5043,4,2.424890217553089e-05
5044,1,1.8270621581809416e-05
5044,2,1.4211888454001253e-05
5044,3,1.5321620642167936e-05
5044,4,1.829433158162303e-05
5045,1,1.3089785747606131e-05
5045,2,1.2242626616706394e-05
5045,3,1.2632923779238516e-05
5045,4,1.343539938420164e-05
5046,1,1.22184926651152e-05
5046,2,9.935054228529496e-06
5046,3,1.0267989962363272e-05
5046,4,1.1818902864279483e-05
5047,1,8.298791502262694e-06
5047,2,7.151353581419928e-06
5047,3,7.5565795905757135e-06
5047,4,8.735294467385558e-06
5048,1,6.9619547112334695e-06
5048,2,6.977705838775842e-06
5048,3,6.439040462953141e-06
5048,4,6.924143607258595e-06
5049,1,5.2522197161381894e-06
5049,2,4.45669710640517e-06
5049,3,4.766574095169964e-06
5049,4,5.6691722642989925e-06
5050,1,4.275688215658034e-06
5050,2,4.1769758713081085e-06
5050,3,4.051520656462869e-06
5050,4,4.333202693131518e-06
5051,1,4.001454164269127e-06
5051,2,3.652248418074129e-06
5051,3,3.8094657989253538e-06
5051,4,3.800761214917889e-06
5052,1,3.470121305406123e-06
5052,2,2.790155818459486e-06
5052,3,2.548119569287371e-06
5052,4,2.6277566309683264e-06
5053,1,2.660753655038585e-06
5053,2,2.4831854074076883e-06
5053,3,2.3423880650137253e-06
5053,4,2.2054258394604623e-06
5054,1,2.403524646926664e-06
5054,2,2.353904892196121e-06
5054,3,2.460746530122327e-06
5054,4,2.087554567566119e-06
5055,1,3.5749457827576855e-06
5055,2,4.70505505553647e-06
5055,3,4.331086878235125e-06
5055,4,2.474159456844381e-06
5056,1,4.9452085056498305e-06
5056,2,5.29127653461196e-06
5056,3,4.966598804895639e-06
5056,4,4.560549851434085e-06
5057,1,5.4731783045285295e-06
5057,2,5.550848301757568e-06
5057,3,5.4984995149444e-06
5057,4,5.2183082002417396e-06
5058,1,6.102654693703989e-06
5058,2,7.847777963448012e-06
5058,3,8.696489050131025e-06
5058,4,6.819976151580824e-06
5059,1,9.158851042999921e-06
5059,2,1.1831577694593435e-05
5059,3,1.3759806726019715e-05
5059,4,1.0864213002889935e-05
5060,1,1.8387294992382523e-05
5060,2,1.8755602651914164e-05
5060,3,1.7896769713488855e-05
5060,4,1.7762156986822993e-05
5061,1,1.9147812434362262e-05
5061,2,2.0906767209022186e-05
5061,3,2.0306513206634106e-05
5061,4,1.8195468681780348e-05
5062,1,2.3618500573361712e-05
5062,2,2.7897628027538446e-05
5062,3,3.215054845581622e-05
5062,4,2.7369021758964942e-05
5063,1,3.2117036450277344e-05
5063,2,4.182844014066833e-05
5063,3,4.0277159554416324e-05
5063,4,3.635569181191177e-05
5064,1,4.255394067677133e-05
5064,2,4.7225242464994496e-05
5064,3,4.586507607411142e-05
5064,4,4.0261658175658566e-05
5065,1,5.2628353975579295e-05
5065,2,6.008379379368099e-05
5065,3,6.475703718189197e-05
5065,4,5.106758018131871e-05
5066,1,6.661379164480908e-05
5066,2,7.543066401607677e-05
5066,3,8.051206359306486e-05
5066,4,7.17355849269577e-05
5067,1,9.367934345709173e-05
5067,2,9.874632888426656e-05
5067,3,9.215014129036687e-05
5067,4,8.795252211264266e-05
5068,1,0.00010259191869505229
5068,2,0.00011458485559565335
5068,3,0.00011977932762177547
5068,4,0.00010000138929908374
5069,1,0.00012506286772568612
5069,2,0.00013886730303476401
5069,3,0.00013795737574330409
5069,4,0.00013107471520442524
5070,1,0.0001507961344652131
5070,2,0.00016676561551621778
5070,3,0.00016765136463020428
5070,4,0.00014748022940181402
5071,1,0.0001841767638303564
5071,2,0.00019766148023298485
5071,3,0.00019396450527517725
5071,4,0.0001871513582955077
5072,1,0.00021252938536474888
5072,2,0.0002323069984699905
5072,3,0.00023177126186069624
5072,4,0.00020856290474498463
5073,1,0.0002534148091486816
5073,2,0.0002704185025657624
5073,3,0.0002684296433599007
5073,4,0.00025687295500791666
5074,1,0.0002880291394391682
5074,2,0.0003117937935588321
5074,3,0.0003072513764029679
5074,4,0.00028360129172541186
5075,1,0.000330611643330612
5075,2,0.00036817701072100744
5075,3,0.0003625321736012573
5075,4,0.0003368524873168324
5076,1,0.0003761422028237627
5076,2,0.00040338551436109135
5076,3,0.0003987062770438278
5076,4,0.0003715314217987528
5077,1,0.0004241243853944909
5077,2,0.00047163252244639467
5077,3,0.00045850142996568984
5077,4,0.00041989770610393717
5078,1,0.00047401341062417666
5078,2,0.0005035799595031615
5078,3,0.0004991294089833892
5078,4,0.00046957794736592035
5079,1,0.0005253028046763115
5079,2,0.000583501979364512
5079,3,0.000553845381012688
5079,4,0.0005210825631434842
5080,1,0.000586161898189954
5080,2,0.00060757208809636
5080,3,0.0006036852029525924
5080,4,0.0005733759198764397
5081,1,0.0006292547167697064
5081,2,0.0006763594717375822
5081,3,0.0006558353952895958
5081,4,0.0006256832449215843
5082,1,0.0007004666905540771
5082,2,0.0007396643847547685
5082,3,0.000728212946547426
5082,4,0.0006775502698475886
5083,1,0.0007391814621497347
5083,2,0.0007592927292767794
5083,3,0.0007566199912776075
5083,4,0.0007281998518258581
5084,1,0.0007791821195108225
5084,2,0.0008061748722688307
5084,3,0.0008039293788482564
5084,4,0.0007768649606749443
5085,1,0.0008900479067173159
5085,2,0.0008941811370607334
5085,3,0.0008593084103202652
5085,4,0.0008483201866299359
5086,1,0.0008977830486197185
5086,2,0.0009002434015649603
5086,3,0.0008910579019464375
5086,4,0.0008746508360895364
5087,1,0.0009063462286831057
5087,2,0.0009271186104393755
5087,3,0.0009260828554834102
5087,4,0.0009052595686857151
5088,1,0.0009430909976524736
5088,2,0.0009795814648068425
5088,3,0.0009739857273478117
5088,4,0.0009411847908468197
5089,1,0.0009784321900851707
5089,2,0.0009903732808587294
5089,3,0.0009899114493346207
5089,4,0.0009735509274490515
5090,1,0.0010023883006507134
5090,2,0.0010165253766681699
5090,3,0.0010162805198073628
5090,4,0.0010021200097049235
5091,1,0.0010357166204170336
5091,2,0.0010390252427981616
5091,3,0.0010389503889897968
5091,4,0.0010270266423241393
5092,1,0.0010482288093855213
5092,2,0.0010581442898225278
5092,3,0.0010581993075921684
5092,4,0.0010482743949269868
5093,1,0.0010660670468821626
5093,2,0.0010741436939791086
5093,3,0.0010742881789341443
5093,4,0.0010662066380510394
5094,1,0.0010808401912502873
5094,2,0.0010871944479920969
5094,3,0.0010873938716521553
5094,4,0.0010810378698449276
5095,1,0.0010927393163413736
5095,2,0.0010975933897075243
5095,3,0.0010978222864946798
5095,4,0.0010929683883009994
5096,1,0.0011021049051393912
5096,2,0.0011056663789047508
5096,3,0.0011059060221280585
5096,4,0.0011023457248970042
5097,1,0.0011092519132967365
5097,2,0.0011117082885502812
5097,3,0.0011119435804618552
5097,4,0.0011094886925586583
5098,1,0.0011144646753827518
5098,2,0.0011159881095461626
5098,3,0.0011162078563876428
5098,4,0.0011146857541308535
5099,1,0.0011180104284105054
5099,2,0.0011187736149897334
5099,3,0.0011189717488377967
5099,4,0.0011182094830404906
5100,1,0.0011201531615527322
5100,2,0.0011202911126328256
5100,3,0.0011204631723756254
5100,4,0.0011203255990906826
5101,1,0.0011211123432540331
5101,2,0.0011207774817907782
5101,3,0.0011209233898137384
5101,4,0.0011212580959319416
5102,1,0.0011211288824154856
5102,2,0.0011204469064775748
5102,3,0.0011205680425830844
5102,4,0.0011212494002640207
5103,1,0.0011204116581461313
5103,2,0.0011195034055310278
5103,3,0.0011196029447191637
5103,4,0.0011205102413383464
5104,1,0.0011191481814819468
5104,2,0.0011180930182855828
5104,3,0.0011181732872423875
5104,4,0.0011192272573649555
5105,1,0.0011174772959083642
5105,2,0.001116371166252812
5105,3,0.0011164367007316493
5105,4,0.0011175415456374075
5106,1,0.0011155564024691324
5106,2,0.0011144748788935255
5106,3,0.0011145298873775455
5106,4,0.0011156101561513947
5107,1,0.0011135171791231498
5107,2,0.0011125243497942853
5107,3,0.0011125731090281049
5107,4,0.0011135648149406636
5108,1,0.0011114797718171099
5108,2,0.001110648944177515
5108,3,0.0011106965024088
5108,4,0.0011115264497347829
5109,1,0.0011095739157222877
5109,2,0.0011089591320955056
5109,3,0.0011090090599396943
5109,4,0.0011096232833668806
5110,1,0.0011079064326216868
5110,2,0.0011075662025615608
5110,3,0.0011076220244959488
5110,4,0.00110796209331016
5111,1,0.0011065954590829337
5111,2,0.001106601777334556
5111,3,0.0011066672761344393
5111,4,0.0011066612930224174
5112,1,0.001105779680610908
5112,2,0.0011061843731876577
5112,3,0.0011062611463984432
5112,4,0.0011058573591737253
5113,1,0.0011055714500587197
5113,2,0.0011064296258528137
5113,3,0.0011065181321082283
5113,4,0.0011056615231401518
5114,1,0.0011061164870594326
5114,2,0.0011075350150510485
5114,3,0.0011076364753364533
5114,4,0.001106220358013752
5115,1,0.001107588644094351
5115,2,0.0011095563661440771
5115,3,0.0011096646013375577
5115,4,0.0011077001645782747
5116,1,0.001110105193289091
5116,2,0.0011128770002374207
5116,3,0.0011129942859748867
5116,4,0.0011102271522853337
5117,1,0.0011140717272341636
5117,2,0.001117612558471172
5117,3,0.0011177266138010498
5117,4,0.0011141919810688703
5118,1,0.0011195329821180526
5118,2,0.001123927597553577
5118,3,0.0011240276298449784
5118,4,0.0011196411050185806
5119,1,0.0011268283330522445
5119,2,0.0011324588467447384
5119,3,0.0011325341139553995
5119,4,0.0011269146561073155
5120,1,0.001136586174568146
5120,2,0.001143430137062502
5120,3,0.0011434563249822964
5120,4,0.0011366269038212038
5121,1,3.2841866966613815e-05
5121,2,2.9025404750397478e-05
5121,3,2.9095335564317556e-05
5121,4,3.2887571217611743e-05
5122,1,2.6549512959373226e-05
5122,2,2.4980793419818935e-05
5122,3,2.5231396294514985e-05
5122,4,2.66946158945154e-05
5123,1,2.3923882633386837e-05
5123,2,2.1359329954060368e-05
5123,3,2.2057216130675723e-05
5123,4,2.4661938806145436e-05
5124,1,1.84414728548198e-05
5124,2,1.4869402290366026e-05
5124,3,1.5166189894415212e-05
5124,4,1.8858318947100703e-05
5125,1,1.3587648284908408e-05
5125,2,1.2650144767690824e-05
5125,3,1.2730120360977754e-05
5125,4,1.3917276286053496e-05
5126,1,1.229905486105499e-05
5126,2,1.0599311918812917e-05
5126,3,1.0865322743219531e-05
5126,4,1.2423249556007223e-05
5127,1,8.763056504214702e-06
5127,2,7.1632607715503315e-06
5127,3,7.522000845233904e-06
5127,4,9.139280185027343e-06
5128,1,6.874661153135645e-06
5128,2,6.6449201252687896e-06
5128,3,6.558325001984513e-06
5128,4,6.720953500598039e-06
5129,1,5.993709028812804e-06
5129,2,4.961484003396692e-06
5129,3,4.378865170269369e-06
5129,4,6.1263995779616085e-06
5130,1,3.907285676180212e-06
5130,2,3.6788790134930685e-06
5130,3,3.3273398455162305e-06
5130,4,3.83670958951837e-06
5131,1,3.4141920099478023e-06
5131,2,3.1937285202195473e-06
5131,3,2.574866529998516e-06
5131,4,2.8603229188121922e-06
5132,1,2.005940126985087e-06
5132,2,1.8279034345180046e-06
5132,3,2.1289885513707065e-06
5132,4,2.186113638373899e-06
5133,1,1.8432160474463765e-06
5133,2,1.8453404599469602e-06
5133,3,2.015204120922182e-06
5133,4,1.831642874180077e-06
5134,1,1.958987973311309e-06
5134,2,2.291789031542873e-06
5134,3,2.39307813021667e-06
5134,4,1.922817939484903e-06
5135,1,2.558556020229381e-06
5135,2,3.97283522956656e-06
5135,3,3.023644429950886e-06
5135,4,2.751360911654007e-06
5136,1,4.140017966218454e-06
5136,2,4.525041290240071e-06
5136,3,4.204380601253275e-06
5136,4,3.5862954806399414e-06
5137,1,4.821455362746852e-06
5137,2,6.053011737584985e-06
5137,3,6.050407935442582e-06
5137,4,4.60404569281174e-06
5138,1,8.009946885716187e-06
5138,2,1.0146990877430268e-05
5138,3,1.1956236714470088e-05
5138,4,6.755978981070383e-06
5139,1,1.2358159223917743e-05
5139,2,1.5065362526600667e-05
5139,3,1.6033839418484358e-05
5139,4,1.3873351123083673e-05
5140,1,1.741495008178739e-05
