node,x,y,active_F3,initial_active_A1,initial_release_seed
3106,-0.16249999999999998,-0.025000000000000022,True,True,False
3107,-0.15000000000000002,-0.025000000000000022,True,True,False
3108,-0.1375,-0.025000000000000022,True,True,False
3109,-0.125,-0.025000000000000022,True,True,False
3110,-0.11249999999999999,-0.025000000000000022,True,True,False
3111,-0.09999999999999998,-0.025000000000000022,True,True,False
3112,-0.08750000000000002,-0.025000000000000022,True,True,False
3113,-0.07500000000000001,-0.025000000000000022,True,True,False
3114,-0.0625,-0.025000000000000022,True,True,False
3115,-0.04999999999999999,-0.025000000000000022,False,False,False
3116,-0.03749999999999998,-0.025000000000000022,True,True,False
3117,-0.025000000000000022,-0.025000000000000022,False,False,False
3118,-0.012500000000000011,-0.025000000000000022,False,False,False
3119,0.0,-0.025000000000000022,False,False,False
3120,0.012499999999999956,-0.025000000000000022,False,False,False
3121,0.025000000000000022,-0.025000000000000022,False,False,False
3122,0.03749999999999998,-0.025000000000000022,False,False,False
3123,0.050000000000000044,-0.025000000000000022,False,False,False
3124,0.0625,-0.025000000000000022,False,False,False
3125,0.07499999999999996,-0.025000000000000022,False,False,False
3126,0.08750000000000002,-0.025000000000000022,True,True,False
3127,0.09999999999999998,-0.025000000000000022,True,True,False
3128,0.11250000000000004,-0.025000000000000022,True,True,False
3129,0.125,-0.025000000000000022,True,True,False
3130,0.13749999999999996,-0.025000000000000022,True,True,False
3131,0.15000000000000002,-0.025000000000000022,True,True,False
3132,0.16249999999999998,-0.025000000000000022,True,True,False
3133,0.17500000000000004,-0.025000000000000022,True,True,False
3134,0.1875,-0.025000000000000022,True,True,False
3135,0.19999999999999996,-0.025000000000000022,True,True,False
3136,0.21250000000000002,-0.025000000000000022,True,True,False
3137,0.22499999999999998,-0.025000000000000022,True,True,False
3138,0.23750000000000004,-0.025000000000000022,True,True,False
3139,0.25,-0.025000000000000022,True,True,False
3140,0.26249999999999996,-0.025000000000000022,True,True,False
3141,0.275,-0.025000000000000022,True,True,False
3142,0.2875,-0.025000000000000022,True,True,False
3143,0.30000000000000004,-0.025000000000000022,True,True,False
3144,0.3125,-0.025000000000000022,True,True,False
3145,0.32499999999999996,-0.025000000000000022,True,True,False
3146,0.3375,-0.025000000000000022,True,True,False
3147,0.35,-0.025000000000000022,True,True,False
3148,0.36250000000000004,-0.025000000000000022,True,True,False
3149,0.375,-0.025000000000000022,True,True,False
3150,0.38749999999999996,-0.025000000000000022,True,True,False
3151,0.4,-0.025000000000000022,True,True,False
3152,0.4125,-0.025000000000000022,True,True,False
3153,0.42500000000000004,-0.025000000000000022,True,True,False
3154,0.4375,-0.025000000000000022,True,True,False
3155,0.44999999999999996,-0.025000000000000022,True,True,False
3156,0.4625,-0.025000000000000022,True,True,False
3157,0.475,-0.025000000000000022,True,True,False
3158,0.48750000000000004,-0.025000000000000022,True,True,False
3159,0.5,-0.025000000000000022,True,True,False
3160,-0.5,-0.012500000000000011,True,True,False
3161,-0.4875,-0.012500000000000011,True,True,False
3162,-0.475,-0.012500000000000011,True,True,False
3163,-0.4625,-0.012500000000000011,True,True,False
3164,-0.45,-0.012500000000000011,True,True,False
3165,-0.4375,-0.012500000000000011,True,True,False
3166,-0.425,-0.012500000000000011,True,True,False
3167,-0.4125,-0.012500000000000011,True,True,False
3168,-0.4,-0.012500000000000011,True,True,False
3169,-0.3875,-0.012500000000000011,True,True,False
3170,-0.375,-0.012500000000000011,True,True,False
3171,-0.3625,-0.012500000000000011,True,True,False
3172,-0.35,-0.012500000000000011,True,True,False
3173,-0.3375,-0.012500000000000011,True,True,False
3174,-0.325,-0.012500000000000011,True,True,False
3175,-0.3125,-0.012500000000000011,True,True,False
3176,-0.3,-0.012500000000000011,True,True,False
3177,-0.2875,-0.012500000000000011,True,True,False
3178,-0.275,-0.012500000000000011,True,True,False
3179,-0.2625,-0.012500000000000011,True,True,False
3180,-0.25,-0.012500000000000011,True,True,False
3181,-0.2375,-0.012500000000000011,True,True,False
3182,-0.22499999999999998,-0.012500000000000011,True,True,False
3183,-0.21250000000000002,-0.012500000000000011,True,True,False
3184,-0.2,-0.012500000000000011,True,True,False
3185,-0.1875,-0.012500000000000011,True,True,False
3186,-0.175,-0.012500000000000011,True,True,False
3187,-0.16249999999999998,-0.012500000000000011,True,True,False
3188,-0.15000000000000002,-0.012500000000000011,True,True,False
3189,-0.1375,-0.012500000000000011,True,True,False
3190,-0.125,-0.012500000000000011,True,True,False
3191,-0.11249999999999999,-0.012500000000000011,True,True,False
3192,-0.09999999999999998,-0.012500000000000011,True,True,False
3193,-0.08750000000000002,-0.012500000000000011,True,True,False
3194,-0.07500000000000001,-0.012500000000000011,True,True,False
3195,-0.0625,-0.012500000000000011,True,True,False
3196,-0.04999999999999999,-0.012500000000000011,False,False,False
3197,-0.03749999999999998,-0.012500000000000011,True,True,False
3198,-0.025000000000000022,-0.012500000000000011,False,False,False
3199,-0.012500000000000011,-0.012500000000000011,False,False,False
3200,0.0,-0.012500000000000011,False,False,False
3201,0.012499999999999956,-0.012500000000000011,False,False,False
3202,0.025000000000000022,-0.012500000000000011,False,False,False
3203,0.03749999999999998,-0.012500000000000011,False,False,False
3204,0.050000000000000044,-0.012500000000000011,True,False,True
3205,0.0625,-0.012500000000000011,False,False,False
3206,0.07499999999999996,-0.012500000000000011,True,True,False
3207,0.08750000000000002,-0.012500000000000011,True,True,False
3208,0.09999999999999998,-0.012500000000000011,True,True,False
3209,0.11250000000000004,-0.012500000000000011,True,True,False
3210,0.125,-0.012500000000000011,True,True,False
3211,0.13749999999999996,-0.012500000000000011,True,True,False
3212,0.15000000000000002,-0.012500000000000011,True,True,False
3213,0.16249999999999998,-0.012500000000000011,True,True,False
3214,0.17500000000000004,-0.012500000000000011,True,True,False
3215,0.1875,-0.012500000000000011,True,True,False
3216,0.19999999999999996,-0.012500000000000011,True,True,False
3217,0.21250000000000002,-0.012500000000000011,True,True,False
3218,0.22499999999999998,-0.012500000000000011,True,True,False
3219,0.23750000000000004,-0.012500000000000011,True,True,False
3220,0.25,-0.012500000000000011,True,True,False
3221,0.26249999999999996,-0.012500000000000011,True,True,False
3222,0.275,-0.012500000000000011,True,True,False
3223,0.2875,-0.012500000000000011,True,True,False
3224,0.30000000000000004,-0.012500000000000011,True,True,False
3225,0.3125,-0.012500000000000011,True,True,False
3226,0.32499999999999996,-0.012500000000000011,True,True,False
3227,0.3375,-0.012500000000000011,True,True,False
3228,0.35,-0.012500000000000011,True,True,False
3229,0.36250000000000004,-0.012500000000000011,True,True,False
3230,0.375,-0.012500000000000011,True,True,False
3231,0.38749999999999996,-0.012500000000000011,True,True,False
3232,0.4,-0.012500000000000011,True,True,False
3233,0.4125,-0.012500000000000011,True,True,False
3234,0.42500000000000004,-0.012500000000000011,True,True,False
3235,0.4375,-0.012500000000000011,True,True,False
3236,0.44999999999999996,-0.012500000000000011,True,True,False
3237,0.4625,-0.012500000000000011,True,True,False
3238,0.475,-0.012500000000000011,True,True,False
3239,0.48750000000000004,-0.012500000000000011,True,True,False
3240,0.5,-0.012500000000000011,True,True,False
3241,-0.5,0.0,True,True,False
3242,-0.5,0.0,True,True,False
3243,-0.4875,0.0,True,True,False
3244,-0.4875,0.0,True,True,False
3245,-0.475,0.0,True,True,False
3246,-0.475,0.0,True,True,False
3247,-0.4625,0.0,True,True,False
3248,-0.4625,0.0,True,True,False
3249,-0.45,0.0,True,True,False
3250,-0.45,0.0,True,True,False
3251,-0.4375,0.0,True,True,False
3252,-0.4375,0.0,True,True,False
3253,-0.425,0.0,True,True,False
3254,-0.425,0.0,True,True,False
3255,-0.4125,0.0,True,True,False
3256,-0.4125,0.0,True,True,False
3257,-0.4,0.0,True,True,False
3258,-0.4,0.0,True,True,False
3259,-0.3875,0.0,True,True,False
3260,-0.3875,0.0,True,True,False
3261,-0.375,0.0,True,True,False
3262,-0.375,0.0,True,True,False
3263,-0.3625,0.0,True,True,False
3264,-0.3625,0.0,True,True,False
3265,-0.35,0.0,True,True,False
3266,-0.35,0.0,True,True,False
3267,-0.3375,0.0,True,True,False
3268,-0.3375,0.0,True,True,False
3269,-0.325,0.0,True,True,False
3270,-0.325,0.0,True,True,False
3271,-0.3125,0.0,True,True,False
3272,-0.3125,0.0,True,True,False
3273,-0.3,0.0,True,True,False
3274,-0.3,0.0,True,True,False
3275,-0.2875,0.0,True,True,False
3276,-0.2875,0.0,True,True,False
3277,-0.275,0.0,True,True,False
3278,-0.275,0.0,True,True,False
3279,-0.2625,0.0,True,True,False
3280,-0.2625,0.0,True,True,False
3281,-0.25,0.0,True,True,False
3282,-0.25,0.0,True,True,False
3283,-0.2375,0.0,True,True,False
3284,-0.2375,0.0,True,True,False
3285,-0.22499999999999998,0.0,True,True,False
3286,-0.22499999999999998,0.0,True,True,False
3287,-0.21250000000000002,0.0,True,True,False
3288,-0.21250000000000002,0.0,True,True,False
3289,-0.2,0.0,True,True,False
3290,-0.2,0.0,True,True,False
3291,-0.1875,0.0,True,True,False
3292,-0.1875,0.0,True,True,False
3293,-0.175,0.0,True,True,False
3294,-0.175,0.0,True,True,False
3295,-0.16249999999999998,0.0,True,True,False
3296,-0.16249999999999998,0.0,True,True,False
3297,-0.15000000000000002,0.0,True,True,False
3298,-0.15000000000000002,0.0,True,True,False
3299,-0.1375,0.0,True,True,False
3300,-0.1375,0.0,True,True,False
3301,-0.125,0.0,True,True,False
3302,-0.125,0.0,True,True,False
3303,-0.11249999999999999,0.0,True,True,False
3304,-0.11249999999999999,0.0,True,True,False
3305,-0.09999999999999998,0.0,True,True,False
3306,-0.09999999999999998,0.0,True,True,False
3307,-0.08750000000000002,0.0,True,True,False
3308,-0.08750000000000002,0.0,True,True,False
3309,-0.07500000000000001,0.0,True,True,False
3310,-0.07500000000000001,0.0,True,True,False
3311,-0.0625,0.0,True,True,False
3312,-0.0625,0.0,False,False,False
3313,-0.04999999999999999,0.0,True,True,False
3314,-0.04999999999999999,0.0,False,False,False
3315,-0.03749999999999998,0.0,True,True,False
3316,-0.03749999999999998,0.0,True,True,False
3317,-0.025000000000000022,0.0,False,False,False
3318,-0.025000000000000022,0.0,False,False,False
3319,-0.012500000000000011,0.0,False,False,False
3320,-0.012500000000000011,0.0,False,False,False
3321,0.0,0.0,False,False,False
3322,0.012499999999999956,0.0,False,False,False
3323,0.025000000000000022,0.0,False,False,False
3324,0.03749999999999998,0.0,True,False,True
3325,0.050000000000000044,0.0,False,False,False
3326,0.0625,0.0,True,True,False
3327,0.07499999999999996,0.0,False,False,False
3328,0.08750000000000002,0.0,True,True,False
3329,0.09999999999999998,0.0,True,True,False
3330,0.11250000000000004,0.0,True,True,False
3331,0.125,0.0,True,True,False
3332,0.13749999999999996,0.0,True,True,False
3333,0.15000000000000002,0.0,True,True,False
3334,0.16249999999999998,0.0,True,True,False
3335,0.17500000000000004,0.0,True,True,False
3336,0.1875,0.0,True,True,False
3337,0.19999999999999996,0.0,True,True,False
3338,0.21250000000000002,0.0,True,True,False
3339,0.22499999999999998,0.0,True,True,False
3340,0.23750000000000004,0.0,True,True,False
3341,0.25,0.0,True,True,False
3342,0.26249999999999996,0.0,True,True,False
3343,0.275,0.0,True,True,False
3344,0.2875,0.0,True,True,False
3345,0.30000000000000004,0.0,True,True,False
3346,0.3125,0.0,True,True,False
3347,0.32499999999999996,0.0,True,True,False
3348,0.3375,0.0,True,True,False
3349,0.35,0.0,True,True,False
3350,0.36250000000000004,0.0,True,True,False
3351,0.375,0.0,True,True,False
3352,0.38749999999999996,0.0,True,True,False
3353,0.4,0.0,True,True,False
3354,0.4125,0.0,True,True,False
3355,0.42500000000000004,0.0,True,True,False
3356,0.4375,0.0,True,True,False
3357,0.44999999999999996,0.0,True,True,False
3358,0.4625,0.0,True,True,False
3359,0.475,0.0,True,True,False
3360,0.48750000000000004,0.0,True,True,False
3361,0.5,0.0,True,True,False
3362,-0.5,0.012499999999999956,True,True,False
3363,-0.4875,0.012499999999999956,True,True,False
3364,-0.475,0.012499999999999956,True,True,False
3365,-0.4625,0.012499999999999956,True,True,False
3366,-0.45,0.012499999999999956,True,True,False
3367,-0.4375,0.012499999999999956,True,True,False
3368,-0.425,0.012499999999999956,True,True,False
3369,-0.4125,0.012499999999999956,True,True,False
3370,-0.4,0.012499999999999956,True,True,False
3371,-0.3875,0.012499999999999956,True,True,False
3372,-0.375,0.012499999999999956,True,True,False
3373,-0.3625,0.012499999999999956,True,True,False
3374,-0.35,0.012499999999999956,True,True,False
3375,-0.3375,0.012499999999999956,True,True,False
3376,-0.325,0.012499999999999956,True,True,False
3377,-0.3125,0.012499999999999956,True,True,False
3378,-0.3,0.012499999999999956,True,True,False
3379,-0.2875,0.012499999999999956,True,True,False
3380,-0.275,0.012499999999999956,True,True,False
3381,-0.2625,0.012499999999999956,True,True,False
3382,-0.25,0.012499999999999956,True,True,False
3383,-0.2375,0.012499999999999956,True,True,False
3384,-0.22499999999999998,0.012499999999999956,True,True,False
3385,-0.21250000000000002,0.012499999999999956,True,True,False
3386,-0.2,0.012499999999999956,True,True,False
3387,-0.1875,0.012499999999999956,True,True,False
3388,-0.175,0.012499999999999956,True,True,False
3389,-0.16249999999999998,0.012499999999999956,True,True,False
3390,-0.15000000000000002,0.012499999999999956,True,True,False
3391,-0.1375,0.012499999999999956,True,True,False
3392,-0.125,0.012499999999999956,True,True,False
3393,-0.11249999999999999,0.012499999999999956,True,True,False
3394,-0.09999999999999998,0.012499999999999956,True,True,False
3395,-0.08750000000000002,0.012499999999999956,True,True,False
3396,-0.07500000000000001,0.012499999999999956,True,True,False
3397,-0.0625,0.012499999999999956,True,True,False
3398,-0.04999999999999999,0.012499999999999956,True,True,False
3399,-0.03749999999999998,0.012499999999999956,True,True,False
3400,-0.025000000000000022,0.012499999999999956,False,False,False
3401,-0.012500000000000011,0.012499999999999956,False,False,False
3402,0.0,0.012499999999999956,False,False,False
3403,0.012499999999999956,0.012499999999999956,False,False,False
3404,0.025000000000000022,0.012499999999999956,False,False,False
3405,0.03749999999999998,0.012499999999999956,True,False,True
3406,0.050000000000000044,0.012499999999999956,False,False,False
3407,0.0625,0.012499999999999956,True,True,False
3408,0.07499999999999996,0.012499999999999956,True,True,False
3409,0.08750000000000002,0.012499999999999956,True,True,False
3410,0.09999999999999998,0.012499999999999956,True,True,False
3411,0.11250000000000004,0.012499999999999956,True,True,False
3412,0.125,0.012499999999999956,True,True,False
3413,0.13749999999999996,0.012499999999999956,True,True,False
3414,0.15000000000000002,0.012499999999999956,True,True,False
3415,0.16249999999999998,0.012499999999999956,True,True,False
3416,0.17500000000000004,0.012499999999999956,True,True,False
3417,0.1875,0.012499999999999956,True,True,False
3418,0.19999999999999996,0.012499999999999956,True,True,False
3419,0.21250000000000002,0.012499999999999956,True,True,False
3420,0.22499999999999998,0.012499999999999956,True,True,False
3421,0.23750000000000004,0.012499999999999956,True,True,False
3422,0.25,0.012499999999999956,True,True,False
3423,0.26249999999999996,0.012499999999999956,True,True,False
3424,0.275,0.012499999999999956,True,True,False
3425,0.2875,0.012499999999999956,True,True,False
3426,0.30000000000000004,0.012499999999999956,True,True,False
3427,0.3125,0.012499999999999956,True,True,False
3428,0.32499999999999996,0.012499999999999956,True,True,False
3429,0.3375,0.012499999999999956,True,True,False
3430,0.35,0.012499999999999956,True,True,False
3431,0.36250000000000004,0.012499999999999956,True,True,False
3432,0.375,0.012499999999999956,True,True,False
3433,0.38749999999999996,0.012499999999999956,True,True,False
3434,0.4,0.012499999999999956,True,True,False
3435,0.4125,0.012499999999999956,True,True,False
3436,0.42500000000000004,0.012499999999999956,True,True,False
3437,0.4375,0.012499999999999956,True,True,False
3438,0.44999999999999996,0.012499999999999956,True,True,False
3439,0.4625,0.012499999999999956,True,True,False
3440,0.475,0.012499999999999956,True,True,False
3441,0.48750000000000004,0.012499999999999956,True,True,False
3442,0.5,0.012499999999999956,True,True,False
3443,-0.5,0.025000000000000022,True,True,False
3444,-0.4875,0.025000000000000022,True,True,False
3445,-0.475,0.025000000000000022,True,True,False
3446,-0.4625,0.025000000000000022,True,True,False
3447,-0.45,0.025000000000000022,True,True,False
3448,-0.4375,0.025000000000000022,True,True,False
3449,-0.425,0.025000000000000022,True,True,False
3450,-0.4125,0.025000000000000022,True,True,False
3451,-0.4,0.025000000000000022,True,True,False
3452,-0.3875,0.025000000000000022,True,True,False
3453,-0.375,0.025000000000000022,True,True,False
3454,-0.3625,0.025000000000000022,True,True,False
3455,-0.35,0.025000000000000022,True,True,False
3456,-0.3375,0.025000000000000022,True,True,False
3457,-0.325,0.025000000000000022,True,True,False
3458,-0.3125,0.025000000000000022,True,True,False
3459,-0.3,0.025000000000000022,True,True,False
3460,-0.2875,0.025000000000000022,True,True,False
3461,-0.275,0.025000000000000022,True,True,False
3462,-0.2625,0.025000000000000022,True,True,False
3463,-0.25,0.025000000000000022,True,True,False
3464,-0.2375,0.025000000000000022,True,True,False
3465,-0.22499999999999998,0.025000000000000022,True,True,False
3466,-0.21250000000000002,0.025000000000000022,True,True,False
3467,-0.2,0.025000000000000022,True,True,False
3468,-0.1875,0.025000000000000022,True,True,False
3469,-0.175,0.025000000000000022,True,True,False
3470,-0.16249999999999998,0.025000000000000022,True,True,False
3471,-0.15000000000000002,0.025000000000000022,True,True,False
3472,-0.1375,0.025000000000000022,True,True,False
3473,-0.125,0.025000000000000022,True,True,False
3474,-0.11249999999999999,0.025000000000000022,True,True,False
3475,-0.09999999999999998,0.025000000000000022,True,True,False
3476,-0.08750000000000002,0.025000000000000022,True,True,False
3477,-0.07500000000000001,0.025000000000000022,True,True,False
3478,-0.0625,0.025000000000000022,True,True,False
3479,-0.04999999999999999,0.025000000000000022,True,True,False
3480,-0.03749999999999998,0.025000000000000022,True,True,False
3481,-0.025000000000000022,0.025000000000000022,False,False,False
3482,-0.012500000000000011,0.025000000000000022,False,False,False
3483,0.0,0.025000000000000022,False,False,False
3484,0.012499999999999956,0.025000000000000022,False,False,False
3485,0.025000000000000022,0.025000000000000022,False,False,False
3486,0.03749999999999998,0.025000000000000022,True,False,True
3487,0.050000000000000044,0.025000000000000022,False,False,False
3488,0.0625,0.025000000000000022,False,False,False
3489,0.07499999999999996,0.025000000000000022,True,True,False
3490,0.08750000000000002,0.025000000000000022,True,True,False
3491,0.09999999999999998,0.025000000000000022,True,True,False
3492,0.11250000000000004,0.025000000000000022,True,True,False
3493,0.125,0.025000000000000022,True,True,False
3494,0.13749999999999996,0.025000000000000022,True,True,False
3495,0.15000000000000002,0.025000000000000022,True,True,False
3496,0.16249999999999998,0.025000000000000022,True,True,False
3497,0.17500000000000004,0.025000000000000022,True,True,False
3498,0.1875,0.025000000000000022,True,True,False
3499,0.19999999999999996,0.025000000000000022,True,True,False
3500,0.21250000000000002,0.025000000000000022,True,True,False
3501,0.22499999999999998,0.025000000000000022,True,True,False
3502,0.23750000000000004,0.025000000000000022,True,True,False
3503,0.25,0.025000000000000022,True,True,False
3504,0.26249999999999996,0.025000000000000022,True,True,False
3505,0.275,0.025000000000000022,True,True,False
3506,0.2875,0.025000000000000022,True,True,False
3507,0.30000000000000004,0.025000000000000022,True,True,False
3508,0.3125,0.025000000000000022,True,True,False
3509,0.32499999999999996,0.025000000000000022,True,True,False
3510,0.3375,0.025000000000000022,True,True,False
3511,0.35,0.025000000000000022,True,True,False
3512,0.36250000000000004,0.025000000000000022,True,True,False
3513,0.375,0.025000000000000022,True,True,False
3514,0.38749999999999996,0.025000000000000022,True,True,False
3515,0.4,0.025000000000000022,True,True,False
3516,0.4125,0.025000000000000022,True,True,False
3517,0.42500000000000004,0.025000000000000022,True,True,False
3518,0.4375,0.025000000000000022,True,True,False
3519,0.44999999999999996,0.025000000000000022,True,True,False
3520,0.4625,0.025000000000000022,True,True,False
3521,0.475,0.025000000000000022,True,True,False
3522,0.48750000000000004,0.025000000000000022,True,True,False
3523,0.5,0.025000000000000022,True,True,False
3524,-0.5,0.03749999999999998,True,True,False
3525,-0.4875,0.03749999999999998,True,True,False
3526,-0.475,0.03749999999999998,True,True,False
3527,-0.4625,0.03749999999999998,True,True,False
3528,-0.45,0.03749999999999998,True,True,False
3529,-0.4375,0.03749999999999998,True,True,False
3530,-0.425,0.03749999999999998,True,True,False
3531,-0.4125,0.03749999999999998,True,True,False
3532,-0.4,0.03749999999999998,True,True,False
3533,-0.3875,0.03749999999999998,True,True,False
3534,-0.375,0.03749999999999998,True,True,False
3535,-0.3625,0.03749999999999998,True,True,False
3536,-0.35,0.03749999999999998,True,True,False
3537,-0.3375,0.03749999999999998,True,True,False
3538,-0.325,0.03749999999999998,True,True,False
3539,-0.3125,0.03749999999999998,True,True,False
3540,-0.3,0.03749999999999998,True,True,False
3541,-0.2875,0.03749999999999998,True,True,False
3542,-0.275,0.03749999999999998,True,True,False
3543,-0.2625,0.03749999999999998,True,True,False
3544,-0.25,0.03749999999999998,True,True,False
3545,-0.2375,0.03749999999999998,True,True,False
3546,-0.22499999999999998,0.03749999999999998,True,True,False
3547,-0.21250000000000002,0.03749999999999998,True,True,False
3548,-0.2,0.03749999999999998,True,True,False
3549,-0.1875,0.03749999999999998,True,True,False
3550,-0.175,0.03749999999999998,True,True,False
3551,-0.16249999999999998,0.03749999999999998,True,True,False
3552,-0.15000000000000002,0.03749999999999998,True,True,False
3553,-0.1375,0.03749999999999998,True,True,False
3554,-0.125,0.03749999999999998,False,False,False
3555,-0.11249999999999999,0.03749999999999998,True,True,False
3556,-0.09999999999999998,0.03749999999999998,True,True,False
3557,-0.08750000000000002,0.03749999999999998,True,True,False
3558,-0.07500000000000001,0.03749999999999998,True,True,False
3559,-0.0625,0.03749999999999998,True,True,False
3560,-0.04999999999999999,0.03749999999999998,True,True,False
3561,-0.03749999999999998,0.03749999999999998,True,True,False
3562,-0.025000000000000022,0.03749999999999998,False,False,False
3563,-0.012500000000000011,0.03749999999999998,False,False,False
3564,0.0,0.03749999999999998,False,False,False
3565,0.012499999999999956,0.03749999999999998,False,False,False
3566,0.025000000000000022,0.03749999999999998,False,False,False
3567,0.03749999999999998,0.03749999999999998,False,False,False
3568,0.050000000000000044,0.03749999999999998,False,False,False
3569,0.0625,0.03749999999999998,False,False,False
3570,0.07499999999999996,0.03749999999999998,True,True,False
3571,0.08750000000000002,0.03749999999999998,True,True,False
3572,0.09999999999999998,0.03749999999999998,True,True,False
3573,0.11250000000000004,0.03749999999999998,True,True,False
3574,0.125,0.03749999999999998,True,True,False
3575,0.13749999999999996,0.03749999999999998,True,True,False
3576,0.15000000000000002,0.03749999999999998,True,True,False
3577,0.16249999999999998,0.03749999999999998,True,True,False
3578,0.17500000000000004,0.03749999999999998,True,True,False
3579,0.1875,0.03749999999999998,True,True,False
3580,0.19999999999999996,0.03749999999999998,True,True,False
3581,0.21250000000000002,0.03749999999999998,True,True,False
3582,0.22499999999999998,0.03749999999999998,True,True,False
3583,0.23750000000000004,0.03749999999999998,True,True,False
3584,0.25,0.03749999999999998,True,True,False
3585,0.26249999999999996,0.03749999999999998,True,True,False
3586,0.275,0.03749999999999998,True,True,False
3587,0.2875,0.03749999999999998,True,True,False
3588,0.30000000000000004,0.03749999999999998,True,True,False
3589,0.3125,0.03749999999999998,True,True,False
3590,0.32499999999999996,0.03749999999999998,True,True,False
3591,0.3375,0.03749999999999998,True,True,False
3592,0.35,0.03749999999999998,True,True,False
3593,0.36250000000000004,0.03749999999999998,True,True,False
3594,0.375,0.03749999999999998,True,True,False
3595,0.38749999999999996,0.03749999999999998,True,True,False
3596,0.4,0.03749999999999998,True,True,False
3597,0.4125,0.03749999999999998,True,True,False
3598,0.42500000000000004,0.03749999999999998,True,True,False
3599,0.4375,0.03749999999999998,True,True,False
3600,0.44999999999999996,0.03749999999999998,True,True,False
3601,0.4625,0.03749999999999998,True,True,False
3602,0.475,0.03749999999999998,True,True,False
3603,0.48750000000000004,0.03749999999999998,True,True,False
3604,0.5,0.03749999999999998,True,True,False
3605,-0.5,0.050000000000000044,True,True,False
3606,-0.4875,0.050000000000000044,True,True,False
3607,-0.475,0.050000000000000044,True,True,False
3608,-0.4625,0.050000000000000044,True,True,False
3609,-0.45,0.050000000000000044,True,True,False
3610,-0.4375,0.050000000000000044,True,True,False
3611,-0.425,0.050000000000000044,True,True,False
3612,-0.4125,0.050000000000000044,True,True,False
3613,-0.4,0.050000000000000044,True,True,False
3614,-0.3875,0.050000000000000044,True,True,False
3615,-0.375,0.050000000000000044,True,True,False
3616,-0.3625,0.050000000000000044,True,True,False
3617,-0.35,0.050000000000000044,True,True,False
3618,-0.3375,0.050000000000000044,True,True,False
3619,-0.325,0.050000000000000044,True,True,False
3620,-0.3125,0.050000000000000044,True,True,False
3621,-0.3,0.050000000000000044,True,True,False
3622,-0.2875,0.050000000000000044,True,True,False
3623,-0.275,0.050000000000000044,True,True,False
3624,-0.2625,0.050000000000000044,True,True,False
3625,-0.25,0.050000000000000044,True,True,False
3626,-0.2375,0.050000000000000044,True,True,False
3627,-0.22499999999999998,0.050000000000000044,True,True,False
3628,-0.21250000000000002,0.050000000000000044,True,True,False
3629,-0.2,0.050000000000000044,True,True,False
3630,-0.1875,0.050000000000000044,True,True,False
3631,-0.175,0.050000000000000044,True,True,False
3632,-0.16249999999999998,0.050000000000000044,True,True,False
3633,-0.15000000000000002,0.050000000000000044,True,True,False
3634,-0.1375,0.050000000000000044,True,True,False
3635,-0.125,0.050000000000000044,True,True,False
3636,-0.11249999999999999,0.050000000000000044,True,True,False
3637,-0.09999999999999998,0.050000000000000044,True,True,False
3638,-0.08750000000000002,0.050000000000000044,True,True,False
3639,-0.07500000000000001,0.050000000000000044,True,True,False
3640,-0.0625,0.050000000000000044,True,True,False
3641,-0.04999999999999999,0.050000000000000044,False,False,False
3642,-0.03749999999999998,0.050000000000000044,True,True,False
3643,-0.025000000000000022,0.050000000000000044,False,False,False
3644,-0.012500000000000011,0.050000000000000044,False,False,False
3645,0.0,0.050000000000000044,False,False,False
3646,0.012499999999999956,0.050000000000000044,False,False,False
3647,0.025000000000000022,0.050000000000000044,False,False,False
3648,0.03749999999999998,0.050000000000000044,True,False,True
3649,0.050000000000000044,0.050000000000000044,False,False,False
3650,0.0625,0.050000000000000044,False,False,False
3651,0.07499999999999996,0.050000000000000044,False,False,False
3652,0.08750000000000002,0.050000000000000044,True,True,False
3653,0.09999999999999998,0.050000000000000044,True,True,False
3654,0.11250000000000004,0.050000000000000044,True,True,False
3655,0.125,0.050000000000000044,True,True,False
3656,0.13749999999999996,0.050000000000000044,True,True,False
3657,0.15000000000000002,0.050000000000000044,True,True,False
3658,0.16249999999999998,0.050000000000000044,True,True,False
3659,0.17500000000000004,0.050000000000000044,True,True,False
3660,0.1875,0.050000000000000044,True,True,False
3661,0.19999999999999996,0.050000000000000044,True,True,False
3662,0.21250000000000002,0.050000000000000044,True,True,False
3663,0.22499999999999998,0.050000000000000044,True,True,False
3664,0.23750000000000004,0.050000000000000044,True,True,False
3665,0.25,0.050000000000000044,True,True,False
3666,0.26249999999999996,0.050000000000000044,True,True,False
3667,0.275,0.050000000000000044,True,True,False
3668,0.2875,0.050000000000000044,True,True,False
3669,0.30000000000000004,0.050000000000000044,True,True,False
3670,0.3125,0.050000000000000044,True,True,False
3671,0.32499999999999996,0.050000000000000044,True,True,False
3672,0.3375,0.050000000000000044,True,True,False
3673,0.35,0.050000000000000044,True,True,False
3674,0.36250000000000004,0.050000000000000044,True,True,False
3675,0.375,0.050000000000000044,True,True,False
3676,0.38749999999999996,0.050000000000000044,True,True,False
3677,0.4,0.050000000000000044,True,True,False
3678,0.4125,0.050000000000000044,True,True,False
3679,0.42500000000000004,0.050000000000000044,True,True,False
3680,0.4375,0.050000000000000044,True,True,False
3681,0.44999999999999996,0.050000000000000044,True,True,False
