node_id,x,y
578,-0.425,-0.14999999999999997
579,-0.4,-0.14999999999999997
580,-0.375,-0.14999999999999997
581,-0.35,-0.14999999999999997
582,-0.32499999999999996,-0.14999999999999997
583,-0.3,-0.14999999999999997
584,-0.275,-0.14999999999999997
585,-0.25,-0.14999999999999997
586,-0.22499999999999998,-0.14999999999999997
587,-0.19999999999999996,-0.14999999999999997
588,-0.175,-0.14999999999999997
589,-0.14999999999999997,-0.14999999999999997
590,-0.125,-0.14999999999999997
591,-0.09999999999999998,-0.14999999999999997
592,-0.07499999999999996,-0.14999999999999997
593,-0.04999999999999999,-0.14999999999999997
594,-0.024999999999999967,-0.14999999999999997
595,0.0,-0.14999999999999997
596,0.025000000000000022,-0.14999999999999997
597,0.050000000000000044,-0.14999999999999997
598,0.07500000000000007,-0.14999999999999997
599,0.10000000000000009,-0.14999999999999997
600,0.125,-0.14999999999999997
601,0.15000000000000002,-0.14999999999999997
602,0.17500000000000004,-0.14999999999999997
603,0.20000000000000007,-0.14999999999999997
604,0.2250000000000001,-0.14999999999999997
605,0.25,-0.14999999999999997
606,0.275,-0.14999999999999997
607,0.30000000000000004,-0.14999999999999997
608,0.32500000000000007,-0.14999999999999997
609,0.3500000000000001,-0.14999999999999997
610,0.375,-0.14999999999999997
611,0.4,-0.14999999999999997
612,0.42500000000000004,-0.14999999999999997
613,0.45000000000000007,-0.14999999999999997
614,0.4750000000000001,-0.14999999999999997
615,0.5,-0.14999999999999997
616,-0.5,-0.125
617,-0.475,-0.125
618,-0.45,-0.125
619,-0.425,-0.125
620,-0.4,-0.125
621,-0.375,-0.125
622,-0.35,-0.125
623,-0.32499999999999996,-0.125
624,-0.3,-0.125
625,-0.275,-0.125
626,-0.25,-0.125
627,-0.22499999999999998,-0.125
628,-0.19999999999999996,-0.125
629,-0.175,-0.125
630,-0.14999999999999997,-0.125
631,-0.125,-0.125
632,-0.09999999999999998,-0.125
633,-0.07499999999999996,-0.125
634,-0.04999999999999999,-0.125
635,-0.024999999999999967,-0.125
636,0.0,-0.125
637,0.025000000000000022,-0.125
638,0.050000000000000044,-0.125
639,0.07500000000000007,-0.125
640,0.10000000000000009,-0.125
641,0.125,-0.125
642,0.15000000000000002,-0.125
643,0.17500000000000004,-0.125
644,0.20000000000000007,-0.125
645,0.2250000000000001,-0.125
646,0.25,-0.125
647,0.275,-0.125
648,0.30000000000000004,-0.125
649,0.32500000000000007,-0.125
650,0.3500000000000001,-0.125
651,0.375,-0.125
652,0.4,-0.125
653,0.42500000000000004,-0.125
654,0.45000000000000007,-0.125
655,0.4750000000000001,-0.125
656,0.5,-0.125
657,-0.5,-0.09999999999999998
658,-0.475,-0.09999999999999998
659,-0.45,-0.09999999999999998
660,-0.425,-0.09999999999999998
661,-0.4,-0.09999999999999998
662,-0.375,-0.09999999999999998
663,-0.35,-0.09999999999999998
664,-0.32499999999999996,-0.09999999999999998
665,-0.3,-0.09999999999999998
666,-0.275,-0.09999999999999998
667,-0.25,-0.09999999999999998
668,-0.22499999999999998,-0.09999999999999998
669,-0.19999999999999996,-0.09999999999999998
670,-0.175,-0.09999999999999998
671,-0.14999999999999997,-0.09999999999999998
672,-0.125,-0.09999999999999998
673,-0.09999999999999998,-0.09999999999999998
674,-0.07499999999999996,-0.09999999999999998
675,-0.04999999999999999,-0.09999999999999998
676,-0.024999999999999967,-0.09999999999999998
677,0.0,-0.09999999999999998
678,0.025000000000000022,-0.09999999999999998
679,0.050000000000000044,-0.09999999999999998
680,0.07500000000000007,-0.09999999999999998
681,0.10000000000000009,-0.09999999999999998
682,0.125,-0.09999999999999998
683,0.15000000000000002,-0.09999999999999998
684,0.17500000000000004,-0.09999999999999998
685,0.20000000000000007,-0.09999999999999998
686,0.2250000000000001,-0.09999999999999998
687,0.25,-0.09999999999999998
688,0.275,-0.09999999999999998
689,0.30000000000000004,-0.09999999999999998
690,0.32500000000000007,-0.09999999999999998
691,0.3500000000000001,-0.09999999999999998
